Date,FRO_stock_Open_average,FRO_stock_Open_max,FRO_stock_Open_min,FRO_stock_Open_volatility,FRO_stock_Open_change,FRO_stock_High_average,FRO_stock_High_max,FRO_stock_High_min,FRO_stock_High_volatility,FRO_stock_High_change,FRO_stock_Low_average,FRO_stock_Low_max,FRO_stock_Low_min,FRO_stock_Low_volatility,FRO_stock_Low_change,FRO_stock_Close_average,FRO_stock_Close_max,FRO_stock_Close_min,FRO_stock_Close_volatility,FRO_stock_Close_change,FRO_stock_Volume_average,FRO_stock_Volume_max,FRO_stock_Volume_min,FRO_stock_Volume_volatility,FRO_stock_Volume_change
2017-10-01,5.966,6.04,5.87,0.16999999999999993,0.08000000000000007,6.042,6.09,5.99,0.09999999999999964,-0.009999999999999787,5.908,5.98,5.8,0.1800000000000006,-0.03000000000000025,5.974,6.07,5.81,0.2600000000000007,-0.14000000000000057,428196,499919,295094,204825,-10137
2017-10-08,5.952,6.03,5.88,0.15000000000000036,0.15000000000000036,6.016,6.2,5.9,0.2999999999999998,0.2999999999999998,5.92,6.03,5.81,0.22000000000000064,0.22000000000000064,5.96,6.07,5.82,0.25,0.25,360289,643110,270173,372937,363948
2017-10-15,6.264,6.34,6.15,0.1899999999999995,-0.17999999999999972,6.308,6.43,6.18,0.25,-0.25,6.176,6.23,6.08,0.15000000000000036,-0.15000000000000036,6.232,6.3,6.12,0.17999999999999972,-0.17999999999999972,398071,724464,290171,434293,-422058
2017-10-22,6.066,6.12,5.97,0.15000000000000036,-0.15000000000000036,6.148,6.21,6.07,0.13999999999999968,-0.04999999999999982,6.0040000000000004,6.1,5.9,0.1999999999999993,-0.1999999999999993,6.086,6.14,6.05,0.08999999999999986,0.02999999999999936,360619,586848,182913,403935,245117
2017-10-29,6.21,6.33,6.09,0.2400000000000002,0.20999999999999996,6.302,6.42,6.14,0.28000000000000025,0.15000000000000036,6.16,6.25,6.04,0.20999999999999996,0.15000000000000036,6.234,6.4,6.09,0.3100000000000005,0.2400000000000002,534192,938403,269058,669345,304514
2017-11-05,6.198,6.32,6.08,0.2400000000000002,-0.2400000000000002,6.236,6.37,6.11,0.2599999999999998,-0.2599999999999998,6.122,6.23,5.98,0.25,-0.25,6.158,6.27,5.99,0.27999999999999936,-0.27999999999999936,361180,425985,309285,116700,64410
2017-11-12,5.778,5.97,5.65,0.3199999999999994,-0.25,5.878,6.02,5.82,0.1999999999999993,-0.16999999999999993,5.704,5.82,5.61,0.20999999999999996,-0.1200000000000001,5.792,5.83,5.74,0.08999999999999986,-0.020000000000000462,461723,557478,333897,223581,-161956
2017-11-19,5.6425,5.77,5.47,0.2999999999999998,-0.2999999999999998,5.785,5.87,5.62,0.25,-0.21999999999999975,5.61,5.75,5.42,0.33000000000000007,-0.33000000000000007,5.75,5.86,5.59,0.27000000000000046,-0.2400000000000002,606549,821657,272286,549371,549371
2017-11-26,5.348,5.52,5.12,0.39999999999999947,-0.21999999999999975,5.43,5.58,5.29,0.29000000000000004,-0.2400000000000002,5.266,5.43,5.12,0.3099999999999996,-0.23999999999999932,5.324,5.45,5.24,0.20999999999999996,-0.16999999999999993,664436,782358,414068,368290,-263025
2017-12-03,5.026,5.24,4.83,0.41000000000000014,-0.41000000000000014,5.05,5.29,4.87,0.41999999999999993,-0.41999999999999993,4.926,5.17,4.79,0.3799999999999999,-0.3799999999999999,4.942,5.19,4.8,0.39000000000000057,-0.39000000000000057,538770,628565,336205,292360,-283173
2017-12-10,4.842,4.93,4.74,0.1899999999999995,-0.05999999999999961,4.934,5.01,4.79,0.21999999999999975,-0.21999999999999975,4.748,4.88,4.63,0.25,-0.1200000000000001,4.804,4.97,4.65,0.3199999999999994,-0.2599999999999998,1013908,1595792,706657,889135,202497
2017-12-17,4.668,4.71,4.63,0.08000000000000007,-0.05999999999999961,4.696,4.78,4.65,0.1299999999999999,-0.11000000000000032,4.564,4.63,4.47,0.16000000000000014,-0.03000000000000025,4.61,4.65,4.56,0.09000000000000075,-0.040000000000000036,723537,934315,472948,461367,-338957
2017-12-24,4.65,4.68,4.6,0.08000000000000007,0.0600000000000005,4.6825,4.7,4.67,0.03000000000000025,-0.009999999999999787,4.6,4.61,4.59,0.020000000000000462,-0.009999999999999787,4.6275,4.65,4.59,0.0600000000000005,-0.03000000000000025,590915,766027,425599,340428,173637
2017-12-31,5.0,5.16,4.77,0.39000000000000057,0.23000000000000043,5.0325,5.2,4.85,0.35000000000000053,0.2400000000000002,4.8575,5.06,4.63,0.4299999999999997,0.3600000000000003,4.915,5.12,4.68,0.4400000000000004,0.3600000000000003,1157120,1633210,710857,922353,-699647
