Date,ARCStock_Open_average,ARCStock_Open_max,ARCStock_Open_min,ARCStock_Open_volatility,ARCStock_Open_change,ARCStock_High_average,ARCStock_High_max,ARCStock_High_min,ARCStock_High_volatility,ARCStock_High_change,ARCStock_Low_average,ARCStock_Low_max,ARCStock_Low_min,ARCStock_Low_volatility,ARCStock_Low_change,ARCStock_Close_average,ARCStock_Close_max,ARCStock_Close_min,ARCStock_Close_volatility,ARCStock_Close_change,ARCStock_Volume_average,ARCStock_Volume_max,ARCStock_Volume_min,ARCStock_Volume_volatility,ARCStock_Volume_change
2017-03-12,4.054,4.15,3.94,0.2100000000000004,0.0,4.116,4.21,4.05,0.16000000000000014,-0.16000000000000014,3.952,4.05,3.89,0.1599999999999997,-0.1599999999999997,4.014,4.18,3.91,0.2699999999999996,-0.2699999999999996,134236,266957,59633,207324,185032
2017-03-19,3.8800000000000003,4.11,3.68,0.43000000000000016,-0.3600000000000003,3.94,4.19,3.75,0.4400000000000004,-0.4200000000000004,3.72,4.04,3.5,0.54,-0.3799999999999999,3.8040000000000003,4.08,3.7,0.3799999999999999,-0.33000000000000007,118920,189721,76515,113206,-46639
2017-03-26,3.798,3.89,3.75,0.14000000000000012,-0.020000000000000018,3.836,3.9,3.76,0.14000000000000012,-0.050000000000000266,3.642,3.75,3.41,0.33999999999999986,-0.2599999999999998,3.738,3.86,3.45,0.4099999999999997,-0.34999999999999964,197732,612238,56306,555932,555622
2017-04-02,3.568,3.68,3.48,0.20000000000000018,0.08999999999999986,3.666,3.74,3.62,0.1200000000000001,-0.06000000000000005,3.504,3.55,3.46,0.08999999999999986,0.040000000000000036,3.574,3.65,3.48,0.16999999999999993,-0.10000000000000009,148782,199866,96967,102899,-85751
2017-04-09,3.55,3.6,3.46,0.14000000000000012,-0.14000000000000012,3.6075,3.72,3.56,0.16000000000000014,-0.16000000000000014,3.465,3.56,3.41,0.1499999999999999,-0.1299999999999999,3.5225,3.6,3.48,0.1200000000000001,-0.1200000000000001,85811,111692,72784,38908,38908
2017-04-16,3.432,3.48,3.33,0.1499999999999999,0.0,3.4859999999999998,3.53,3.42,0.10999999999999988,0.06999999999999984,3.372,3.43,3.29,0.14000000000000012,0.10000000000000009,3.448,3.51,3.36,0.1499999999999999,0.1499999999999999,98300,120131,71448,48683,6122
2017-04-23,3.598,3.7,3.5,0.20000000000000018,0.18000000000000016,3.701,3.745,3.65,0.0950000000000002,0.07000000000000028,3.542,3.61,3.48,0.1299999999999999,0.1299999999999999,3.628,3.69,3.51,0.18000000000000016,0.0900000000000003,120199,148059,86204,61855,11821
2017-04-30,3.56,3.8,3.24,0.5599999999999996,-0.45999999999999996,3.61,3.84,3.36,0.48,-0.38000000000000034,3.3792,3.68,3.17,0.5100000000000002,-0.43999999999999995,3.454,3.72,3.23,0.4900000000000002,-0.33999999999999986,236152,465085,104715,360370,360370
2017-05-07,3.462,3.64,3.35,0.29000000000000004,0.2400000000000002,3.608,3.79,3.45,0.33999999999999986,0.33999999999999986,3.43,3.59,3.35,0.23999999999999977,0.22999999999999998,3.556,3.76,3.38,0.3799999999999999,0.3799999999999999,161946,206818,119160,87658,57987
2017-05-14,3.666,3.84,3.5,0.33999999999999986,-0.2400000000000002,3.7204,3.85,3.6,0.25,-0.25,3.586,3.74,3.44,0.30000000000000027,-0.30000000000000027,3.626,3.84,3.45,0.3899999999999997,-0.3899999999999997,124836,193844,76759,117085,-48916
2017-05-21,3.354,3.42,3.26,0.16000000000000014,-0.16000000000000014,3.424,3.5,3.31,0.18999999999999995,-0.18999999999999995,3.284,3.36,3.18,0.17999999999999972,-0.17999999999999972,3.326,3.42,3.24,0.17999999999999972,-0.1299999999999999,86352,111595,55065,56530,56530
2017-05-28,3.3125,3.44,3.21,0.22999999999999998,0.22999999999999998,3.4275,3.6,3.34,0.26000000000000023,0.26000000000000023,3.2925,3.43,3.21,0.2200000000000002,0.2200000000000002,3.38,3.5,3.29,0.20999999999999996,0.20999999999999996,92300,118380,60998,57382,57382
2017-06-04,3.714,4.0,3.48,0.52,0.45999999999999996,3.89,4.11,3.7,0.41000000000000014,0.41000000000000014,3.688,3.96,3.48,0.48,0.4500000000000002,3.824,4.06,3.53,0.5299999999999998,0.5299999999999998,164935,253711,107050,146661,-20353
2017-06-11,4.156000000000001,4.28,4.07,0.20999999999999996,0.07000000000000028,4.271,4.32,4.23,0.08999999999999986,-0.054999999999999716,4.07,4.1,4.05,0.04999999999999982,0.02999999999999936,4.202,4.23,4.12,0.11000000000000032,0.0,195561,238257,87706,150551,-6975
2017-06-18,4.342,4.39,4.28,0.10999999999999943,0.10999999999999943,4.436,4.55,4.35,0.20000000000000018,0.10000000000000053,4.2978,4.36,4.17,0.1900000000000004,0.1900000000000004,4.366,4.42,4.34,0.08000000000000007,0.08000000000000007,123748,184850,78958,105892,54282
2017-06-25,4.308,4.43,4.09,0.33999999999999986,-0.33999999999999986,4.342,4.45,4.2,0.25,-0.25,4.188,4.35,4.04,0.3099999999999996,-0.2999999999999998,4.242,4.42,4.09,0.33000000000000007,-0.2599999999999998,90813,162696,58554,104142,307
2017-07-02,4.15,4.2,4.1,0.10000000000000053,-0.08000000000000007,4.186249999999999,4.22,4.17,0.04999999999999982,-0.04499999999999993,4.0725,4.17,4.03,0.13999999999999968,-0.13999999999999968,4.1175,4.2,4.05,0.15000000000000036,-0.10000000000000053,67577,83893,53596,30297,23509
2017-07-09,4.114,4.16,4.06,0.10000000000000053,0.040000000000000036,4.187,4.26,4.14,0.1200000000000001,0.08000000000000007,4.078,4.12,4.04,0.08000000000000007,0.0600000000000005,4.132,4.18,4.07,0.10999999999999943,0.10999999999999943,62818,71343,44838,26505,-21578
2017-07-16,4.066,4.18,4.01,0.16999999999999993,-0.16999999999999993,4.0976,4.19,4.01,0.1800000000000006,-0.1800000000000006,3.985,4.065,3.9,0.16500000000000048,-0.16500000000000048,4.012,4.1,3.92,0.17999999999999972,-0.17999999999999972,97061,114605,72482,42123,6688
2017-07-23,3.796,3.91,3.58,0.33000000000000007,-0.33000000000000007,3.85,3.92,3.7,0.21999999999999975,-0.20999999999999996,3.678,3.8,3.45,0.34999999999999964,-0.3299999999999996,3.706,3.84,3.45,0.3899999999999997,-0.3799999999999999,69198,84257,50650,33607,12252
2017-07-30,3.736,4.03,3.44,0.5900000000000003,0.33999999999999986,3.8487999999999998,4.05,3.6,0.44999999999999973,0.2400000000000002,3.6174,3.76,3.42,0.33999999999999986,0.33999999999999986,3.702,3.89,3.46,0.43000000000000016,0.43000000000000016,126363,184076,62844,121232,41657
2017-08-06,3.81,3.93,3.62,0.31000000000000005,-0.31000000000000005,3.888,4.02,3.68,0.3399999999999994,-0.3399999999999994,3.686,3.89,3.33,0.56,-0.48999999999999977,3.752,3.91,3.52,0.3900000000000001,-0.3900000000000001,76978,139579,39922,99657,74520
2017-08-13,3.68,3.81,3.5,0.31000000000000005,0.040000000000000036,3.826,3.99,3.66,0.33000000000000007,-0.13999999999999968,3.616,3.75,3.5,0.25,0.020000000000000018,3.6959999999999997,3.8,3.53,0.27,-0.2400000000000002,95700,110868,82441,28427,7687
2017-08-20,3.55,3.6,3.52,0.08000000000000007,-0.020000000000000018,3.598,3.63,3.57,0.06000000000000005,0.0,3.4899999999999998,3.51,3.46,0.04999999999999982,-0.040000000000000036,3.532,3.6,3.47,0.1299999999999999,-0.08999999999999986,42843,49323,36966,12357,-12357
2017-08-27,3.482,3.57,3.44,0.1299999999999999,0.09999999999999964,3.5806,3.65,3.53,0.1200000000000001,0.09699999999999998,3.454,3.54,3.41,0.1299999999999999,0.1299999999999999,3.508,3.63,3.44,0.18999999999999995,0.13999999999999968,70092,90629,53331,37298,32534
2017-09-03,3.6325,3.72,3.53,0.1900000000000004,-0.10000000000000009,3.72375,3.775,3.68,0.09499999999999975,-0.06000000000000005,3.5685,3.6239999999999997,3.5,0.12399999999999967,-0.12399999999999967,3.6075,3.71,3.51,0.20000000000000018,-0.20000000000000018,74391,101899,51952,49947,-35352
2017-09-10,3.7319999999999998,3.9,3.55,0.3500000000000001,0.3500000000000001,3.84,4.03,3.61,0.4200000000000004,0.4200000000000004,3.71,3.89,3.54,0.3500000000000001,0.3500000000000001,3.792,3.95,3.55,0.40000000000000036,0.40000000000000036,93664,231114,33984,197130,197130
2017-09-17,3.92,4.0,3.84,0.16000000000000014,-0.08000000000000007,3.9786,4.033,3.95,0.08300000000000018,-0.06300000000000017,3.867,3.905,3.81,0.09499999999999975,-0.02499999999999991,3.91,3.94,3.84,0.10000000000000009,0.0,66470,94970,33487,61483,-60157
2017-09-24,4.006,4.11,3.94,0.17000000000000037,0.17000000000000037,4.082,4.145,3.98,0.1649999999999996,0.1649999999999996,3.97,4.05,3.87,0.17999999999999972,0.17999999999999972,4.028,4.1,3.94,0.1599999999999997,0.1499999999999999,179267,315324,100528,214796,111909
2017-10-01,4.098,4.13,4.05,0.08000000000000007,-0.03000000000000025,4.1534,4.19,4.11,0.08000000000000007,-0.041999999999999815,4.026,4.07,3.99,0.08000000000000007,-0.0600000000000005,4.064,4.11,4.01,0.10000000000000053,-0.08000000000000007,160549,340169,98631,241538,-241339
2017-10-08,4.028,4.06,3.93,0.12999999999999945,-0.009999999999999787,4.081,4.11,4.06,0.05000000000000071,-0.040000000000000036,3.9499999999999997,4.02,3.89,0.12999999999999945,0.11999999999999966,4.022,4.06,3.93,0.12999999999999945,0.11999999999999966,218506,282175,140795,141380,122869
