Date,BOSC_stock_Open_average,BOSC_stock_Open_max,BOSC_stock_Open_min,BOSC_stock_Open_volatility,BOSC_stock_Open_change,BOSC_stock_High_average,BOSC_stock_High_max,BOSC_stock_High_min,BOSC_stock_High_volatility,BOSC_stock_High_change,BOSC_stock_Low_average,BOSC_stock_Low_max,BOSC_stock_Low_min,BOSC_stock_Low_volatility,BOSC_stock_Low_change,BOSC_stock_Close_average,BOSC_stock_Close_max,BOSC_stock_Close_min,BOSC_stock_Close_volatility,BOSC_stock_Close_change,BOSC_stock_Volume_average,BOSC_stock_Volume_max,BOSC_stock_Volume_min,BOSC_stock_Volume_volatility,BOSC_stock_Volume_change
2017-09-24,1.7478,1.869,1.65,0.21900000000000008,0.10000000000000009,1.8278,1.88,1.76,0.11999999999999988,-0.039999999999999813,1.726,1.8,1.64,0.16000000000000014,0.1100000000000001,1.794,1.83,1.75,0.08000000000000007,0.0,36403,94228,13781,80447,-74603
2017-10-01,1.8092000000000001,1.85,1.766,0.08400000000000007,0.07000000000000006,1.862,1.91,1.82,0.08999999999999986,0.05999999999999983,1.794,1.85,1.74,0.1100000000000001,0.07000000000000006,1.826,1.85,1.78,0.07000000000000006,0.0,14610,30909,5000,25909,17765
2017-10-08,1.8828,1.92,1.844,0.07599999999999985,0.06999999999999984,1.8948,1.94,1.844,0.09599999999999986,0.08999999999999986,1.8402,1.88,1.78,0.09999999999999987,0.08699999999999997,1.8828,1.94,1.82,0.11999999999999988,0.11999999999999988,9276,19591,450,19141,-3659
2017-10-15,1.8639999999999999,1.92,1.77,0.1499999999999999,-0.010000000000000009,1.916,1.99,1.82,0.16999999999999993,0.030000000000000027,1.797,1.875,1.72,0.15500000000000003,-0.03499999999999992,1.853,1.91,1.76,0.1499999999999999,0.02499999999999991,44836,96007,4153,91854,70926
2017-10-22,1.8542,1.94,1.71,0.22999999999999998,-0.020000000000000018,1.8948,1.94,1.85,0.08999999999999986,-0.020000000000000018,1.7892,1.8459999999999999,1.71,0.1359999999999999,-0.04599999999999982,1.8452,1.9,1.8,0.09999999999999987,-0.005999999999999783,18919,43112,1715,41397,25845
2017-10-29,1.892,1.95,1.86,0.08999999999999986,0.08999999999999986,1.922,1.95,1.89,0.06000000000000005,0.030000000000000027,1.84,1.85,1.82,0.030000000000000027,-0.030000000000000027,1.8840000000000001,1.95,1.85,0.09999999999999987,0.029999999999999805,34954,52476,16530,35946,-4473
2017-11-05,1.8812,1.9,1.85,0.04999999999999982,-0.04999999999999982,1.982,2.22,1.9,0.3200000000000003,0.010000000000000009,1.832,1.86,1.77,0.09000000000000008,0.010000000000000009,1.892,1.91,1.85,0.05999999999999983,0.010000000000000009,71895,196477,11180,185297,55445
2017-11-12,1.852,1.9,1.79,0.10999999999999988,-0.06999999999999984,2.09,2.55,1.9,0.6499999999999999,0.24,1.8182,1.85,1.781,0.06900000000000017,-0.040000000000000036,1.8920000000000001,2.0,1.84,0.15999999999999992,0.1399999999999999,260555,1127947,8406,1119541,115945
2017-11-19,2.1275,2.25,2.05,0.20000000000000018,0.050000000000000266,2.35,2.73,2.16,0.5699999999999998,0.08999999999999986,2.0557499999999997,2.1,2.01,0.0900000000000003,0.0900000000000003,2.1375,2.24,2.07,0.17000000000000037,0.020000000000000018,451013,1456202,66312,1389890,-67553
2017-11-26,2.2960000000000003,2.66,2.16,0.5,-0.009999999999999787,2.5018000000000002,2.97,2.32,0.6500000000000004,-0.020999999999999908,2.1922,2.27,2.141,0.129,0.019000000000000128,2.2998,2.43,2.16,0.27,0.09999999999999964,476088,1552857,113509,1439348,-198631
2017-12-03,2.244,2.31,2.15,0.16000000000000014,0.06000000000000005,2.3352,2.41,2.276,0.13400000000000034,-0.10000000000000009,2.1858,2.219,2.15,0.06899999999999995,-0.008999999999999897,2.221,2.28,2.16,0.11999999999999966,0.004999999999999893,43207,62453,16467,45986,-29843
2017-12-10,2.2912,2.4,2.1959999999999997,0.20400000000000018,0.10400000000000009,2.348,2.42,2.3,0.1200000000000001,-0.040000000000000036,2.2052,2.25,2.18,0.06999999999999984,-0.01599999999999957,2.266,2.33,2.21,0.1200000000000001,-0.06999999999999984,70526,216431,14476,201955,-37175
2017-12-17,2.334,2.42,2.24,0.17999999999999972,0.03999999999999959,2.4718,2.67,2.35,0.31999999999999984,-0.08999999999999986,2.2292,2.29,2.17,0.1200000000000001,-0.040000000000000036,2.2960000000000003,2.39,2.22,0.16999999999999993,-0.020000000000000018,198374,384332,94356,289976,1357
2017-12-24,2.20725,2.27,2.16,0.10999999999999988,-0.10999999999999988,2.24025,2.281,2.2,0.08099999999999996,-0.08099999999999996,2.1485000000000003,2.19,2.104,0.08599999999999985,-0.08599999999999985,2.18875,2.2,2.18,0.020000000000000018,-0.010000000000000231,57740,68078,40526,27552,-23273
2017-12-31,2.2325,2.3,2.2,0.09999999999999964,0.09999999999999964,2.31,2.35,2.26,0.0900000000000003,0.04999999999999982,2.2025,2.24,2.17,0.07000000000000028,0.040000000000000036,2.24625,2.285,2.21,0.07500000000000018,0.04999999999999982,35481,51592,22248,29344,22927
