Date,Vanguard Global ex-US Real EstateEtf_Open_average,Vanguard Global ex-US Real EstateEtf_Open_max,Vanguard Global ex-US Real EstateEtf_Open_min,Vanguard Global ex-US Real EstateEtf_Open_volatility,Vanguard Global ex-US Real EstateEtf_Open_change,Vanguard Global ex-US Real EstateEtf_High_average,Vanguard Global ex-US Real EstateEtf_High_max,Vanguard Global ex-US Real EstateEtf_High_min,Vanguard Global ex-US Real EstateEtf_High_volatility,Vanguard Global ex-US Real EstateEtf_High_change,Vanguard Global ex-US Real EstateEtf_Low_average,Vanguard Global ex-US Real EstateEtf_Low_max,Vanguard Global ex-US Real EstateEtf_Low_min,Vanguard Global ex-US Real EstateEtf_Low_volatility,Vanguard Global ex-US Real EstateEtf_Low_change,Vanguard Global ex-US Real EstateEtf_Close_average,Vanguard Global ex-US Real EstateEtf_Close_max,Vanguard Global ex-US Real EstateEtf_Close_min,Vanguard Global ex-US Real EstateEtf_Close_volatility,Vanguard Global ex-US Real EstateEtf_Close_change
2017-04-09,54.57,54.57,54.57,0.0,0.0,54.59,54.59,54.59,0.0,0.0,54.33,54.33,54.33,0.0,0.0,54.36,54.36,54.36,0.0,0.0
2017-04-16,54.39,54.39,54.39,0.0,0.0,54.53,54.53,54.53,0.0,0.0,54.32,54.32,54.32,0.0,0.0,54.52,54.52,54.52,0.0,0.0
2017-04-23,54.61,54.61,54.61,0.0,0.0,54.61,54.61,54.61,0.0,0.0,54.43,54.43,54.43,0.0,0.0,54.46,54.46,54.46,0.0,0.0
2017-04-30,54.58,54.58,54.58,0.0,0.0,55.0,55.0,55.0,0.0,0.0,54.57,54.57,54.57,0.0,0.0,54.99,54.99,54.99,0.0,0.0
2017-05-07,55.0,55.0,55.0,0.0,0.0,55.28,55.28,55.28,0.0,0.0,55.0,55.0,55.0,0.0,0.0,55.26,55.26,55.26,0.0,0.0
2017-05-14,55.5,55.5,55.5,0.0,0.0,55.6,55.6,55.6,0.0,0.0,55.38,55.38,55.38,0.0,0.0,55.58,55.58,55.58,0.0,0.0
2017-05-21,56.19,56.19,56.19,0.0,0.0,56.19,56.19,56.19,0.0,0.0,56.08,56.08,56.08,0.0,0.0,56.14,56.14,56.14,0.0,0.0
2017-05-28,57.31,57.31,57.31,0.0,0.0,57.51,57.51,57.51,0.0,0.0,57.13,57.13,57.13,0.0,0.0,57.48,57.48,57.48,0.0,0.0
2017-06-04,57.18,57.18,57.18,0.0,0.0,57.23,57.23,57.23,0.0,0.0,56.95,56.95,56.95,0.0,0.0,57.16,57.16,57.16,0.0,0.0
2017-06-11,57.52,57.52,57.52,0.0,0.0,57.58,57.58,57.58,0.0,0.0,57.37,57.37,57.37,0.0,0.0,57.57,57.57,57.57,0.0,0.0
2017-06-18,56.69,56.69,56.69,0.0,0.0,56.9,56.9,56.9,0.0,0.0,56.67,56.67,56.67,0.0,0.0,56.84,56.84,56.84,0.0,0.0
2017-06-25,56.32,56.32,56.32,0.0,0.0,56.41,56.41,56.41,0.0,0.0,56.13,56.13,56.13,0.0,0.0,56.25,56.25,56.25,0.0,0.0
2017-07-02,55.56,55.56,55.56,0.0,0.0,55.66,55.66,55.66,0.0,0.0,55.4,55.4,55.4,0.0,0.0,55.62,55.62,55.62,0.0,0.0
2017-07-09,56.86,56.86,56.86,0.0,0.0,57.09,57.09,57.09,0.0,0.0,56.78,56.78,56.78,0.0,0.0,57.08,57.08,57.08,0.0,0.0
2017-07-16,57.81,57.81,57.81,0.0,0.0,57.87,57.87,57.87,0.0,0.0,57.66,57.66,57.66,0.0,0.0,57.87,57.87,57.87,0.0,0.0
2017-07-23,58.39,58.39,58.39,0.0,0.0,58.58,58.58,58.58,0.0,0.0,58.3,58.3,58.3,0.0,0.0,58.55,58.55,58.55,0.0,0.0
2017-07-30,58.87,58.87,58.87,0.0,0.0,58.9,58.9,58.9,0.0,0.0,58.64,58.64,58.64,0.0,0.0,58.84,58.84,58.84,0.0,0.0
2017-08-06,57.83,57.83,57.83,0.0,0.0,57.99,57.99,57.99,0.0,0.0,57.76,57.76,57.76,0.0,0.0,57.87,57.87,57.87,0.0,0.0
2017-08-13,57.98,57.98,57.98,0.0,0.0,58.09,58.09,58.09,0.0,0.0,57.88,57.88,57.88,0.0,0.0,57.96,57.96,57.96,0.0,0.0
2017-08-20,58.43,58.43,58.43,0.0,0.0,58.66,58.66,58.66,0.0,0.0,58.32,58.32,58.32,0.0,0.0,58.55,58.55,58.55,0.0,0.0
2017-08-27,59.37,59.37,59.37,0.0,0.0,59.37,59.37,59.37,0.0,0.0,59.11,59.11,59.11,0.0,0.0,59.17,59.17,59.17,0.0,0.0
2017-09-03,60.05,60.05,60.05,0.0,0.0,60.05,60.05,60.05,0.0,0.0,59.91,59.91,59.91,0.0,0.0,59.95,59.95,59.95,0.0,0.0
2017-09-10,60.35,60.35,60.35,0.0,0.0,60.45,60.45,60.45,0.0,0.0,60.23,60.23,60.23,0.0,0.0,60.45,60.45,60.45,0.0,0.0
2017-09-17,60.23,60.23,60.23,0.0,0.0,60.3,60.3,60.3,0.0,0.0,60.13,60.13,60.13,0.0,0.0,60.2,60.2,60.2,0.0,0.0
2017-09-24,59.19,59.19,59.19,0.0,0.0,59.45,59.45,59.45,0.0,0.0,59.1,59.1,59.1,0.0,0.0,59.41,59.41,59.41,0.0,0.0
2017-10-01,59.45,59.45,59.45,0.0,0.0,59.67,59.67,59.67,0.0,0.0,59.35,59.35,59.35,0.0,0.0,59.62,59.62,59.62,0.0,0.0
2017-10-08,60.51,60.51,60.51,0.0,0.0,60.6,60.6,60.6,0.0,0.0,60.39,60.39,60.39,0.0,0.0,60.51,60.51,60.51,0.0,0.0
2017-10-15,60.27,60.27,60.27,0.0,0.0,60.27,60.27,60.27,0.0,0.0,60.1,60.1,60.1,0.0,0.0,60.16,60.16,60.16,0.0,0.0
2017-10-22,59.23,59.23,59.23,0.0,0.0,59.49,59.49,59.49,0.0,0.0,59.1,59.1,59.1,0.0,0.0,59.44,59.44,59.44,0.0,0.0
2017-10-29,60.0,60.0,60.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,59.7,59.7,59.7,0.0,0.0,59.89,59.89,59.89,0.0,0.0
2017-11-05,60.06,60.06,60.06,0.0,0.0,60.1,60.1,60.1,0.0,0.0,59.91,59.91,59.91,0.0,0.0,60.0,60.0,60.0,0.0,0.0
2017-11-12,59.87,59.87,59.87,0.0,0.0,59.95,59.95,59.95,0.0,0.0,59.78,59.78,59.78,0.0,0.0,59.78,59.78,59.78,0.0,0.0
2017-11-19,60.76,60.76,60.76,0.0,0.0,60.87,60.87,60.87,0.0,0.0,60.71,60.71,60.71,0.0,0.0,60.83,60.83,60.83,0.0,0.0
2017-11-26,60.43,60.43,60.43,0.0,0.0,60.54,60.54,60.54,0.0,0.0,60.23,60.23,60.23,0.0,0.0,60.51,60.51,60.51,0.0,0.0
2017-12-03,60.59,60.59,60.59,0.0,0.0,60.68,60.68,60.68,0.0,0.0,60.42,60.42,60.42,0.0,0.0,60.63,60.63,60.63,0.0,0.0
2017-12-10,61.03,61.03,61.03,0.0,0.0,61.18,61.18,61.18,0.0,0.0,60.92,60.92,60.92,0.0,0.0,61.07,61.07,61.07,0.0,0.0
2017-12-17,59.35,59.35,59.35,0.0,0.0,59.64,59.64,59.64,0.0,0.0,59.3,59.3,59.3,0.0,0.0,59.64,59.64,59.64,0.0,0.0
2017-12-24,60.75,60.75,60.75,0.0,0.0,60.8,60.8,60.8,0.0,0.0,60.48,60.48,60.48,0.0,0.0,60.5,60.5,60.5,0.0,0.0
2017-12-31,62.14,62.14,62.14,0.0,0.0,62.4,62.4,62.4,0.0,0.0,62.01,62.01,62.01,0.0,0.0,62.35,62.35,62.35,0.0,0.0
