Date,Direxion Daily Developed Markets Bull 3X_etf_Open_average,Direxion Daily Developed Markets Bull 3X_etf_Open_max,Direxion Daily Developed Markets Bull 3X_etf_Open_min,Direxion Daily Developed Markets Bull 3X_etf_Open_volatility,Direxion Daily Developed Markets Bull 3X_etf_Open_change,Direxion Daily Developed Markets Bull 3X_etf_High_average,Direxion Daily Developed Markets Bull 3X_etf_High_max,Direxion Daily Developed Markets Bull 3X_etf_High_min,Direxion Daily Developed Markets Bull 3X_etf_High_volatility,Direxion Daily Developed Markets Bull 3X_etf_High_change,Direxion Daily Developed Markets Bull 3X_etf_Low_average,Direxion Daily Developed Markets Bull 3X_etf_Low_max,Direxion Daily Developed Markets Bull 3X_etf_Low_min,Direxion Daily Developed Markets Bull 3X_etf_Low_volatility,Direxion Daily Developed Markets Bull 3X_etf_Low_change,Direxion Daily Developed Markets Bull 3X_etf_Close_average,Direxion Daily Developed Markets Bull 3X_etf_Close_max,Direxion Daily Developed Markets Bull 3X_etf_Close_min,Direxion Daily Developed Markets Bull 3X_etf_Close_volatility,Direxion Daily Developed Markets Bull 3X_etf_Close_change
2016-11-13,40.96,40.96,40.96,0.0,0.0,40.96,40.96,40.96,0.0,0.0,40.51,40.51,40.51,0.0,0.0,40.71,40.71,40.71,0.0,0.0
2016-11-20,42.03,42.03,42.03,0.0,0.0,42.03,42.03,42.03,0.0,0.0,41.89,41.89,41.89,0.0,0.0,42.02,42.02,42.02,0.0,0.0
2016-11-27,41.14,41.14,41.14,0.0,0.0,42.0,42.0,42.0,0.0,0.0,41.14,41.14,41.14,0.0,0.0,42.0,42.0,42.0,0.0,0.0
2016-12-04,45.58,45.58,45.58,0.0,0.0,46.15,46.15,46.15,0.0,0.0,45.58,45.58,45.58,0.0,0.0,46.15,46.15,46.15,0.0,0.0
2016-12-11,44.48,44.48,44.48,0.0,0.0,44.55,44.55,44.55,0.0,0.0,44.48,44.48,44.48,0.0,0.0,44.55,44.55,44.55,0.0,0.0
2016-12-18,44.87,44.87,44.87,0.0,0.0,45.05,45.05,45.05,0.0,0.0,44.87,44.87,44.87,0.0,0.0,44.93,44.93,44.93,0.0,0.0
2016-12-25,45.72,45.72,45.72,0.0,0.0,45.72,45.72,45.72,0.0,0.0,44.92,44.92,44.92,0.0,0.0,45.05,45.05,45.05,0.0,0.0
2017-01-01,48.05,48.05,48.05,0.0,0.0,48.37,48.37,48.37,0.0,0.0,45.97,45.97,45.97,0.0,0.0,48.27,48.27,48.27,0.0,0.0
2017-01-08,49.29,49.29,49.29,0.0,0.0,49.52,49.52,49.52,0.0,0.0,48.82,48.82,48.82,0.0,0.0,49.52,49.52,49.52,0.0,0.0
2017-01-15,48.84,48.84,48.84,0.0,0.0,48.84,48.84,48.84,0.0,0.0,48.71,48.71,48.71,0.0,0.0,48.71,48.71,48.71,0.0,0.0
2017-01-22,50.45,50.45,50.45,0.0,0.0,50.45,50.45,50.45,0.0,0.0,50.44,50.44,50.44,0.0,0.0,50.44,50.44,50.44,0.0,0.0
2017-01-29,50.82,50.82,50.82,0.0,0.0,50.93,50.93,50.93,0.0,0.0,50.59,50.59,50.59,0.0,0.0,50.83,50.83,50.83,0.0,0.0
2017-02-05,50.78,50.78,50.78,0.0,0.0,50.8,50.8,50.8,0.0,0.0,50.78,50.78,50.78,0.0,0.0,50.79,50.79,50.79,0.0,0.0
2017-02-12,51.19,51.19,51.19,0.0,0.0,51.63,51.63,51.63,0.0,0.0,51.08,51.08,51.08,0.0,0.0,51.59,51.59,51.59,0.0,0.0
2017-02-19,50.65,50.65,50.65,0.0,0.0,51.34,51.34,51.34,0.0,0.0,49.87,49.87,49.87,0.0,0.0,51.1,51.1,51.1,0.0,0.0
2017-02-26,52.0,52.0,52.0,0.0,0.0,52.74,52.74,52.74,0.0,0.0,52.0,52.0,52.0,0.0,0.0,52.7,52.7,52.7,0.0,0.0
2017-03-05,52.72,52.72,52.72,0.0,0.0,53.0,53.0,53.0,0.0,0.0,52.57,52.57,52.57,0.0,0.0,52.85,52.85,52.85,0.0,0.0
2017-03-12,55.79,55.79,55.79,0.0,0.0,56.17,56.17,56.17,0.0,0.0,55.43,55.43,55.43,0.0,0.0,55.82,55.82,55.82,0.0,0.0
2017-03-19,55.55,55.55,55.55,0.0,0.0,55.88,55.88,55.88,0.0,0.0,55.55,55.55,55.55,0.0,0.0,55.67,55.67,55.67,0.0,0.0
2017-03-26,55.72,55.72,55.72,0.0,0.0,55.9,55.9,55.9,0.0,0.0,55.72,55.72,55.72,0.0,0.0,55.9,55.9,55.9,0.0,0.0
2017-04-02,54.81,54.81,54.81,0.0,0.0,54.9,54.9,54.9,0.0,0.0,54.62,54.62,54.62,0.0,0.0,54.72,54.72,54.72,0.0,0.0
2017-04-09,54.44,54.44,54.44,0.0,0.0,54.5,54.5,54.5,0.0,0.0,53.96,53.96,53.96,0.0,0.0,54.0,54.0,54.0,0.0,0.0
2017-04-16,54.77,54.77,54.77,0.0,0.0,55.08,55.08,55.08,0.0,0.0,54.77,54.77,54.77,0.0,0.0,55.05,55.05,55.05,0.0,0.0
2017-04-23,60.15,60.15,60.15,0.0,0.0,60.15,60.15,60.15,0.0,0.0,59.81,59.81,59.81,0.0,0.0,59.92,59.92,59.92,0.0,0.0
2017-04-30,63.06,63.06,63.06,0.0,0.0,64.9,64.9,64.9,0.0,0.0,63.06,63.06,63.06,0.0,0.0,64.88,64.88,64.88,0.0,0.0
2017-05-07,63.67,63.67,63.67,0.0,0.0,63.83,63.83,63.83,0.0,0.0,63.49,63.49,63.49,0.0,0.0,63.83,63.83,63.83,0.0,0.0
2017-05-14,65.45,65.45,65.45,0.0,0.0,66.37,66.37,66.37,0.0,0.0,65.45,65.45,65.45,0.0,0.0,66.22,66.22,66.22,0.0,0.0
2017-05-21,65.62,65.62,65.62,0.0,0.0,65.88,65.88,65.88,0.0,0.0,65.5,65.5,65.5,0.0,0.0,65.7,65.7,65.7,0.0,0.0
2017-05-28,68.81,68.81,68.81,0.0,0.0,69.6,69.6,69.6,0.0,0.0,68.81,68.81,68.81,0.0,0.0,69.5,69.5,69.5,0.0,0.0
2017-06-04,66.75,66.75,66.75,0.0,0.0,67.15,67.15,67.15,0.0,0.0,66.0,66.0,66.0,0.0,0.0,66.35,66.35,66.35,0.0,0.0
2017-06-11,66.09,66.09,66.09,0.0,0.0,66.84,66.84,66.84,0.0,0.0,66.06,66.06,66.06,0.0,0.0,66.84,66.84,66.84,0.0,0.0
2017-06-18,66.33,66.33,66.33,0.0,0.0,66.33,66.33,66.33,0.0,0.0,66.19,66.19,66.19,0.0,0.0,66.19,66.19,66.19,0.0,0.0
2017-06-25,66.73,66.73,66.73,0.0,0.0,66.73,66.73,66.73,0.0,0.0,65.44,65.44,65.44,0.0,0.0,66.32,66.32,66.32,0.0,0.0
2017-07-02,64.53,64.53,64.53,0.0,0.0,65.5,65.5,65.5,0.0,0.0,64.37,64.37,64.37,0.0,0.0,65.49,65.49,65.49,0.0,0.0
2017-07-09,69.22,69.22,69.22,0.0,0.0,69.51,69.51,69.51,0.0,0.0,68.98,68.98,68.98,0.0,0.0,69.51,69.51,69.51,0.0,0.0
2017-07-16,69.41,69.41,69.41,0.0,0.0,70.13,70.13,70.13,0.0,0.0,69.26,69.26,69.26,0.0,0.0,70.13,70.13,70.13,0.0,0.0
2017-07-23,70.38,70.38,70.38,0.0,0.0,70.98,70.98,70.98,0.0,0.0,70.32,70.32,70.32,0.0,0.0,70.98,70.98,70.98,0.0,0.0
2017-07-30,72.99,72.99,72.99,0.0,0.0,73.23,73.23,73.23,0.0,0.0,72.82,72.82,72.82,0.0,0.0,72.82,72.82,72.82,0.0,0.0
2017-08-06,68.5,68.5,68.5,0.0,0.0,68.65,68.65,68.65,0.0,0.0,68.41,68.41,68.41,0.0,0.0,68.65,68.65,68.65,0.0,0.0
2017-08-13,68.46,68.46,68.46,0.0,0.0,68.91,68.91,68.91,0.0,0.0,68.46,68.46,68.46,0.0,0.0,68.91,68.91,68.91,0.0,0.0
2017-08-20,70.61,70.61,70.61,0.0,0.0,71.01,71.01,71.01,0.0,0.0,70.6,70.6,70.6,0.0,0.0,71.01,71.01,71.01,0.0,0.0
2017-08-27,71.72,71.72,71.72,0.0,0.0,71.76,71.76,71.76,0.0,0.0,70.51,70.51,70.51,0.0,0.0,71.2,71.2,71.2,0.0,0.0
2017-09-03,73.33,73.33,73.33,0.0,0.0,73.41,73.41,73.41,0.0,0.0,72.76,72.76,72.76,0.0,0.0,72.76,72.76,72.76,0.0,0.0
2017-09-10,74.32,74.32,74.32,0.0,0.0,74.35,74.35,74.35,0.0,0.0,74.23,74.23,74.23,0.0,0.0,74.23,74.23,74.23,0.0,0.0
2017-09-17,75.81,75.81,75.81,0.0,0.0,75.81,75.81,75.81,0.0,0.0,75.33,75.33,75.33,0.0,0.0,75.41,75.41,75.41,0.0,0.0
2017-09-24,75.43,75.43,75.43,0.0,0.0,76.0,76.0,76.0,0.0,0.0,75.43,75.43,75.43,0.0,0.0,75.84,75.84,75.84,0.0,0.0
2017-10-01,74.78,74.78,74.78,0.0,0.0,75.57,75.57,75.57,0.0,0.0,74.78,74.78,74.78,0.0,0.0,75.57,75.57,75.57,0.0,0.0
2017-10-08,79.38,79.38,79.38,0.0,0.0,79.6,79.6,79.6,0.0,0.0,79.34,79.34,79.34,0.0,0.0,79.34,79.34,79.34,0.0,0.0
2017-10-15,78.42,78.42,78.42,0.0,0.0,78.5,78.5,78.5,0.0,0.0,78.08,78.08,78.08,0.0,0.0,78.34,78.34,78.34,0.0,0.0
2017-10-22,77.34,77.34,77.34,0.0,0.0,77.84,77.84,77.84,0.0,0.0,76.8,76.8,76.8,0.0,0.0,77.84,77.84,77.84,0.0,0.0
2017-10-29,79.88,79.88,79.88,0.0,0.0,79.88,79.88,79.88,0.0,0.0,79.46,79.46,79.46,0.0,0.0,79.69,79.69,79.69,0.0,0.0
2017-11-05,77.83,77.83,77.83,0.0,0.0,78.06,78.06,78.06,0.0,0.0,77.83,77.83,77.83,0.0,0.0,77.97,77.97,77.97,0.0,0.0
2017-11-12,76.79,76.79,76.79,0.0,0.0,77.09,77.09,77.09,0.0,0.0,76.79,76.79,76.79,0.0,0.0,76.96,76.96,76.96,0.0,0.0
2017-11-19,81.37,81.37,81.37,0.0,0.0,81.61,81.61,81.61,0.0,0.0,81.35,81.35,81.35,0.0,0.0,81.38,81.38,81.38,0.0,0.0
2017-11-26,80.0,80.0,80.0,0.0,0.0,80.0,80.0,80.0,0.0,0.0,78.95,78.95,78.95,0.0,0.0,78.95,78.95,78.95,0.0,0.0
2017-12-03,78.93,78.93,78.93,0.0,0.0,79.63,79.63,79.63,0.0,0.0,78.93,78.93,78.93,0.0,0.0,79.45,79.45,79.45,0.0,0.0
2017-12-10,79.5,79.5,79.5,0.0,0.0,79.69,79.69,79.69,0.0,0.0,78.96,78.96,78.96,0.0,0.0,79.56,79.56,79.56,0.0,0.0
2017-12-17,81.2,81.2,81.2,0.0,0.0,81.62,81.62,81.62,0.0,0.0,81.08,81.08,81.08,0.0,0.0,81.62,81.62,81.62,0.0,0.0
2017-12-24,83.25,83.25,83.25,0.0,0.0,83.3,83.3,83.3,0.0,0.0,82.37,82.37,82.37,0.0,0.0,82.44,82.44,82.44,0.0,0.0
2017-12-31,89.12,89.12,89.12,0.0,0.0,89.98,89.98,89.98,0.0,0.0,88.8,88.8,88.8,0.0,0.0,89.86,89.86,89.86,0.0,0.0
