Date,Victory CEMP Developed Enhanced Volatility Weighte_etf_Open_average,Victory CEMP Developed Enhanced Volatility Weighte_etf_Open_max,Victory CEMP Developed Enhanced Volatility Weighte_etf_Open_min,Victory CEMP Developed Enhanced Volatility Weighte_etf_Open_volatility,Victory CEMP Developed Enhanced Volatility Weighte_etf_Open_change,Victory CEMP Developed Enhanced Volatility Weighte_etf_High_average,Victory CEMP Developed Enhanced Volatility Weighte_etf_High_max,Victory CEMP Developed Enhanced Volatility Weighte_etf_High_min,Victory CEMP Developed Enhanced Volatility Weighte_etf_High_volatility,Victory CEMP Developed Enhanced Volatility Weighte_etf_High_change,Victory CEMP Developed Enhanced Volatility Weighte_etf_Low_average,Victory CEMP Developed Enhanced Volatility Weighte_etf_Low_max,Victory CEMP Developed Enhanced Volatility Weighte_etf_Low_min,Victory CEMP Developed Enhanced Volatility Weighte_etf_Low_volatility,Victory CEMP Developed Enhanced Volatility Weighte_etf_Low_change,Victory CEMP Developed Enhanced Volatility Weighte_etf_Close_average,Victory CEMP Developed Enhanced Volatility Weighte_etf_Close_max,Victory CEMP Developed Enhanced Volatility Weighte_etf_Close_min,Victory CEMP Developed Enhanced Volatility Weighte_etf_Close_volatility,Victory CEMP Developed Enhanced Volatility Weighte_etf_Close_change
2016-08-28,30.06,30.06,30.06,0.0,0.0,30.12,30.12,30.12,0.0,0.0,30.01,30.01,30.01,0.0,0.0,30.12,30.12,30.12,0.0,0.0
2016-09-04,29.72,29.72,29.72,0.0,0.0,29.75,29.75,29.75,0.0,0.0,29.55,29.55,29.55,0.0,0.0,29.56,29.56,29.56,0.0,0.0
2016-09-11,29.15,29.15,29.15,0.0,0.0,29.15,29.15,29.15,0.0,0.0,29.13,29.13,29.13,0.0,0.0,29.13,29.13,29.13,0.0,0.0
2016-09-18,30.13,30.13,30.13,0.0,0.0,30.13,30.13,30.13,0.0,0.0,29.87,29.87,29.87,0.0,0.0,29.91,29.91,29.91,0.0,0.0
2016-09-25,30.09,30.09,30.09,0.0,0.0,30.09,30.09,30.09,0.0,0.0,29.8,29.8,29.8,0.0,0.0,29.9,29.9,29.9,0.0,0.0
2016-10-02,29.43,29.43,29.43,0.0,0.0,29.43,29.43,29.43,0.0,0.0,29.25,29.25,29.25,0.0,0.0,29.37,29.37,29.37,0.0,0.0
2016-10-09,29.13,29.13,29.13,0.0,0.0,29.13,29.13,29.13,0.0,0.0,29.07,29.07,29.07,0.0,0.0,29.11,29.11,29.11,0.0,0.0
2016-10-16,29.12,29.12,29.12,0.0,0.0,29.2,29.2,29.2,0.0,0.0,29.12,29.12,29.12,0.0,0.0,29.2,29.2,29.2,0.0,0.0
2016-10-23,28.98,28.98,28.98,0.0,0.0,29.05,29.05,29.05,0.0,0.0,28.98,28.98,28.98,0.0,0.0,29.0,29.0,29.0,0.0,0.0
2016-10-30,28.48,28.48,28.48,0.0,0.0,28.6,28.6,28.6,0.0,0.0,28.44,28.44,28.44,0.0,0.0,28.44,28.44,28.44,0.0,0.0
2016-11-06,28.37,28.37,28.37,0.0,0.0,28.37,28.37,28.37,0.0,0.0,28.28,28.28,28.28,0.0,0.0,28.32,28.32,28.32,0.0,0.0
2016-11-13,28.21,28.21,28.21,0.0,0.0,28.21,28.21,28.21,0.0,0.0,28.0,28.0,28.0,0.0,0.0,28.03,28.03,28.03,0.0,0.0
2016-11-20,28.22,28.22,28.22,0.0,0.0,28.36,28.36,28.36,0.0,0.0,28.22,28.22,28.22,0.0,0.0,28.34,28.34,28.34,0.0,0.0
2016-11-27,28.21,28.21,28.21,0.0,0.0,28.34,28.34,28.34,0.0,0.0,28.21,28.21,28.21,0.0,0.0,28.3,28.3,28.3,0.0,0.0
2016-12-04,28.46,28.46,28.46,0.0,0.0,28.5,28.5,28.5,0.0,0.0,28.41,28.41,28.41,0.0,0.0,28.44,28.44,28.44,0.0,0.0
2016-12-11,28.28,28.28,28.28,0.0,0.0,28.48,28.48,28.48,0.0,0.0,28.28,28.28,28.28,0.0,0.0,28.38,28.38,28.38,0.0,0.0
2016-12-18,28.49,28.49,28.49,0.0,0.0,28.53,28.53,28.53,0.0,0.0,28.29,28.29,28.29,0.0,0.0,28.3,28.3,28.3,0.0,0.0
2016-12-25,28.52,28.52,28.52,0.0,0.0,28.52,28.52,28.52,0.0,0.0,28.42,28.42,28.42,0.0,0.0,28.48,28.48,28.48,0.0,0.0
2017-01-01,28.82,28.82,28.82,0.0,0.0,28.9,28.9,28.9,0.0,0.0,28.57,28.57,28.57,0.0,0.0,28.6,28.6,28.6,0.0,0.0
2017-01-08,28.98,28.98,28.98,0.0,0.0,29.07,29.07,29.07,0.0,0.0,28.87,28.87,28.87,0.0,0.0,29.01,29.01,29.01,0.0,0.0
2017-01-15,28.9,28.9,28.9,0.0,0.0,28.98,28.98,28.98,0.0,0.0,28.8,28.8,28.8,0.0,0.0,28.87,28.87,28.87,0.0,0.0
2017-01-22,29.35,29.35,29.35,0.0,0.0,29.35,29.35,29.35,0.0,0.0,29.2,29.2,29.2,0.0,0.0,29.23,29.23,29.23,0.0,0.0
2017-01-29,29.19,29.19,29.19,0.0,0.0,29.48,29.48,29.48,0.0,0.0,29.19,29.19,29.19,0.0,0.0,29.44,29.44,29.44,0.0,0.0
2017-02-05,29.27,29.27,29.27,0.0,0.0,29.56,29.56,29.56,0.0,0.0,29.27,29.27,29.27,0.0,0.0,29.52,29.52,29.52,0.0,0.0
2017-02-12,29.66,29.66,29.66,0.0,0.0,29.9,29.9,29.9,0.0,0.0,29.62,29.62,29.62,0.0,0.0,29.85,29.85,29.85,0.0,0.0
2017-02-19,29.52,29.52,29.52,0.0,0.0,29.68,29.68,29.68,0.0,0.0,29.52,29.52,29.52,0.0,0.0,29.66,29.66,29.66,0.0,0.0
2017-02-26,29.76,29.76,29.76,0.0,0.0,29.91,29.91,29.91,0.0,0.0,29.67,29.67,29.67,0.0,0.0,29.89,29.89,29.89,0.0,0.0
2017-03-05,29.71,29.71,29.71,0.0,0.0,30.02,30.02,30.02,0.0,0.0,29.71,29.71,29.71,0.0,0.0,30.0,30.0,30.0,0.0,0.0
2017-03-12,30.66,30.66,30.66,0.0,0.0,30.66,30.66,30.66,0.0,0.0,30.35,30.35,30.35,0.0,0.0,30.4,30.4,30.4,0.0,0.0
2017-03-19,30.54,30.54,30.54,0.0,0.0,30.69,30.69,30.69,0.0,0.0,30.52,30.52,30.52,0.0,0.0,30.53,30.53,30.53,0.0,0.0
2017-03-26,30.57,30.57,30.57,0.0,0.0,30.69,30.69,30.69,0.0,0.0,30.57,30.57,30.57,0.0,0.0,30.67,30.67,30.67,0.0,0.0
2017-04-02,30.53,30.53,30.53,0.0,0.0,30.59,30.59,30.59,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.45,30.45,30.45,0.0,0.0
2017-04-09,30.54,30.54,30.54,0.0,0.0,30.55,30.55,30.55,0.0,0.0,30.46,30.46,30.46,0.0,0.0,30.46,30.46,30.46,0.0,0.0
2017-04-16,30.62,30.62,30.62,0.0,0.0,30.64,30.64,30.64,0.0,0.0,30.56,30.56,30.56,0.0,0.0,30.56,30.56,30.56,0.0,0.0
2017-04-23,31.39,31.39,31.39,0.0,0.0,31.43,31.43,31.43,0.0,0.0,31.34,31.34,31.34,0.0,0.0,31.38,31.38,31.38,0.0,0.0
2017-04-30,31.91,31.91,31.91,0.0,0.0,32.1,32.1,32.1,0.0,0.0,31.87,31.87,31.87,0.0,0.0,32.08,32.08,32.08,0.0,0.0
2017-05-07,31.89,31.89,31.89,0.0,0.0,31.94,31.94,31.94,0.0,0.0,31.8,31.8,31.8,0.0,0.0,31.94,31.94,31.94,0.0,0.0
2017-05-14,31.88,31.88,31.88,0.0,0.0,32.22,32.22,32.22,0.0,0.0,31.88,31.88,31.88,0.0,0.0,32.22,32.22,32.22,0.0,0.0
2017-05-21,32.23,32.23,32.23,0.0,0.0,32.45,32.45,32.45,0.0,0.0,32.13,32.13,32.13,0.0,0.0,32.27,32.27,32.27,0.0,0.0
2017-05-28,32.84,32.84,32.84,0.0,0.0,32.93,32.93,32.93,0.0,0.0,32.82,32.82,32.82,0.0,0.0,32.91,32.91,32.91,0.0,0.0
2017-06-04,32.75,32.75,32.75,0.0,0.0,32.75,32.75,32.75,0.0,0.0,32.49,32.49,32.49,0.0,0.0,32.53,32.53,32.53,0.0,0.0
2017-06-11,32.42,32.42,32.42,0.0,0.0,32.62,32.62,32.62,0.0,0.0,32.42,32.42,32.42,0.0,0.0,32.62,32.62,32.62,0.0,0.0
2017-06-18,32.46,32.46,32.46,0.0,0.0,32.54,32.54,32.54,0.0,0.0,32.44,32.44,32.44,0.0,0.0,32.44,32.44,32.44,0.0,0.0
2017-06-25,32.5,32.5,32.5,0.0,0.0,32.6,32.6,32.6,0.0,0.0,32.4,32.4,32.4,0.0,0.0,32.57,32.57,32.57,0.0,0.0
2017-07-02,32.13,32.13,32.13,0.0,0.0,32.28,32.28,32.28,0.0,0.0,32.1,32.1,32.1,0.0,0.0,32.21,32.21,32.21,0.0,0.0
2017-07-09,32.94,32.94,32.94,0.0,0.0,33.1,33.1,33.1,0.0,0.0,32.94,32.94,32.94,0.0,0.0,33.1,33.1,33.1,0.0,0.0
2017-07-16,33.16,33.16,33.16,0.0,0.0,33.32,33.32,33.32,0.0,0.0,32.95,32.95,32.95,0.0,0.0,33.19,33.19,33.19,0.0,0.0
2017-07-23,33.16,33.16,33.16,0.0,0.0,33.28,33.28,33.28,0.0,0.0,33.16,33.16,33.16,0.0,0.0,33.28,33.28,33.28,0.0,0.0
2017-07-30,33.57,33.57,33.57,0.0,0.0,33.66,33.66,33.66,0.0,0.0,33.5,33.5,33.5,0.0,0.0,33.66,33.66,33.66,0.0,0.0
2017-08-06,33.12,33.12,33.12,0.0,0.0,33.12,33.12,33.12,0.0,0.0,33.02,33.02,33.02,0.0,0.0,33.03,33.03,33.03,0.0,0.0
2017-08-13,33.14,33.14,33.14,0.0,0.0,33.26,33.26,33.26,0.0,0.0,33.07,33.07,33.07,0.0,0.0,33.07,33.07,33.07,0.0,0.0
2017-08-20,33.36,33.36,33.36,0.0,0.0,33.5,33.5,33.5,0.0,0.0,33.36,33.36,33.36,0.0,0.0,33.46,33.46,33.46,0.0,0.0
2017-08-27,33.97,33.97,33.97,0.0,0.0,33.97,33.97,33.97,0.0,0.0,33.52,33.52,33.52,0.0,0.0,33.55,33.55,33.55,0.0,0.0
2017-09-03,34.23,34.23,34.23,0.0,0.0,34.23,34.23,34.23,0.0,0.0,33.65,33.65,33.65,0.0,0.0,33.69,33.69,33.69,0.0,0.0
2017-09-10,33.96,33.96,33.96,0.0,0.0,33.96,33.96,33.96,0.0,0.0,33.8,33.8,33.8,0.0,0.0,33.88,33.88,33.88,0.0,0.0
2017-09-17,34.02,34.02,34.02,0.0,0.0,34.17,34.17,34.17,0.0,0.0,34.0,34.0,34.0,0.0,0.0,34.02,34.02,34.02,0.0,0.0
2017-09-24,33.93,33.93,33.93,0.0,0.0,34.05,34.05,34.05,0.0,0.0,33.92,33.92,33.92,0.0,0.0,34.05,34.05,34.05,0.0,0.0
2017-10-01,33.92,33.92,33.92,0.0,0.0,34.06,34.06,34.06,0.0,0.0,33.86,33.86,33.86,0.0,0.0,34.06,34.06,34.06,0.0,0.0
2017-10-08,35.98,35.98,35.98,0.0,0.0,35.98,35.98,35.98,0.0,0.0,34.55,34.55,34.55,0.0,0.0,34.64,34.64,34.64,0.0,0.0
2017-10-15,34.52,34.52,34.52,0.0,0.0,34.52,34.52,34.52,0.0,0.0,34.37,34.37,34.37,0.0,0.0,34.48,34.48,34.48,0.0,0.0
2017-10-22,34.33,34.33,34.33,0.0,0.0,34.47,34.47,34.47,0.0,0.0,34.3,34.3,34.3,0.0,0.0,34.42,34.42,34.42,0.0,0.0
2017-10-29,34.67,34.67,34.67,0.0,0.0,34.7,34.7,34.7,0.0,0.0,34.63,34.63,34.63,0.0,0.0,34.69,34.69,34.69,0.0,0.0
2017-11-05,34.5,34.5,34.5,0.0,0.0,34.5,34.5,34.5,0.0,0.0,34.4,34.4,34.4,0.0,0.0,34.47,34.47,34.47,0.0,0.0
2017-11-12,34.3,34.3,34.3,0.0,0.0,34.38,34.38,34.38,0.0,0.0,34.27,34.27,34.27,0.0,0.0,34.34,34.34,34.34,0.0,0.0
2017-11-19,35.0,35.0,35.0,0.0,0.0,35.0,35.0,35.0,0.0,0.0,34.87,34.87,34.87,0.0,0.0,34.93,34.93,34.93,0.0,0.0
2017-11-26,34.85,34.85,34.85,0.0,0.0,34.85,34.85,34.85,0.0,0.0,34.59,34.59,34.59,0.0,0.0,34.79,34.79,34.79,0.0,0.0
2017-12-03,34.63,34.63,34.63,0.0,0.0,34.73,34.73,34.73,0.0,0.0,34.63,34.63,34.63,0.0,0.0,34.7,34.7,34.7,0.0,0.0
2017-12-10,34.65,34.65,34.65,0.0,0.0,34.7,34.7,34.7,0.0,0.0,34.5,34.5,34.5,0.0,0.0,34.6,34.6,34.6,0.0,0.0
2017-12-17,34.95,34.95,34.95,0.0,0.0,34.96,34.96,34.96,0.0,0.0,34.63,34.63,34.63,0.0,0.0,34.9,34.9,34.9,0.0,0.0
2017-12-24,35.34,35.34,35.34,0.0,0.0,35.34,35.34,35.34,0.0,0.0,35.05,35.05,35.05,0.0,0.0,35.11,35.11,35.11,0.0,0.0
2017-12-31,35.97,35.97,35.97,0.0,0.0,36.1,36.1,36.1,0.0,0.0,35.95,35.95,35.95,0.0,0.0,36.1,36.1,36.1,0.0,0.0
