Date,OGEN_stock_Open_average,OGEN_stock_Open_max,OGEN_stock_Open_min,OGEN_stock_Open_volatility,OGEN_stock_Open_change,OGEN_stock_High_average,OGEN_stock_High_max,OGEN_stock_High_min,OGEN_stock_High_volatility,OGEN_stock_High_change,OGEN_stock_Low_average,OGEN_stock_Low_max,OGEN_stock_Low_min,OGEN_stock_Low_volatility,OGEN_stock_Low_change,OGEN_stock_Close_average,OGEN_stock_Close_max,OGEN_stock_Close_min,OGEN_stock_Close_volatility,OGEN_stock_Close_change,OGEN_stock_Volume_average,OGEN_stock_Volume_max,OGEN_stock_Volume_min,OGEN_stock_Volume_volatility,OGEN_stock_Volume_change
2017-10-29,3.5048,3.77,3.15,0.6200000000000001,-0.45999999999999996,3.5772,3.77,3.398,0.3719999999999999,-0.3009999999999997,3.2906,3.5,3.15,0.3500000000000001,-0.3500000000000001,3.3946,3.595,3.213,0.3820000000000001,-0.2290000000000001,807,1561,178,1383,-113
2017-11-05,3.3312,3.5,3.25,0.25,0.20999999999999996,3.446,3.7,3.29,0.41000000000000014,0.41000000000000014,3.2794000000000003,3.5,3.2,0.2999999999999998,0.2999999999999998,3.35,3.569,3.2060000000000004,0.36299999999999955,0.36299999999999955,420,885,45,840,-713
2017-11-12,3.6862,3.9,3.38,0.52,-0.041999999999999815,3.9596,4.2,3.798,0.40200000000000014,0.25,3.5528,3.705,3.38,0.3250000000000002,0.02499999999999991,3.798,4.156000000000001,3.5989999999999998,0.5570000000000008,0.4760000000000004,885,1525,166,1359,-809
2017-11-19,4.1530000000000005,4.312,4.0,0.3120000000000003,-0.2999999999999998,4.2780000000000005,4.7,4.0,0.7000000000000002,-0.4119999999999999,3.97,4.312,3.616,0.6960000000000002,-0.1599999999999997,4.17675,4.412,3.9,0.512,-0.512,1022,2321,165,2156,-542
2017-11-26,3.7142,4.0,3.45,0.5499999999999998,0.10000000000000009,3.959,4.3,3.6,0.6999999999999997,0.39799999999999924,3.4658,3.529,3.4,0.129,-0.028999999999999915,3.7542,4.2,3.45,0.75,0.5789999999999997,821,1707,72,1635,1137
2017-12-03,3.7378,4.2,3.36,0.8400000000000003,-0.8400000000000003,3.7722,4.2,3.47,0.73,-0.73,3.4394,3.8,3.102,0.698,-0.5019999999999998,3.5418,3.8,3.21,0.5899999999999999,-0.3299999999999996,1291,4045,125,3920,-936
2017-12-10,3.2284,3.6,2.98,0.6200000000000001,-0.6200000000000001,3.2372,3.6,2.98,0.6200000000000001,-0.6200000000000001,2.9784,3.3,2.694,0.6059999999999999,-0.6059999999999999,3.0382000000000002,3.3,2.798,0.5019999999999998,-0.5019999999999998,958,1609,200,1409,214
2017-12-17,2.634,2.9,2.333,0.5669999999999997,-0.5669999999999997,2.6768,2.9,2.499,0.4009999999999998,-0.4009999999999998,2.4176,2.65,2.333,0.3169999999999997,-0.3169999999999997,2.4706,2.662,2.35,0.31199999999999983,-0.1629999999999998,2867,5733,604,5129,-3889
2017-12-24,2.443,2.5860000000000003,2.2359999999999998,0.35000000000000053,-0.0860000000000003,2.51925,2.5860000000000003,2.491,0.0950000000000002,-0.0860000000000003,2.21675,2.29,2.101,0.18900000000000006,-0.01100000000000012,2.315,2.443,2.13,0.31300000000000017,0.01100000000000012,3866,6271,1687,4584,-61
2017-12-31,2.47,2.6,2.31,0.29000000000000004,0.029999999999999805,2.5425,2.6,2.47,0.1299999999999999,0.029999999999999805,2.2465,2.3,2.2,0.09999999999999964,0.09399999999999986,2.352,2.4019999999999997,2.26,0.1419999999999999,0.0860000000000003,2775,5983,1557,4426,-36
