Date,LB_stock_Open_average,LB_stock_Open_max,LB_stock_Open_min,LB_stock_Open_volatility,LB_stock_Open_change,LB_stock_High_average,LB_stock_High_max,LB_stock_High_min,LB_stock_High_volatility,LB_stock_High_change,LB_stock_Low_average,LB_stock_Low_max,LB_stock_Low_min,LB_stock_Low_volatility,LB_stock_Low_change,LB_stock_Close_average,LB_stock_Close_max,LB_stock_Close_min,LB_stock_Close_volatility,LB_stock_Close_change,LB_stock_Volume_average,LB_stock_Volume_max,LB_stock_Volume_min,LB_stock_Volume_volatility,LB_stock_Volume_change
2017-10-01,41.852000000000004,42.84,40.19,2.6500000000000057,0.8599999999999994,42.974000000000004,43.59,42.14,1.4500000000000028,1.4500000000000028,41.096000000000004,42.02,39.85,2.1700000000000017,1.5800000000000054,42.384,42.92,41.36,1.5600000000000023,0.7899999999999991,5000734,8725647,3678088,5047559,836779
2017-10-08,42.26,42.98,41.61,1.3699999999999974,-1.3699999999999974,42.766,43.72,41.74,1.9799999999999969,-0.529999999999994,41.51,42.17,40.7,1.4699999999999989,-0.5100000000000051,42.048,42.95,41.43,1.5200000000000031,-0.3299999999999983,2826039,3640093,1780699,1859394,-887820
2017-10-15,41.800000000000004,42.46,41.2,1.259999999999998,0.6600000000000037,42.448,43.94,41.88,2.059999999999995,1.9600000000000009,41.388,42.31,40.89,1.4200000000000017,1.4200000000000017,42.132,43.75,41.28,2.469999999999999,2.469999999999999,3310147,4697534,1933994,2763540,-610505
2017-10-22,43.752,44.17,43.36,0.8100000000000023,-0.46999999999999886,44.858000000000004,45.57,44.53,1.0399999999999991,-0.7800000000000011,43.294000000000004,43.68,42.79,0.8900000000000006,-0.8900000000000006,44.316,44.71,43.92,0.7899999999999991,0.7899999999999991,3586784,4979023,2230905,2748118,-1155353
2017-10-29,44.884,47.0,42.83,4.170000000000002,2.5700000000000003,45.653999999999996,48.44,43.6,4.839999999999996,2.979999999999997,44.034,46.26,42.53,3.729999999999997,3.719999999999999,44.66,47.1,42.83,4.270000000000003,3.8900000000000006,6113449,9628195,3848163,5780032,-449517
2017-11-05,47.364,48.21,46.87,1.3400000000000034,1.1300000000000026,48.596,50.19,47.53,2.6599999999999966,1.6999999999999957,46.943999999999996,48.12,46.37,1.75,1.2199999999999989,47.961999999999996,49.66,46.94,2.719999999999999,2.0799999999999983,3791008,4457756,2897584,1560172,233818
2017-11-12,48.846,50.91,46.65,4.259999999999998,1.509999999999998,50.07,51.78,49.31,2.469999999999999,1.5500000000000043,48.308,49.91,46.65,3.259999999999998,1.5699999999999932,49.416,50.48,48.95,1.529999999999994,1.529999999999994,4798613,6387204,2193293,4193911,408298
2017-11-19,49.8025,50.52,49.28,1.240000000000002,-1.230000000000004,50.065,50.86,49.62,1.240000000000002,-1.2199999999999989,48.9025,49.34,48.29,1.0500000000000043,-0.8999999999999986,49.2275,50.06,48.36,1.7000000000000028,-1.7000000000000028,2734361,3450001,2075271,1374730,-1374730
2017-11-26,51.91,55.86,48.55,7.310000000000002,7.310000000000002,54.002,57.19,50.78,6.409999999999997,5.420000000000002,51.32,54.09,48.37,5.720000000000006,5.720000000000006,53.422000000000004,56.07,50.34,5.729999999999997,5.509999999999998,6071477,11238528,3506166,7732362,1516119
2017-12-03,55.862,56.62,55.22,1.3999999999999986,-1.3999999999999986,56.885999999999996,58.21,55.98,2.230000000000004,-0.8800000000000026,55.278,56.51,54.45,2.059999999999995,-1.4699999999999989,55.998,57.28,55.1,2.1799999999999997,0.17999999999999972,3784128,4953816,2740239,2213577,-712499
2017-12-10,58.416000000000004,59.38,57.22,2.1600000000000037,1.740000000000002,59.147999999999996,60.33,58.0,2.3299999999999983,1.4799999999999969,57.608000000000004,58.17,56.63,1.5399999999999991,1.1400000000000006,58.362,58.82,57.99,0.8299999999999983,0.11999999999999744,4986417,8805885,3362301,5443584,5087954
2017-12-17,60.246,60.82,58.68,2.1400000000000006,1.759999999999998,61.138,61.45,60.88,0.5700000000000003,0.3299999999999983,59.524,60.13,58.27,1.8599999999999994,1.759999999999998,60.74,61.36,60.34,1.019999999999996,0.3500000000000014,3761813,4491822,1868521,2623301,-2606802
2017-12-24,61.63,62.77,61.21,1.5600000000000023,-0.030000000000001137,62.125,63.1,61.25,1.8500000000000014,-1.8500000000000014,60.715,61.15,60.18,0.9699999999999989,-0.9699999999999989,61.36,62.95,60.22,2.730000000000004,-2.730000000000004,1820109,2028900,1548596,480304,-480304
2017-12-31,56.085,61.25,51.13,10.119999999999997,-10.119999999999997,56.324999999999996,61.44,51.23,10.21,-10.21,54.192499999999995,59.89,49.15,10.740000000000002,-9.990000000000002,54.8525,59.89,50.36,9.530000000000001,-9.530000000000001,9351591,21161112,3615360,17545752,3295799
