Date,WCG_stock_Open_average,WCG_stock_Open_max,WCG_stock_Open_min,WCG_stock_Open_volatility,WCG_stock_Open_change,WCG_stock_High_average,WCG_stock_High_max,WCG_stock_High_min,WCG_stock_High_volatility,WCG_stock_High_change,WCG_stock_Low_average,WCG_stock_Low_max,WCG_stock_Low_min,WCG_stock_Low_volatility,WCG_stock_Low_change,WCG_stock_Close_average,WCG_stock_Close_max,WCG_stock_Close_min,WCG_stock_Close_volatility,WCG_stock_Close_change,WCG_stock_Volume_average,WCG_stock_Volume_max,WCG_stock_Volume_min,WCG_stock_Volume_volatility,WCG_stock_Volume_change
2017-10-29,195.728,202.22,186.12,16.099999999999994,15.329999999999984,200.556,207.26,186.12,21.139999999999986,21.139999999999986,193.0,201.12,180.3,20.819999999999993,20.819999999999993,197.452,206.5,181.18,25.319999999999993,25.319999999999993,660472,1327065,351530,975535,-67179
2017-11-05,202.812,205.68,200.21,5.469999999999999,-5.289999999999992,204.504,208.89,200.75,8.139999999999986,-8.139999999999986,200.226,204.07,197.69,6.3799999999999955,-5.75,202.314,205.11,200.55,4.560000000000002,-4.560000000000002,292138,376689,218334,158355,-42270
2017-11-12,199.476,200.37,198.5,1.8700000000000045,-1.0200000000000102,201.264,203.24,199.35,3.890000000000015,-1.960000000000008,197.224,198.51,195.12,3.3899999999999864,-1.700000000000017,199.596,201.65,198.0,3.6500000000000057,-3.6500000000000057,382755,498208,192660,305548,-305548
2017-11-19,200.3775,202.41,199.04,3.3700000000000045,1.7700000000000102,202.10750000000002,203.61,199.28,4.3300000000000125,2.6699999999999875,199.04500000000002,200.29,197.08,3.2099999999999795,3.2099999999999795,201.265,202.69,199.27,3.4199999999999875,2.4599999999999795,219191,309852,50819,259033,-200099
2017-11-26,206.902,213.05,201.42,11.630000000000024,11.630000000000024,209.794,213.97,204.06,9.909999999999997,9.560000000000002,204.386,210.23,200.55,9.679999999999978,3.3899999999999864,208.526,212.99,203.0,9.990000000000009,8.349999999999994,391961,521272,248932,272340,110547
2017-12-03,208.06,213.08,203.76,9.320000000000022,-3.7900000000000205,209.76,213.25,207.57,5.680000000000007,-2.8499999999999943,204.248,207.62,201.41,6.210000000000008,4.650000000000006,206.904,209.07,203.23,5.840000000000003,4.719999999999999,332400,485220,187650,297570,-95861
2017-12-10,206.114,207.89,203.0,4.889999999999986,-4.889999999999986,207.32999999999998,208.82,205.35,3.469999999999999,-3.469999999999999,203.618,205.36,201.45,3.910000000000025,-2.910000000000025,204.68,207.34,201.65,5.689999999999998,-3.8499999999999943,410577,702808,207211,495597,337993
2017-12-17,198.99,201.0,194.65,6.349999999999994,-1.7700000000000102,201.15,202.46,199.43,3.030000000000001,-0.09999999999999432,196.706,199.39,192.11,7.279999999999973,6.789999999999992,198.532,200.71,193.69,7.02000000000001,5.920000000000016,477586,844279,189079,655200,-655200
2017-12-24,201.555,204.1,199.26,4.840000000000003,4.840000000000003,203.175,204.1,201.49,2.609999999999985,2.609999999999985,199.6925,200.9,197.09,3.8100000000000023,3.8100000000000023,201.5125,203.03,200.15,2.8799999999999955,0.960000000000008,192287,219801,163882,55919,-55919
2017-12-31,203.9375,207.83,201.71,6.1200000000000045,6.1200000000000045,206.995,211.71,203.24,8.469999999999999,8.469999999999999,202.7225,206.66,200.12,6.539999999999992,6.539999999999992,205.925,211.32,202.55,8.769999999999982,8.769999999999982,303718,337441,262167,75274,-43799
