Date,Direxion Daily S&P 500 Bear 3X Shares_etf_Open_average,Direxion Daily S&P 500 Bear 3X Shares_etf_Open_max,Direxion Daily S&P 500 Bear 3X Shares_etf_Open_min,Direxion Daily S&P 500 Bear 3X Shares_etf_Open_volatility,Direxion Daily S&P 500 Bear 3X Shares_etf_Open_change,Direxion Daily S&P 500 Bear 3X Shares_etf_High_average,Direxion Daily S&P 500 Bear 3X Shares_etf_High_max,Direxion Daily S&P 500 Bear 3X Shares_etf_High_min,Direxion Daily S&P 500 Bear 3X Shares_etf_High_volatility,Direxion Daily S&P 500 Bear 3X Shares_etf_High_change,Direxion Daily S&P 500 Bear 3X Shares_etf_Low_average,Direxion Daily S&P 500 Bear 3X Shares_etf_Low_max,Direxion Daily S&P 500 Bear 3X Shares_etf_Low_min,Direxion Daily S&P 500 Bear 3X Shares_etf_Low_volatility,Direxion Daily S&P 500 Bear 3X Shares_etf_Low_change,Direxion Daily S&P 500 Bear 3X Shares_etf_Close_average,Direxion Daily S&P 500 Bear 3X Shares_etf_Close_max,Direxion Daily S&P 500 Bear 3X Shares_etf_Close_min,Direxion Daily S&P 500 Bear 3X Shares_etf_Close_volatility,Direxion Daily S&P 500 Bear 3X Shares_etf_Close_change
2017-04-23,43.5,43.5,43.5,0.0,0.0,44.0,44.0,44.0,0.0,0.0,43.5,43.5,43.5,0.0,0.0,43.85,43.85,43.85,0.0,0.0
2017-04-30,43.37,43.37,43.37,0.0,0.0,43.62,43.62,43.62,0.0,0.0,43.06,43.06,43.06,0.0,0.0,43.06,43.06,43.06,0.0,0.0
2017-05-07,43.43,43.43,43.43,0.0,0.0,43.62,43.62,43.62,0.0,0.0,43.35,43.35,43.35,0.0,0.0,43.43,43.43,43.43,0.0,0.0
2017-05-14,44.29,44.29,44.29,0.0,0.0,44.34,44.34,44.34,0.0,0.0,43.32,43.32,43.32,0.0,0.0,43.79,43.79,43.79,0.0,0.0
2017-05-21,42.04,42.04,42.04,0.0,0.0,42.08,42.08,42.08,0.0,0.0,41.85,41.85,41.85,0.0,0.0,41.91,41.91,41.91,0.0,0.0
2017-05-28,41.05,41.05,41.05,0.0,0.0,41.23,41.23,41.23,0.0,0.0,40.59,40.59,40.59,0.0,0.0,40.69,40.69,40.69,0.0,0.0
2017-06-04,40.71,40.71,40.71,0.0,0.0,41.8,41.8,41.8,0.0,0.0,40.27,40.27,40.27,0.0,0.0,41.05,41.05,41.05,0.0,0.0
2017-06-11,40.83,40.83,40.83,0.0,0.0,41.39,41.39,41.39,0.0,0.0,40.82,40.82,40.82,0.0,0.0,40.91,40.91,40.91,0.0,0.0
2017-06-18,40.73,40.73,40.73,0.0,0.0,40.96,40.96,40.96,0.0,0.0,40.44,40.44,40.44,0.0,0.0,40.6,40.6,40.6,0.0,0.0
2017-06-25,41.02,41.02,41.02,0.0,0.0,41.38,41.38,41.38,0.0,0.0,40.81,40.81,40.81,0.0,0.0,41.27,41.27,41.27,0.0,0.0
2017-07-02,41.59,41.59,41.59,0.0,0.0,41.68,41.68,41.68,0.0,0.0,41.01,41.01,41.01,0.0,0.0,41.13,41.13,41.13,0.0,0.0
2017-07-09,39.97,39.97,39.97,0.0,0.0,40.02,40.02,40.02,0.0,0.0,39.21,39.21,39.21,0.0,0.0,39.41,39.41,39.41,0.0,0.0
2017-07-16,39.0,39.0,39.0,0.0,0.0,39.13,39.13,39.13,0.0,0.0,38.79,38.79,38.79,0.0,0.0,38.79,38.79,38.79,0.0,0.0
2017-07-23,38.95,38.95,38.95,0.0,0.0,39.18,39.18,39.18,0.0,0.0,38.75,38.75,38.75,0.0,0.0,38.81,38.81,38.81,0.0,0.0
2017-07-30,38.57,38.57,38.57,0.0,0.0,38.81,38.81,38.81,0.0,0.0,38.42,38.42,38.42,0.0,0.0,38.63,38.63,38.63,0.0,0.0
2017-08-06,40.2,40.2,40.2,0.0,0.0,40.34,40.34,40.34,0.0,0.0,39.84,39.84,39.84,0.0,0.0,40.16,40.16,40.16,0.0,0.0
2017-08-13,40.72,40.72,40.72,0.0,0.0,41.08,41.08,41.08,0.0,0.0,40.09,40.09,40.09,0.0,0.0,40.82,40.82,40.82,0.0,0.0
2017-08-20,39.71,39.71,39.71,0.0,0.0,39.97,39.97,39.97,0.0,0.0,39.37,39.37,39.37,0.0,0.0,39.9,39.9,39.9,0.0,0.0
2017-08-27,38.31,38.31,38.31,0.0,0.0,38.43,38.43,38.43,0.0,0.0,38.12,38.12,38.12,0.0,0.0,38.32,38.32,38.32,0.0,0.0
2017-09-03,38.98,38.98,38.98,0.0,0.0,39.08,39.08,39.08,0.0,0.0,38.71,38.71,38.71,0.0,0.0,38.95,38.95,38.95,0.0,0.0
2017-09-10,37.42,37.42,37.42,0.0,0.0,37.46,37.46,37.46,0.0,0.0,37.15,37.15,37.15,0.0,0.0,37.15,37.15,37.15,0.0,0.0
2017-09-17,37.29,37.29,37.29,0.0,0.0,37.29,37.29,37.29,0.0,0.0,37.01,37.01,37.01,0.0,0.0,37.09,37.09,37.09,0.0,0.0
2017-09-24,36.71,36.71,36.71,0.0,0.0,36.81,36.81,36.81,0.0,0.0,36.28,36.28,36.28,0.0,0.0,36.32,36.32,36.32,0.0,0.0
2017-10-01,35.09,35.09,35.09,0.0,0.0,35.21,35.21,35.21,0.0,0.0,34.97,34.97,34.97,0.0,0.0,34.98,34.98,34.98,0.0,0.0
2017-10-08,34.72,34.72,34.72,0.0,0.0,34.86,34.86,34.86,0.0,0.0,34.65,34.65,34.65,0.0,0.0,34.81,34.81,34.81,0.0,0.0
2017-10-15,34.09,34.09,34.09,0.0,0.0,34.21,34.21,34.21,0.0,0.0,33.92,33.92,33.92,0.0,0.0,33.94,33.94,33.94,0.0,0.0
2017-10-22,34.18,34.18,34.18,0.0,0.0,34.32,34.32,34.32,0.0,0.0,33.63,33.63,33.63,0.0,0.0,33.7,33.7,33.7,0.0,0.0
2017-10-29,33.67,33.67,33.67,0.0,0.0,33.87,33.87,33.87,0.0,0.0,33.41,33.41,33.41,0.0,0.0,33.43,33.43,33.43,0.0,0.0
2017-11-05,33.74,33.74,33.74,0.0,0.0,33.87,33.87,33.87,0.0,0.0,33.55,33.55,33.55,0.0,0.0,33.59,33.59,33.59,0.0,0.0
2017-11-12,33.54,33.54,33.54,0.0,0.0,33.71,33.71,33.71,0.0,0.0,33.47,33.47,33.47,0.0,0.0,33.66,33.66,33.66,0.0,0.0
2017-11-19,32.77,32.77,32.77,0.0,0.0,32.8,32.8,32.8,0.0,0.0,32.68,32.68,32.68,0.0,0.0,32.75,32.75,32.75,0.0,0.0
2017-11-26,31.11,31.11,31.11,0.0,0.0,32.53,32.53,32.53,0.0,0.0,30.93,30.93,30.93,0.0,0.0,31.22,31.22,31.22,0.0,0.0
2017-12-03,31.03,31.03,31.03,0.0,0.0,31.14,31.14,31.14,0.0,0.0,30.86,30.86,30.86,0.0,0.0,30.88,30.88,30.88,0.0,0.0
2017-12-10,30.44,30.44,30.44,0.0,0.0,30.46,30.46,30.46,0.0,0.0,29.9,29.9,29.9,0.0,0.0,30.06,30.06,30.06,0.0,0.0
2017-12-17,29.72,29.72,29.72,0.0,0.0,29.95,29.95,29.95,0.0,0.0,29.71,29.71,29.71,0.0,0.0,29.75,29.75,29.75,0.0,0.0
2017-12-24,29.44,29.44,29.44,0.0,0.0,30.06,30.06,30.06,0.0,0.0,29.44,29.44,29.44,0.0,0.0,29.96,29.96,29.96,0.0,0.0
2017-12-31,28.16,28.16,28.16,0.0,0.0,28.33,28.33,28.33,0.0,0.0,27.84,27.84,27.84,0.0,0.0,27.9,27.9,27.9,0.0,0.0
