Date,GABC_stock_Open_average,GABC_stock_Open_max,GABC_stock_Open_min,GABC_stock_Open_volatility,GABC_stock_Open_change,GABC_stock_High_average,GABC_stock_High_max,GABC_stock_High_min,GABC_stock_High_volatility,GABC_stock_High_change,GABC_stock_Low_average,GABC_stock_Low_max,GABC_stock_Low_min,GABC_stock_Low_volatility,GABC_stock_Low_change,GABC_stock_Close_average,GABC_stock_Close_max,GABC_stock_Close_min,GABC_stock_Close_volatility,GABC_stock_Close_change,GABC_stock_Volume_average,GABC_stock_Volume_max,GABC_stock_Volume_min,GABC_stock_Volume_volatility,GABC_stock_Volume_change
2017-10-15,37.632,38.12,37.33,0.7899999999999991,0.7899999999999991,38.188,39.02,37.73,1.2900000000000063,1.2900000000000063,37.486,38.01,37.19,0.8200000000000003,0.6799999999999997,37.826,38.36,37.36,1.0,0.8200000000000003,40136,81066,22172,58894,56938
2017-10-22,38.096,38.37,37.71,0.6599999999999966,-0.0799999999999983,38.494,38.88,38.15,0.730000000000004,0.37000000000000455,37.77,38.1,37.52,0.5799999999999983,0.4799999999999969,38.12,38.75,37.7,1.0499999999999972,1.0499999999999972,25728,37057,15215,21842,17284
2017-10-29,36.694,38.38,35.25,3.1300000000000026,-2.0,37.132,38.56,36.2,2.3599999999999994,-2.1799999999999997,35.748000000000005,36.88,35.06,1.8200000000000003,-1.0300000000000011,36.182,37.21,35.26,1.9500000000000028,-1.1799999999999997,36962,64844,22864,41980,11475
2017-11-05,35.272,36.03,34.66,1.3700000000000045,-1.3700000000000045,35.534,36.19,34.99,1.1999999999999957,-1.009999999999998,34.79,35.67,34.1,1.5700000000000003,-1.2100000000000009,35.052,35.99,34.48,1.5100000000000051,-1.5100000000000051,33929,51570,23760,27810,862
2017-11-12,34.828,35.48,34.26,1.2199999999999989,0.9200000000000017,35.616,36.41,34.9,1.509999999999998,0.7700000000000031,34.53,35.14,34.06,1.0799999999999983,0.8200000000000003,35.136,35.48,34.7,0.779999999999994,0.3999999999999986,33708,44291,23990,20301,16419
2017-11-19,35.6975,36.22,35.23,0.990000000000002,0.7100000000000009,36.0425,36.37,35.37,1.0,0.8100000000000023,35.31,35.8,35.05,0.75,0.060000000000002274,35.6275,36.12,35.28,0.8399999999999963,0.01999999999999602,34485,63695,12165,51530,-51530
2017-11-26,36.796,38.51,35.26,3.25,2.3500000000000014,37.484,38.65,35.92,2.729999999999997,1.6899999999999977,36.114,37.59,34.93,2.6600000000000037,0.9299999999999997,37.076,38.34,35.55,2.7900000000000063,1.5700000000000003,42768,57402,17185,40217,32588
2017-12-03,36.333999999999996,37.65,35.19,2.460000000000001,-1.5399999999999991,36.778,37.91,36.11,1.7999999999999972,-1.7999999999999972,35.814,36.66,35.19,1.4699999999999989,-1.3199999999999932,36.048,36.78,35.38,1.3999999999999986,-1.3999999999999986,26885,41057,16458,24599,-8018
2017-12-10,35.582,36.08,35.16,0.9200000000000017,-0.23000000000000398,36.306,36.87,35.41,1.4600000000000009,1.4600000000000009,35.21,35.61,35.0,0.6099999999999994,0.1599999999999966,35.826,36.67,35.17,1.5,1.5,50261,112115,29647,82468,82468
2017-12-17,36.532,36.91,36.11,0.7999999999999972,-0.21999999999999886,37.18,38.46,36.44,2.020000000000003,1.4600000000000009,35.932,36.15,35.7,0.44999999999999574,-0.030000000000001137,36.282000000000004,36.7,35.83,0.8700000000000045,-0.4199999999999946,33785,43220,24903,18317,-9254
2017-12-24,36.417500000000004,36.93,35.89,1.0399999999999991,0.6799999999999997,36.72,36.96,36.28,0.6799999999999997,0.6799999999999997,35.769999999999996,36.5,35.3,1.2000000000000028,-0.4299999999999997,36.16,36.91,35.33,1.5799999999999983,-0.6000000000000014,44799,62980,23571,39409,39409
2017-12-31,35.1225,35.57,34.81,0.759999999999998,-0.6700000000000017,35.427499999999995,35.62,35.19,0.4299999999999997,-0.30000000000000426,34.5825,34.84,34.38,0.46000000000000085,-0.29999999999999716,34.9075,35.07,34.77,0.29999999999999716,0.1700000000000017,43751,58155,24331,33824,-26122
