Date,First Trust ISE ChindiaEtf_Open_average,First Trust ISE ChindiaEtf_Open_max,First Trust ISE ChindiaEtf_Open_min,First Trust ISE ChindiaEtf_Open_volatility,First Trust ISE ChindiaEtf_Open_change,First Trust ISE ChindiaEtf_High_average,First Trust ISE ChindiaEtf_High_max,First Trust ISE ChindiaEtf_High_min,First Trust ISE ChindiaEtf_High_volatility,First Trust ISE ChindiaEtf_High_change,First Trust ISE ChindiaEtf_Low_average,First Trust ISE ChindiaEtf_Low_max,First Trust ISE ChindiaEtf_Low_min,First Trust ISE ChindiaEtf_Low_volatility,First Trust ISE ChindiaEtf_Low_change,First Trust ISE ChindiaEtf_Close_average,First Trust ISE ChindiaEtf_Close_max,First Trust ISE ChindiaEtf_Close_min,First Trust ISE ChindiaEtf_Close_volatility,First Trust ISE ChindiaEtf_Close_change
2017-07-09,36.55,36.55,36.55,0.0,0.0,36.98,36.98,36.98,0.0,0.0,36.55,36.55,36.55,0.0,0.0,36.92,36.92,36.92,0.0,0.0
2017-07-16,37.39,37.39,37.39,0.0,0.0,37.52,37.52,37.52,0.0,0.0,37.32,37.32,37.32,0.0,0.0,37.5,37.5,37.5,0.0,0.0
2017-07-23,37.95,37.95,37.95,0.0,0.0,38.29,38.29,38.29,0.0,0.0,37.8,37.8,37.8,0.0,0.0,38.15,38.15,38.15,0.0,0.0
2017-07-30,38.09,38.09,38.09,0.0,0.0,38.17,38.17,38.17,0.0,0.0,38.04,38.04,38.04,0.0,0.0,38.09,38.09,38.09,0.0,0.0
2017-08-06,36.84,36.84,36.84,0.0,0.0,37.25,37.25,37.25,0.0,0.0,36.62,36.62,36.62,0.0,0.0,37.21,37.21,37.21,0.0,0.0
2017-08-13,37.12,37.12,37.12,0.0,0.0,37.26,37.26,37.26,0.0,0.0,36.85,36.85,36.85,0.0,0.0,37.03,37.03,37.03,0.0,0.0
2017-08-20,38.07,38.07,38.07,0.0,0.0,38.07,38.07,38.07,0.0,0.0,37.55,37.55,37.55,0.0,0.0,37.57,37.57,37.57,0.0,0.0
2017-08-27,38.19,38.19,38.19,0.0,0.0,38.49,38.49,38.49,0.0,0.0,38.11,38.11,38.11,0.0,0.0,38.48,38.48,38.48,0.0,0.0
2017-09-03,38.4,38.4,38.4,0.0,0.0,38.47,38.47,38.47,0.0,0.0,38.11,38.11,38.11,0.0,0.0,38.14,38.14,38.14,0.0,0.0
2017-09-10,39.25,39.25,39.25,0.0,0.0,39.33,39.33,39.33,0.0,0.0,39.09,39.09,39.09,0.0,0.0,39.2,39.2,39.2,0.0,0.0
2017-09-17,38.68,38.68,38.68,0.0,0.0,38.72,38.72,38.72,0.0,0.0,38.61,38.61,38.61,0.0,0.0,38.72,38.72,38.72,0.0,0.0
2017-09-24,38.06,38.06,38.06,0.0,0.0,38.39,38.39,38.39,0.0,0.0,38.06,38.06,38.06,0.0,0.0,38.3,38.3,38.3,0.0,0.0
2017-10-01,38.66,38.66,38.66,0.0,0.0,38.85,38.85,38.85,0.0,0.0,38.66,38.66,38.66,0.0,0.0,38.79,38.79,38.79,0.0,0.0
2017-10-08,39.21,39.21,39.21,0.0,0.0,39.53,39.53,39.53,0.0,0.0,39.21,39.21,39.21,0.0,0.0,39.41,39.41,39.41,0.0,0.0
2017-10-15,39.04,39.04,39.04,0.0,0.0,39.06,39.06,39.06,0.0,0.0,38.86,38.86,38.86,0.0,0.0,38.86,38.86,38.86,0.0,0.0
2017-10-22,37.99,37.99,37.99,0.0,0.0,38.08,38.08,38.08,0.0,0.0,37.76,37.76,37.76,0.0,0.0,38.06,38.06,38.06,0.0,0.0
2017-10-29,39.14,39.14,39.14,0.0,0.0,39.14,39.14,39.14,0.0,0.0,38.98,38.98,38.98,0.0,0.0,39.02,39.02,39.02,0.0,0.0
2017-11-05,39.48,39.48,39.48,0.0,0.0,39.48,39.48,39.48,0.0,0.0,39.23,39.23,39.23,0.0,0.0,39.32,39.32,39.32,0.0,0.0
2017-11-12,39.89,39.89,39.89,0.0,0.0,40.08,40.08,40.08,0.0,0.0,39.82,39.82,39.82,0.0,0.0,39.98,39.98,39.98,0.0,0.0
2017-11-19,40.12,40.12,40.12,0.0,0.0,40.25,40.25,40.25,0.0,0.0,40.0,40.0,40.0,0.0,0.0,40.21,40.21,40.21,0.0,0.0
2017-11-26,38.34,38.34,38.34,0.0,0.0,38.5,38.5,38.5,0.0,0.0,38.04,38.04,38.04,0.0,0.0,38.16,38.16,38.16,0.0,0.0
2017-12-03,38.55,38.55,38.55,0.0,0.0,38.62,38.62,38.62,0.0,0.0,38.4,38.4,38.4,0.0,0.0,38.41,38.41,38.41,0.0,0.0
2017-12-10,39.13,39.13,39.13,0.0,0.0,39.13,39.13,39.13,0.0,0.0,38.9,38.9,38.9,0.0,0.0,39.12,39.12,39.12,0.0,0.0
2017-12-17,39.77,39.77,39.77,0.0,0.0,39.85,39.85,39.85,0.0,0.0,39.67,39.67,39.67,0.0,0.0,39.72,39.72,39.72,0.0,0.0
2017-12-24,39.73,39.73,39.73,0.0,0.0,39.73,39.73,39.73,0.0,0.0,39.58,39.58,39.58,0.0,0.0,39.6,39.6,39.6,0.0,0.0
2017-12-31,41.0,41.0,41.0,0.0,0.0,41.26,41.26,41.26,0.0,0.0,40.9,40.9,40.9,0.0,0.0,41.26,41.26,41.26,0.0,0.0
