Date,ALB_stock_Open_average,ALB_stock_Open_max,ALB_stock_Open_min,ALB_stock_Open_volatility,ALB_stock_Open_change,ALB_stock_High_average,ALB_stock_High_max,ALB_stock_High_min,ALB_stock_High_volatility,ALB_stock_High_change,ALB_stock_Low_average,ALB_stock_Low_max,ALB_stock_Low_min,ALB_stock_Low_volatility,ALB_stock_Low_change,ALB_stock_Close_average,ALB_stock_Close_max,ALB_stock_Close_min,ALB_stock_Close_volatility,ALB_stock_Close_change,ALB_stock_Volume_average,ALB_stock_Volume_max,ALB_stock_Volume_min,ALB_stock_Volume_volatility,ALB_stock_Volume_change
2017-10-15,139.898,140.7,138.22,2.4799999999999898,0.8599999999999852,140.62,141.31,139.52,1.789999999999992,-0.020000000000010232,138.802,140.06,137.15,2.9099999999999966,1.4499999999999886,139.9,140.78,139.41,1.3700000000000045,0.6200000000000045,965317,1332644,720535,612109,-407169
2017-10-22,139.688,141.0,138.9,2.0999999999999943,-1.3600000000000136,140.21,141.4,139.48,1.920000000000016,-1.4300000000000068,137.596,137.87,136.88,0.9900000000000091,0.09999999999999432,138.78,139.08,138.53,0.5500000000000114,0.5500000000000114,1445525,1778664,1204760,573904,-330711
2017-10-29,139.83,142.5,136.55,5.949999999999989,-2.530000000000001,141.504,143.69,140.17,3.5200000000000102,0.18000000000000682,137.852,140.85,135.25,5.599999999999994,-3.280000000000001,139.936,142.33,136.91,5.420000000000016,0.5300000000000011,1415598,2363993,834834,1529159,560484
2017-11-05,141.78,143.53,140.24,3.289999999999992,0.7800000000000011,143.138,144.99,142.0,2.990000000000009,0.6899999999999977,140.262,142.5,136.39,6.110000000000014,0.28000000000000114,142.228,144.58,140.62,3.960000000000008,-1.3499999999999943,1581452,2589159,951093,1638066,105244
2017-11-12,137.296,139.54,135.5,4.039999999999992,-3.6200000000000045,138.51,143.66,136.2,7.460000000000008,-7.340000000000003,135.36,139.52,131.15,8.370000000000005,-4.880000000000024,137.42000000000002,143.37,134.54,8.830000000000013,-7.159999999999997,1601812,1987325,949250,1038075,492460
2017-11-19,136.4125,137.75,135.61,2.1399999999999864,-0.38999999999998636,137.3175,137.84,136.2,1.6400000000000148,1.3100000000000023,135.4325,136.05,135.01,1.0400000000000205,0.4900000000000091,136.1025,137.06,135.25,1.8100000000000023,1.6599999999999966,774683,1009318,415525,593793,-593793
2017-11-26,135.572,137.15,132.03,5.1200000000000045,-2.1999999999999886,136.45,137.54,134.81,2.7299999999999898,-1.9499999999999886,132.898,136.19,130.01,6.180000000000007,-6.180000000000007,134.308,136.89,131.95,4.939999999999998,-4.079999999999984,1105099,1529706,690668,839038,466355
2017-12-03,129.29,133.43,127.06,6.3700000000000045,-3.5,130.948,133.9,128.2,5.700000000000017,-2.0500000000000114,127.908,129.88,126.31,3.569999999999993,0.710000000000008,128.9,130.6,127.48,3.1199999999999903,1.25,1444409,1675339,979493,695846,-38247
2017-12-10,130.304,131.0,129.19,1.8100000000000023,-1.7700000000000102,131.294,132.15,130.06,2.0900000000000034,-0.11000000000001364,129.316,130.17,127.52,2.6499999999999915,-1.1799999999999784,129.75,131.14,127.58,3.559999999999988,-1.5699999999999932,1221282,2133742,960768,1172974,1162820
2017-12-17,131.262,132.5,128.37,4.1299999999999955,-3.259999999999991,132.008,132.99,129.46,3.530000000000001,-3.3499999999999943,130.1,131.6,128.0,3.5999999999999943,-3.1299999999999955,130.674,132.08,128.65,3.430000000000007,-2.7900000000000205,1030121,1387573,781521,606052,-606052
2017-12-24,128.89000000000001,129.24,128.55,0.6899999999999977,-0.46999999999999886,129.2525,129.6,128.81,0.789999999999992,-0.20000000000001705,127.78,128.18,127.36,0.8200000000000074,-0.5400000000000063,128.4525,129.04,127.89,1.1499999999999915,-1.1499999999999915,676910,998225,327031,671194,387573
2017-12-31,131.065,132.25,128.93,3.319999999999993,2.109999999999985,132.9,133.94,131.91,2.030000000000001,0.8799999999999955,129.9325,130.62,128.49,2.1299999999999955,2.019999999999982,131.315,131.79,130.22,1.5699999999999932,0.18999999999999773,947196,1118561,807161,311400,-311400
