Date,WPP_stock_Open_average,WPP_stock_Open_max,WPP_stock_Open_min,WPP_stock_Open_volatility,WPP_stock_Open_change,WPP_stock_High_average,WPP_stock_High_max,WPP_stock_High_min,WPP_stock_High_volatility,WPP_stock_High_change,WPP_stock_Low_average,WPP_stock_Low_max,WPP_stock_Low_min,WPP_stock_Low_volatility,WPP_stock_Low_change,WPP_stock_Close_average,WPP_stock_Close_max,WPP_stock_Close_min,WPP_stock_Close_volatility,WPP_stock_Close_change,WPP_stock_Volume_average,WPP_stock_Volume_max,WPP_stock_Volume_min,WPP_stock_Volume_volatility,WPP_stock_Volume_change
2017-10-15,91.406,92.74,89.67,3.069999999999993,-1.1899999999999977,91.926,93.23,90.63,2.6000000000000085,-0.9699999999999989,91.148,92.45,89.67,2.780000000000001,-0.9399999999999977,91.532,92.77,90.1,2.6700000000000017,-0.6700000000000017,191052,273453,114975,158478,82644
2017-10-22,87.786,90.48,85.59,4.890000000000001,-4.890000000000001,87.986,90.48,85.69,4.790000000000006,-4.790000000000006,87.224,89.5,85.06,4.439999999999998,-4.439999999999998,87.5,89.81,85.2,4.609999999999999,-4.609999999999999,539345,1369463,201332,1168131,395381
2017-10-29,86.95,87.69,86.15,1.539999999999992,0.2599999999999909,87.284,88.98,86.15,2.8299999999999983,0.3299999999999983,86.476,87.46,85.31,2.1499999999999915,0.789999999999992,86.724,88.29,85.44,2.8500000000000085,0.7999999999999972,257897,427119,177754,249365,-171131
2017-11-05,85.476,86.24,84.43,1.809999999999988,-0.39000000000000057,86.14,87.13,85.47,1.6599999999999966,-0.769999999999996,85.264,86.14,84.29,1.8499999999999943,-0.6700000000000017,85.914,87.09,85.31,1.7800000000000011,-0.7900000000000063,129036,151183,94569,56614,-44471
2017-11-12,83.524,84.73,82.78,1.9500000000000028,-1.1899999999999977,84.262,85.14,83.1,2.0400000000000063,-0.8400000000000034,83.27199999999999,84.41,82.44,1.9699999999999989,-1.0999999999999943,84.01599999999999,85.02,82.64,2.3799999999999955,-0.789999999999992,277862,334354,173573,160781,6745
2017-11-19,84.2825,84.46,84.09,0.36999999999999034,0.36999999999999034,84.445,84.7,84.16,0.5400000000000063,0.35999999999999943,83.8225,84.22,83.52,0.7000000000000028,-0.2400000000000091,83.95750000000001,84.47,83.62,0.8499999999999943,-0.3299999999999983,121994,133593,106300,27293,91
2017-11-26,86.952,89.01,84.62,4.390000000000001,3.339999999999989,87.416,89.1,84.83,4.269999999999996,3.9000000000000057,86.41199999999999,87.74,84.16,3.5799999999999983,3.3900000000000006,86.9,88.27,84.43,3.839999999999989,3.839999999999989,157612,229973,107196,122777,76849
2017-12-03,88.774,89.38,88.03,1.3499999999999943,1.3499999999999943,89.102,89.68,88.64,1.0400000000000063,1.0400000000000063,88.362,89.23,87.8,1.4300000000000068,1.4300000000000068,88.712,89.63,88.15,1.4799999999999898,1.3699999999999903,159984,217027,101542,115485,-115485
2017-12-10,91.30199999999999,92.33,90.81,1.519999999999996,-1.230000000000004,92.188,93.63,91.13,2.5,0.9399999999999977,91.0,91.49,90.75,0.7399999999999949,-0.39000000000000057,91.78399999999999,93.22,90.83,2.3900000000000006,1.4500000000000028,342975,748674,101204,647470,504412
2017-12-17,90.72200000000001,92.69,89.76,2.9299999999999926,-1.8199999999999932,91.186,92.89,90.5,2.3900000000000006,-1.8599999999999994,90.176,91.0,89.58,1.4200000000000017,-0.6700000000000017,90.614,91.23,90.32,0.9100000000000108,-0.6899999999999977,212741,405169,113482,291687,-291687
2017-12-24,90.73,90.97,90.38,0.5900000000000034,0.1700000000000017,90.97,91.25,90.52,0.730000000000004,-0.21999999999999886,90.2925,90.57,89.76,0.8099999999999881,-0.009999999999990905,90.6725,91.01,90.4,0.6099999999999994,-0.1599999999999966,179938,254318,101219,153099,-28126
2017-12-31,89.6125,90.5,88.83,1.6700000000000017,0.8700000000000045,90.465,91.28,89.52,1.7600000000000051,0.09000000000000341,89.0725,90.12,87.95,2.1700000000000017,0.5600000000000023,90.0325,91.15,88.25,2.9000000000000057,0.060000000000002274,222857,333194,139633,193561,-33353
