Date,IDRA_stock_Open_average,IDRA_stock_Open_max,IDRA_stock_Open_min,IDRA_stock_Open_volatility,IDRA_stock_Open_change,IDRA_stock_High_average,IDRA_stock_High_max,IDRA_stock_High_min,IDRA_stock_High_volatility,IDRA_stock_High_change,IDRA_stock_Low_average,IDRA_stock_Low_max,IDRA_stock_Low_min,IDRA_stock_Low_volatility,IDRA_stock_Low_change,IDRA_stock_Close_average,IDRA_stock_Close_max,IDRA_stock_Close_min,IDRA_stock_Close_volatility,IDRA_stock_Close_change,IDRA_stock_Volume_average,IDRA_stock_Volume_max,IDRA_stock_Volume_min,IDRA_stock_Volume_volatility,IDRA_stock_Volume_change
2017-10-01,18.48,19.84,17.84,2.0,2.0,19.0882,20.08,18.4,1.6799999999999997,1.4390000000000036,18.0864,18.96,17.68,1.2800000000000011,1.120000000000001,18.768,19.84,18.0,1.8399999999999999,1.2000000000000028,153611,347329,76923,270406,-32530
2017-10-08,20.784,22.32,19.52,2.8000000000000007,1.6799999999999997,21.712,22.96,20.0,2.960000000000001,1.4400000000000013,20.08,21.2,19.2,2.0,1.1999999999999993,21.104,22.16,19.28,2.879999999999999,2.0799999999999983,242331,402082,97738,304344,31010
2017-10-15,19.76,21.68,18.88,2.8000000000000007,-2.3999999999999986,20.240000000000002,21.92,19.28,2.6400000000000006,-2.6400000000000006,18.576,18.88,18.0,0.879999999999999,-0.3200000000000003,19.312,20.16,18.88,1.2800000000000011,-0.3200000000000003,131477,234700,65986,168714,-168714
2017-10-22,15.208,18.72,10.84,7.879999999999999,-6.799999999999999,15.76,18.96,11.84,7.120000000000001,-6.0,14.6218,17.92,10.56,7.360000000000001,-6.320000000000002,15.16,17.92,11.76,6.160000000000002,-5.440000000000001,814739,2676206,99865,2576341,729544
2017-10-29,12.992,13.76,12.48,1.2799999999999994,1.1199999999999992,13.904,14.64,13.44,1.200000000000001,0.9600000000000009,12.656,13.52,12.24,1.2799999999999994,1.0399999999999991,13.056000000000001,13.92,12.48,1.4399999999999995,1.0399999999999991,683802,985887,448971,536916,-262182
2017-11-05,15.024,16.16,14.0,2.16,2.16,15.832,16.96,14.88,2.08,2.08,14.4786,16.113,13.56,2.552999999999999,2.2729999999999997,15.328,16.88,14.16,2.719999999999999,2.3999999999999986,504302,803801,378931,424870,95412
2017-11-12,16.432,16.72,16.16,0.5599999999999987,-0.0799999999999983,17.184,17.44,16.88,0.5600000000000023,-0.240000000000002,15.991999999999999,16.48,15.6,0.8800000000000008,0.240000000000002,16.544,17.12,15.84,1.2800000000000011,0.7200000000000024,291082,414358,215376,198982,-198982
2017-11-19,17.6,17.92,17.2,0.7200000000000024,0.4800000000000004,18.11,18.56,17.36,1.1999999999999993,0.9200000000000017,17.12,17.36,16.48,0.879999999999999,0.879999999999999,17.560000000000002,17.76,17.36,0.40000000000000213,0.40000000000000213,195140,273567,152495,121072,-21544
2017-11-26,17.919999999999998,18.4,17.6,0.7999999999999972,0.16000000000000014,18.2596,18.64,18.08,0.5600000000000023,0.10200000000000031,17.16,17.44,16.64,0.8000000000000007,-0.7199999999999989,17.664,18.08,17.36,0.7199999999999989,-0.31999999999999673,217078,266071,163239,102832,39940
2017-12-03,16.528,18.08,15.52,2.5599999999999987,-2.5599999999999987,16.8798,18.4,15.88,2.519999999999998,-2.519999999999998,15.719999999999999,16.96,15.04,1.9200000000000017,-1.9200000000000017,15.968,17.04,15.36,1.6799999999999997,-1.6799999999999997,189032,214808,159124,55684,-52689
2017-12-10,15.536,15.92,15.12,0.8000000000000007,0.08000000000000007,16.112000000000002,16.48,15.76,0.7200000000000006,-0.7200000000000006,15.12,15.44,14.72,0.7199999999999989,-0.7199999999999989,15.44,15.92,14.96,0.9599999999999991,-0.9599999999999991,378911,712607,161377,551230,465250
2017-12-17,15.92,17.52,15.28,2.24,2.24,16.336,17.52,15.52,2.0,2.0,15.5626,16.4,14.96,1.4399999999999977,1.4399999999999977,16.112,17.04,15.36,1.6799999999999997,1.2800000000000011,161447,205656,136920,68736,-43221
2017-12-24,16.7,17.12,16.4,0.7200000000000024,0.5600000000000023,17.002499999999998,17.24,16.77,0.46999999999999886,0.46999999999999886,16.4,16.72,16.08,0.6400000000000006,0.5600000000000023,16.7,17.04,16.24,0.8000000000000007,0.6400000000000006,115424,138646,97856,40790,32777
2017-12-31,17.54,17.92,16.8,1.120000000000001,1.120000000000001,18.36,19.44,17.76,1.6799999999999997,1.6799999999999997,17.442,17.76,16.8,0.9600000000000009,0.9600000000000009,17.9,18.16,17.68,0.4800000000000004,0.4800000000000004,222005,410244,141457,268787,244523
