Date,PRI_stock_Open_average,PRI_stock_Open_max,PRI_stock_Open_min,PRI_stock_Open_volatility,PRI_stock_Open_change,PRI_stock_High_average,PRI_stock_High_max,PRI_stock_High_min,PRI_stock_High_volatility,PRI_stock_High_change,PRI_stock_Low_average,PRI_stock_Low_max,PRI_stock_Low_min,PRI_stock_Low_volatility,PRI_stock_Low_change,PRI_stock_Close_average,PRI_stock_Close_max,PRI_stock_Close_min,PRI_stock_Close_volatility,PRI_stock_Close_change,PRI_stock_Volume_average,PRI_stock_Volume_max,PRI_stock_Volume_min,PRI_stock_Volume_volatility,PRI_stock_Volume_change
2017-10-29,88.09,89.0,87.35,1.6500000000000057,0.25,88.85,89.0,88.6,0.4000000000000057,0.04999999999999716,87.324,88.12,87.05,1.0700000000000074,1.0700000000000074,88.19,88.65,87.45,1.2000000000000028,1.2000000000000028,220934,285853,152361,133492,-75742
2017-11-05,92.84,99.65,88.45,11.200000000000003,9.799999999999997,95.88,100.65,89.5,11.150000000000006,10.099999999999994,92.06,97.75,87.8,9.950000000000003,9.299999999999997,95.13,99.8,88.75,11.049999999999997,10.649999999999991,471409,698027,276456,421571,230709
2017-11-12,99.08,99.75,97.65,2.0999999999999943,-2.0999999999999943,99.81,100.55,99.15,1.3999999999999915,-1.3999999999999915,98.61,99.5,97.65,1.8499999999999943,-1.75,99.03,100.1,97.95,2.1499999999999915,-2.1499999999999915,300134,484554,190461,294093,-286319
2017-11-19,99.15,99.45,98.55,0.9000000000000057,0.9000000000000057,99.2875,99.5,98.7,0.7999999999999972,0.75,98.55,98.85,98.0,0.8499999999999943,0.7000000000000028,98.8875,99.2,98.55,0.6500000000000057,0.4000000000000057,158028,254294,92469,161825,-161391
2017-11-26,102.2,105.4,98.85,6.550000000000011,5.400000000000006,103.974,106.4,100.05,6.3500000000000085,4.450000000000003,100.942,103.55,98.7,4.849999999999994,1.509999999999991,102.89,105.3,99.05,6.25,4.400000000000006,291507,343826,241446,102380,-102380
2017-12-03,103.95,105.1,102.1,3.0,-1.5,104.60000000000001,106.15,103.2,2.950000000000003,-2.1500000000000057,102.83,104.6,101.3,3.299999999999997,-2.299999999999997,103.46,105.0,102.25,2.75,-1.25,264252,338700,155598,183102,-82031
2017-12-10,103.61,104.4,102.1,2.3000000000000114,-1.75,104.48,104.95,104.15,0.7999999999999972,0.25,102.626,103.95,101.45,2.5,-0.4000000000000057,103.33,104.05,101.65,2.3999999999999915,-0.8499999999999943,286943,772328,128151,644177,609760
2017-12-17,103.82,104.35,103.3,1.0499999999999972,-0.8999999999999915,104.214,105.05,103.75,1.2999999999999972,-1.2999999999999972,102.74,103.65,102.05,1.6000000000000085,-1.3000000000000114,103.21000000000001,103.9,102.75,1.1500000000000057,-0.5,172327,253308,141172,112136,-112136
2017-12-24,102.9375,103.55,102.25,1.2999999999999972,-0.6499999999999915,103.6325,104.3,103.13,1.1700000000000017,-0.75,102.1625,102.5,101.55,0.9500000000000028,-0.9500000000000028,102.425,102.8,101.55,1.25,-1.25,132424,181057,103327,77730,62338
2017-12-31,101.925,102.9,101.6,1.3000000000000114,1.3000000000000114,103.1125,103.75,102.4,1.3499999999999943,0.75,101.5275,102.56,100.95,1.6099999999999994,1.5600000000000023,102.375,103.65,101.1,2.5500000000000114,1.6000000000000085,161738,197384,114548,82836,-82836
