Date,IESC_stock_Open_average,IESC_stock_Open_max,IESC_stock_Open_min,IESC_stock_Open_volatility,IESC_stock_Open_change,IESC_stock_High_average,IESC_stock_High_max,IESC_stock_High_min,IESC_stock_High_volatility,IESC_stock_High_change,IESC_stock_Low_average,IESC_stock_Low_max,IESC_stock_Low_min,IESC_stock_Low_volatility,IESC_stock_Low_change,IESC_stock_Close_average,IESC_stock_Close_max,IESC_stock_Close_min,IESC_stock_Close_volatility,IESC_stock_Close_change,IESC_stock_Volume_average,IESC_stock_Volume_max,IESC_stock_Volume_min,IESC_stock_Volume_volatility,IESC_stock_Volume_change
2017-10-29,18.52,19.1,18.15,0.9500000000000028,0.05000000000000071,18.8,19.1,18.5,0.6000000000000014,0.0,18.166,18.33,17.95,0.379999999999999,0.25,18.47,18.7,18.3,0.3999999999999986,-0.14999999999999858,42180,56334,25857,30477,-26571
2017-11-05,17.492,18.16,16.65,1.5100000000000016,-1.1000000000000014,17.722,18.16,17.25,0.9100000000000001,-0.5500000000000007,16.85,17.55,16.55,1.0,0.15000000000000213,17.39,18.1,16.9,1.2000000000000028,-0.8500000000000014,45305,81234,32091,49143,-7900
2017-11-12,17.53,17.9,17.1,0.7999999999999972,0.75,18.25,19.2,17.5,1.6999999999999993,1.6999999999999993,17.36,17.6,16.9,0.7000000000000028,0.7000000000000028,17.94,18.8,17.4,1.4000000000000021,1.4000000000000021,46893,72358,25715,46643,30994
2017-11-19,18.4,18.8,18.05,0.75,-0.6000000000000014,18.6125,19.0,18.3,0.6999999999999993,-0.6999999999999993,18.025,18.15,17.95,0.1999999999999993,-0.14999999999999858,18.2125,18.4,18.05,0.34999999999999787,-0.29999999999999716,40728,69229,22403,46826,-46826
2017-11-26,17.83,18.2,17.65,0.5500000000000007,-0.4499999999999993,18.02,18.25,17.85,0.3999999999999986,-0.1999999999999993,17.5,17.7,17.1,0.5999999999999979,-0.5,17.8,17.95,17.65,0.3000000000000007,0.3000000000000007,31138,46632,20126,26506,19678
2017-12-03,18.38,18.8,18.0,0.8000000000000007,0.6000000000000014,18.63,19.05,18.4,0.6500000000000021,0.40000000000000213,17.788,18.64,16.55,2.09,-1.25,18.009999999999998,18.8,16.95,1.8500000000000014,-1.0,73329,179318,36090,143228,143228
2017-12-10,17.323999999999998,17.65,16.9,0.75,0.5500000000000007,17.663999999999998,17.95,17.5,0.4499999999999993,0.4499999999999993,17.2,17.4,16.8,0.5999999999999979,0.5999999999999979,17.4,17.55,17.2,0.3500000000000014,0.1999999999999993,59294,111101,36311,74790,67583
2017-12-17,17.61,17.85,17.4,0.45000000000000284,0.0,17.81,18.0,17.55,0.4499999999999993,-0.4499999999999993,17.3,17.55,16.95,0.6000000000000014,-0.6000000000000014,17.46,17.85,17.05,0.8000000000000007,-0.8000000000000007,31880,38530,27872,10658,9109
2017-12-24,17.0125,17.2,16.8,0.3999999999999986,-0.1999999999999993,17.325,17.65,17.05,0.5999999999999979,-0.29999999999999716,16.8625,17.0,16.75,0.25,-0.25,17.0875,17.25,16.95,0.3000000000000007,0.05000000000000071,27735,32300,24086,8214,-4176
2017-12-31,17.15,17.25,17.0,0.25,0.0,17.3475,17.59,17.1,0.48999999999999844,-0.28999999999999915,16.9,17.0,16.8,0.1999999999999993,-0.14999999999999858,17.0875,17.2,16.95,0.25,0.09999999999999787,51535,110853,19726,91127,91127
