Date,AMKR_stock_Open_average,AMKR_stock_Open_max,AMKR_stock_Open_min,AMKR_stock_Open_volatility,AMKR_stock_Open_change,AMKR_stock_High_average,AMKR_stock_High_max,AMKR_stock_High_min,AMKR_stock_High_volatility,AMKR_stock_High_change,AMKR_stock_Low_average,AMKR_stock_Low_max,AMKR_stock_Low_min,AMKR_stock_Low_volatility,AMKR_stock_Low_change,AMKR_stock_Close_average,AMKR_stock_Close_max,AMKR_stock_Close_min,AMKR_stock_Close_volatility,AMKR_stock_Close_change,AMKR_stock_Volume_average,AMKR_stock_Volume_max,AMKR_stock_Volume_min,AMKR_stock_Volume_volatility,AMKR_stock_Volume_change
2017-09-24,10.214,10.59,9.97,0.6199999999999992,0.6199999999999992,10.376,10.63,10.06,0.5700000000000003,0.5700000000000003,10.042,10.34,9.74,0.5999999999999996,0.5999999999999996,10.284,10.55,9.94,0.6100000000000012,0.6100000000000012,1496114,1897987,1180323,717664,-451708
2017-10-01,10.566,10.65,10.51,0.14000000000000057,-0.08999999999999986,10.646,10.76,10.56,0.1999999999999993,-0.16999999999999993,10.456,10.55,10.39,0.16000000000000014,-0.10000000000000142,10.554,10.65,10.5,0.15000000000000036,-0.15000000000000036,745884,934187,487078,447109,-156753
2017-10-08,10.646,10.9,10.51,0.39000000000000057,0.39000000000000057,10.762,11.01,10.59,0.41999999999999993,0.41000000000000014,10.562,10.77,10.41,0.35999999999999943,0.35999999999999943,10.702,10.88,10.5,0.3800000000000008,0.3800000000000008,902194,1170465,697236,473229,313924
2017-10-15,10.724,10.94,10.59,0.34999999999999964,-0.28999999999999915,10.786,10.97,10.6,0.370000000000001,-0.15000000000000036,10.548,10.74,10.32,0.41999999999999993,-0.15000000000000036,10.686,10.81,10.59,0.22000000000000064,-0.120000000000001,1028567,1461008,594675,866333,503408
2017-10-22,10.738,10.93,10.53,0.40000000000000036,0.16999999999999993,10.85,10.98,10.72,0.2599999999999998,0.21000000000000085,10.592,10.72,10.47,0.25,0.23000000000000043,10.762,10.95,10.53,0.41999999999999993,0.41999999999999993,1013553,1966218,555323,1410895,-1253943
2017-10-29,11.118,11.62,10.76,0.8599999999999994,0.2400000000000002,11.462,11.88,11.13,0.75,0.21999999999999886,10.798,11.03,10.55,0.47999999999999865,0.11000000000000121,11.15,11.57,10.8,0.7699999999999996,0.07000000000000028,1466320,1977890,1174701,803189,-149341
2017-11-05,11.212,11.36,11.03,0.33000000000000007,-0.19000000000000128,11.42,11.56,11.19,0.370000000000001,-0.25,11.06,11.17,10.91,0.2599999999999998,-0.1999999999999993,11.258000000000001,11.48,10.99,0.4900000000000002,-0.41999999999999993,851463,1115550,570858,544692,-417347
2017-11-12,10.87,10.97,10.77,0.20000000000000107,-0.03999999999999915,10.958,11.03,10.8,0.22999999999999865,-0.06999999999999851,10.7,10.85,10.52,0.33000000000000007,-0.15000000000000036,10.87,11.0,10.7,0.3000000000000007,-0.10999999999999943,685062,832373,544094,288279,228988
2017-11-19,11.165,11.31,10.95,0.3600000000000012,0.3000000000000007,11.3225,11.51,11.11,0.40000000000000036,0.40000000000000036,11.1075,11.22,10.95,0.27000000000000135,0.27000000000000135,11.26,11.5,11.05,0.4499999999999993,0.4499999999999993,525809,644271,402552,241719,-119923
2017-11-26,11.142,11.45,10.58,0.8699999999999992,-0.8599999999999994,11.24,11.57,10.64,0.9299999999999997,-0.9100000000000001,10.78,11.35,10.02,1.33,-1.3100000000000005,10.908,11.42,10.45,0.9700000000000006,-0.9400000000000013,1012198,1193445,734805,458640,313952
2017-12-03,10.278,10.56,10.1,0.46000000000000085,-0.17999999999999972,10.42,10.61,10.27,0.33999999999999986,-0.1899999999999995,10.046,10.14,9.92,0.22000000000000064,-0.09999999999999964,10.158,10.26,10.05,0.20999999999999908,-0.08000000000000007,800935,942385,626727,315658,-190699
2017-12-10,10.196,10.29,10.06,0.22999999999999865,0.16000000000000014,10.412,10.64,10.29,0.3500000000000014,0.3500000000000014,10.112,10.22,10.05,0.16999999999999993,0.16999999999999993,10.28,10.54,10.17,0.3699999999999992,0.2599999999999998,963683,1508018,736101,771917,771917
2017-12-17,10.504,10.62,10.33,0.28999999999999915,-0.28999999999999915,10.604,10.69,10.47,0.21999999999999886,-0.21999999999999886,10.332,10.42,10.21,0.20999999999999908,-0.1999999999999993,10.422,10.55,10.32,0.23000000000000043,-0.14000000000000057,654339,956094,418271,537823,-537823
2017-12-24,10.1675,10.25,10.09,0.16000000000000014,0.07000000000000028,10.255,10.31,10.21,0.09999999999999964,0.03999999999999915,10.065,10.08,10.04,0.040000000000000924,-0.030000000000001137,10.120000000000001,10.19,10.05,0.1399999999999988,-0.05999999999999872,551313,675227,441314,233913,-221487
2017-12-31,10.465,10.97,10.15,0.8200000000000003,0.8200000000000003,10.7,11.02,10.37,0.6500000000000004,0.6300000000000008,10.34,10.78,9.98,0.7999999999999989,0.7999999999999989,10.59,10.95,10.29,0.6600000000000001,0.4800000000000004,1156178,1954200,664767,1289433,-6075
