Date,IHC_stock_Open_average,IHC_stock_Open_max,IHC_stock_Open_min,IHC_stock_Open_volatility,IHC_stock_Open_change,IHC_stock_High_average,IHC_stock_High_max,IHC_stock_High_min,IHC_stock_High_volatility,IHC_stock_High_change,IHC_stock_Low_average,IHC_stock_Low_max,IHC_stock_Low_min,IHC_stock_Low_volatility,IHC_stock_Low_change,IHC_stock_Close_average,IHC_stock_Close_max,IHC_stock_Close_min,IHC_stock_Close_volatility,IHC_stock_Close_change,IHC_stock_Volume_average,IHC_stock_Volume_max,IHC_stock_Volume_min,IHC_stock_Volume_volatility,IHC_stock_Volume_change
2017-10-29,27.47,28.15,27.1,1.0499999999999972,0.6999999999999993,27.740000000000002,28.35,27.35,1.0,0.9000000000000021,27.169999999999998,27.5,26.9,0.6000000000000014,0.4499999999999993,27.49,28.1,27.0,1.1000000000000014,0.8999999999999986,6792,15204,2620,12584,3288
2017-11-05,27.454,28.3,26.75,1.5500000000000007,0.9800000000000004,27.97,28.35,27.7,0.6500000000000021,0.6000000000000014,27.104,28.1,26.5,1.6000000000000014,0.7800000000000011,27.75,28.25,26.95,1.3000000000000007,0.5,9614,11596,6753,4843,1940
2017-11-12,27.32,27.8,26.85,0.9499999999999993,-0.40000000000000213,27.63,27.9,27.3,0.5999999999999979,0.0,26.914,27.12,26.7,0.4200000000000017,-0.22000000000000242,27.45,27.8,26.95,0.8500000000000014,0.25,6807,8672,4912,3760,-2912
2017-11-19,28.725,29.2,27.65,1.5500000000000007,1.5500000000000007,29.215,29.45,28.65,0.8000000000000007,0.75,28.4125,28.9,27.3,1.5999999999999979,1.5,28.95,29.2,28.55,0.6499999999999986,0.34999999999999787,9386,15546,4311,11235,-5279
2017-11-26,29.22,29.7,28.45,1.25,0.4499999999999993,29.5,30.0,29.0,1.0,0.4499999999999993,28.852,29.5,28.25,1.25,0.5100000000000016,29.18,29.75,28.25,1.5,0.6999999999999993,8527,10404,6995,3409,492
2017-12-03,28.57,29.55,27.75,1.8000000000000007,-1.6999999999999993,28.75,29.85,27.95,1.9000000000000021,-1.9000000000000021,28.02,28.8,27.55,1.25,-1.25,28.23,29.15,27.7,1.4499999999999993,-1.4499999999999993,6376,8268,4685,3583,-1787
2017-12-10,27.708,27.95,27.5,0.4499999999999993,0.3000000000000007,28.11,29.0,27.5,1.5,1.5,27.580000000000002,27.8,27.35,0.4499999999999993,0.4499999999999993,27.84,28.3,27.35,0.9499999999999993,0.9499999999999993,12247,34421,5757,28664,26865
2017-12-17,28.91,29.3,28.15,1.1500000000000021,-0.6000000000000014,28.94,29.3,28.15,1.1500000000000021,-0.75,28.37,29.0,27.75,1.25,-0.4499999999999993,28.6,29.0,27.95,1.0500000000000007,-0.6999999999999993,10514,19583,2525,17058,13895
2017-12-24,27.9,28.4,27.4,1.0,-0.5999999999999979,28.1125,28.4,27.85,0.5499999999999972,-0.1999999999999993,27.5375,28.0,27.3,0.6999999999999993,-0.5500000000000007,27.6875,28.1,27.35,0.75,-0.6500000000000021,6488,8077,3468,4609,4609
2017-12-31,27.6125,27.8,27.45,0.3500000000000014,-0.10000000000000142,27.7125,27.8,27.65,0.15000000000000213,-0.10000000000000142,27.25,27.4,26.95,0.4499999999999993,-0.40000000000000213,27.425,27.5,27.35,0.14999999999999858,-0.14999999999999858,8953,11605,6439,5166,5166
