Date,Global X China Consumer_etf_Open_average,Global X China Consumer_etf_Open_max,Global X China Consumer_etf_Open_min,Global X China Consumer_etf_Open_volatility,Global X China Consumer_etf_Open_change,Global X China Consumer_etf_High_average,Global X China Consumer_etf_High_max,Global X China Consumer_etf_High_min,Global X China Consumer_etf_High_volatility,Global X China Consumer_etf_High_change,Global X China Consumer_etf_Low_average,Global X China Consumer_etf_Low_max,Global X China Consumer_etf_Low_min,Global X China Consumer_etf_Low_volatility,Global X China Consumer_etf_Low_change,Global X China Consumer_etf_Close_average,Global X China Consumer_etf_Close_max,Global X China Consumer_etf_Close_min,Global X China Consumer_etf_Close_volatility,Global X China Consumer_etf_Close_change
2017-08-06,15.34,15.34,15.34,0.0,0.0,15.37,15.37,15.37,0.0,0.0,15.25,15.25,15.25,0.0,0.0,15.3,15.3,15.3,0.0,0.0
2017-08-13,15.66,15.66,15.66,0.0,0.0,15.72,15.72,15.72,0.0,0.0,15.53,15.53,15.53,0.0,0.0,15.67,15.67,15.67,0.0,0.0
2017-08-20,16.1,16.1,16.1,0.0,0.0,16.1,16.1,16.1,0.0,0.0,15.92,15.92,15.92,0.0,0.0,15.93,15.93,15.93,0.0,0.0
2017-08-27,16.08,16.08,16.08,0.0,0.0,16.22,16.22,16.22,0.0,0.0,16.05,16.05,16.05,0.0,0.0,16.19,16.19,16.19,0.0,0.0
2017-09-03,16.41,16.41,16.41,0.0,0.0,16.41,16.41,16.41,0.0,0.0,16.28,16.28,16.28,0.0,0.0,16.3,16.3,16.3,0.0,0.0
2017-09-10,16.9,16.9,16.9,0.0,0.0,16.97,16.97,16.97,0.0,0.0,16.81,16.81,16.81,0.0,0.0,16.93,16.93,16.93,0.0,0.0
2017-09-17,17.27,17.27,17.27,0.0,0.0,17.29,17.29,17.29,0.0,0.0,17.17,17.17,17.17,0.0,0.0,17.22,17.22,17.22,0.0,0.0
2017-09-24,17.07,17.07,17.07,0.0,0.0,17.24,17.24,17.24,0.0,0.0,17.07,17.07,17.07,0.0,0.0,17.17,17.17,17.17,0.0,0.0
2017-10-01,17.93,17.93,17.93,0.0,0.0,18.02,18.02,18.02,0.0,0.0,17.75,17.75,17.75,0.0,0.0,18.01,18.01,18.01,0.0,0.0
2017-10-08,17.83,17.83,17.83,0.0,0.0,17.96,17.96,17.96,0.0,0.0,17.83,17.83,17.83,0.0,0.0,17.86,17.86,17.86,0.0,0.0
2017-10-15,17.68,17.68,17.68,0.0,0.0,17.73,17.73,17.73,0.0,0.0,17.67,17.67,17.67,0.0,0.0,17.69,17.69,17.69,0.0,0.0
2017-10-22,17.23,17.23,17.23,0.0,0.0,17.35,17.35,17.35,0.0,0.0,17.14,17.14,17.14,0.0,0.0,17.3,17.3,17.3,0.0,0.0
2017-10-29,17.47,17.47,17.47,0.0,0.0,17.52,17.52,17.52,0.0,0.0,17.42,17.42,17.42,0.0,0.0,17.48,17.48,17.48,0.0,0.0
2017-11-05,17.96,17.96,17.96,0.0,0.0,17.96,17.96,17.96,0.0,0.0,17.78,17.78,17.78,0.0,0.0,17.89,17.89,17.89,0.0,0.0
2017-11-12,18.04,18.04,18.04,0.0,0.0,18.05,18.05,18.05,0.0,0.0,17.81,17.81,17.81,0.0,0.0,18.02,18.02,18.02,0.0,0.0
2017-11-19,18.23,18.23,18.23,0.0,0.0,18.24,18.24,18.24,0.0,0.0,18.13,18.13,18.13,0.0,0.0,18.21,18.21,18.21,0.0,0.0
2017-11-26,17.52,17.52,17.52,0.0,0.0,17.68,17.68,17.68,0.0,0.0,17.43,17.43,17.43,0.0,0.0,17.55,17.55,17.55,0.0,0.0
2017-12-03,17.55,17.55,17.55,0.0,0.0,17.63,17.63,17.63,0.0,0.0,17.45,17.45,17.45,0.0,0.0,17.59,17.59,17.59,0.0,0.0
2017-12-10,17.78,17.78,17.78,0.0,0.0,17.86,17.86,17.86,0.0,0.0,17.7,17.7,17.7,0.0,0.0,17.86,17.86,17.86,0.0,0.0
2017-12-17,18.4,18.4,18.4,0.0,0.0,18.57,18.57,18.57,0.0,0.0,18.4,18.4,18.4,0.0,0.0,18.57,18.57,18.57,0.0,0.0
2017-12-24,18.64,18.64,18.64,0.0,0.0,18.75,18.75,18.75,0.0,0.0,18.64,18.64,18.64,0.0,0.0,18.67,18.67,18.67,0.0,0.0
2017-12-31,19.06,19.06,19.06,0.0,0.0,19.18,19.18,19.18,0.0,0.0,19.02,19.02,19.02,0.0,0.0,19.18,19.18,19.18,0.0,0.0
