Date,CORV_stock_Open_average,CORV_stock_Open_max,CORV_stock_Open_min,CORV_stock_Open_volatility,CORV_stock_Open_change,CORV_stock_High_average,CORV_stock_High_max,CORV_stock_High_min,CORV_stock_High_volatility,CORV_stock_High_change,CORV_stock_Low_average,CORV_stock_Low_max,CORV_stock_Low_min,CORV_stock_Low_volatility,CORV_stock_Low_change,CORV_stock_Close_average,CORV_stock_Close_max,CORV_stock_Close_min,CORV_stock_Close_volatility,CORV_stock_Close_change,CORV_stock_Volume_average,CORV_stock_Volume_max,CORV_stock_Volume_min,CORV_stock_Volume_volatility,CORV_stock_Volume_change
2017-10-01,2.0949999999999998,2.15,2.05,0.10000000000000009,-0.07500000000000018,2.1082,2.18,2.051,0.129,-0.1200000000000001,2.0252,2.07,1.99,0.07999999999999985,-0.04400000000000004,2.067,2.15,2.02,0.1299999999999999,-0.10999999999999988,72325,173753,29888,143865,-24651
2017-10-08,2.044,2.08,2.0,0.08000000000000007,-0.06000000000000005,2.0746,2.11,2.02,0.08999999999999986,-0.06000000000000005,1.994,2.01,1.97,0.039999999999999813,-0.020000000000000018,2.034,2.08,1.98,0.10000000000000009,-0.10000000000000009,173409,429748,53756,375992,90069
2017-10-15,1.9082,1.9709999999999999,1.82,0.1509999999999998,-0.1509999999999998,1.9518,2.009,1.89,0.119,-0.119,1.836,1.94,1.77,0.16999999999999993,-0.16999999999999993,1.884,1.96,1.79,0.16999999999999993,-0.16999999999999993,114917,268529,46308,222221,44592
2017-10-22,1.492,1.78,1.32,0.45999999999999996,-0.45999999999999996,1.5138,1.79,1.35,0.43999999999999995,-0.43999999999999995,1.3702,1.571,1.29,0.2809999999999999,-0.2709999999999999,1.408,1.66,1.31,0.34999999999999987,-0.34999999999999987,234803,350355,130358,219997,-78468
2017-10-29,1.598,1.86,1.31,0.55,0.31000000000000005,1.746,1.87,1.55,0.32000000000000006,0.21999999999999997,1.514,1.63,1.31,0.31999999999999984,0.29000000000000004,1.634,1.76,1.52,0.24,0.10999999999999988,374034,716592,83935,632657,-632657
2017-11-05,1.568,1.66,1.49,0.16999999999999993,-0.1399999999999999,1.588,1.68,1.52,0.15999999999999992,-0.15999999999999992,1.492,1.62,1.375,0.2450000000000001,-0.2450000000000001,1.534,1.67,1.45,0.21999999999999997,-0.21999999999999997,89736,106117,65386,40731,19500
2017-11-12,1.39,1.46,1.32,0.1399999999999999,-0.11999999999999988,1.4824,1.58,1.392,0.18800000000000017,-0.17000000000000015,1.354,1.44,1.29,0.1499999999999999,-0.1299999999999999,1.386,1.48,1.29,0.18999999999999995,-0.11999999999999988,81256,142920,52267,90653,-14105
2017-11-19,1.5025,1.56,1.37,0.18999999999999995,0.18999999999999995,1.56125,1.57,1.55,0.020000000000000018,0.010000000000000009,1.45075,1.51,1.35,0.15999999999999992,0.15999999999999992,1.52,1.53,1.51,0.020000000000000018,0.020000000000000018,138006,334113,44424,289689,-289689
2017-11-26,1.448,1.56,1.38,0.18000000000000016,-0.18000000000000016,1.48,1.56,1.42,0.14000000000000012,-0.14000000000000012,1.3864,1.44,1.35,0.08999999999999986,-0.05800000000000005,1.408,1.46,1.37,0.08999999999999986,-0.07000000000000006,81825,122004,51922,70082,-41142
2017-12-03,1.398,1.43,1.38,0.050000000000000044,0.040000000000000036,1.474,1.67,1.4,0.27,0.26,1.388,1.43,1.37,0.05999999999999983,0.05999999999999983,1.438,1.59,1.38,0.2100000000000002,0.18000000000000016,107342,354451,24779,329672,276808
2017-12-10,1.5073999999999999,1.65,1.43,0.21999999999999997,-0.18999999999999995,1.552,1.65,1.5,0.1499999999999999,-0.1299999999999999,1.442,1.48,1.43,0.050000000000000044,-0.050000000000000044,1.464,1.5,1.43,0.07000000000000006,-0.010000000000000009,119647,227723,56952,170771,-146335
2017-12-17,1.474,1.5,1.43,0.07000000000000006,0.0,1.5404,1.599,1.51,0.08899999999999997,0.05599999999999983,1.442,1.47,1.43,0.040000000000000036,0.030000000000000027,1.487,1.58,1.43,0.15000000000000013,0.13000000000000012,89647,151608,35331,116277,67810
2017-12-24,1.625,1.7,1.56,0.1399999999999999,-0.050000000000000044,1.712,1.75,1.629,0.121,-0.121,1.56025,1.601,1.51,0.09099999999999997,-0.09099999999999997,1.59625,1.64,1.55,0.08999999999999986,-0.08999999999999986,115152,177993,48272,129721,50898
2017-12-31,1.5925,1.64,1.54,0.09999999999999987,0.07000000000000006,1.64,1.66,1.6,0.05999999999999983,-0.010000000000000009,1.5522500000000001,1.57,1.54,0.030000000000000027,0.019000000000000128,1.5750000000000002,1.59,1.55,0.040000000000000036,0.020000000000000018,55377,78817,18569,60248,-60128
