Date,CGA_stock_Open_average,CGA_stock_Open_max,CGA_stock_Open_min,CGA_stock_Open_volatility,CGA_stock_Open_change,CGA_stock_High_average,CGA_stock_High_max,CGA_stock_High_min,CGA_stock_High_volatility,CGA_stock_High_change,CGA_stock_Low_average,CGA_stock_Low_max,CGA_stock_Low_min,CGA_stock_Low_volatility,CGA_stock_Low_change,CGA_stock_Close_average,CGA_stock_Close_max,CGA_stock_Close_min,CGA_stock_Close_volatility,CGA_stock_Close_change,CGA_stock_Volume_average,CGA_stock_Volume_max,CGA_stock_Volume_min,CGA_stock_Volume_volatility,CGA_stock_Volume_change
2017-10-22,15.144,15.6,14.88,0.7199999999999989,-0.23999999999999844,15.290000000000001,15.72,15.0,0.7200000000000006,-0.47000000000000064,14.97,15.12,14.85,0.2699999999999996,-0.2699999999999996,15.048,15.24,14.88,0.35999999999999943,-0.35999999999999943,3283,5538,1992,3546,2510
2017-10-29,14.856,15.0,14.76,0.2400000000000002,-0.120000000000001,15.012,15.12,14.94,0.17999999999999972,-0.11999999999999922,14.794,14.88,14.69,0.19000000000000128,-0.120000000000001,14.922,15.12,14.85,0.2699999999999996,-0.23999999999999844,2847,4514,1143,3371,1537
2017-11-05,14.856,15.36,14.64,0.7199999999999989,0.5999999999999996,15.534,17.28,14.79,2.490000000000002,2.280000000000001,14.76,15.12,14.64,0.47999999999999865,0.47999999999999865,15.024000000000001,15.6,14.64,0.9599999999999991,0.8399999999999999,24460,91718,669,91049,82179
2017-11-12,16.343999999999998,18.24,15.6,2.639999999999999,0.5999999999999996,17.304,18.24,16.56,1.6799999999999997,-0.240000000000002,15.406,15.6,15.24,0.35999999999999943,-0.23000000000000043,16.128,17.04,15.48,1.5599999999999987,-0.2400000000000002,45263,82576,15727,66849,-35137
2017-11-19,15.45,15.84,15.24,0.5999999999999996,0.0,15.81,16.2,15.48,0.7199999999999989,-0.7199999999999989,15.209999999999999,15.36,15.12,0.2400000000000002,-0.2400000000000002,15.39,15.84,15.12,0.7200000000000006,-0.7200000000000006,11888,25559,6174,19385,-660
2017-11-26,15.168,15.36,15.0,0.35999999999999943,-0.35999999999999943,15.432,15.72,15.12,0.6000000000000014,-0.3600000000000012,15.0,15.12,14.88,0.23999999999999844,0.0,15.168,15.48,15.0,0.4800000000000004,-0.4800000000000004,10651,13824,5694,8130,-2040
2017-12-03,14.928,15.36,14.64,0.7199999999999989,-0.7199999999999989,15.116,15.48,14.88,0.5999999999999996,-0.4800000000000004,14.662,14.88,14.52,0.3600000000000012,-0.25,14.856,15.12,14.64,0.47999999999999865,-0.35999999999999943,7955,8970,6025,2945,-2420
2017-12-10,14.784,14.88,14.64,0.2400000000000002,0.11999999999999922,15.072,15.36,14.88,0.47999999999999865,-0.47999999999999865,14.662,14.76,14.52,0.2400000000000002,0.120000000000001,14.78,14.88,14.64,0.2400000000000002,-0.11999999999999922,10245,32956,3865,29091,-28793
2017-12-17,14.64,14.88,14.52,0.3600000000000012,0.2400000000000002,15.166,15.72,14.87,0.8500000000000014,0.7200000000000006,14.52,14.64,14.4,0.2400000000000002,-0.2400000000000002,14.794,15.12,14.64,0.47999999999999865,0.3099999999999987,14738,27553,8355,19198,10407
2017-12-24,14.88,15.0,14.76,0.2400000000000002,0.120000000000001,15.149999999999999,15.36,15.0,0.35999999999999943,-0.11999999999999922,14.790000000000001,14.88,14.64,0.2400000000000002,0.11999999999999922,14.91,15.0,14.88,0.11999999999999922,0.0,7070,9362,5408,3954,-1524
2017-12-31,15.809999999999999,18.24,14.88,3.3599999999999977,3.3599999999999977,18.357499999999998,25.32,15.35,9.97,9.97,15.495000000000001,17.4,14.82,2.5799999999999983,2.5799999999999983,16.622500000000002,19.21,15.0,4.210000000000001,4.210000000000001,153707,410046,4413,405633,404508
