Date,DQ_stock_Open_average,DQ_stock_Open_max,DQ_stock_Open_min,DQ_stock_Open_volatility,DQ_stock_Open_change,DQ_stock_High_average,DQ_stock_High_max,DQ_stock_High_min,DQ_stock_High_volatility,DQ_stock_High_change,DQ_stock_Low_average,DQ_stock_Low_max,DQ_stock_Low_min,DQ_stock_Low_volatility,DQ_stock_Low_change,DQ_stock_Close_average,DQ_stock_Close_max,DQ_stock_Close_min,DQ_stock_Close_volatility,DQ_stock_Close_change,DQ_stock_Volume_average,DQ_stock_Volume_max,DQ_stock_Volume_min,DQ_stock_Volume_volatility,DQ_stock_Volume_change
2017-10-22,36.364,37.41,35.79,1.6199999999999974,-1.6199999999999974,37.126,37.74,36.19,1.5500000000000043,-0.6300000000000026,35.717999999999996,36.0,35.37,0.6300000000000026,-0.21000000000000085,36.239999999999995,36.87,35.62,1.25,0.6599999999999966,105368,143406,78810,64596,-29564
2017-10-29,38.68,40.3,36.7,3.5999999999999943,3.5999999999999943,39.666,40.72,38.0,2.719999999999999,2.719999999999999,38.124,39.34,36.7,2.6400000000000006,2.6400000000000006,39.214,40.37,37.7,2.6699999999999946,1.8000000000000043,107714,228545,57946,170599,-44502
2017-11-05,39.664,40.2,39.12,1.0800000000000054,-1.0800000000000054,40.292,40.67,39.9,0.7700000000000031,0.17999999999999972,38.868,39.53,38.5,1.0300000000000011,-0.480000000000004,39.682,40.45,38.99,1.4600000000000009,0.0,173454,357717,62920,294797,162078
2017-11-12,41.164,43.21,39.7,3.509999999999998,-0.14999999999999858,42.476,44.49,40.71,3.780000000000001,1.759999999999998,39.43,40.26,38.52,1.7399999999999949,-0.4299999999999997,41.146,43.06,39.78,3.280000000000001,2.8900000000000006,322069,495880,184025,311855,-41154
2017-11-19,46.9625,49.87,44.03,5.839999999999996,5.839999999999996,49.6425,53.61,47.13,6.479999999999997,6.479999999999997,46.1825,49.5,43.29,6.210000000000001,6.210000000000001,49.0325,53.35,46.3,7.050000000000004,6.32,502397,615955,355517,260438,-260438
2017-11-26,53.004,54.58,51.2,3.3799999999999955,1.2800000000000011,55.032000000000004,58.49,53.7,4.789999999999999,4.789999999999999,50.992,53.2,49.58,3.6200000000000045,3.6200000000000045,53.744,56.95,51.36,5.590000000000003,5.590000000000003,510767,621192,392256,228936,20098
2017-12-03,49.51,57.56,47.0,10.560000000000002,-10.510000000000005,51.286,57.75,47.78,9.969999999999999,-7.850000000000001,46.116,47.08,45.08,2.0,1.7000000000000028,47.902,49.41,46.48,2.9299999999999997,2.3699999999999974,561449,1092896,413456,679440,-661278
2017-12-10,50.282000000000004,52.9,47.0,5.899999999999999,-5.899999999999999,51.236,54.76,47.47,7.289999999999999,-7.289999999999999,48.03,51.4,45.15,6.25,-6.25,49.026,52.2,46.83,5.3700000000000045,-5.030000000000001,397887,638235,290760,347475,-270937
2017-12-17,49.274,51.22,47.41,3.8100000000000023,3.8100000000000023,51.618,54.0,49.75,4.25,2.549999999999997,48.364,51.22,47.41,3.8100000000000023,3.8100000000000023,50.332,54.0,48.01,5.990000000000002,3.740000000000002,339835,466386,218394,247992,-87885
2017-12-24,56.5375,61.51,53.06,8.449999999999996,8.149999999999999,59.6075,63.97,53.93,10.04,10.04,54.9925,59.24,50.27,8.969999999999999,8.969999999999999,57.555,60.67,52.9,7.770000000000003,6.539999999999999,477756,630839,297524,333315,192459
2017-12-31,62.36,63.33,60.12,3.210000000000001,2.6500000000000057,64.6175,65.5,63.72,1.7800000000000011,1.7800000000000011,61.6475,62.57,60.05,2.520000000000003,2.520000000000003,63.2475,64.78,62.5,2.280000000000001,2.210000000000001,293603,390947,216966,173981,-171635
