Date,LMST_stock_Open_average,LMST_stock_Open_max,LMST_stock_Open_min,LMST_stock_Open_volatility,LMST_stock_Open_change,LMST_stock_High_average,LMST_stock_High_max,LMST_stock_High_min,LMST_stock_High_volatility,LMST_stock_High_change,LMST_stock_Low_average,LMST_stock_Low_max,LMST_stock_Low_min,LMST_stock_Low_volatility,LMST_stock_Low_change,LMST_stock_Close_average,LMST_stock_Close_max,LMST_stock_Close_min,LMST_stock_Close_volatility,LMST_stock_Close_change,LMST_stock_Volume_average,LMST_stock_Volume_max,LMST_stock_Volume_min,LMST_stock_Volume_volatility,LMST_stock_Volume_change
2016-10-02,8.166,8.25,8.0,0.25,0.019999999999999574,8.209999999999999,8.25,8.2,0.05000000000000071,0.0,8.068,8.1,8.0,0.09999999999999964,0.009999999999999787,8.16,8.2,8.1,0.09999999999999964,-0.049999999999998934,8403,16349,1043,15306,6106
2016-10-09,8.096,8.15,8.02,0.13000000000000078,-0.009999999999999787,8.209999999999999,8.25,8.15,0.09999999999999964,0.09999999999999964,8.07,8.1,8.02,0.08000000000000007,-0.019999999999999574,8.14,8.2,8.05,0.14999999999999858,0.049999999999998934,1453,2673,731,1942,1942
2016-10-16,8.184,8.2,8.13,0.06999999999999851,0.009999999999999787,8.2,8.2,8.2,0.0,0.0,8.114,8.19,8.05,0.1399999999999988,0.049999999999998934,8.168,8.2,8.1,0.09999999999999964,0.09999999999999964,1623,2962,840,2122,1078
2016-10-23,8.218,8.5,8.1,0.40000000000000036,0.34999999999999964,8.48,8.9,8.2,0.7000000000000011,0.7000000000000011,8.196,8.5,8.05,0.4499999999999993,0.35999999999999943,8.34,8.6,8.2,0.40000000000000036,0.40000000000000036,12015,40160,3172,36988,2775
2016-10-30,9.132,9.73,8.5,1.2300000000000004,0.4299999999999997,9.57,9.75,9.2,0.5500000000000007,-0.5500000000000007,8.734,9.15,8.38,0.7699999999999996,0.2400000000000002,9.0,9.25,8.45,0.8000000000000007,-0.25,13498,30374,3093,27281,-16812
2016-11-06,9.11,9.2,9.0,0.1999999999999993,0.15000000000000036,9.386,9.7,9.2,0.5,0.06999999999999851,8.966,9.14,8.6,0.5400000000000009,0.0,9.18,9.4,9.1,0.3000000000000007,0.25,9984,20226,2141,18085,14274
2016-11-13,10.37,11.2,9.25,1.9499999999999993,1.5,11.192,11.98,9.9,2.08,1.5999999999999996,10.07,10.9,9.05,1.8499999999999996,1.6499999999999986,10.766,11.2,9.68,1.5199999999999996,1.5199999999999996,17632,26339,6675,19664,-13916
2016-11-20,10.985,11.64,10.25,1.3900000000000006,1.3900000000000006,11.555,11.75,11.25,0.5,0.0600000000000005,10.725,11.15,10.25,0.9000000000000004,0.9000000000000004,11.1875,11.45,11.05,0.3999999999999986,0.3999999999999986,5827,13272,1411,11861,-11291
2016-11-27,12.208,12.95,11.5,1.4499999999999993,0.7400000000000002,13.076,13.75,12.55,1.1999999999999993,0.6999999999999993,11.92,12.4,11.5,0.9000000000000004,0.15000000000000036,12.379999999999999,12.5,12.1,0.40000000000000036,0.25,15457,34812,5354,29458,19128
2016-12-04,11.626,12.25,10.85,1.4000000000000004,-0.34999999999999964,12.32,13.25,11.75,1.5,-0.75,10.854,11.82,10.05,1.7699999999999996,1.7699999999999996,11.48,12.45,10.15,2.299999999999999,2.299999999999999,10216,19385,4367,15018,-6444
2016-12-11,12.704,13.02,12.4,0.6199999999999992,0.6199999999999992,13.03,13.25,12.8,0.4499999999999993,0.3000000000000007,12.408,12.65,12.0,0.6500000000000004,0.26000000000000156,12.768,12.9,12.55,0.34999999999999964,0.1999999999999993,5151,11107,1515,9592,1747
2016-12-18,11.754,12.5,11.22,1.2799999999999994,-1.0500000000000007,12.07,12.77,11.45,1.3200000000000003,-1.3200000000000003,11.12,11.45,10.51,0.9399999999999995,0.9399999999999995,11.388,11.49,11.25,0.2400000000000002,0.1999999999999993,35209,118989,0,118989,-118989
2016-12-25,12.0275,12.77,11.55,1.2199999999999989,-0.23999999999999844,12.35,13.07,12.0,1.0700000000000003,0.33000000000000007,11.5275,11.56,11.45,0.11000000000000121,0.10000000000000142,11.875,12.32,11.55,0.7699999999999996,0.6600000000000001,20994,59513,5126,54387,6725
2017-01-01,12.135,12.48,11.82,0.6600000000000001,-0.6600000000000001,12.225,12.81,11.82,0.9900000000000002,-0.9900000000000002,11.9025,12.3,11.6,0.7000000000000011,-0.7000000000000011,11.9675,12.43,11.73,0.6999999999999993,-0.6999999999999993,2252,5255,432,4823,-4335
2017-01-08,12.218,12.74,11.91,0.8300000000000001,0.8300000000000001,12.58,12.75,12.48,0.2699999999999996,0.15000000000000036,11.996,12.3,11.81,0.4900000000000002,0.39000000000000057,12.168,12.57,11.81,0.7599999999999998,0.2900000000000009,8831,12704,6198,6506,-3205
2017-01-15,12.735,12.75,12.7,0.05000000000000071,0.009999999999999787,12.745000000000001,12.75,12.73,0.019999999999999574,0.0,12.185,12.38,11.82,0.5600000000000005,-0.4299999999999997,12.6575,12.74,12.55,0.1899999999999995,-0.1899999999999995,2999,5203,1519,3684,-3684
2017-01-22,12.488,12.75,12.28,0.47000000000000064,0.10000000000000142,12.582,12.75,12.3,0.4499999999999993,-0.3699999999999992,12.324,12.38,12.28,0.10000000000000142,0.10000000000000142,12.534,12.75,12.3,0.4499999999999993,-0.3699999999999992,1878,3636,256,3380,-3356
2017-01-29,11.258,12.2,11.0,1.1999999999999993,-1.1099999999999994,11.362,12.2,11.05,1.1499999999999986,-1.0199999999999996,11.0,11.0,11.0,0.0,0.0,11.06,11.19,11.0,0.1899999999999995,0.07000000000000028,21091,64464,6931,57533,-57533
2017-02-05,10.404,11.09,9.4,1.6899999999999995,-1.0399999999999991,10.67,11.18,10.12,1.0600000000000005,-1.0,10.052,11.0,9.31,1.6899999999999995,-0.9499999999999993,10.288,11.09,9.4,1.6899999999999995,-0.9700000000000006,22788,49685,1219,48466,-1005
2017-02-12,10.146,10.42,9.54,0.8800000000000008,-0.7600000000000016,10.31,10.45,10.07,0.379999999999999,-0.28999999999999915,9.868,10.3,9.46,0.8399999999999999,-0.7600000000000016,10.046,10.36,9.72,0.6399999999999988,-0.6199999999999992,17503,48701,933,47768,25190
2017-02-19,9.59,9.81,9.4,0.41000000000000014,-0.2900000000000009,9.9125,10.5,9.53,0.9700000000000006,-0.9700000000000006,9.3975,9.48,9.31,0.16999999999999993,-0.16999999999999993,9.4225,9.48,9.4,0.08000000000000007,-0.08000000000000007,11794,30887,4259,26628,-25951
2017-02-26,9.508000000000001,9.72,9.42,0.3000000000000007,-0.3000000000000007,9.554,9.72,9.45,0.27000000000000135,-0.27000000000000135,9.478,9.68,9.4,0.27999999999999936,-0.27999999999999936,9.488,9.68,9.4,0.27999999999999936,-0.27999999999999936,2930,4988,373,4615,3886
2017-03-05,9.3,9.4,9.13,0.2699999999999996,-0.2699999999999996,9.303333333333333,9.4,9.14,0.2599999999999998,-0.2599999999999998,9.23,9.4,9.13,0.2699999999999996,-0.2699999999999996,9.233333333333334,9.4,9.14,0.2599999999999998,-0.2599999999999998,421,652,123,529,365
2017-03-12,9.21,9.25,9.15,0.09999999999999964,0.0,9.352,9.65,9.15,0.5,-0.3600000000000012,9.188,9.25,9.14,0.10999999999999943,0.10999999999999943,9.208,9.3,9.14,0.16000000000000014,0.14999999999999858,4952,19086,210,18876,-18603
2017-03-19,9.405,9.5,9.29,0.21000000000000085,0.13000000000000078,9.465,9.51,9.41,0.09999999999999964,-0.07000000000000028,9.37,9.41,9.29,0.120000000000001,0.08000000000000007,9.4325,9.51,9.37,0.14000000000000057,-0.14000000000000057,1588,3342,212,3130,-1994
2017-03-26,9.5,9.61,9.37,0.2400000000000002,0.1899999999999995,9.506,9.61,9.4,0.20999999999999908,0.1899999999999995,9.5,9.61,9.37,0.2400000000000002,0.1899999999999995,9.5,9.61,9.37,0.2400000000000002,0.1899999999999995,709,2086,0,2086,-180
2017-04-02,9.48,9.57,9.39,0.17999999999999972,0.17999999999999972,9.48,9.57,9.39,0.17999999999999972,0.17999999999999972,9.379999999999999,9.39,9.37,0.02000000000000135,-0.02000000000000135,9.435,9.48,9.39,0.08999999999999986,0.08999999999999986,2069,3201,938,2263,-2263
2017-04-09,9.316666666666666,9.42,9.25,0.16999999999999993,-0.14000000000000057,9.366666666666667,9.49,9.29,0.20000000000000107,-0.20000000000000107,9.299999999999999,9.37,9.25,0.11999999999999922,-0.08999999999999986,9.363333333333333,9.49,9.28,0.21000000000000085,-0.21000000000000085,1825,2728,940,1788,-868
2017-04-16,9.26,9.3,9.17,0.13000000000000078,-0.11999999999999922,9.308,9.47,9.17,0.3000000000000007,-0.11999999999999922,8.998,9.28,8.11,1.17,-1.17,9.14,9.3,8.73,0.5700000000000003,-0.5499999999999989,8240,21381,1105,20276,20276
2017-04-23,9.798,10.08,9.05,1.0299999999999994,1.0299999999999994,10.034,10.17,9.74,0.4299999999999997,0.33999999999999986,9.758000000000001,10.08,8.85,1.2300000000000004,1.2300000000000004,10.026,10.17,9.72,0.4499999999999993,0.35999999999999943,4692,16557,0,16557,-16557
2017-04-30,10.195,10.32,10.07,0.25,0.25,10.379999999999999,10.44,10.32,0.11999999999999922,-0.11999999999999922,10.100000000000001,10.15,10.05,0.09999999999999964,0.09999999999999964,10.295,10.44,10.15,0.28999999999999915,-0.28999999999999915,1140,1701,580,1121,-1121
2017-05-07,10.112,10.26,9.93,0.33000000000000007,0.07000000000000028,10.18,10.3,9.93,0.370000000000001,0.07000000000000028,10.014,10.19,9.93,0.2599999999999998,0.1399999999999988,10.049999999999999,10.29,9.93,0.35999999999999943,0.22999999999999865,3118,8695,638,8057,-1234
2017-05-14,10.1,10.5,9.82,0.6799999999999997,-0.27999999999999936,10.258000000000001,10.5,10.03,0.47000000000000064,-0.27999999999999936,9.932,10.15,9.76,0.39000000000000057,0.3200000000000003,10.128,10.49,9.92,0.5700000000000003,0.23000000000000043,1285,3533,193,3340,-386
2017-05-21,9.856666666666667,9.9,9.77,0.13000000000000078,0.13000000000000078,9.89,10.0,9.77,0.23000000000000043,0.13000000000000078,9.853333333333333,9.9,9.76,0.14000000000000057,0.14000000000000057,9.886666666666667,10.0,9.76,0.2400000000000002,0.14000000000000057,1472,1740,1037,703,-604
2017-05-28,10.0375,10.4,9.8,0.5999999999999996,0.5999999999999996,10.175,10.4,10.0,0.40000000000000036,0.40000000000000036,9.875,9.95,9.75,0.1999999999999993,0.1999999999999993,9.95,10.0,9.9,0.09999999999999964,-0.05000000000000071,2155,4445,1211,3234,-221
2017-06-04,10.028,10.22,9.9,0.3200000000000003,-0.14000000000000057,10.172,10.45,9.93,0.5199999999999996,0.049999999999998934,10.022,10.22,9.9,0.3200000000000003,-0.14000000000000057,10.172,10.45,9.93,0.5199999999999996,0.049999999999998934,1562,2798,434,2364,2129
2017-06-11,10.035,10.13,9.98,0.15000000000000036,0.02999999999999936,10.05,10.13,10.02,0.11000000000000121,-0.009999999999999787,10.035,10.13,9.98,0.15000000000000036,0.02999999999999936,10.0425,10.13,10.0,0.13000000000000078,0.019999999999999574,1174,2473,139,2334,697
2017-06-18,9.943333333333333,10.01,9.84,0.16999999999999993,0.02999999999999936,9.983333333333333,10.01,9.95,0.0600000000000005,0.019999999999999574,9.87,10.01,9.76,0.25,0.25,9.936666666666666,10.01,9.86,0.15000000000000036,0.07000000000000028,2868,4343,561,3782,-3782
2017-06-25,10.006666666666666,10.02,9.99,0.02999999999999936,0.009999999999999787,10.096666666666666,10.27,10.0,0.2699999999999996,0.25,10.0,10.02,9.99,0.02999999999999936,0.02999999999999936,10.086666666666666,10.27,9.99,0.27999999999999936,0.27999999999999936,1131,1780,536,1244,-703
2017-07-02,10.1025,10.45,9.98,0.46999999999999886,0.4599999999999991,10.1375,10.45,9.98,0.46999999999999886,0.3199999999999985,10.002500000000001,10.05,9.98,0.07000000000000028,0.0600000000000005,10.037500000000001,10.13,9.98,0.15000000000000036,-0.08000000000000007,828,1323,281,1042,-139
2017-07-09,10.112,10.3,10.0,0.3000000000000007,0.23000000000000043,10.228,10.39,10.07,0.3200000000000003,0.3200000000000003,10.072000000000001,10.17,10.0,0.16999999999999993,0.09999999999999964,10.12,10.17,10.07,0.09999999999999964,0.09999999999999964,4722,9909,1140,8769,2952
2017-07-16,10.382,10.45,10.3,0.14999999999999858,0.03999999999999915,10.402,10.5,10.3,0.1999999999999993,0.07000000000000028,10.33,10.38,10.3,0.08000000000000007,0.0,10.334,10.38,10.3,0.08000000000000007,0.0,2324,6098,272,5826,2530
2017-07-23,10.52,10.73,10.34,0.39000000000000057,0.39000000000000057,10.64,10.76,10.5,0.2599999999999998,0.2599999999999998,10.52,10.73,10.34,0.39000000000000057,0.39000000000000057,10.605,10.76,10.5,0.2599999999999998,0.2599999999999998,1819,2875,1189,1686,-58
2017-07-30,11.254,11.76,10.81,0.9499999999999993,0.9499999999999993,11.766,12.0,11.12,0.8800000000000008,0.8800000000000008,11.222,11.76,10.75,1.0099999999999998,1.0099999999999998,11.372,11.76,11.05,0.7099999999999991,0.7099999999999991,8025,22710,1218,21492,-16785
2017-08-06,11.4625,11.76,11.24,0.5199999999999996,-0.5199999999999996,11.485,11.81,11.28,0.5300000000000011,-0.5300000000000011,11.252500000000001,11.56,10.72,0.8399999999999999,-0.33000000000000007,11.2925,11.56,10.83,0.7300000000000004,-0.28000000000000114,4725,9493,526,8967,1653
2017-08-13,10.956666666666667,10.97,10.95,0.02000000000000135,0.0,11.013333333333334,11.12,10.95,0.16999999999999993,0.16999999999999993,10.956666666666667,10.97,10.95,0.02000000000000135,0.0,10.973333333333333,11.0,10.95,0.05000000000000071,0.05000000000000071,2214,6174,0,6174,6174
2017-08-20,10.878,11.0,10.73,0.2699999999999996,0.09999999999999964,10.948,11.0,10.9,0.09999999999999964,0.0600000000000005,10.844,11.0,10.73,0.2699999999999996,0.25,10.94,11.0,10.9,0.09999999999999964,0.09999999999999964,7049,26164,504,25660,-25319
2017-08-27,11.094,11.48,10.9,0.5800000000000001,0.08999999999999986,11.298,11.71,11.01,0.7000000000000011,0.6700000000000017,10.994,11.11,10.9,0.20999999999999908,0.20999999999999908,11.206,11.71,10.95,0.7600000000000016,0.7600000000000016,3828,14936,492,14444,1850
2017-09-03,11.5325,11.65,11.46,0.1899999999999995,0.03999999999999915,11.6025,11.75,11.5,0.25,0.009999999999999787,11.495000000000001,11.52,11.46,0.05999999999999872,0.03999999999999915,11.565,11.75,11.5,0.25,0.009999999999999787,1531,3406,322,3084,2098
2017-09-10,11.556666666666667,11.65,11.49,0.16000000000000014,0.16000000000000014,11.676666666666666,11.87,11.53,0.33999999999999986,0.23999999999999844,11.49,11.53,11.45,0.08000000000000007,-0.040000000000000924,11.536666666666667,11.63,11.45,0.1800000000000015,-0.1800000000000015,1124,2204,487,1717,1522
2017-09-17,11.6175,11.87,11.45,0.41999999999999993,0.1800000000000015,11.6775,11.87,11.45,0.41999999999999993,0.1800000000000015,11.6025,11.81,11.45,0.3600000000000012,0.1800000000000015,11.6625,11.81,11.45,0.3600000000000012,0.1800000000000015,1327,3210,0,3210,364
2017-09-24,11.4275,11.6,11.27,0.33000000000000007,-0.16000000000000014,11.4275,11.6,11.27,0.33000000000000007,-0.16000000000000014,11.379999999999999,11.45,11.27,0.17999999999999972,-0.049999999999998934,11.379999999999999,11.45,11.27,0.17999999999999972,-0.049999999999998934,2610,8216,0,8216,-6939
2017-10-01,11.448,11.5,11.41,0.08999999999999986,0.08999999999999986,11.51,11.71,11.42,0.2900000000000009,0.20000000000000107,11.44,11.46,11.41,0.05000000000000071,0.05000000000000071,11.51,11.71,11.42,0.2900000000000009,0.20000000000000107,876,2014,160,1854,902
2017-10-08,11.563333333333334,11.63,11.47,0.16000000000000014,-0.11999999999999922,11.66,11.92,11.47,0.4499999999999993,-0.11999999999999922,11.503333333333334,11.59,11.45,0.14000000000000057,-0.11999999999999922,11.503333333333334,11.59,11.45,0.14000000000000057,-0.11999999999999922,545,1467,0,1467,-170
2017-10-15,12.6175,12.93,12.29,0.6400000000000006,-0.4299999999999997,12.7025,13.04,12.29,0.75,-0.5399999999999991,12.4,12.5,12.29,0.21000000000000085,0.0,12.5,12.9,12.29,0.6100000000000012,-0.40000000000000036,3699,7384,0,7384,-6367
2017-10-22,12.415,12.69,12.1,0.5899999999999999,0.5600000000000005,12.57,12.7,12.44,0.2599999999999998,0.25,12.3875,12.69,12.1,0.5899999999999999,0.45000000000000107,12.4825,12.69,12.2,0.4900000000000002,0.4900000000000002,946,1721,0,1721,785
