Date,SINA_stock_Open_average,SINA_stock_Open_max,SINA_stock_Open_min,SINA_stock_Open_volatility,SINA_stock_Open_change,SINA_stock_High_average,SINA_stock_High_max,SINA_stock_High_min,SINA_stock_High_volatility,SINA_stock_High_change,SINA_stock_Low_average,SINA_stock_Low_max,SINA_stock_Low_min,SINA_stock_Low_volatility,SINA_stock_Low_change,SINA_stock_Close_average,SINA_stock_Close_max,SINA_stock_Close_min,SINA_stock_Close_volatility,SINA_stock_Close_change,SINA_stock_Volume_average,SINA_stock_Volume_max,SINA_stock_Volume_min,SINA_stock_Volume_volatility,SINA_stock_Volume_change
2017-10-15,114.592,116.6,112.73,3.8699999999999903,-3.8699999999999903,115.056,117.5,113.11,4.390000000000001,-3.8499999999999943,112.312,114.78,109.8,4.980000000000004,-4.6200000000000045,113.244,114.99,110.48,4.509999999999991,-4.509999999999991,566744,792051,328486,463565,168870
2017-10-22,109.518,111.85,105.95,5.8999999999999915,-4.569999999999993,110.58200000000001,114.2,106.28,7.920000000000002,-6.090000000000003,107.27,110.22,104.04,6.179999999999993,-5.72999999999999,107.976,111.09,105.0,6.090000000000003,-6.090000000000003,863063,1236757,426565,810192,468937
2017-10-29,108.194,114.0,104.01,9.989999999999995,5.140000000000001,110.696,114.35,107.33,7.019999999999996,2.6700000000000017,106.504,108.28,104.01,4.269999999999996,3.019999999999996,108.79,113.13,105.37,7.759999999999991,4.089999999999989,1078743,1837110,519542,1317568,-481246
2017-11-05,106.588,110.36,103.5,6.859999999999999,-4.109999999999999,108.854,111.14,107.0,4.140000000000001,-2.3700000000000045,104.2,109.61,97.42,12.189999999999998,-4.109999999999999,106.654,110.03,103.0,7.030000000000001,-4.189999999999998,2338232,5885909,706424,5179485,-339941
2017-11-12,106.118,107.77,105.5,2.269999999999996,2.269999999999996,107.93,109.39,106.21,3.180000000000007,2.1599999999999966,104.792,106.09,103.21,2.8800000000000097,1.6899999999999977,106.162,107.51,104.25,3.260000000000005,0.25,982493,1073392,750288,323104,274036
2017-11-19,110.0325,112.34,106.7,5.640000000000001,5.640000000000001,112.2,112.95,110.75,2.200000000000003,1.5900000000000034,109.01,110.78,106.7,4.079999999999998,2.4399999999999977,110.23,112.05,109.14,2.9099999999999966,0.0799999999999983,1072001,1275194,713342,561852,-375302
2017-11-26,103.656,109.51,96.6,12.91000000000001,-12.91000000000001,104.548,110.0,98.71,11.290000000000006,-11.290000000000006,100.294,105.22,95.61,9.61,-9.61,101.078,105.32,95.79,9.529999999999987,-9.529999999999987,1511022,2082367,922753,1159614,-280121
2017-12-03,96.33,97.74,94.69,3.049999999999997,0.39000000000000057,98.288,99.76,96.5,3.260000000000005,-0.23000000000000398,95.344,96.83,94.06,2.769999999999996,1.519999999999996,96.328,97.02,95.5,1.519999999999996,0.01999999999999602,1084416,1808186,729303,1078883,-508350
2017-12-10,98.94200000000001,99.56,97.15,2.4099999999999966,2.4099999999999966,100.57000000000001,101.23,99.5,1.730000000000004,0.5999999999999943,98.25,99.02,97.15,1.8699999999999903,1.5499999999999972,99.57600000000001,100.9,98.2,2.700000000000003,1.3100000000000023,997090,2071910,568197,1503713,97757
2017-12-17,103.34,104.83,102.0,2.8299999999999983,2.8299999999999983,105.108,106.43,103.33,3.1000000000000085,0.3499999999999943,102.252,103.87,100.78,3.0900000000000034,3.0900000000000034,103.654,104.61,102.23,2.3799999999999955,-0.0799999999999983,518258,811394,308913,502481,-502481
2017-12-24,103.86,104.72,103.26,1.4599999999999937,-0.5300000000000011,104.2725,105.24,103.27,1.9699999999999989,-1.0300000000000011,101.72,102.57,99.98,2.589999999999989,-1.8999999999999915,102.66499999999999,104.06,100.31,3.75,-3.3799999999999955,415163,881942,201405,680537,616813
2017-12-31,108.14,110.84,102.39,8.450000000000003,8.450000000000003,111.2025,112.65,108.75,3.9000000000000057,3.9000000000000057,107.08500000000001,109.79,102.05,7.740000000000009,7.740000000000009,110.0775,112.41,108.43,3.9799999999999898,3.9799999999999898,898465,1407747,561711,846036,-791632
