Date,FFNW_stock_Open_average,FFNW_stock_Open_max,FFNW_stock_Open_min,FFNW_stock_Open_volatility,FFNW_stock_Open_change,FFNW_stock_High_average,FFNW_stock_High_max,FFNW_stock_High_min,FFNW_stock_High_volatility,FFNW_stock_High_change,FFNW_stock_Low_average,FFNW_stock_Low_max,FFNW_stock_Low_min,FFNW_stock_Low_volatility,FFNW_stock_Low_change,FFNW_stock_Close_average,FFNW_stock_Close_max,FFNW_stock_Close_min,FFNW_stock_Close_volatility,FFNW_stock_Close_change,FFNW_stock_Volume_average,FFNW_stock_Volume_max,FFNW_stock_Volume_min,FFNW_stock_Volume_volatility,FFNW_stock_Volume_change
2017-10-08,17.594,17.82,17.2,0.620000000000001,-0.620000000000001,17.768,17.91,17.65,0.26000000000000156,0.08999999999999986,17.394,17.49,17.2,0.28999999999999915,-0.28999999999999915,17.544,17.66,17.37,0.28999999999999915,-0.14999999999999858,14608,33804,7087,26717,24508
2017-10-15,17.544,17.86,17.41,0.4499999999999993,0.28000000000000114,17.806,17.89,17.72,0.1700000000000017,-0.030000000000001137,17.432,17.71,17.2,0.5100000000000016,0.5100000000000016,17.676,17.84,17.56,0.28000000000000114,0.23000000000000043,21848,77375,5684,71691,-71188
2017-10-22,17.164,17.3,17.05,0.25,-0.0799999999999983,17.398,17.5,17.3,0.1999999999999993,0.030000000000001137,16.996,17.22,16.73,0.48999999999999844,-0.129999999999999,17.28,17.48,17.08,0.40000000000000213,-0.05999999999999872,8825,16800,3352,13448,9084
2017-10-29,16.858,17.3,16.6,0.6999999999999993,-0.620000000000001,16.98,17.3,16.78,0.5199999999999996,-0.379999999999999,16.624,16.81,16.5,0.3099999999999987,-0.129999999999999,16.78,16.94,16.62,0.3200000000000003,-0.16000000000000014,15630,29156,7311,21845,-160
2017-11-05,16.37,16.89,15.93,0.9600000000000009,-0.6600000000000001,16.512,16.93,16.17,0.759999999999998,-0.759999999999998,16.131999999999998,16.75,15.92,0.8300000000000001,-0.75,16.248,16.91,16.01,0.8999999999999986,-0.870000000000001,24824,70823,6848,63975,3826
2017-11-12,16.28,16.45,16.14,0.3099999999999987,0.14000000000000057,16.484,16.67,16.31,0.360000000000003,0.360000000000003,16.126,16.3,16.0,0.3000000000000007,0.129999999999999,16.312,16.47,16.1,0.36999999999999744,0.34999999999999787,6073,12330,3684,8646,-7801
2017-11-19,16.5025,16.6,16.4,0.20000000000000284,0.20000000000000284,16.6875,16.93,16.5,0.4299999999999997,0.10000000000000142,16.365000000000002,16.6,16.27,0.33000000000000185,-0.05000000000000071,16.6,16.83,16.41,0.41999999999999815,-0.08999999999999986,7473,9990,1887,8103,-7334
2017-11-26,16.472,16.96,16.29,0.6700000000000017,-0.030000000000001137,16.844,17.19,16.5,0.6900000000000013,0.23000000000000043,16.268,16.35,16.1,0.25,0.14999999999999858,16.75,16.98,16.47,0.5100000000000016,0.26000000000000156,10198,19494,5221,14273,-3697
2017-12-03,16.252,16.59,15.71,0.879999999999999,-0.879999999999999,16.388,16.77,15.91,0.8599999999999994,-0.8599999999999994,15.969999999999999,16.47,15.52,0.9499999999999993,-0.9299999999999997,16.122,16.57,15.76,0.8100000000000005,-0.8000000000000007,13637,21386,6403,14983,6572
2017-12-10,15.76,16.05,15.34,0.7100000000000009,-0.39000000000000057,15.896,16.05,15.71,0.33999999999999986,-0.33999999999999986,15.506,15.81,14.9,0.9100000000000001,-0.9100000000000001,15.783999999999999,15.87,15.62,0.25,-0.25,18054,58620,4572,54048,48459
2017-12-17,15.866,16.11,15.5,0.6099999999999994,0.33000000000000007,16.044,16.19,15.9,0.2900000000000009,-0.2900000000000009,15.462,15.8,15.06,0.7400000000000002,0.20999999999999908,15.852,16.17,15.66,0.5100000000000016,-0.5100000000000016,12524,15111,9735,5376,4900
2017-12-24,15.5,15.66,15.35,0.3100000000000005,-0.16000000000000014,15.6375,15.68,15.54,0.14000000000000057,0.019999999999999574,15.3225,15.39,15.27,0.120000000000001,0.08000000000000007,15.4275,15.51,15.33,0.17999999999999972,0.07000000000000028,13703,19773,5104,14669,10279
2017-12-31,15.725000000000001,15.9,15.3,0.5999999999999996,0.009999999999999787,15.879999999999999,15.9,15.86,0.040000000000000924,0.0,15.497499999999999,15.85,15.1,0.75,0.5,15.71,15.87,15.38,0.48999999999999844,0.48999999999999844,17603,21124,12007,9117,3588
