Date,First Trust Consumer Staples AlphaDEXEtf_Open_average,First Trust Consumer Staples AlphaDEXEtf_Open_max,First Trust Consumer Staples AlphaDEXEtf_Open_min,First Trust Consumer Staples AlphaDEXEtf_Open_volatility,First Trust Consumer Staples AlphaDEXEtf_Open_change,First Trust Consumer Staples AlphaDEXEtf_High_average,First Trust Consumer Staples AlphaDEXEtf_High_max,First Trust Consumer Staples AlphaDEXEtf_High_min,First Trust Consumer Staples AlphaDEXEtf_High_volatility,First Trust Consumer Staples AlphaDEXEtf_High_change,First Trust Consumer Staples AlphaDEXEtf_Low_average,First Trust Consumer Staples AlphaDEXEtf_Low_max,First Trust Consumer Staples AlphaDEXEtf_Low_min,First Trust Consumer Staples AlphaDEXEtf_Low_volatility,First Trust Consumer Staples AlphaDEXEtf_Low_change,First Trust Consumer Staples AlphaDEXEtf_Close_average,First Trust Consumer Staples AlphaDEXEtf_Close_max,First Trust Consumer Staples AlphaDEXEtf_Close_min,First Trust Consumer Staples AlphaDEXEtf_Close_volatility,First Trust Consumer Staples AlphaDEXEtf_Close_change
2016-06-19,46.48,46.48,46.48,0.0,0.0,47.22,47.22,47.22,0.0,0.0,46.25,46.25,46.25,0.0,0.0,46.64,46.64,46.64,0.0,0.0
2016-06-26,48.46,48.46,48.46,0.0,0.0,48.61,48.61,48.61,0.0,0.0,48.06,48.06,48.06,0.0,0.0,48.14,48.14,48.14,0.0,0.0
2016-07-03,48.87,48.87,48.87,0.0,0.0,49.32,49.32,49.32,0.0,0.0,48.76,48.76,48.76,0.0,0.0,49.31,49.31,49.31,0.0,0.0
2016-07-10,48.99,48.99,48.99,0.0,0.0,49.16,49.16,49.16,0.0,0.0,48.98,48.98,48.98,0.0,0.0,49.02,49.02,49.02,0.0,0.0
2016-07-17,48.82,48.82,48.82,0.0,0.0,49.16,49.16,49.16,0.0,0.0,48.82,48.82,48.82,0.0,0.0,49.11,49.11,49.11,0.0,0.0
2016-07-24,48.77,48.77,48.77,0.0,0.0,49.14,49.14,49.14,0.0,0.0,48.75,48.75,48.75,0.0,0.0,49.07,49.07,49.07,0.0,0.0
2016-07-31,48.66,48.66,48.66,0.0,0.0,48.98,48.98,48.98,0.0,0.0,48.66,48.66,48.66,0.0,0.0,48.81,48.81,48.81,0.0,0.0
2016-08-07,48.81,48.81,48.81,0.0,0.0,49.01,49.01,49.01,0.0,0.0,48.81,48.81,48.81,0.0,0.0,48.96,48.96,48.96,0.0,0.0
2016-08-14,48.43,48.43,48.43,0.0,0.0,48.59,48.59,48.59,0.0,0.0,48.29,48.29,48.29,0.0,0.0,48.57,48.57,48.57,0.0,0.0
2016-08-21,48.28,48.28,48.28,0.0,0.0,48.45,48.45,48.45,0.0,0.0,47.86,47.86,47.86,0.0,0.0,48.0,48.0,48.0,0.0,0.0
2016-08-28,48.09,48.09,48.09,0.0,0.0,48.45,48.45,48.45,0.0,0.0,48.09,48.09,48.09,0.0,0.0,48.41,48.41,48.41,0.0,0.0
2016-09-04,47.27,47.27,47.27,0.0,0.0,47.27,47.27,47.27,0.0,0.0,46.11,46.11,46.11,0.0,0.0,46.11,46.11,46.11,0.0,0.0
2016-09-11,46.01,46.01,46.01,0.0,0.0,46.05,46.05,46.05,0.0,0.0,45.78,45.78,45.78,0.0,0.0,45.93,45.93,45.93,0.0,0.0
2016-09-18,46.52,46.52,46.52,0.0,0.0,46.59,46.59,46.59,0.0,0.0,46.22,46.22,46.22,0.0,0.0,46.24,46.24,46.24,0.0,0.0
2016-09-25,46.16,46.16,46.16,0.0,0.0,46.62,46.62,46.62,0.0,0.0,46.16,46.16,46.16,0.0,0.0,46.43,46.43,46.43,0.0,0.0
2016-10-02,46.11,46.11,46.11,0.0,0.0,46.11,46.11,46.11,0.0,0.0,45.36,45.36,45.36,0.0,0.0,45.69,45.69,45.69,0.0,0.0
2016-10-09,45.8,45.8,45.8,0.0,0.0,45.91,45.91,45.91,0.0,0.0,45.66,45.66,45.66,0.0,0.0,45.67,45.67,45.67,0.0,0.0
2016-10-16,45.73,45.73,45.73,0.0,0.0,45.84,45.84,45.84,0.0,0.0,45.53,45.53,45.53,0.0,0.0,45.79,45.79,45.79,0.0,0.0
2016-10-23,45.6,45.6,45.6,0.0,0.0,46.16,46.16,46.16,0.0,0.0,45.6,45.6,45.6,0.0,0.0,45.98,45.98,45.98,0.0,0.0
2016-10-30,45.2,45.2,45.2,0.0,0.0,45.2,45.2,45.2,0.0,0.0,44.69,44.69,44.69,0.0,0.0,44.72,44.72,44.72,0.0,0.0
2016-11-06,43.83,43.83,43.83,0.0,0.0,43.94,43.94,43.94,0.0,0.0,43.48,43.48,43.48,0.0,0.0,43.82,43.82,43.82,0.0,0.0
2016-11-13,44.62,44.62,44.62,0.0,0.0,44.68,44.68,44.68,0.0,0.0,44.47,44.47,44.47,0.0,0.0,44.55,44.55,44.55,0.0,0.0
2016-11-20,44.37,44.37,44.37,0.0,0.0,44.69,44.69,44.69,0.0,0.0,44.37,44.37,44.37,0.0,0.0,44.69,44.69,44.69,0.0,0.0
2016-11-27,43.89,43.89,43.89,0.0,0.0,44.14,44.14,44.14,0.0,0.0,43.87,43.87,43.87,0.0,0.0,44.04,44.04,44.04,0.0,0.0
2016-12-04,45.34,45.34,45.34,0.0,0.0,46.04,46.04,46.04,0.0,0.0,45.3,45.3,45.3,0.0,0.0,46.04,46.04,46.04,0.0,0.0
2016-12-11,45.96,45.96,45.96,0.0,0.0,46.18,46.18,46.18,0.0,0.0,45.93,45.93,45.93,0.0,0.0,46.1,46.1,46.1,0.0,0.0
2016-12-18,45.81,45.81,45.81,0.0,0.0,45.95,45.95,45.95,0.0,0.0,45.81,45.81,45.81,0.0,0.0,45.93,45.93,45.93,0.0,0.0
2016-12-25,45.98,45.98,45.98,0.0,0.0,45.98,45.98,45.98,0.0,0.0,45.64,45.64,45.64,0.0,0.0,45.75,45.75,45.75,0.0,0.0
2017-01-01,46.1,46.1,46.1,0.0,0.0,46.19,46.19,46.19,0.0,0.0,45.83,45.83,45.83,0.0,0.0,46.07,46.07,46.07,0.0,0.0
2017-01-08,45.82,45.82,45.82,0.0,0.0,46.02,46.02,46.02,0.0,0.0,45.65,45.65,45.65,0.0,0.0,45.92,45.92,45.92,0.0,0.0
2017-01-15,46.27,46.27,46.27,0.0,0.0,46.54,46.54,46.54,0.0,0.0,45.84,45.84,45.84,0.0,0.0,46.01,46.01,46.01,0.0,0.0
2017-01-22,45.91,45.91,45.91,0.0,0.0,46.11,46.11,46.11,0.0,0.0,45.49,45.49,45.49,0.0,0.0,45.8,45.8,45.8,0.0,0.0
2017-01-29,45.53,45.53,45.53,0.0,0.0,45.76,45.76,45.76,0.0,0.0,45.47,45.47,45.47,0.0,0.0,45.61,45.61,45.61,0.0,0.0
2017-02-05,46.19,46.19,46.19,0.0,0.0,46.47,46.47,46.47,0.0,0.0,46.15,46.15,46.15,0.0,0.0,46.28,46.28,46.28,0.0,0.0
2017-02-12,46.25,46.25,46.25,0.0,0.0,46.67,46.67,46.67,0.0,0.0,46.18,46.18,46.18,0.0,0.0,46.62,46.62,46.62,0.0,0.0
2017-02-19,46.6,46.6,46.6,0.0,0.0,46.85,46.85,46.85,0.0,0.0,46.56,46.56,46.56,0.0,0.0,46.83,46.83,46.83,0.0,0.0
2017-02-26,46.71,46.71,46.71,0.0,0.0,46.71,46.71,46.71,0.0,0.0,46.42,46.42,46.42,0.0,0.0,46.66,46.66,46.66,0.0,0.0
2017-03-05,46.14,46.14,46.14,0.0,0.0,46.34,46.34,46.34,0.0,0.0,46.1,46.1,46.1,0.0,0.0,46.21,46.21,46.21,0.0,0.0
2017-03-12,46.68,46.68,46.68,0.0,0.0,46.71,46.71,46.71,0.0,0.0,46.55,46.55,46.55,0.0,0.0,46.61,46.61,46.61,0.0,0.0
2017-03-19,46.23,46.23,46.23,0.0,0.0,46.32,46.32,46.32,0.0,0.0,46.05,46.05,46.05,0.0,0.0,46.19,46.19,46.19,0.0,0.0
2017-03-26,46.11,46.11,46.11,0.0,0.0,46.32,46.32,46.32,0.0,0.0,46.11,46.11,46.11,0.0,0.0,46.14,46.14,46.14,0.0,0.0
2017-04-02,46.15,46.15,46.15,0.0,0.0,46.29,46.29,46.29,0.0,0.0,46.08,46.08,46.08,0.0,0.0,46.08,46.08,46.08,0.0,0.0
2017-04-09,46.52,46.52,46.52,0.0,0.0,46.58,46.58,46.58,0.0,0.0,46.34,46.34,46.34,0.0,0.0,46.34,46.34,46.34,0.0,0.0
2017-04-16,47.06,47.06,47.06,0.0,0.0,47.24,47.24,47.24,0.0,0.0,46.98,46.98,46.98,0.0,0.0,47.13,47.13,47.13,0.0,0.0
2017-04-23,47.41,47.41,47.41,0.0,0.0,47.43,47.43,47.43,0.0,0.0,47.32,47.32,47.32,0.0,0.0,47.41,47.41,47.41,0.0,0.0
2017-04-30,46.37,46.37,46.37,0.0,0.0,46.55,46.55,46.55,0.0,0.0,46.32,46.32,46.32,0.0,0.0,46.5,46.5,46.5,0.0,0.0
2017-05-07,46.46,46.46,46.46,0.0,0.0,46.46,46.46,46.46,0.0,0.0,46.16,46.16,46.16,0.0,0.0,46.23,46.23,46.23,0.0,0.0
2017-05-14,45.77,45.77,45.77,0.0,0.0,46.14,46.14,46.14,0.0,0.0,45.77,45.77,45.77,0.0,0.0,46.05,46.05,46.05,0.0,0.0
2017-05-21,46.52,46.52,46.52,0.0,0.0,46.62,46.62,46.62,0.0,0.0,46.5,46.5,46.5,0.0,0.0,46.6,46.6,46.6,0.0,0.0
2017-05-28,47.0,47.0,47.0,0.0,0.0,47.11,47.11,47.11,0.0,0.0,46.83,46.83,46.83,0.0,0.0,47.0,47.0,47.0,0.0,0.0
2017-06-04,46.59,46.59,46.59,0.0,0.0,46.68,46.68,46.68,0.0,0.0,46.38,46.38,46.38,0.0,0.0,46.54,46.54,46.54,0.0,0.0
2017-06-11,46.55,46.55,46.55,0.0,0.0,46.57,46.57,46.57,0.0,0.0,46.11,46.11,46.11,0.0,0.0,46.54,46.54,46.54,0.0,0.0
2017-06-18,45.98,45.98,45.98,0.0,0.0,46.27,46.27,46.27,0.0,0.0,45.98,45.98,45.98,0.0,0.0,46.09,46.09,46.09,0.0,0.0
2017-06-25,45.95,45.95,45.95,0.0,0.0,46.13,46.13,46.13,0.0,0.0,45.93,45.93,45.93,0.0,0.0,46.01,46.01,46.01,0.0,0.0
2017-07-02,45.53,45.53,45.53,0.0,0.0,45.77,45.77,45.77,0.0,0.0,45.47,45.47,45.47,0.0,0.0,45.63,45.63,45.63,0.0,0.0
2017-07-09,45.91,45.91,45.91,0.0,0.0,46.2,46.2,46.2,0.0,0.0,45.91,45.91,45.91,0.0,0.0,46.14,46.14,46.14,0.0,0.0
2017-07-16,46.37,46.37,46.37,0.0,0.0,46.54,46.54,46.54,0.0,0.0,46.26,46.26,46.26,0.0,0.0,46.52,46.52,46.52,0.0,0.0
2017-07-23,46.87,46.87,46.87,0.0,0.0,46.95,46.95,46.95,0.0,0.0,46.69,46.69,46.69,0.0,0.0,46.83,46.83,46.83,0.0,0.0
2017-07-30,46.63,46.63,46.63,0.0,0.0,46.65,46.65,46.65,0.0,0.0,46.48,46.48,46.48,0.0,0.0,46.53,46.53,46.53,0.0,0.0
2017-08-06,46.45,46.45,46.45,0.0,0.0,46.81,46.81,46.81,0.0,0.0,46.45,46.45,46.45,0.0,0.0,46.65,46.65,46.65,0.0,0.0
2017-08-13,46.32,46.32,46.32,0.0,0.0,46.46,46.46,46.46,0.0,0.0,46.24,46.24,46.24,0.0,0.0,46.36,46.36,46.36,0.0,0.0
2017-08-20,46.19,46.19,46.19,0.0,0.0,46.32,46.32,46.32,0.0,0.0,46.14,46.14,46.14,0.0,0.0,46.14,46.14,46.14,0.0,0.0
2017-08-27,46.35,46.35,46.35,0.0,0.0,46.65,46.65,46.65,0.0,0.0,46.35,46.35,46.35,0.0,0.0,46.64,46.64,46.64,0.0,0.0
2017-09-03,46.55,46.55,46.55,0.0,0.0,46.6,46.6,46.6,0.0,0.0,46.29,46.29,46.29,0.0,0.0,46.49,46.49,46.49,0.0,0.0
2017-09-10,46.5,46.5,46.5,0.0,0.0,46.87,46.87,46.87,0.0,0.0,46.5,46.5,46.5,0.0,0.0,46.84,46.84,46.84,0.0,0.0
2017-09-17,45.63,45.63,45.63,0.0,0.0,45.78,45.78,45.78,0.0,0.0,45.55,45.55,45.55,0.0,0.0,45.57,45.57,45.57,0.0,0.0
2017-09-24,45.76,45.76,45.76,0.0,0.0,45.79,45.79,45.79,0.0,0.0,45.66,45.66,45.66,0.0,0.0,45.67,45.67,45.67,0.0,0.0
2017-10-01,45.97,45.97,45.97,0.0,0.0,45.99,45.99,45.99,0.0,0.0,45.81,45.81,45.81,0.0,0.0,45.83,45.83,45.83,0.0,0.0
2017-10-08,45.95,45.95,45.95,0.0,0.0,46.25,46.25,46.25,0.0,0.0,45.83,45.83,45.83,0.0,0.0,46.02,46.02,46.02,0.0,0.0
2017-10-15,45.77,45.77,45.77,0.0,0.0,45.83,45.83,45.83,0.0,0.0,45.64,45.64,45.64,0.0,0.0,45.82,45.82,45.82,0.0,0.0
2017-10-22,45.43,45.43,45.43,0.0,0.0,45.43,45.43,45.43,0.0,0.0,45.08,45.08,45.08,0.0,0.0,45.23,45.23,45.23,0.0,0.0
2017-10-29,45.09,45.09,45.09,0.0,0.0,45.19,45.19,45.19,0.0,0.0,44.9,44.9,44.9,0.0,0.0,44.93,44.93,44.93,0.0,0.0
2017-11-05,45.0,45.0,45.0,0.0,0.0,45.63,45.63,45.63,0.0,0.0,45.0,45.0,45.0,0.0,0.0,45.6,45.6,45.6,0.0,0.0
2017-11-12,46.3,46.3,46.3,0.0,0.0,46.66,46.66,46.66,0.0,0.0,46.2,46.2,46.2,0.0,0.0,46.66,46.66,46.66,0.0,0.0
2017-11-19,46.88,46.88,46.88,0.0,0.0,46.88,46.88,46.88,0.0,0.0,46.72,46.72,46.72,0.0,0.0,46.72,46.72,46.72,0.0,0.0
2017-11-26,48.47,48.47,48.47,0.0,0.0,48.58,48.58,48.58,0.0,0.0,47.96,47.96,47.96,0.0,0.0,48.57,48.57,48.57,0.0,0.0
2017-12-03,49.05,49.05,49.05,0.0,0.0,49.36,49.36,49.36,0.0,0.0,48.95,48.95,48.95,0.0,0.0,49.36,49.36,49.36,0.0,0.0
2017-12-10,48.17,48.17,48.17,0.0,0.0,48.63,48.63,48.63,0.0,0.0,48.15,48.15,48.15,0.0,0.0,48.53,48.53,48.53,0.0,0.0
2017-12-17,48.66,48.66,48.66,0.0,0.0,48.87,48.87,48.87,0.0,0.0,48.66,48.66,48.66,0.0,0.0,48.86,48.86,48.86,0.0,0.0
2017-12-24,48.87,48.87,48.87,0.0,0.0,48.9,48.9,48.9,0.0,0.0,48.67,48.67,48.67,0.0,0.0,48.67,48.67,48.67,0.0,0.0
2017-12-31,48.87,48.87,48.87,0.0,0.0,49.08,49.08,49.08,0.0,0.0,48.73,48.73,48.73,0.0,0.0,49.0,49.0,49.0,0.0,0.0
