Date,IIJIY_stock_Open_average,IIJIY_stock_Open_max,IIJIY_stock_Open_min,IIJIY_stock_Open_volatility,IIJIY_stock_Open_change,IIJIY_stock_High_average,IIJIY_stock_High_max,IIJIY_stock_High_min,IIJIY_stock_High_volatility,IIJIY_stock_High_change,IIJIY_stock_Low_average,IIJIY_stock_Low_max,IIJIY_stock_Low_min,IIJIY_stock_Low_volatility,IIJIY_stock_Low_change,IIJIY_stock_Close_average,IIJIY_stock_Close_max,IIJIY_stock_Close_min,IIJIY_stock_Close_volatility,IIJIY_stock_Close_change,IIJIY_stock_Volume_average,IIJIY_stock_Volume_max,IIJIY_stock_Volume_min,IIJIY_stock_Volume_volatility,IIJIY_stock_Volume_change
2017-10-08,9.317499999999999,9.5,8.82,0.6799999999999997,-0.05000000000000071,9.575,9.6,9.5,0.09999999999999964,0.0,9.307500000000001,9.5,8.82,0.6799999999999997,-0.010000000000001563,9.545,9.6,9.48,0.11999999999999922,0.11999999999999922,1455,2296,123,2173,-258
2017-10-15,9.774000000000001,9.96,9.59,0.370000000000001,0.16000000000000014,9.836,9.96,9.59,0.370000000000001,0.16000000000000014,9.774000000000001,9.96,9.59,0.370000000000001,0.16000000000000014,9.786,9.96,9.59,0.370000000000001,0.16000000000000014,313,771,0,771,771
2017-10-22,9.822000000000001,10.22,9.4,0.8200000000000003,0.8200000000000003,10.2,10.45,10.02,0.4299999999999997,0.4299999999999997,9.816,10.19,9.4,0.7899999999999991,0.7899999999999991,10.17,10.44,9.99,0.4499999999999993,0.4499999999999993,5238,10978,2582,8396,-3248
2017-10-29,10.164,10.5,9.9,0.5999999999999996,0.0,10.394,10.5,9.99,0.5099999999999998,0.0,10.064,10.5,9.9,0.5999999999999996,0.5,10.346,10.5,9.99,0.5099999999999998,0.05000000000000071,1369,5264,0,5264,-982
2017-11-05,9.634,9.98,9.17,0.8100000000000005,-0.7699999999999996,10.004,10.5,9.51,0.9900000000000002,-0.7100000000000009,9.459999999999999,9.94,9.17,0.7699999999999996,-0.7699999999999996,9.648,10.22,9.3,0.9199999999999999,-0.9199999999999999,3771,10213,343,9870,60
2017-11-12,9.416,9.69,9.17,0.5199999999999996,0.3899999999999988,9.526,9.69,9.43,0.2599999999999998,0.17999999999999972,9.322000000000001,9.69,8.9,0.7899999999999991,0.3899999999999988,9.472,9.69,9.22,0.46999999999999886,0.2400000000000002,2332,8492,132,8360,-8360
2017-11-19,9.32,9.66,9.08,0.5800000000000001,0.5800000000000001,9.48,9.66,9.38,0.27999999999999936,0.2599999999999998,9.32,9.66,9.08,0.5800000000000001,0.5800000000000001,9.473333333333334,9.66,9.38,0.27999999999999936,0.27999999999999936,684,1276,361,915,-861
2017-11-26,9.642,9.79,9.42,0.3699999999999992,-0.2400000000000002,9.77,9.9,9.66,0.2400000000000002,0.0600000000000005,9.586,9.69,9.42,0.2699999999999996,-0.09999999999999964,9.694,9.9,9.52,0.3800000000000008,0.20000000000000107,2345,4841,237,4604,512
2017-12-03,9.11,9.24,9.01,0.23000000000000043,0.07000000000000028,9.295,9.49,9.14,0.34999999999999964,-0.25,9.0825,9.24,9.01,0.23000000000000043,0.16999999999999993,9.190000000000001,9.31,9.07,0.2400000000000002,0.16999999999999993,1064,2319,180,2139,-870
2017-12-10,9.098,9.18,9.02,0.16000000000000014,-0.11999999999999922,9.156,9.29,9.06,0.22999999999999865,-0.1399999999999988,9.088,9.18,9.01,0.16999999999999993,-0.16999999999999993,9.14,9.26,9.01,0.25,-0.1899999999999995,1183,4430,231,4199,3937
2017-12-17,8.988,9.04,8.92,0.11999999999999922,0.02999999999999936,9.024,9.14,8.94,0.20000000000000107,0.13000000000000078,8.982,9.04,8.92,0.11999999999999922,0.02999999999999936,9.008,9.14,8.94,0.20000000000000107,0.13000000000000078,2264,4464,655,3809,636
2017-12-24,9.02,9.12,8.98,0.1399999999999988,-0.11999999999999922,9.0575,9.12,8.98,0.1399999999999988,0.0,9.015,9.12,8.96,0.15999999999999837,-0.11999999999999922,9.0425,9.12,8.96,0.15999999999999837,-0.009999999999999787,726,1447,121,1326,-28
2017-12-31,9.16,9.4,9.01,0.39000000000000057,0.0600000000000005,9.315,9.53,9.07,0.4599999999999991,-0.4599999999999991,9.035,9.14,8.95,0.19000000000000128,0.08999999999999986,9.285,9.53,9.07,0.4599999999999991,-0.4599999999999991,833,1014,530,484,-220
