Date,CIR_stock_Open_average,CIR_stock_Open_max,CIR_stock_Open_min,CIR_stock_Open_volatility,CIR_stock_Open_change,CIR_stock_High_average,CIR_stock_High_max,CIR_stock_High_min,CIR_stock_High_volatility,CIR_stock_High_change,CIR_stock_Low_average,CIR_stock_Low_max,CIR_stock_Low_min,CIR_stock_Low_volatility,CIR_stock_Low_change,CIR_stock_Close_average,CIR_stock_Close_max,CIR_stock_Close_min,CIR_stock_Close_volatility,CIR_stock_Close_change,CIR_stock_Volume_average,CIR_stock_Volume_max,CIR_stock_Volume_min,CIR_stock_Volume_volatility,CIR_stock_Volume_change
2017-10-22,52.726,54.12,49.17,4.949999999999996,-4.600000000000001,53.6,54.68,51.15,3.530000000000001,-2.75,51.462,53.9,45.29,8.61,-6.880000000000003,52.878,54.31,49.9,4.410000000000004,-2.940000000000005,117530,368385,35772,332613,300509
2017-10-29,44.788,49.0,42.66,6.340000000000003,-6.340000000000003,45.302,49.99,43.14,6.850000000000001,-6.850000000000001,43.048,44.24,42.25,1.990000000000002,-1.990000000000002,43.536,45.23,42.76,2.469999999999999,-2.269999999999996,187538,361706,96119,265587,-265587
2017-11-05,44.588,46.4,42.91,3.490000000000002,1.2800000000000011,45.418,46.82,44.2,2.6199999999999974,0.8999999999999986,43.906,45.2,42.57,2.6300000000000026,1.259999999999998,44.474,45.44,44.03,1.4099999999999966,-0.03999999999999915,106896,125885,77566,48319,-39791
2017-11-12,44.166,44.55,43.67,0.8799999999999955,0.6299999999999955,44.894,45.12,44.42,0.6999999999999957,0.6999999999999957,43.906,44.3,43.59,0.7099999999999937,0.6299999999999955,44.54,44.94,44.11,0.8299999999999983,0.6899999999999977,106775,172005,66784,105221,787
2017-11-19,45.91,46.49,45.0,1.490000000000002,1.490000000000002,46.575,46.96,46.11,0.8500000000000014,0.38000000000000256,45.165,45.8,44.76,1.0399999999999991,1.0399999999999991,46.0875,46.31,45.71,0.6000000000000014,0.519999999999996,76874,98735,49902,48833,-26045
2017-11-26,47.502,48.95,46.18,2.770000000000003,2.4399999999999977,48.258,49.11,46.78,2.3299999999999983,2.1700000000000017,46.884,48.03,46.08,1.9500000000000028,0.8400000000000034,47.724,48.49,46.28,2.210000000000001,1.8299999999999983,80628,84159,75991,8168,-1209
2017-12-03,47.386,48.71,46.59,2.1199999999999974,-1.759999999999998,47.75,49.75,46.95,2.799999999999997,-2.799999999999997,46.466,47.36,45.89,1.4699999999999989,-1.4699999999999989,46.788000000000004,47.56,46.09,1.4699999999999989,-1.4699999999999989,102021,131952,71641,60311,31756
2017-12-10,46.42,46.75,46.12,0.6300000000000026,-0.15000000000000568,47.324,47.66,47.05,0.6099999999999994,0.4099999999999966,45.948,46.25,45.66,0.5900000000000034,0.10999999999999943,46.486000000000004,47.09,45.84,1.25,0.8500000000000014,115468,253464,66952,186512,163559
2017-12-17,48.658,49.32,47.48,1.8400000000000034,1.8400000000000034,49.486000000000004,49.92,48.92,1.0,-0.0799999999999983,48.080000000000005,48.77,47.34,1.4299999999999997,0.6599999999999966,48.75,49.49,48.18,1.3100000000000023,-0.7100000000000009,64810,114020,38713,75307,-75307
2017-12-24,48.78,49.16,48.2,0.9599999999999937,0.7999999999999972,49.1175,49.4,48.78,0.6199999999999974,0.3399999999999963,48.082499999999996,48.51,47.67,0.8399999999999963,0.4799999999999969,48.8525,49.03,48.68,0.3500000000000014,-0.03999999999999915,47503,73782,31176,42606,15389
2017-12-31,49.81,51.04,49.07,1.9699999999999989,1.9699999999999989,50.44,51.15,49.63,1.519999999999996,1.1000000000000014,49.1025,50.28,47.96,2.3200000000000003,1.6099999999999994,50.1425,50.93,49.28,1.6499999999999986,1.0,96418,118161,86917,31244,-2942
