Date,HOLI_stock_Open_average,HOLI_stock_Open_max,HOLI_stock_Open_min,HOLI_stock_Open_volatility,HOLI_stock_Open_change,HOLI_stock_High_average,HOLI_stock_High_max,HOLI_stock_High_min,HOLI_stock_High_volatility,HOLI_stock_High_change,HOLI_stock_Low_average,HOLI_stock_Low_max,HOLI_stock_Low_min,HOLI_stock_Low_volatility,HOLI_stock_Low_change,HOLI_stock_Close_average,HOLI_stock_Close_max,HOLI_stock_Close_min,HOLI_stock_Close_volatility,HOLI_stock_Close_change,HOLI_stock_Volume_average,HOLI_stock_Volume_max,HOLI_stock_Volume_min,HOLI_stock_Volume_volatility,HOLI_stock_Volume_change
2016-09-18,21.782,21.98,21.43,0.5500000000000007,0.41000000000000014,22.016000000000002,22.41,21.8,0.6099999999999994,0.6099999999999994,21.646,21.84,21.35,0.48999999999999844,0.48999999999999844,21.892,22.28,21.69,0.5899999999999999,0.5300000000000011,297719,504403,203594,300809,135017
2016-09-25,22.868,23.21,22.38,0.8300000000000018,0.8300000000000018,23.15,23.55,22.65,0.9000000000000021,0.5600000000000023,22.566,22.93,22.16,0.7699999999999996,-0.21000000000000085,22.774,23.21,22.17,1.0399999999999991,-0.4299999999999997,416630,512341,289063,223278,-114962
2016-10-02,22.79,23.22,22.25,0.9699999999999989,0.5,23.024,23.22,22.82,0.3999999999999986,-0.10000000000000142,22.596,22.87,22.25,0.620000000000001,0.3099999999999987,22.864,23.09,22.76,0.3299999999999983,0.010000000000001563,211139,357223,86412,270811,-154190
2016-10-09,21.658,22.74,21.04,1.6999999999999993,-1.509999999999998,21.88,22.74,21.12,1.6199999999999974,-1.0299999999999976,21.204,21.93,20.51,1.4199999999999982,-0.6999999999999993,21.44,22.12,21.09,1.0300000000000011,-0.6700000000000017,349756,482680,200006,282674,-143675
2016-10-16,20.84,21.29,20.55,0.7399999999999984,-0.4399999999999977,21.018,21.37,20.86,0.5100000000000016,-0.4200000000000017,20.526,20.71,20.23,0.4800000000000004,-0.00999999999999801,20.718,20.9,20.58,0.3200000000000003,0.0400000000000027,210643,375931,110819,265112,140702
2016-10-23,20.572,20.94,20.28,0.6600000000000001,-0.35999999999999943,20.772,21.01,20.49,0.5200000000000031,-0.5200000000000031,20.346,20.63,19.87,0.759999999999998,-0.7300000000000004,20.49,20.95,19.88,1.0700000000000003,-1.0700000000000003,199294,366328,105114,261214,-261214
2016-10-30,19.738,20.1,19.46,0.6400000000000006,-0.41000000000000014,20.054000000000002,20.39,19.66,0.7300000000000004,0.129999999999999,19.538,19.81,19.35,0.4599999999999973,-0.21999999999999886,19.726,20.02,19.38,0.6400000000000006,0.10999999999999943,228504,461097,115840,345257,197107
2016-11-06,19.62,20.16,19.35,0.8099999999999987,-0.8099999999999987,19.904,20.37,19.44,0.9299999999999997,-0.6400000000000006,19.36,19.95,18.85,1.0999999999999979,-0.5999999999999979,19.637999999999998,20.0,19.4,0.6000000000000014,-0.3500000000000014,350964,730540,151628,578912,-479404
2016-11-13,18.634,19.99,17.4,2.59,-1.4599999999999973,19.068,20.01,18.55,1.4600000000000009,-1.4600000000000009,18.096,19.54,17.13,2.41,-1.4899999999999984,18.666,19.73,18.19,1.5399999999999991,-1.5399999999999991,513451,1202374,227937,974437,-115789
2016-11-20,18.92,19.35,18.33,1.0200000000000031,1.0200000000000031,19.34,19.71,19.02,0.6900000000000013,0.6900000000000013,18.82,19.25,18.33,0.9200000000000017,0.9200000000000017,19.195,19.67,18.86,0.8100000000000023,0.8100000000000023,267263,293683,227980,65703,-51665
2016-11-27,19.164,19.73,18.76,0.9699999999999989,-0.6600000000000001,19.348000000000003,19.73,18.92,0.8099999999999987,-0.3099999999999987,18.772,19.22,18.39,0.8299999999999983,-0.8299999999999983,18.93,19.24,18.6,0.639999999999997,-0.639999999999997,358182,715964,114810,601154,287257
2016-12-04,19.25,19.9,18.53,1.3699999999999974,1.3699999999999974,19.71,20.53,19.02,1.5100000000000016,1.5100000000000016,19.126,19.9,18.53,1.3699999999999974,1.3699999999999974,19.548000000000002,20.09,18.98,1.1099999999999994,1.1099999999999994,332259,405669,221680,183989,11985
2016-12-11,19.314,20.0,18.5,1.5,-1.5,19.556,20.0,18.92,1.0799999999999983,-1.0799999999999983,18.912,19.53,18.38,1.1500000000000021,-1.1500000000000021,19.032,19.74,18.63,1.1099999999999994,-1.1099999999999994,232496,341184,132971,208213,169569
2016-12-18,18.726,18.92,18.52,0.40000000000000213,-0.10999999999999943,18.838,19.0,18.62,0.379999999999999,-0.18999999999999773,18.466,18.68,18.38,0.3000000000000007,-0.020000000000003126,18.662,18.85,18.44,0.41000000000000014,-0.25,172384,246939,99697,147242,-76318
2016-12-25,18.32,18.48,17.96,0.5199999999999996,0.019999999999999574,18.6225,18.87,18.43,0.4400000000000013,-0.4400000000000013,18.02,18.25,17.86,0.39000000000000057,-0.23999999999999844,18.2575,18.45,17.89,0.5599999999999987,-0.05000000000000071,373415,542563,252210,290353,-271449
2017-01-01,18.7125,18.99,18.5,0.48999999999999844,0.3000000000000007,18.955000000000002,19.12,18.8,0.3200000000000003,-0.05000000000000071,18.37,18.63,18.25,0.379999999999999,0.08999999999999986,18.6375,18.9,18.36,0.5399999999999991,-0.129999999999999,228344,373605,108593,265012,-265012
2017-01-08,18.824,19.19,18.32,0.870000000000001,0.870000000000001,19.098,19.52,18.78,0.7399999999999984,0.7399999999999984,18.606,18.78,18.29,0.490000000000002,0.38000000000000256,18.96,19.18,18.66,0.5199999999999996,0.5199999999999996,276104,582068,147078,434990,337924
2017-01-15,17.7925,18.76,17.2,1.5600000000000023,-1.110000000000003,18.1425,19.05,17.64,1.4100000000000001,-1.1700000000000017,17.03,17.44,16.53,0.9100000000000001,0.759999999999998,17.5425,17.81,17.18,0.629999999999999,0.490000000000002,1042072,1517505,586272,931233,-685082
2017-01-22,17.602,17.79,17.35,0.4399999999999977,-0.13999999999999702,17.75,17.95,17.51,0.4399999999999977,-0.13999999999999702,17.212,17.5,16.66,0.8399999999999999,-0.5599999999999987,17.386,17.8,16.76,1.0399999999999991,-0.48999999999999844,891810,1507509,412535,1094974,-1094974
2017-01-29,16.88,17.11,16.5,0.6099999999999994,0.3200000000000003,17.114,17.28,16.93,0.3500000000000014,0.240000000000002,16.63,16.94,16.21,0.7300000000000004,0.5299999999999976,16.939999999999998,17.11,16.56,0.5500000000000007,0.5100000000000016,587142,838340,247094,591246,-103331
2017-02-05,17.28,17.65,17.1,0.5499999999999972,0.5399999999999991,17.548,17.94,17.22,0.7200000000000024,0.5599999999999987,17.156,17.57,16.85,0.7199999999999989,0.5700000000000003,17.384,17.83,17.04,0.7899999999999991,0.759999999999998,572052,1133840,188812,945028,-449104
2017-02-12,17.314,17.9,16.5,1.3999999999999986,-0.9100000000000001,17.811999999999998,18.2,17.54,0.6600000000000001,-0.6600000000000001,17.164,17.64,16.5,1.1400000000000006,-0.740000000000002,17.536,17.84,17.19,0.6499999999999986,-0.41999999999999815,485470,1137896,290271,847625,14744
2017-02-19,17.2475,17.47,16.93,0.5399999999999991,-0.5399999999999991,17.4225,17.58,17.19,0.389999999999997,-0.36999999999999744,17.0875,17.31,16.78,0.5299999999999976,-0.5299999999999976,17.2,17.33,17.06,0.2699999999999996,-0.2699999999999996,276489,383931,184827,199104,-146057
2017-02-26,17.584,18.1,17.04,1.0600000000000023,1.0600000000000023,17.887999999999998,18.27,17.54,0.7300000000000004,0.6999999999999993,17.336,17.7,16.93,0.7699999999999996,0.7699999999999996,17.73,18.19,17.43,0.7600000000000016,0.33000000000000185,415167,605992,277336,328656,161731
2017-03-05,17.56,17.76,17.39,0.370000000000001,0.020000000000003126,17.826,18.12,17.68,0.4400000000000013,0.33999999999999986,17.436,17.67,17.29,0.38000000000000256,0.26000000000000156,17.562,17.86,17.43,0.4299999999999997,0.4299999999999997,239272,330986,143905,187081,-155818
2017-03-12,17.82,18.0,17.53,0.46999999999999886,-0.3299999999999983,17.978,18.07,17.86,0.21000000000000085,-0.21000000000000085,17.636,17.84,17.46,0.379999999999999,-0.379999999999999,17.804000000000002,18.02,17.64,0.379999999999999,-0.2699999999999996,299018,584252,168039,416213,416213
2017-03-19,17.262,17.81,16.66,1.1499999999999986,-0.8699999999999974,17.398,17.94,16.97,0.9700000000000024,-0.8800000000000026,16.892,17.6,16.5,1.1000000000000014,-0.9000000000000021,17.046,17.7,16.67,1.0299999999999976,-0.8999999999999986,297037,442852,170462,272390,57903
2017-03-26,16.736,16.89,16.51,0.379999999999999,0.240000000000002,16.948,17.01,16.84,0.1700000000000017,0.10999999999999943,16.598,16.76,16.41,0.3500000000000014,0.259999999999998,16.81,16.93,16.56,0.370000000000001,0.370000000000001,507688,996346,193112,803234,693741
2017-04-02,16.482,16.97,16.21,0.759999999999998,-0.759999999999998,16.77,17.05,16.57,0.4800000000000004,-0.46000000000000085,16.086,16.58,15.72,0.8599999999999977,-0.759999999999998,16.262,16.69,15.83,0.8600000000000012,-0.8600000000000012,511874,1104244,217183,887061,99986
2017-04-09,15.77,15.81,15.75,0.0600000000000005,0.0,15.9925,16.12,15.88,0.2400000000000002,-0.2400000000000002,15.6325,15.76,15.53,0.23000000000000043,-0.07000000000000028,15.745000000000001,15.83,15.65,0.17999999999999972,-0.11999999999999922,256183,320657,132104,188553,134968
2017-04-16,15.542,15.84,15.35,0.4900000000000002,-0.3000000000000007,15.661999999999999,15.84,15.44,0.40000000000000036,-0.16000000000000014,15.314,15.55,15.08,0.47000000000000064,-0.26000000000000156,15.502,15.68,15.25,0.4299999999999997,-0.049999999999998934,684870,1187630,182715,1004915,150658
2017-04-23,15.996,16.2,15.8,0.3999999999999986,0.3999999999999986,16.112000000000002,16.25,15.97,0.27999999999999936,0.27999999999999936,15.772,15.99,15.57,0.41999999999999993,0.41999999999999993,16.006,16.2,15.78,0.41999999999999993,0.2599999999999998,413652,853427,165035,688392,105012
2017-04-30,16.084,16.19,16.01,0.17999999999999972,0.0,16.232,16.36,16.11,0.25,-0.04999999999999716,15.878,16.05,15.55,0.5,0.03999999999999915,16.11,16.21,16.06,0.15000000000000213,-0.08999999999999986,367870,1083577,105181,978396,115191
2017-05-07,15.892,16.13,15.41,0.7199999999999989,-0.7199999999999989,16.195999999999998,16.33,15.94,0.3899999999999988,-0.3899999999999988,15.645999999999999,15.85,15.2,0.6500000000000004,-0.6400000000000006,15.828000000000001,16.1,15.56,0.5400000000000009,-0.33000000000000007,570300,1219472,206498,1012974,1012974
2017-05-14,16.428,16.98,15.63,1.3499999999999996,0.9299999999999979,16.956,17.44,16.61,0.8300000000000018,0.39000000000000057,16.247999999999998,16.65,15.62,1.0299999999999994,0.9399999999999995,16.704,17.19,16.4,0.7900000000000027,0.259999999999998,436634,895809,187430,708379,-186303
2017-05-21,16.814,17.16,16.38,0.7800000000000011,-0.5400000000000027,16.982,17.3,16.39,0.9100000000000001,-0.7899999999999991,16.526,16.92,16.04,0.8800000000000026,-0.8800000000000026,16.636,17.09,16.24,0.8500000000000014,-0.8500000000000014,286210,406413,185455,220958,-36361
2017-05-28,16.1325,16.24,16.0,0.23999999999999844,0.029999999999997584,16.3975,16.71,16.08,0.6300000000000026,0.23000000000000043,15.9625,16.23,15.67,0.5600000000000005,0.2699999999999996,16.1325,16.33,15.99,0.3399999999999981,0.31999999999999673,433268,764913,213896,551017,78828
2017-06-04,16.541999999999998,16.85,16.22,0.6300000000000026,0.6000000000000014,16.766,17.0,16.5,0.5,0.379999999999999,16.378,16.68,16.08,0.6000000000000014,0.1700000000000017,16.598,16.82,16.31,0.5100000000000016,0.3200000000000003,302683,608702,144221,464481,207750
2017-06-11,16.516,16.83,16.17,0.6599999999999966,0.05000000000000071,17.044,17.3,16.71,0.5899999999999999,0.3100000000000023,16.174,16.51,15.91,0.6000000000000014,0.6000000000000014,16.63,17.28,16.04,1.240000000000002,1.240000000000002,407504,663980,259520,404460,-176647
2017-06-18,17.067999999999998,17.3,16.83,0.4700000000000024,-0.28000000000000114,17.214,17.31,17.14,0.16999999999999815,-0.16000000000000014,16.814,16.89,16.66,0.23000000000000043,0.03999999999999915,16.994,17.1,16.86,0.240000000000002,-0.08000000000000185,296448,400077,230432,169645,-169645
2017-06-25,16.712,17.03,16.38,0.6500000000000021,-0.620000000000001,16.854,17.26,16.64,0.620000000000001,-0.620000000000001,16.436,16.96,16.07,0.8900000000000006,-0.6900000000000013,16.616,16.98,16.42,0.5599999999999987,-0.370000000000001,199045,334351,124788,209563,136298
2017-07-02,16.5575,16.74,16.37,0.36999999999999744,-0.31999999999999673,16.705,16.78,16.57,0.21000000000000085,-0.1999999999999993,16.23,16.48,15.84,0.6400000000000006,-0.19000000000000128,16.465,16.57,16.41,0.16000000000000014,-0.14999999999999858,258982,344654,211332,133322,-29088
2017-07-09,16.962,17.22,16.51,0.7099999999999973,0.48999999999999844,17.222,17.41,16.93,0.4800000000000004,0.3000000000000007,16.846,17.02,16.47,0.5500000000000007,0.4800000000000004,17.058,17.14,16.85,0.28999999999999915,0.25,278446,454214,131895,322319,-228728
2017-07-16,17.438,17.75,17.17,0.5799999999999983,0.5799999999999983,17.678,18.18,17.35,0.8299999999999983,0.8099999999999987,17.3,17.69,16.99,0.7000000000000028,0.7000000000000028,17.616,18.14,17.29,0.8500000000000014,0.7899999999999991,225236,444874,133485,311389,311389
2017-07-23,18.8,19.18,18.14,1.0399999999999991,0.7800000000000011,19.048000000000002,19.18,18.81,0.370000000000001,0.360000000000003,18.554000000000002,18.82,18.14,0.6799999999999997,0.4800000000000004,18.916,19.04,18.66,0.379999999999999,0.379999999999999,374683,603649,228358,375291,-375291
2017-07-30,18.558,19.21,18.05,1.1600000000000001,-0.8999999999999986,18.742,19.25,18.15,1.1000000000000014,-0.8200000000000003,18.172,18.73,17.79,0.9400000000000013,-0.7100000000000009,18.402,19.17,18.0,1.1700000000000017,-0.860000000000003,312395,443917,179519,264398,-217781
2017-08-06,18.66,18.91,18.31,0.6000000000000014,0.6000000000000014,18.938,19.12,18.66,0.46000000000000085,0.39000000000000057,18.48,18.71,18.31,0.40000000000000213,0.40000000000000213,18.818,19.02,18.64,0.379999999999999,0.25,232682,329831,129133,200698,58068
2017-08-13,19.316,20.22,18.2,2.0199999999999996,0.6600000000000001,19.91,20.5,19.14,1.3599999999999994,0.41000000000000014,19.022,19.68,17.9,1.7800000000000011,0.25,19.492,20.03,19.01,1.0199999999999996,0.13999999999999702,588268,1280425,232960,1047465,-330320
2017-08-20,19.826,20.41,19.26,1.1499999999999986,1.1499999999999986,20.096,20.49,19.5,0.9899999999999984,0.9899999999999984,19.704,20.11,19.21,0.8999999999999986,0.8999999999999986,19.97,20.25,19.44,0.8099999999999987,0.6799999999999997,300479,393124,208206,184918,580
2017-08-27,20.126,20.48,19.96,0.5199999999999996,0.35999999999999943,20.346,20.95,20.06,0.8900000000000006,0.6699999999999982,19.912,20.37,19.7,0.6700000000000017,0.6700000000000017,20.126,20.4,19.86,0.5399999999999991,0.259999999999998,298318,542707,176153,366554,156754
2017-09-03,20.345,20.45,20.29,0.16000000000000014,0.060000000000002274,20.495,20.71,20.34,0.370000000000001,0.14999999999999858,20.005,20.17,19.86,0.3100000000000023,-0.16000000000000014,20.247500000000002,20.4,19.94,0.4599999999999973,-0.35999999999999943,205300,257715,141647,116068,34475
2017-09-10,20.632,21.07,20.0,1.0700000000000003,1.0700000000000003,20.91,21.14,20.55,0.5899999999999999,0.5899999999999999,20.32,20.65,19.86,0.7899999999999991,-0.120000000000001,20.682000000000002,20.93,20.35,0.5799999999999983,-0.16999999999999815,511922,1366864,176244,1190620,992454
2017-09-17,20.624,20.94,20.43,0.5100000000000016,-0.03999999999999915,20.916,21.26,20.54,0.7200000000000024,-0.41000000000000014,20.32,20.71,20.07,0.6400000000000006,-0.3999999999999986,20.652,20.94,20.48,0.46000000000000085,-0.28999999999999915,322582,424188,208945,215243,123642
2017-09-24,20.586000000000002,20.92,20.28,0.6400000000000006,0.6400000000000006,20.922,21.8,20.45,1.3500000000000014,1.3500000000000014,20.45,20.9,20.18,0.7199999999999989,0.7199999999999989,20.817999999999998,21.61,20.43,1.1799999999999997,1.1799999999999997,357882,714501,235314,479187,366704
2017-10-01,21.604,21.73,21.31,0.4200000000000017,-0.3100000000000023,21.722,21.88,21.54,0.33999999999999986,-0.120000000000001,21.355999999999998,21.58,21.11,0.46999999999999886,-0.19000000000000128,21.486,21.72,21.14,0.5799999999999983,-0.33999999999999986,152770,202899,102132,100767,86788
