Date,LOW_stock_Open_average,LOW_stock_Open_max,LOW_stock_Open_min,LOW_stock_Open_volatility,LOW_stock_Open_change,LOW_stock_High_average,LOW_stock_High_max,LOW_stock_High_min,LOW_stock_High_volatility,LOW_stock_High_change,LOW_stock_Low_average,LOW_stock_Low_max,LOW_stock_Low_min,LOW_stock_Low_volatility,LOW_stock_Low_change,LOW_stock_Close_average,LOW_stock_Close_max,LOW_stock_Close_min,LOW_stock_Close_volatility,LOW_stock_Close_change,LOW_stock_Volume_average,LOW_stock_Volume_max,LOW_stock_Volume_min,LOW_stock_Volume_volatility,LOW_stock_Volume_change
2017-09-24,79.208,79.58,78.26,1.3199999999999932,1.3199999999999932,79.79599999999999,80.15,79.52,0.6300000000000097,0.6300000000000097,78.812,79.33,78.26,1.0699999999999932,1.0699999999999932,79.45,79.94,79.23,0.7099999999999937,0.5999999999999943,5653368,8822431,4451614,4370817,-4370817
2017-10-01,81.156,82.15,80.04,2.1099999999999994,2.1099999999999994,82.0,82.74,81.27,1.4699999999999989,1.3700000000000045,80.928,81.59,79.85,1.740000000000009,1.740000000000009,81.544,82.26,80.79,1.4699999999999989,1.0699999999999932,4971917,7335029,3967723,3367306,-3258637
2017-10-08,81.526,81.9,81.17,0.730000000000004,-0.18000000000000682,82.038,82.52,81.56,0.9599999999999937,0.10999999999999943,81.17999999999999,81.57,80.74,0.8299999999999983,0.03999999999999204,81.58999999999999,82.33,81.1,1.230000000000004,0.5900000000000034,4358147,5529965,3462967,2066998,1714603
2017-10-15,81.384,82.24,80.68,1.559999999999988,-0.6799999999999926,81.694,82.44,81.31,1.1299999999999955,-0.7999999999999972,80.482,81.1,79.94,1.1599999999999966,-1.1599999999999966,80.874,81.27,80.04,1.2299999999999898,-1.1599999999999966,4822735,6506602,3339370,3167232,1818558
2017-10-22,80.618,81.14,79.86,1.2800000000000011,0.519999999999996,81.482,82.48,81.02,1.460000000000008,-0.18000000000000682,80.154,80.96,79.42,1.539999999999992,-0.7000000000000028,80.94,81.53,80.41,1.1200000000000045,0.20000000000000284,5491712,7317141,4258906,3058235,1499059
2017-10-29,79.116,80.27,76.99,3.280000000000001,-3.280000000000001,79.688,80.5,78.11,2.3900000000000006,-2.2099999999999937,78.05,79.45,75.36,4.090000000000003,-2.780000000000001,78.77,79.95,76.65,3.299999999999997,-1.4899999999999949,6746762,11445171,4605470,6839701,-1792518
2017-11-05,77.87,78.31,77.5,0.8100000000000023,-0.37999999999999545,78.30799999999999,78.52,78.02,0.5,-0.3500000000000085,77.27,77.39,77.19,0.20000000000000284,0.010000000000005116,77.74,78.09,77.41,0.6800000000000068,0.0799999999999983,5043373,7451923,3870929,3580994,3580994
2017-11-12,78.376,79.51,77.17,2.3400000000000034,2.010000000000005,79.246,80.5,77.88,2.6200000000000045,2.6200000000000045,78.0,79.17,77.14,2.030000000000001,1.980000000000004,78.964,80.22,77.53,2.6899999999999977,2.6899999999999977,6231834,6966456,5200409,1766047,2319
2017-11-19,80.2825,80.84,79.7,1.1400000000000006,-0.7299999999999898,81.3125,82.22,79.95,2.269999999999996,-1.9500000000000028,79.63499999999999,80.38,79.11,1.269999999999996,-1.269999999999996,80.2125,81.46,79.24,2.219999999999999,-2.219999999999999,7607926,13081206,2842050,10239156,-4665049
2017-11-26,81.616,83.45,79.69,3.760000000000005,3.289999999999992,83.196,84.68,80.78,3.9000000000000057,3.6400000000000006,81.21,83.1,79.54,3.559999999999988,2.5799999999999983,82.482,84.23,79.83,4.400000000000006,4.400000000000006,7781403,10573499,4935498,5638001,-1715619
2017-12-03,84.834,88.03,82.41,5.6200000000000045,-1.0900000000000034,86.518,88.55,83.74,4.810000000000002,-2.75,83.888,86.28,82.23,4.049999999999997,-0.8599999999999994,85.196,88.04,82.4,5.640000000000001,-2.440000000000012,10618169,13046142,7696344,5349798,-5349798
2017-12-10,85.696,86.04,85.35,0.6900000000000119,0.4000000000000057,86.218,87.14,85.71,1.4300000000000068,1.0400000000000063,85.31,85.97,84.88,1.0900000000000034,0.7600000000000051,85.67999999999999,86.69,84.99,1.7000000000000028,1.1499999999999915,6339858,7933029,3908549,4024480,1157661
2017-12-17,89.014,90.91,87.12,3.789999999999992,3.789999999999992,90.128,91.25,88.09,3.1599999999999966,3.1599999999999966,88.658,90.19,87.04,3.1499999999999915,3.1499999999999915,89.682,91.19,87.44,3.75,3.75,5764487,7188463,3620878,3567585,-3567585
2017-12-24,92.3025,93.41,91.3,2.1099999999999994,2.1099999999999994,92.7425,93.55,92.08,1.4699999999999989,1.4699999999999989,92.02,92.91,91.11,1.7999999999999972,1.7999999999999972,92.45,92.94,91.89,1.0499999999999972,1.0499999999999972,3113672,3563849,2757635,806214,614372
2017-12-31,92.74,94.0,91.75,2.25,0.980000000000004,93.29249999999999,94.8,92.09,2.7099999999999937,1.3400000000000034,92.0075,93.76,91.17,2.5900000000000034,2.240000000000009,92.78,94.74,91.62,3.1199999999999903,3.1199999999999903,5052902,6572638,3542777,3029861,-1048487
