Date,MCF_stock_Open_average,MCF_stock_Open_max,MCF_stock_Open_min,MCF_stock_Open_volatility,MCF_stock_Open_change,MCF_stock_High_average,MCF_stock_High_max,MCF_stock_High_min,MCF_stock_High_volatility,MCF_stock_High_change,MCF_stock_Low_average,MCF_stock_Low_max,MCF_stock_Low_min,MCF_stock_Low_volatility,MCF_stock_Low_change,MCF_stock_Close_average,MCF_stock_Close_max,MCF_stock_Close_min,MCF_stock_Close_volatility,MCF_stock_Close_change,MCF_stock_Volume_average,MCF_stock_Volume_max,MCF_stock_Volume_min,MCF_stock_Volume_volatility,MCF_stock_Volume_change
2017-10-15,4.736,4.82,4.65,0.16999999999999993,-0.14000000000000057,4.802,4.85,4.68,0.16999999999999993,-0.15000000000000036,4.562,4.74,4.1,0.6400000000000006,-0.6000000000000005,4.6000000000000005,4.82,4.11,0.71,-0.5899999999999999,12927,32283,6061,26222,24299
2017-10-22,3.966,4.09,3.81,0.2799999999999998,-0.11999999999999966,4.104,4.24,3.94,0.30000000000000027,-0.040000000000000036,3.846,3.98,3.61,0.3700000000000001,-0.040000000000000036,3.954,4.06,3.83,0.22999999999999954,0.0699999999999994,19447,30138,12199,17939,16174
2017-10-29,4.062,4.11,4.01,0.10000000000000053,-0.020000000000000462,4.182,4.33,4.05,0.28000000000000025,0.1200000000000001,3.988,4.05,3.96,0.08999999999999986,0.020000000000000018,4.078,4.15,3.99,0.16000000000000014,0.14000000000000057,19316,32126,6669,25457,19407
2017-11-05,3.882,4.4,3.25,1.1500000000000004,-0.56,4.072,4.61,3.6,1.0100000000000002,-0.9199999999999995,3.642,4.3,3.11,1.19,-0.6600000000000001,3.798,4.45,3.24,1.21,-0.7999999999999998,38744,66416,19067,47349,12260
2017-11-12,3.182,3.5,3.0,0.5,-0.5,3.248,3.5,3.12,0.3799999999999999,-0.3799999999999999,3.06,3.33,2.95,0.3799999999999999,-0.33000000000000007,3.098,3.34,2.97,0.36999999999999966,-0.31000000000000005,29061,40830,17718,23112,23112
2017-11-19,3.02,3.1,2.93,0.16999999999999993,-0.16999999999999993,3.04,3.1,2.99,0.10999999999999988,-0.10999999999999988,2.9325,2.97,2.87,0.10000000000000009,-0.029999999999999805,2.955,3.0,2.89,0.10999999999999988,-0.040000000000000036,24536,38819,9805,29014,-12744
2017-11-26,2.616,2.95,2.32,0.6300000000000003,-0.45999999999999996,2.802,3.05,2.54,0.5099999999999998,0.06999999999999984,2.498,2.77,2.23,0.54,-0.2799999999999998,2.648,2.96,2.27,0.69,0.16999999999999993,86742,158720,14863,143857,143857
2017-12-03,2.79,3.05,2.59,0.45999999999999996,-0.30000000000000027,2.98,3.21,2.73,0.48,0.06000000000000005,2.664,2.97,2.54,0.43000000000000016,-0.31000000000000005,2.788,3.09,2.56,0.5299999999999998,0.029999999999999805,608549,2702245,50664,2651581,90351
2017-12-10,3.32,3.48,3.15,0.33000000000000007,0.2400000000000002,3.494,3.58,3.42,0.16000000000000014,-0.08000000000000007,3.23,3.36,3.01,0.3500000000000001,0.27,3.306,3.43,3.14,0.29000000000000004,0.1499999999999999,106006,144891,70763,74128,15740
2017-12-17,4.004,4.63,3.37,1.2599999999999998,1.2599999999999998,4.31,4.86,3.61,1.2500000000000004,1.2500000000000004,3.908,4.43,3.35,1.0799999999999996,1.0799999999999996,4.184,4.68,3.55,1.13,1.13,110566,160134,57912,102222,69057
2017-12-24,4.9,5.2,4.7,0.5,0.2999999999999998,5.175,5.42,4.99,0.4299999999999997,-0.3799999999999999,4.6625,4.7,4.62,0.08000000000000007,-0.040000000000000036,4.865,5.22,4.64,0.5800000000000001,-0.5099999999999998,95111,142412,75284,67128,-7777
2017-12-31,5.1125,5.47,4.63,0.8399999999999999,0.8399999999999999,5.4675,5.7,5.24,0.45999999999999996,0.45999999999999996,5.01,5.31,4.53,0.7799999999999994,0.7799999999999994,5.3125,5.44,5.15,0.29000000000000004,0.20000000000000018,129961,207885,77693,130192,-130192
