Date,Global X JPMorgan US Sector RotatorEtf_Open_average,Global X JPMorgan US Sector RotatorEtf_Open_max,Global X JPMorgan US Sector RotatorEtf_Open_min,Global X JPMorgan US Sector RotatorEtf_Open_volatility,Global X JPMorgan US Sector RotatorEtf_Open_change,Global X JPMorgan US Sector RotatorEtf_High_average,Global X JPMorgan US Sector RotatorEtf_High_max,Global X JPMorgan US Sector RotatorEtf_High_min,Global X JPMorgan US Sector RotatorEtf_High_volatility,Global X JPMorgan US Sector RotatorEtf_High_change,Global X JPMorgan US Sector RotatorEtf_Low_average,Global X JPMorgan US Sector RotatorEtf_Low_max,Global X JPMorgan US Sector RotatorEtf_Low_min,Global X JPMorgan US Sector RotatorEtf_Low_volatility,Global X JPMorgan US Sector RotatorEtf_Low_change,Global X JPMorgan US Sector RotatorEtf_Close_average,Global X JPMorgan US Sector RotatorEtf_Close_max,Global X JPMorgan US Sector RotatorEtf_Close_min,Global X JPMorgan US Sector RotatorEtf_Close_volatility,Global X JPMorgan US Sector RotatorEtf_Close_change
2017-03-19,24.61,24.61,24.61,0.0,0.0,24.82,24.82,24.82,0.0,0.0,24.61,24.61,24.61,0.0,0.0,24.75,24.75,24.75,0.0,0.0
2017-03-26,24.89,24.89,24.89,0.0,0.0,24.9,24.9,24.9,0.0,0.0,24.84,24.84,24.84,0.0,0.0,24.9,24.9,24.9,0.0,0.0
2017-04-02,24.79,24.79,24.79,0.0,0.0,24.81,24.81,24.81,0.0,0.0,24.78,24.78,24.78,0.0,0.0,24.78,24.78,24.78,0.0,0.0
2017-04-09,24.6,24.6,24.6,0.0,0.0,24.65,24.65,24.65,0.0,0.0,24.53,24.53,24.53,0.0,0.0,24.55,24.55,24.55,0.0,0.0
2017-04-16,24.7,24.7,24.7,0.0,0.0,24.79,24.79,24.79,0.0,0.0,24.7,24.7,24.7,0.0,0.0,24.74,24.74,24.74,0.0,0.0
2017-04-23,25.0,25.0,25.0,0.0,0.0,25.06,25.06,25.06,0.0,0.0,25.0,25.0,25.0,0.0,0.0,25.06,25.06,25.06,0.0,0.0
2017-04-30,25.16,25.16,25.16,0.0,0.0,25.2,25.2,25.2,0.0,0.0,25.16,25.16,25.16,0.0,0.0,25.2,25.2,25.2,0.0,0.0
2017-05-07,25.13,25.13,25.13,0.0,0.0,25.13,25.13,25.13,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.13,25.13,25.13,0.0,0.0
2017-05-14,24.99,24.99,24.99,0.0,0.0,25.0,25.0,25.0,0.0,0.0,24.99,24.99,24.99,0.0,0.0,25.0,25.0,25.0,0.0,0.0
2017-05-21,25.5,25.5,25.5,0.0,0.0,25.5,25.5,25.5,0.0,0.0,25.38,25.38,25.38,0.0,0.0,25.46,25.46,25.46,0.0,0.0
2017-05-28,25.67,25.67,25.67,0.0,0.0,25.68,25.68,25.68,0.0,0.0,25.67,25.67,25.67,0.0,0.0,25.68,25.68,25.68,0.0,0.0
2017-06-04,25.41,25.41,25.41,0.0,0.0,25.41,25.41,25.41,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.41,25.41,25.41,0.0,0.0
2017-06-11,25.52,25.52,25.52,0.0,0.0,25.52,25.52,25.52,0.0,0.0,25.52,25.52,25.52,0.0,0.0,25.52,25.52,25.52,0.0,0.0
2017-06-18,25.35,25.35,25.35,0.0,0.0,25.35,25.35,25.35,0.0,0.0,25.35,25.35,25.35,0.0,0.0,25.35,25.35,25.35,0.0,0.0
2017-06-25,25.13,25.13,25.13,0.0,0.0,25.13,25.13,25.13,0.0,0.0,25.06,25.06,25.06,0.0,0.0,25.1,25.1,25.1,0.0,0.0
2017-07-02,24.58,24.58,24.58,0.0,0.0,24.86,24.86,24.86,0.0,0.0,24.58,24.58,24.58,0.0,0.0,24.86,24.86,24.86,0.0,0.0
2017-07-09,24.95,24.95,24.95,0.0,0.0,24.95,24.95,24.95,0.0,0.0,24.95,24.95,24.95,0.0,0.0,24.95,24.95,24.95,0.0,0.0
2017-07-16,25.13,25.13,25.13,0.0,0.0,25.13,25.13,25.13,0.0,0.0,25.13,25.13,25.13,0.0,0.0,25.13,25.13,25.13,0.0,0.0
2017-07-23,25.02,25.02,25.02,0.0,0.0,25.02,25.02,25.02,0.0,0.0,25.02,25.02,25.02,0.0,0.0,25.02,25.02,25.02,0.0,0.0
2017-07-30,24.93,24.93,24.93,0.0,0.0,24.93,24.93,24.93,0.0,0.0,24.93,24.93,24.93,0.0,0.0,24.93,24.93,24.93,0.0,0.0
2017-08-06,24.66,24.66,24.66,0.0,0.0,24.66,24.66,24.66,0.0,0.0,24.65,24.65,24.65,0.0,0.0,24.65,24.65,24.65,0.0,0.0
2017-08-13,24.53,24.53,24.53,0.0,0.0,24.53,24.53,24.53,0.0,0.0,24.51,24.51,24.51,0.0,0.0,24.51,24.51,24.51,0.0,0.0
2017-08-20,24.77,24.77,24.77,0.0,0.0,24.77,24.77,24.77,0.0,0.0,24.75,24.75,24.75,0.0,0.0,24.75,24.75,24.75,0.0,0.0
2017-08-27,24.95,24.95,24.95,0.0,0.0,24.95,24.95,24.95,0.0,0.0,24.95,24.95,24.95,0.0,0.0,24.95,24.95,24.95,0.0,0.0
2017-09-03,24.96,24.96,24.96,0.0,0.0,24.96,24.96,24.96,0.0,0.0,24.95,24.95,24.95,0.0,0.0,24.95,24.95,24.95,0.0,0.0
2017-09-10,25.23,25.23,25.23,0.0,0.0,25.23,25.23,25.23,0.0,0.0,25.23,25.23,25.23,0.0,0.0,25.23,25.23,25.23,0.0,0.0
2017-09-17,25.12,25.12,25.12,0.0,0.0,25.12,25.12,25.12,0.0,0.0,25.12,25.12,25.12,0.0,0.0,25.12,25.12,25.12,0.0,0.0
2017-09-24,24.95,24.95,24.95,0.0,0.0,25.02,25.02,25.02,0.0,0.0,24.95,24.95,24.95,0.0,0.0,25.02,25.02,25.02,0.0,0.0
2017-10-01,25.45,25.45,25.45,0.0,0.0,25.45,25.45,25.45,0.0,0.0,25.45,25.45,25.45,0.0,0.0,25.45,25.45,25.45,0.0,0.0
2017-10-08,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0
2017-10-15,25.33,25.33,25.33,0.0,0.0,25.33,25.33,25.33,0.0,0.0,25.33,25.33,25.33,0.0,0.0,25.33,25.33,25.33,0.0,0.0
2017-10-22,25.41,25.41,25.41,0.0,0.0,25.47,25.47,25.47,0.0,0.0,25.41,25.41,25.41,0.0,0.0,25.47,25.47,25.47,0.0,0.0
2017-10-29,25.54,25.54,25.54,0.0,0.0,25.56,25.56,25.56,0.0,0.0,25.54,25.54,25.54,0.0,0.0,25.56,25.56,25.56,0.0,0.0
2017-11-05,25.75,25.75,25.75,0.0,0.0,25.75,25.75,25.75,0.0,0.0,25.75,25.75,25.75,0.0,0.0,25.75,25.75,25.75,0.0,0.0
2017-11-12,25.65,25.65,25.65,0.0,0.0,25.65,25.65,25.65,0.0,0.0,25.65,25.65,25.65,0.0,0.0,25.65,25.65,25.65,0.0,0.0
2017-11-19,25.61,25.61,25.61,0.0,0.0,25.61,25.61,25.61,0.0,0.0,25.61,25.61,25.61,0.0,0.0,25.61,25.61,25.61,0.0,0.0
2017-11-26,26.28,26.28,26.28,0.0,0.0,26.28,26.28,26.28,0.0,0.0,26.22,26.22,26.22,0.0,0.0,26.22,26.22,26.22,0.0,0.0
2017-12-03,26.16,26.16,26.16,0.0,0.0,26.17,26.17,26.17,0.0,0.0,26.12,26.12,26.12,0.0,0.0,26.12,26.12,26.12,0.0,0.0
2017-12-10,26.57,26.57,26.57,0.0,0.0,26.59,26.59,26.59,0.0,0.0,26.57,26.57,26.57,0.0,0.0,26.58,26.58,26.58,0.0,0.0
2017-12-17,26.68,26.68,26.68,0.0,0.0,26.68,26.68,26.68,0.0,0.0,26.55,26.55,26.55,0.0,0.0,26.59,26.59,26.59,0.0,0.0
2017-12-24,26.22,26.22,26.22,0.0,0.0,26.31,26.31,26.31,0.0,0.0,26.22,26.22,26.22,0.0,0.0,26.31,26.31,26.31,0.0,0.0
2017-12-31,26.71,26.71,26.71,0.0,0.0,26.84,26.84,26.84,0.0,0.0,26.71,26.71,26.71,0.0,0.0,26.81,26.81,26.81,0.0,0.0
