Date,Global X FertilizersPotashEtf_Open_average,Global X FertilizersPotashEtf_Open_max,Global X FertilizersPotashEtf_Open_min,Global X FertilizersPotashEtf_Open_volatility,Global X FertilizersPotashEtf_Open_change,Global X FertilizersPotashEtf_High_average,Global X FertilizersPotashEtf_High_max,Global X FertilizersPotashEtf_High_min,Global X FertilizersPotashEtf_High_volatility,Global X FertilizersPotashEtf_High_change,Global X FertilizersPotashEtf_Low_average,Global X FertilizersPotashEtf_Low_max,Global X FertilizersPotashEtf_Low_min,Global X FertilizersPotashEtf_Low_volatility,Global X FertilizersPotashEtf_Low_change,Global X FertilizersPotashEtf_Close_average,Global X FertilizersPotashEtf_Close_max,Global X FertilizersPotashEtf_Close_min,Global X FertilizersPotashEtf_Close_volatility,Global X FertilizersPotashEtf_Close_change
2017-04-16,9.03,9.03,9.03,0.0,0.0,9.03,9.03,9.03,0.0,0.0,9.01,9.01,9.01,0.0,0.0,9.01,9.01,9.01,0.0,0.0
2017-04-23,9.29,9.29,9.29,0.0,0.0,9.31,9.31,9.31,0.0,0.0,9.28,9.28,9.28,0.0,0.0,9.29,9.29,9.29,0.0,0.0
2017-04-30,9.07,9.07,9.07,0.0,0.0,9.23,9.23,9.23,0.0,0.0,9.07,9.07,9.07,0.0,0.0,9.23,9.23,9.23,0.0,0.0
2017-05-07,9.12,9.12,9.12,0.0,0.0,9.15,9.15,9.15,0.0,0.0,9.11,9.11,9.11,0.0,0.0,9.11,9.11,9.11,0.0,0.0
2017-05-14,9.25,9.25,9.25,0.0,0.0,9.4,9.4,9.4,0.0,0.0,9.25,9.25,9.25,0.0,0.0,9.4,9.4,9.4,0.0,0.0
2017-05-21,9.37,9.37,9.37,0.0,0.0,9.4,9.4,9.4,0.0,0.0,9.37,9.37,9.37,0.0,0.0,9.39,9.39,9.39,0.0,0.0
2017-05-28,9.32,9.32,9.32,0.0,0.0,9.33,9.33,9.33,0.0,0.0,9.32,9.32,9.32,0.0,0.0,9.33,9.33,9.33,0.0,0.0
2017-06-04,9.29,9.29,9.29,0.0,0.0,9.38,9.38,9.38,0.0,0.0,9.29,9.29,9.29,0.0,0.0,9.38,9.38,9.38,0.0,0.0
2017-06-11,9.18,9.18,9.18,0.0,0.0,9.26,9.26,9.26,0.0,0.0,9.18,9.18,9.18,0.0,0.0,9.25,9.25,9.25,0.0,0.0
2017-06-18,9.29,9.29,9.29,0.0,0.0,9.29,9.29,9.29,0.0,0.0,9.29,9.29,9.29,0.0,0.0,9.29,9.29,9.29,0.0,0.0
2017-06-25,9.26,9.26,9.26,0.0,0.0,9.26,9.26,9.26,0.0,0.0,9.2,9.2,9.2,0.0,0.0,9.25,9.25,9.25,0.0,0.0
2017-07-02,9.24,9.24,9.24,0.0,0.0,9.24,9.24,9.24,0.0,0.0,9.21,9.21,9.21,0.0,0.0,9.22,9.22,9.22,0.0,0.0
2017-07-09,9.61,9.61,9.61,0.0,0.0,9.66,9.66,9.66,0.0,0.0,9.61,9.61,9.61,0.0,0.0,9.66,9.66,9.66,0.0,0.0
2017-07-16,9.67,9.67,9.67,0.0,0.0,9.68,9.68,9.68,0.0,0.0,9.67,9.67,9.67,0.0,0.0,9.68,9.68,9.68,0.0,0.0
2017-07-23,9.61,9.61,9.61,0.0,0.0,9.64,9.64,9.64,0.0,0.0,9.6,9.6,9.6,0.0,0.0,9.63,9.63,9.63,0.0,0.0
2017-07-30,9.73,9.73,9.73,0.0,0.0,9.73,9.73,9.73,0.0,0.0,9.71,9.71,9.71,0.0,0.0,9.71,9.71,9.71,0.0,0.0
2017-08-06,9.47,9.47,9.47,0.0,0.0,9.48,9.48,9.48,0.0,0.0,9.43,9.43,9.43,0.0,0.0,9.48,9.48,9.48,0.0,0.0
2017-08-13,9.3,9.3,9.3,0.0,0.0,9.41,9.41,9.41,0.0,0.0,9.3,9.3,9.3,0.0,0.0,9.38,9.38,9.38,0.0,0.0
2017-08-20,9.44,9.44,9.44,0.0,0.0,9.49,9.49,9.49,0.0,0.0,9.44,9.44,9.44,0.0,0.0,9.48,9.48,9.48,0.0,0.0
2017-08-27,9.45,9.45,9.45,0.0,0.0,9.59,9.59,9.59,0.0,0.0,9.45,9.45,9.45,0.0,0.0,9.54,9.54,9.54,0.0,0.0
2017-09-03,9.72,9.72,9.72,0.0,0.0,9.72,9.72,9.72,0.0,0.0,9.71,9.71,9.71,0.0,0.0,9.72,9.72,9.72,0.0,0.0
2017-09-10,9.9,9.9,9.9,0.0,0.0,9.98,9.98,9.98,0.0,0.0,9.9,9.9,9.9,0.0,0.0,9.98,9.98,9.98,0.0,0.0
2017-09-17,10.25,10.25,10.25,0.0,0.0,10.25,10.25,10.25,0.0,0.0,10.15,10.15,10.15,0.0,0.0,10.18,10.18,10.18,0.0,0.0
2017-09-24,10.14,10.14,10.14,0.0,0.0,10.18,10.18,10.18,0.0,0.0,10.14,10.14,10.14,0.0,0.0,10.14,10.14,10.14,0.0,0.0
2017-10-01,10.21,10.21,10.21,0.0,0.0,10.21,10.21,10.21,0.0,0.0,10.09,10.09,10.09,0.0,0.0,10.11,10.11,10.11,0.0,0.0
2017-10-08,10.18,10.18,10.18,0.0,0.0,10.28,10.28,10.28,0.0,0.0,10.18,10.18,10.18,0.0,0.0,10.27,10.27,10.27,0.0,0.0
2017-10-15,10.2,10.2,10.2,0.0,0.0,10.23,10.23,10.23,0.0,0.0,10.2,10.2,10.2,0.0,0.0,10.23,10.23,10.23,0.0,0.0
2017-10-22,10.21,10.21,10.21,0.0,0.0,10.21,10.21,10.21,0.0,0.0,10.13,10.13,10.13,0.0,0.0,10.21,10.21,10.21,0.0,0.0
2017-10-29,10.41,10.41,10.41,0.0,0.0,10.41,10.41,10.41,0.0,0.0,10.28,10.28,10.28,0.0,0.0,10.34,10.34,10.34,0.0,0.0
2017-11-05,10.15,10.15,10.15,0.0,0.0,10.18,10.18,10.18,0.0,0.0,10.15,10.15,10.15,0.0,0.0,10.16,10.16,10.16,0.0,0.0
2017-11-12,10.08,10.08,10.08,0.0,0.0,10.08,10.08,10.08,0.0,0.0,10.07,10.07,10.07,0.0,0.0,10.07,10.07,10.07,0.0,0.0
2017-11-19,10.18,10.18,10.18,0.0,0.0,10.18,10.18,10.18,0.0,0.0,10.13,10.13,10.13,0.0,0.0,10.14,10.14,10.14,0.0,0.0
2017-11-26,10.14,10.14,10.14,0.0,0.0,10.15,10.15,10.15,0.0,0.0,10.09,10.09,10.09,0.0,0.0,10.15,10.15,10.15,0.0,0.0
2017-12-03,10.01,10.01,10.01,0.0,0.0,10.01,10.01,10.01,0.0,0.0,9.98,9.98,9.98,0.0,0.0,9.99,9.99,9.99,0.0,0.0
2017-12-10,10.24,10.24,10.24,0.0,0.0,10.24,10.24,10.24,0.0,0.0,10.14,10.14,10.14,0.0,0.0,10.16,10.16,10.16,0.0,0.0
2017-12-17,10.28,10.28,10.28,0.0,0.0,10.39,10.39,10.39,0.0,0.0,10.28,10.28,10.28,0.0,0.0,10.39,10.39,10.39,0.0,0.0
2017-12-24,10.61,10.61,10.61,0.0,0.0,10.61,10.61,10.61,0.0,0.0,10.52,10.52,10.52,0.0,0.0,10.53,10.53,10.53,0.0,0.0
2017-12-31,10.88,10.88,10.88,0.0,0.0,10.9,10.9,10.9,0.0,0.0,10.88,10.88,10.88,0.0,0.0,10.9,10.9,10.9,0.0,0.0
