Date,CPA_stock_Open_average,CPA_stock_Open_max,CPA_stock_Open_min,CPA_stock_Open_volatility,CPA_stock_Open_change,CPA_stock_High_average,CPA_stock_High_max,CPA_stock_High_min,CPA_stock_High_volatility,CPA_stock_High_change,CPA_stock_Low_average,CPA_stock_Low_max,CPA_stock_Low_min,CPA_stock_Low_volatility,CPA_stock_Low_change,CPA_stock_Close_average,CPA_stock_Close_max,CPA_stock_Close_min,CPA_stock_Close_volatility,CPA_stock_Close_change,CPA_stock_Volume_average,CPA_stock_Volume_max,CPA_stock_Volume_min,CPA_stock_Volume_volatility,CPA_stock_Volume_change
2017-10-22,126.656,127.63,125.31,2.319999999999993,-0.46999999999999886,127.67,129.0,126.25,2.75,-0.9000000000000057,124.396,125.67,120.22,5.450000000000003,-5.230000000000004,125.832,127.32,122.55,4.769999999999996,-4.210000000000008,252869,468037,141585,326452,277599
2017-10-29,123.906,124.6,122.14,2.4599999999999937,2.280000000000001,125.198,125.72,124.74,0.980000000000004,0.1600000000000108,122.556,123.62,121.45,2.1700000000000017,0.2599999999999909,123.92399999999999,124.47,123.19,1.2800000000000011,-0.6899999999999977,171979,218541,120808,97733,-12387
2017-11-05,125.044,128.46,123.03,5.430000000000007,0.5799999999999983,126.322,130.21,123.98,6.230000000000004,-0.8199999999999932,122.554,123.97,121.09,2.8799999999999955,-1.2399999999999949,123.578,126.07,122.12,3.9499999999999886,-3.0799999999999983,351625,693790,173211,520579,224326
2017-11-12,124.788,128.03,122.37,5.659999999999997,5.049999999999997,127.26,131.87,124.05,7.820000000000007,7.02000000000001,124.342,127.77,122.37,5.3999999999999915,4.789999999999992,126.568,131.78,123.12,8.659999999999997,8.659999999999997,288852,373584,228110,145474,85270
2017-11-19,135.0725,137.04,132.0,5.039999999999992,3.5,136.5625,138.69,134.91,3.780000000000001,0.5900000000000034,133.57999999999998,135.51,131.44,4.069999999999993,1.1299999999999955,135.26,137.68,133.77,3.9099999999999966,-0.9499999999999886,332289,503515,143560,359955,-359955
2017-11-26,133.818,134.77,132.28,2.490000000000009,1.1099999999999852,135.456,136.82,133.55,3.269999999999982,1.9399999999999977,132.53,134.25,130.01,4.240000000000009,2.980000000000018,133.814,135.25,131.17,4.0800000000000125,2.3200000000000216,374256,504558,246491,258067,-258067
2017-12-03,134.90800000000002,135.81,133.22,2.5900000000000034,-0.5400000000000205,135.84,136.25,134.98,1.2700000000000102,-0.2400000000000091,133.376,134.27,132.84,1.4300000000000068,1.3800000000000239,134.672,135.34,134.19,1.1500000000000057,-0.28000000000000114,221475,329622,109868,219754,-219754
2017-12-10,134.564,135.16,133.8,1.3599999999999852,-0.6799999999999784,135.038,135.91,134.29,1.6200000000000045,-1.0900000000000034,133.018,133.94,131.14,2.8000000000000114,-2.8000000000000114,134.0,135.09,133.27,1.8199999999999932,-1.6100000000000136,313990,421164,225969,195195,-50293
2017-12-17,136.596,138.72,134.05,4.6699999999999875,2.589999999999975,137.608,138.72,136.14,2.5800000000000125,0.5400000000000205,135.212,136.82,133.26,3.5600000000000023,1.2300000000000182,136.468,138.19,135.2,2.990000000000009,-0.11000000000001364,234287,342186,115384,226802,-226802
2017-12-24,136.04000000000002,136.4,135.11,1.289999999999992,1.289999999999992,136.85,137.38,136.38,1.0,-0.5,134.825,135.33,133.91,1.420000000000016,-0.8799999999999955,135.6825,136.47,134.06,2.4099999999999966,-2.3899999999999864,166257,210590,131098,79492,12984
2017-12-31,136.485,137.94,134.97,2.969999999999999,0.5699999999999932,137.33249999999998,137.94,135.65,2.289999999999992,-2.1699999999999875,134.635,136.6,133.46,3.1399999999999864,-0.45999999999997954,135.89999999999998,137.82,134.14,3.680000000000007,-3.680000000000007,210299,235556,192228,43328,-9334
