Date,ED_stock_Open_average,ED_stock_Open_max,ED_stock_Open_min,ED_stock_Open_volatility,ED_stock_Open_change,ED_stock_High_average,ED_stock_High_max,ED_stock_High_min,ED_stock_High_volatility,ED_stock_High_change,ED_stock_Low_average,ED_stock_Low_max,ED_stock_Low_min,ED_stock_Low_volatility,ED_stock_Low_change,ED_stock_Close_average,ED_stock_Close_max,ED_stock_Close_min,ED_stock_Close_volatility,ED_stock_Close_change,ED_stock_Volume_average,ED_stock_Volume_max,ED_stock_Volume_min,ED_stock_Volume_volatility,ED_stock_Volume_change
2017-10-01,81.20400000000001,81.79,80.89,0.9000000000000057,0.4399999999999977,81.64,81.93,81.06,0.8700000000000045,0.0799999999999983,80.788,81.33,80.26,1.0699999999999932,0.45000000000000284,81.424,81.78,80.9,0.8799999999999955,0.45000000000000284,1366662,1973733,1096303,877430,-877430
2017-10-08,82.394,83.76,81.55,2.210000000000008,2.1000000000000085,83.02199999999999,84.09,81.91,2.180000000000007,2.180000000000007,82.15,82.93,81.4,1.5300000000000011,1.5100000000000051,82.668,83.53,81.49,2.0400000000000063,1.5900000000000034,1384175,1558466,1224917,333549,333549
2017-10-15,83.586,84.59,83.02,1.5700000000000074,1.5700000000000074,84.172,85.08,83.38,1.7000000000000028,1.7000000000000028,83.234,84.5,82.28,2.219999999999999,2.219999999999999,83.978,84.86,82.85,2.010000000000005,2.010000000000005,1387533,1582846,1144447,438399,-224171
2017-10-22,85.346,85.74,84.87,0.8699999999999903,0.4299999999999926,85.772,86.33,85.18,1.1499999999999915,1.1499999999999915,84.878,85.28,84.24,1.0400000000000063,0.75,85.522,85.92,85.1,0.8200000000000074,0.8200000000000074,1535749,1950185,1125196,824989,-485930
2017-10-29,86.06,86.8,85.8,1.0,1.0,86.626,87.58,86.01,1.5699999999999932,1.5699999999999932,85.738,86.44,85.27,1.1700000000000017,0.8900000000000006,86.318,87.04,85.8,1.240000000000009,1.1400000000000006,1502897,1690128,1305564,384564,138792
2017-11-05,87.196,87.59,86.54,1.0499999999999972,0.07000000000000739,87.706,88.08,87.24,0.8400000000000034,0.19000000000001194,86.762,87.36,86.12,1.2399999999999949,0.5499999999999972,87.344,87.86,86.32,1.5400000000000063,0.8700000000000045,1474556,1799354,1135120,664234,205472
2017-11-12,87.842,89.12,87.08,2.0400000000000063,-0.35999999999999943,88.548,89.58,87.36,2.219999999999999,-1.2999999999999972,87.226,88.0,86.22,1.7800000000000011,-1.1800000000000068,87.836,88.96,86.53,2.4299999999999926,-1.7800000000000011,2032215,3068932,1311872,1757060,1698808
2017-11-19,86.5675,86.85,86.18,0.6699999999999875,0.18999999999999773,86.945,87.25,86.69,0.5600000000000023,0.2600000000000051,86.175,86.7,85.86,0.8400000000000034,0.8400000000000034,86.51,86.9,86.0,0.9000000000000057,0.9000000000000057,1799138,3014633,603855,2410778,-1949671
2017-11-26,88.068,89.34,87.0,2.3400000000000034,2.3400000000000034,88.696,89.57,87.71,1.8599999999999994,1.8599999999999994,87.706,88.3,86.82,1.480000000000004,1.480000000000004,88.348,89.04,87.5,1.5400000000000063,1.3199999999999932,1678586,2608670,1140789,1467881,663051
2017-12-03,88.482,88.68,88.23,0.45000000000000284,-0.38000000000000966,88.812,89.26,88.53,0.730000000000004,-0.3100000000000023,87.918,88.3,87.3,1.0,-0.21999999999999886,88.476,88.92,88.02,0.9000000000000057,0.4399999999999977,1469351,2147130,1088918,1058212,254172
2017-12-10,88.514,89.53,87.84,1.6899999999999977,-0.9399999999999977,88.994,89.7,88.19,1.5100000000000051,-1.0799999999999983,87.786,88.47,86.93,1.539999999999992,-0.6799999999999926,88.312,89.66,87.59,2.069999999999993,-1.4200000000000017,2190852,3595279,1596054,1999225,1671417
2017-12-17,86.148,88.21,84.7,3.509999999999991,-3.2099999999999937,86.382,88.27,85.14,3.1299999999999955,-3.1299999999999955,85.296,87.08,84.34,2.739999999999995,-2.4099999999999966,85.466,87.32,84.75,2.569999999999993,-2.569999999999993,1455959,2190451,968724,1221727,-1221727
2017-12-24,84.85499999999999,85.37,84.46,0.9100000000000108,0.6000000000000085,85.11250000000001,85.45,84.76,0.6899999999999977,0.3299999999999983,84.5,84.82,84.18,0.6399999999999864,0.6399999999999864,84.725,85.09,84.2,0.8900000000000006,0.75,901797,1346804,701500,645304,645304
2017-12-31,83.2325,84.75,82.11,2.6400000000000006,-2.6400000000000006,83.485,84.94,82.2,2.739999999999995,-2.739999999999995,82.06,83.23,81.03,2.200000000000003,-2.200000000000003,82.4825,83.58,81.74,1.8400000000000034,-1.8400000000000034,1980245,2289729,1748663,541066,-249586
