Date,HOS_stock_Open_average,HOS_stock_Open_max,HOS_stock_Open_min,HOS_stock_Open_volatility,HOS_stock_Open_change,HOS_stock_High_average,HOS_stock_High_max,HOS_stock_High_min,HOS_stock_High_volatility,HOS_stock_High_change,HOS_stock_Low_average,HOS_stock_Low_max,HOS_stock_Low_min,HOS_stock_Low_volatility,HOS_stock_Low_change,HOS_stock_Close_average,HOS_stock_Close_max,HOS_stock_Close_min,HOS_stock_Close_volatility,HOS_stock_Close_change,HOS_stock_Volume_average,HOS_stock_Volume_max,HOS_stock_Volume_min,HOS_stock_Volume_volatility,HOS_stock_Volume_change
2017-10-08,4.022,4.09,3.9,0.18999999999999995,-0.13000000000000034,4.122,4.24,4.03,0.20999999999999996,-0.20999999999999996,3.92,4.0,3.81,0.18999999999999995,-0.14000000000000012,3.9739999999999998,4.1,3.86,0.23999999999999977,-0.1599999999999997,620498,1620961,270642,1350319,-154415
2017-10-15,3.746,3.99,3.34,0.6500000000000004,-0.6500000000000004,3.7840000000000003,3.99,3.41,0.5800000000000001,-0.5800000000000001,3.53,3.83,3.19,0.6400000000000001,-0.6400000000000001,3.606,3.93,3.19,0.7400000000000002,-0.7400000000000002,424670,567948,207350,360598,209464
2017-10-22,3.446,3.76,3.2,0.5599999999999996,0.52,3.632,3.93,3.24,0.69,0.69,3.376,3.64,3.12,0.52,0.45999999999999996,3.532,3.76,3.22,0.5399999999999996,0.43999999999999995,362436,506019,254812,251207,-190337
2017-10-29,3.786,3.98,3.61,0.3700000000000001,0.3700000000000001,3.944,4.23,3.78,0.4500000000000006,0.4300000000000006,3.676,3.92,3.58,0.33999999999999986,0.33999999999999986,3.812,4.07,3.65,0.4200000000000004,0.38000000000000034,390290,626300,225533,400767,400767
2017-11-05,4.524,4.74,4.13,0.6100000000000003,0.5200000000000005,4.7459999999999996,4.87,4.46,0.41000000000000014,0.28000000000000025,4.348,4.53,4.06,0.47000000000000064,0.20999999999999996,4.55,4.7,4.32,0.3799999999999999,-0.04999999999999982,897632,2490838,358951,2131887,-262170
2017-11-12,4.032,4.25,3.88,0.3700000000000001,-0.33000000000000007,4.168,4.36,4.0,0.3600000000000003,-0.3600000000000003,3.9,4.1,3.7,0.39999999999999947,-0.22999999999999954,3.992,4.22,3.9,0.31999999999999984,-0.31999999999999984,280189,357069,208712,148357,-46503
2017-11-19,3.8249999999999997,3.88,3.8,0.08000000000000007,-0.06000000000000005,3.8825000000000003,3.91,3.85,0.06000000000000005,0.010000000000000231,3.755,3.78,3.7,0.07999999999999963,0.07999999999999963,3.785,3.81,3.74,0.06999999999999984,0.06999999999999984,215023,312006,124097,187909,-187909
2017-11-26,3.726,3.82,3.68,0.13999999999999968,-0.13999999999999968,3.822,3.85,3.78,0.07000000000000028,0.020000000000000018,3.664,3.7,3.63,0.07000000000000028,-0.07000000000000028,3.704,3.77,3.66,0.10999999999999988,-0.06000000000000005,387761,760195,182181,578014,248914
2017-12-03,3.34,3.69,3.18,0.5099999999999998,-0.5099999999999998,3.422,3.71,3.25,0.45999999999999996,-0.45999999999999996,3.172,3.29,3.08,0.20999999999999996,-0.18999999999999995,3.23,3.32,3.13,0.18999999999999995,-0.18999999999999995,405855,558627,260409,298218,-298218
2017-12-10,3.016,3.15,2.88,0.27,-0.1499999999999999,3.092,3.19,3.0,0.18999999999999995,-0.18999999999999995,2.882,2.95,2.79,0.16000000000000014,0.10999999999999988,2.956,3.03,2.79,0.23999999999999977,0.18999999999999995,343351,720601,150527,570074,-485745
2017-12-17,2.992,3.05,2.94,0.10999999999999988,0.07999999999999963,3.1,3.27,3.02,0.25,0.18000000000000016,2.928,2.96,2.87,0.08999999999999986,0.020000000000000018,3.018,3.21,2.92,0.29000000000000004,0.22999999999999998,366027,551578,280419,271159,192557
2017-12-24,3.1725,3.25,3.12,0.1299999999999999,-0.1299999999999999,3.2275,3.27,3.21,0.06000000000000005,-0.06000000000000005,3.0675,3.12,3.03,0.0900000000000003,0.040000000000000036,3.1475,3.17,3.11,0.06000000000000005,-0.050000000000000266,323249,356095,259599,96496,-96496
2017-12-31,3.4675,4.04,3.09,0.9500000000000002,0.8900000000000001,3.7624999999999997,4.14,3.15,0.9899999999999998,0.8999999999999999,3.3125,3.6,3.0,0.6000000000000001,0.6000000000000001,3.62,3.95,3.06,0.8900000000000001,0.7199999999999998,631099,985773,372582,613191,181816
