Date,NVAX_stock_Open_average,NVAX_stock_Open_max,NVAX_stock_Open_min,NVAX_stock_Open_volatility,NVAX_stock_Open_change,NVAX_stock_High_average,NVAX_stock_High_max,NVAX_stock_High_min,NVAX_stock_High_volatility,NVAX_stock_High_change,NVAX_stock_Low_average,NVAX_stock_Low_max,NVAX_stock_Low_min,NVAX_stock_Low_volatility,NVAX_stock_Low_change,NVAX_stock_Close_average,NVAX_stock_Close_max,NVAX_stock_Close_min,NVAX_stock_Close_volatility,NVAX_stock_Close_change,NVAX_stock_Volume_average,NVAX_stock_Volume_max,NVAX_stock_Volume_min,NVAX_stock_Volume_volatility,NVAX_stock_Volume_change
2016-04-10,111.12,112.8,109.2,3.5999999999999943,-1.1999999999999886,112.8,115.0,111.0,4.0,-3.4000000000000057,108.06,109.2,105.6,3.6000000000000085,-1.5999999999999943,110.2,111.4,109.4,2.0,0.0,255980,323887,234234,89653,-12746
2016-04-17,107.76,109.8,105.0,4.799999999999997,1.3999999999999915,110.28,112.0,106.8,5.200000000000003,0.4000000000000057,104.96,107.0,102.4,4.599999999999994,-0.4000000000000057,108.53999999999999,112.0,104.6,7.400000000000006,2.200000000000003,218249,261406,185674,75732,45407
2016-04-24,109.44,112.0,108.6,3.4000000000000057,-3.4000000000000057,111.53399999999999,113.5,109.8,3.700000000000003,-2.769999999999996,106.76,108.2,104.8,3.4000000000000057,-3.4000000000000057,108.44,110.0,104.8,5.200000000000003,-4.200000000000003,247071,279770,153952,125818,111523
2016-05-01,99.52,106.0,91.4,14.599999999999994,-14.599999999999994,100.92,106.6,93.4,13.199999999999989,-13.199999999999989,95.36,101.4,89.8,11.600000000000009,-11.600000000000009,97.28,106.4,91.6,14.800000000000011,-14.200000000000003,281419,352698,237888,114810,-17053
2016-05-08,90.88,96.0,86.0,10.0,-4.400000000000006,93.8,98.0,89.4,8.599999999999994,-7.0,87.96,89.8,85.4,4.3999999999999915,-3.799999999999997,90.64,95.8,86.6,9.200000000000003,-7.599999999999994,222161,312773,159326,153447,-122365
2016-05-15,96.76,102.4,88.8,13.600000000000009,13.400000000000006,101.86,106.2,94.0,12.200000000000003,10.900000000000006,96.0,102.2,87.8,14.400000000000006,14.400000000000006,100.12,104.8,93.8,11.0,11.0,246780,318697,191257,127440,-22291
2016-05-22,112.08,118.0,105.4,12.599999999999994,7.3999999999999915,114.76,121.2,109.4,11.799999999999997,7.799999999999997,110.03,114.6,105.2,9.399999999999991,6.349999999999994,112.48,117.2,107.2,10.0,10.0,269000,518888,187007,331881,-52022
2016-05-29,122.3,126.2,119.6,6.6000000000000085,6.6000000000000085,125.6525,126.65,124.2,2.450000000000003,0.8900000000000006,120.25,122.0,118.6,3.4000000000000057,1.6000000000000085,123.25,126.0,121.8,4.200000000000003,0.6000000000000085,360964,452202,251808,200394,-86189
2016-06-05,129.79999999999998,133.2,122.0,11.199999999999989,9.0,135.0,139.6,130.2,9.400000000000006,1.6000000000000227,127.0,132.2,118.8,13.399999999999991,8.400000000000006,131.32,134.0,129.4,4.599999999999994,0.4000000000000057,299180,389015,225079,163936,-87437
2016-06-12,131.6,136.2,126.0,10.199999999999989,6.0,135.24,138.0,131.7,6.300000000000011,5.100000000000023,129.48,133.2,125.6,7.599999999999994,6.3999999999999915,132.16,135.4,127.0,8.400000000000006,6.800000000000011,266347,472948,198690,274258,247176
2016-06-19,134.84,137.0,130.6,6.400000000000006,-6.400000000000006,137.56,139.0,135.8,3.1999999999999886,-3.1999999999999886,132.46,134.2,129.8,4.399999999999977,-4.399999999999977,135.16,138.2,133.2,5.0,-3.0,198363,319067,152406,166661,154184
2016-06-26,138.2,145.6,128.0,17.599999999999994,14.400000000000006,143.56,150.2,134.6,15.599999999999994,15.599999999999994,135.6,144.4,125.2,19.200000000000003,19.200000000000003,140.68,149.8,125.4,24.400000000000006,24.400000000000006,361352,473542,276160,197382,-98732
2016-07-03,147.9,149.8,143.6,6.200000000000017,-0.19999999999998863,151.5,153.6,149.4,4.199999999999989,3.5999999999999943,145.2,148.8,141.2,7.600000000000023,4.600000000000023,148.85,152.4,144.6,7.800000000000011,7.800000000000011,196138,207630,184750,22880,-13338
2016-07-10,154.16,157.8,149.6,8.200000000000017,-3.5999999999999943,156.04,159.4,153.2,6.200000000000017,-6.200000000000017,151.22,154.8,148.0,6.800000000000011,-4.700000000000017,152.16,155.4,148.6,6.800000000000011,-4.200000000000017,234003,278234,185150,93084,18552
2016-07-17,149.2,151.6,145.4,6.199999999999989,-4.0,150.68,152.8,148.2,4.600000000000023,-4.600000000000023,145.76000000000002,149.8,143.0,6.800000000000011,-6.800000000000011,148.28,151.8,145.2,6.600000000000023,-4.800000000000011,193507,295865,142852,153013,153013
2016-07-24,147.6,149.6,146.4,3.1999999999999886,-0.5999999999999943,148.9,150.0,147.6,2.4000000000000057,0.09999999999999432,144.52,146.4,142.2,4.200000000000017,-2.6000000000000227,147.12,148.2,146.0,2.1999999999999886,0.4000000000000057,214835,262965,175831,87134,-47349
2016-07-31,148.72,153.6,144.4,9.199999999999989,3.5999999999999943,152.046,155.73,147.8,7.929999999999978,4.300000000000011,146.07999999999998,150.2,141.2,9.0,5.0,149.2,152.8,143.8,9.0,5.800000000000011,181249,215884,136576,79308,-68782
2016-08-07,145.8,154.0,138.0,16.0,-15.599999999999994,147.56,154.8,139.2,15.600000000000023,-12.0,141.0,150.0,134.2,15.800000000000011,-12.800000000000011,143.28,151.4,136.6,14.800000000000011,-9.599999999999994,315645,555163,140646,414517,268330
2016-08-14,146.48,151.0,142.4,8.599999999999994,0.799999999999983,149.0,152.3,143.4,8.900000000000006,-8.900000000000006,143.3,147.0,139.1,7.900000000000006,-2.9000000000000057,145.84,150.2,140.4,9.799999999999983,-9.799999999999983,230797,279225,135888,143337,38351
2016-08-21,143.92000000000002,148.0,140.4,7.599999999999994,3.5999999999999943,147.16,151.8,144.2,7.600000000000023,1.200000000000017,139.28,145.4,132.8,12.599999999999994,2.8000000000000114,142.68,148.0,137.4,10.599999999999994,-1.0,256656,394871,134200,260671,64313
2016-08-28,139.84,144.0,136.6,7.400000000000006,-7.400000000000006,140.936,144.38,137.8,6.579999999999984,-5.97999999999999,136.46,139.8,134.1,5.700000000000017,-5.400000000000006,138.4,144.2,135.4,8.799999999999983,-8.799999999999983,174854,263140,122156,140984,-60102
2016-09-04,144.95,152.8,137.4,15.400000000000006,15.400000000000006,153.0,163.0,145.0,18.0,18.0,143.8,151.6,135.8,15.799999999999983,15.799999999999983,148.95,155.8,145.0,10.800000000000011,10.800000000000011,375372,746514,241352,505162,494577
2016-09-11,135.04,169.6,23.4,146.2,-136.6,139.464,169.8,33.6,136.20000000000002,-130.0,132.04,162.0,23.2,138.8,-132.8,136.32,166.8,25.8,141.0,-137.79999999999998,2881633,12111624,289546,11822078,11662526
2016-09-18,35.6,45.0,28.6,16.4,16.4,38.48,48.2,30.0,18.200000000000003,18.200000000000003,33.68,43.4,27.2,16.2,16.2,37.2,45.2,29.2,16.000000000000004,15.400000000000002,3646636,4766254,1516996,3249258,-599957
2016-09-25,45.28,48.6,41.6,7.0,-4.399999999999999,46.2,49.4,41.8,7.600000000000001,-6.800000000000004,42.04,45.4,39.6,5.799999999999997,-5.799999999999997,43.88,47.0,41.2,5.799999999999997,-5.399999999999999,1662619,2703041,844611,1858430,-1051353
2016-10-02,39.48,41.8,34.4,7.399999999999999,-7.399999999999999,40.68,43.4,37.0,6.399999999999999,-6.399999999999999,37.92,41.2,32.2,9.0,-9.0,39.08,41.6,36.0,5.600000000000001,-5.600000000000001,706299,1037620,563662,473958,473958
2016-10-09,34.88,37.8,32.6,5.199999999999996,-2.0,36.05,38.6,33.4,5.200000000000003,-5.0,33.28,35.4,31.0,4.399999999999999,-4.200000000000003,33.84,37.6,31.2,6.400000000000002,-6.400000000000002,528022,741579,454024,287555,11096
2016-10-16,31.2,32.0,30.0,2.0,1.1999999999999993,32.18,32.6,31.6,1.0,0.3999999999999986,30.48,31.2,30.0,1.1999999999999993,0.1999999999999993,31.2,31.8,30.4,1.4000000000000021,-0.20000000000000284,372316,563812,225820,337992,166007
2016-10-23,31.12,32.2,30.2,2.0000000000000036,-0.8000000000000007,32.2,33.4,30.4,3.0,-2.0,30.04,31.0,28.4,2.6000000000000014,-2.0,30.72,32.0,28.8,3.1999999999999993,-2.8000000000000007,351740,478963,232783,246180,166672
2016-10-30,28.04,30.2,25.0,5.199999999999999,-4.0,29.721999999999998,31.31,27.2,4.109999999999999,-0.9100000000000001,26.599999999999998,28.4,24.4,4.0,-3.3999999999999986,27.9,30.4,24.4,6.0,-1.3999999999999986,495269,780089,302346,477743,477743
2016-11-06,29.28,30.0,28.4,1.6000000000000014,-1.6000000000000014,30.8,34.0,28.6,5.399999999999999,-2.1999999999999993,27.88,29.0,26.4,2.6000000000000014,-2.0,29.64,34.0,27.8,6.199999999999999,-1.5999999999999979,675962,1142927,263260,879667,115913
2016-11-13,27.04,28.6,26.2,2.400000000000002,-2.200000000000003,27.56,29.0,26.8,2.1999999999999993,-2.0,25.8,26.4,25.2,1.1999999999999993,-0.7999999999999972,26.4,27.2,25.8,1.3999999999999986,-1.1999999999999993,450297,547242,320330,226912,-226912
2016-11-20,25.85,26.4,25.2,1.1999999999999993,-0.5999999999999979,26.25,26.4,25.8,0.5999999999999979,0.0,25.15,25.8,24.4,1.4000000000000021,-0.6000000000000014,25.8,26.2,25.2,1.0,0.1999999999999993,270906,307459,181413,126046,-109805
2016-11-27,25.12,26.4,23.6,2.799999999999997,-2.799999999999997,25.6,26.4,24.8,1.5999999999999979,-1.1999999999999993,24.36,25.6,23.4,2.200000000000003,-2.200000000000003,24.72,25.6,23.6,2.0,-0.8000000000000007,351921,601553,203447,398106,36293
2016-12-04,27.36,29.6,24.8,4.800000000000001,4.800000000000001,28.96,30.8,25.8,5.0,5.0,26.316,28.2,24.8,3.3999999999999986,3.3999999999999986,27.88,29.2,25.8,3.3999999999999986,3.3999999999999986,512038,727529,248005,479524,479524
2016-12-11,27.24,29.0,25.8,3.1999999999999993,-1.0,28.04,29.2,27.0,2.1999999999999993,-0.5999999999999979,26.16,26.8,25.6,1.1999999999999993,0.0,27.12,28.0,25.8,2.1999999999999993,1.0,448003,1041962,214736,827226,731932
2016-12-18,27.64,28.4,26.8,1.5999999999999979,-0.8000000000000007,28.56,29.4,27.6,1.7999999999999972,-1.5999999999999979,27.12,27.8,26.4,1.4000000000000021,-1.0,27.64,28.4,26.4,2.0,-0.1999999999999993,261162,345084,192439,152645,-124145
2016-12-25,26.45,27.6,25.8,1.8000000000000007,-1.8000000000000007,26.8,28.0,26.2,1.8000000000000007,-1.8000000000000007,25.7,26.4,25.2,1.1999999999999993,-1.1999999999999993,25.85,26.4,25.2,1.1999999999999993,-1.1999999999999993,272259,319087,218756,100331,100331
2017-01-01,26.1,26.8,25.6,1.1999999999999993,0.7999999999999972,26.85,27.8,26.4,1.4000000000000021,1.4000000000000021,25.45,26.4,24.0,2.3999999999999986,2.3999999999999986,26.349999999999998,27.4,25.4,2.0,2.0,327730,414510,263597,150913,-105502
2017-01-08,28.240000000000002,29.0,27.0,2.0,1.0,29.279999999999998,29.4,29.0,0.3999999999999986,0.3999999999999986,27.32,28.2,26.2,2.0,1.0,28.32,29.0,27.0,2.0,0.20000000000000284,431809,518887,358566,160321,-35592
2017-01-15,28.15,28.6,27.6,1.0,-1.0,28.6,29.2,28.0,1.1999999999999993,-1.1999999999999993,27.1,27.4,26.8,0.5999999999999979,-0.5999999999999979,27.549999999999997,28.4,27.0,1.3999999999999986,-0.3999999999999986,225920,256251,192219,64032,-30562
2017-01-22,27.12,27.4,26.8,0.5999999999999979,0.0,27.4,27.8,27.0,0.8000000000000007,-0.8000000000000007,26.24,26.6,26.0,0.6000000000000014,-0.6000000000000014,26.84,27.2,26.4,0.8000000000000007,-0.3999999999999986,240132,295401,183987,111414,-80666
2017-01-29,26.08,26.4,25.8,0.5999999999999979,-0.3999999999999986,26.560000000000002,26.6,26.4,0.20000000000000284,0.0,25.48,25.8,25.0,0.8000000000000007,0.20000000000000284,26.0,26.6,25.6,1.0,1.0,219840,358758,158982,199776,-66253
2017-02-05,26.28,26.6,25.8,0.8000000000000007,0.0,26.88,27.4,26.6,0.7999999999999972,0.3999999999999986,25.88,26.2,25.6,0.5999999999999979,0.1999999999999993,26.44,26.8,26.2,0.6000000000000014,0.1999999999999993,182888,301734,135372,166362,166362
2017-02-12,29.6,33.6,27.4,6.200000000000003,3.3999999999999986,31.64,35.6,28.4,7.200000000000003,2.8000000000000007,28.32,29.8,26.8,3.0,3.0,29.919999999999998,32.4,27.4,5.0,2.8000000000000007,708070,1571994,252536,1319458,116098
2017-02-19,29.3,30.8,28.0,2.8000000000000007,-2.8000000000000007,30.1,31.0,29.2,1.8000000000000007,-1.6000000000000014,28.15,29.0,27.4,1.6000000000000014,-1.3999999999999986,28.200000000000003,29.0,27.6,1.3999999999999986,-1.3999999999999986,234784,291053,180674,110379,51821
2017-02-26,29.56,30.6,28.2,2.400000000000002,0.40000000000000213,31.040000000000003,32.6,29.6,3.0,-3.0,28.68,29.2,28.0,1.1999999999999993,0.6000000000000014,30.16,32.6,28.6,4.0,-3.200000000000003,367274,536580,171525,365055,-319146
2017-03-05,29.2,30.0,28.4,1.6000000000000014,-0.6000000000000014,29.96,31.0,29.6,1.3999999999999986,-1.3999999999999986,28.68,29.0,28.4,0.6000000000000014,0.0,29.04,29.4,28.4,1.0,-0.1999999999999993,231824,319930,168517,151413,-142923
2017-03-12,28.12,29.0,27.0,2.0,-2.0,28.38,29.1,27.6,1.5,-1.5,27.48,28.2,26.6,1.5999999999999979,-1.5999999999999979,27.720000000000002,28.8,26.8,2.0,-2.0,346628,872768,129342,743426,719586
2017-03-19,25.72,26.8,24.4,2.400000000000002,-1.1999999999999993,26.28,27.0,25.6,1.3999999999999986,-1.1999999999999993,25.0,26.4,24.4,2.0,-1.3999999999999986,25.24,26.4,24.4,2.0,-1.1999999999999993,241238,466682,106808,359874,-43409
2017-03-26,25.56,26.0,24.8,1.1999999999999993,0.3999999999999986,26.12,26.6,25.8,0.8000000000000007,-0.1999999999999993,25.14,25.6,24.6,1.0,0.3999999999999986,25.64,26.0,25.2,0.8000000000000007,-0.3999999999999986,144417,193820,99438,94382,-84045
2017-04-02,22.402,25.8,17.01,8.79,-8.79,22.84,25.8,18.8,7.0,-7.0,19.782,24.4,14.65,9.749999999999998,-8.139999999999997,20.83,24.4,17.93,6.469999999999999,-6.469999999999999,641943,1466884,193410,1273474,276094
2017-04-09,17.794999999999998,18.04,17.58,0.46000000000000085,-0.08000000000000185,18.515,18.76,18.19,0.5700000000000003,0.21000000000000085,16.9575,17.22,16.4,0.8200000000000003,0.8100000000000023,17.87,18.04,17.64,0.3999999999999986,0.03999999999999915,265015,376019,182527,193492,-150725
2017-04-16,17.132,18.1,16.56,1.5400000000000027,-1.3000000000000007,17.524,18.19,16.8,1.3900000000000006,-1.3399999999999999,16.554,17.5,16.1,1.3999999999999986,-1.129999999999999,16.772,17.67,16.49,1.1800000000000033,-1.0900000000000034,211764,304655,88181,216474,65174
2017-04-23,16.592,17.0,16.27,0.7300000000000004,-0.3299999999999983,16.938,17.2,16.67,0.5299999999999976,-0.0799999999999983,16.086,16.3,15.6,0.7000000000000011,0.5200000000000014,16.514,16.79,16.27,0.5199999999999996,0.05000000000000071,240172,382811,152777,230034,-230034
2017-04-30,15.879999999999999,16.4,15.2,1.1999999999999993,-1.1999999999999993,16.068,16.69,15.29,1.4000000000000021,-1.3100000000000023,15.418,16.2,14.6,1.5999999999999996,-1.5999999999999996,15.633999999999999,16.36,14.87,1.4900000000000002,-1.4900000000000002,235221,319785,158543,161242,45883
2017-05-07,16.554000000000002,18.51,14.78,3.730000000000002,3.730000000000002,18.524,21.0,15.5,5.5,5.5,15.99,17.7,14.6,3.0999999999999996,3.0999999999999996,17.372,20.0,14.68,5.32,5.32,595398,956383,227313,729070,663765
2017-05-14,21.8,22.8,20.4,2.400000000000002,-0.1999999999999993,22.964,24.0,22.2,1.8000000000000007,-1.1999999999999993,20.919999999999998,22.0,20.2,1.8000000000000007,-0.3999999999999986,21.52,22.6,20.6,2.0,-1.0,452676,926187,226013,700174,-692415
2017-05-21,20.6,21.2,20.2,1.0,-0.5999999999999979,21.24,21.6,20.4,1.2000000000000028,0.0,19.64,20.0,19.2,0.8000000000000007,-0.3999999999999986,20.36,20.8,19.8,1.0,-0.5999999999999979,229798,373206,109003,264203,-6339
2017-05-28,19.7025,21.0,18.41,2.59,1.1999999999999993,20.55,21.0,19.8,1.1999999999999993,0.6000000000000014,18.6075,19.42,18.06,1.360000000000003,0.870000000000001,19.6575,20.8,18.43,2.370000000000001,1.0,256327,325197,173662,151535,43241
2017-06-04,21.16,22.6,20.2,2.400000000000002,0.6000000000000014,21.68,23.4,21.0,2.3999999999999986,-0.3999999999999986,20.28,21.0,19.8,1.1999999999999993,0.1999999999999993,20.72,21.2,20.2,1.0,-0.8000000000000007,276158,649576,158142,491434,-48385
2017-06-11,20.84,21.4,20.4,1.0,0.20000000000000284,21.6,22.2,21.2,1.0,1.0,20.68,21.2,20.2,1.0,0.40000000000000213,21.32,22.0,20.8,1.1999999999999993,0.8000000000000007,298551,920994,116916,804078,728178
2017-06-18,22.96,24.0,22.0,2.0,1.6000000000000014,23.48,24.4,22.6,1.7999999999999972,1.5999999999999979,22.45,23.4,21.65,1.75,0.9500000000000028,23.04,23.8,22.0,1.8000000000000007,1.6000000000000014,306003,613698,192758,420940,420940
2017-06-25,23.28,24.2,21.8,2.3999999999999986,-1.1999999999999993,23.96,24.4,23.4,1.0,-1.0,22.4,23.2,21.8,1.3999999999999986,-0.5999999999999979,23.12,23.8,22.2,1.6000000000000014,-0.8000000000000007,180423,287234,100870,186364,-45626
2017-07-02,23.4,24.0,22.6,1.3999999999999986,1.0,23.9,24.2,23.2,1.0,1.0,22.9,23.2,22.6,0.5999999999999979,0.5999999999999979,23.5,23.8,23.0,0.8000000000000007,0.6000000000000014,139772,200190,67947,132243,73893
2017-07-09,23.44,23.8,23.2,0.6000000000000014,-0.20000000000000284,23.94,24.4,23.7,0.6999999999999993,-0.5999999999999979,22.96,23.2,22.6,0.5999999999999979,0.3999999999999986,23.36,23.4,23.2,0.1999999999999993,0.1999999999999993,141075,267631,91575,176056,-169606
2017-07-16,27.44,30.8,23.2,7.600000000000001,7.400000000000002,29.72,32.8,23.6,9.199999999999996,7.199999999999999,26.080000000000002,29.0,22.8,6.199999999999999,6.199999999999999,28.0,30.2,22.8,7.399999999999999,6.800000000000001,786932,1603447,147172,1456275,210890
2017-07-23,24.16,31.6,20.0,11.600000000000001,-11.600000000000001,24.996,35.0,20.38,14.620000000000001,-14.620000000000001,21.96,29.2,18.2,11.0,-11.0,22.718,30.2,19.19,11.009999999999998,-11.009999999999998,968305,1743739,334239,1409500,-1119862
2017-07-30,19.992,21.2,19.1,2.099999999999998,0.35999999999999943,20.919999999999998,21.4,19.8,1.5999999999999979,-0.1999999999999993,19.32,20.2,19.0,1.1999999999999993,0.1999999999999993,20.054000000000002,20.8,19.3,1.5,-0.6000000000000014,291109,383976,199408,184568,-60708
2017-08-06,20.212,21.4,19.6,1.7999999999999972,-0.7399999999999984,20.64,21.8,20.2,1.6000000000000014,0.0,19.304000000000002,19.8,18.8,1.0,0.620000000000001,19.598,19.97,19.2,0.7699999999999996,0.7699999999999996,270219,425645,184449,241196,-98766
2017-08-13,20.116,20.8,19.41,1.3900000000000006,-0.5599999999999987,20.72,21.0,20.2,0.8000000000000007,-0.8000000000000007,19.759999999999998,20.2,19.4,0.8000000000000007,-0.40000000000000213,20.158,20.6,19.79,0.8100000000000023,-0.6000000000000014,142128,191824,104637,87187,-55986
2017-08-20,20.56,21.0,20.0,1.0,1.0,20.88,21.6,20.2,1.4000000000000021,1.4000000000000021,20.32,20.8,19.6,1.1999999999999993,1.1999999999999993,20.56,21.2,20.0,1.1999999999999993,1.1999999999999993,169091,264935,90537,174398,119453
2017-08-27,21.28,21.6,21.0,0.6000000000000014,-0.3999999999999986,22.2,23.2,21.6,1.5999999999999979,0.5999999999999979,21.08,21.2,21.0,0.1999999999999993,-0.1999999999999993,21.4,22.0,21.0,1.0,0.3999999999999986,218776,395690,146924,248766,213208
2017-09-03,22.3,23.4,21.6,1.7999999999999972,1.1999999999999993,23.1,23.8,22.2,1.6000000000000014,1.4000000000000021,21.825,22.6,21.2,1.4000000000000021,1.4000000000000021,22.6,23.6,21.6,2.0,1.5999999999999979,215076,293511,154273,139238,-11662
2017-09-10,23.28,24.0,22.8,1.1999999999999993,-0.1999999999999993,23.76,24.6,23.2,1.4000000000000021,-0.1999999999999993,22.64,22.8,22.2,0.6000000000000014,-0.40000000000000213,23.080000000000002,23.8,22.8,1.0,-0.1999999999999993,278046,424893,174836,250057,250057
2017-09-17,22.96,23.4,22.6,0.7999999999999972,0.5999999999999979,23.28,23.6,23.0,0.6000000000000014,0.6000000000000014,22.64,23.0,22.2,0.8000000000000007,0.8000000000000007,22.919999999999998,23.2,22.4,0.8000000000000007,0.8000000000000007,179642,236632,142017,94615,-85165
2017-09-24,23.84,25.4,23.2,2.1999999999999993,-0.1999999999999993,24.28,25.6,23.2,2.400000000000002,-2.400000000000002,22.92,23.4,22.6,0.7999999999999972,-0.3999999999999986,23.36,24.2,22.8,1.3999999999999986,-1.3999999999999986,277538,573642,146190,427452,-427452
2017-10-01,23.12,23.4,22.8,0.5999999999999979,0.1999999999999993,23.439999999999998,23.6,23.4,0.20000000000000284,0.0,22.72,22.8,22.4,0.40000000000000213,-0.40000000000000213,23.16,23.4,23.0,0.3999999999999986,-0.3999999999999986,218432,285726,161866,123860,57746
2017-10-08,23.08,23.4,22.8,0.5999999999999979,0.1999999999999993,23.78,24.5,23.4,1.1000000000000014,0.20000000000000284,22.76,23.0,22.6,0.3999999999999986,0.0,23.24,23.6,22.8,0.8000000000000007,-0.3999999999999986,189853,232804,118162,114642,114642
2017-10-15,21.599999999999998,22.8,20.2,2.6000000000000014,-1.6000000000000014,22.14,23.2,21.6,1.5999999999999979,-1.5999999999999979,20.721999999999998,22.2,19.61,2.59,-1.8000000000000007,21.32,22.4,20.4,2.0,-1.3999999999999986,240601,374805,138121,236684,-54231
2017-10-22,20.44,21.0,20.0,1.0,-1.0,20.76,21.0,20.2,0.8000000000000007,0.0,19.808,20.4,19.24,1.1600000000000001,-0.5999999999999979,20.48,21.0,20.0,1.0,0.3999999999999986,136424,166606,86940,79666,75742
2017-10-29,22.04,22.6,21.0,1.6000000000000014,1.6000000000000014,22.6,23.2,21.2,2.0,1.8000000000000007,21.599999999999998,22.4,20.4,2.0,2.0,21.96,22.8,20.4,2.400000000000002,2.400000000000002,182356,353378,110625,242753,34072
2017-11-05,22.56,23.0,22.4,0.6000000000000014,-0.3999999999999986,23.009999999999998,23.4,22.65,0.75,-0.75,22.02,22.4,21.6,0.7999999999999972,-0.3999999999999986,22.580000000000002,22.8,22.4,0.40000000000000213,-0.10000000000000142,141853,193310,112400,80910,-14861
2017-11-12,23.72,24.6,23.0,1.6000000000000014,1.1999999999999993,25.256,27.8,23.88,3.9200000000000017,3.1999999999999993,23.32,24.4,22.8,1.5999999999999979,1.5999999999999979,24.36,25.8,23.2,2.6000000000000014,1.4000000000000021,330702,535710,143120,392590,39459
