Date,OSG_stock_Open_average,OSG_stock_Open_max,OSG_stock_Open_min,OSG_stock_Open_volatility,OSG_stock_Open_change,OSG_stock_High_average,OSG_stock_High_max,OSG_stock_High_min,OSG_stock_High_volatility,OSG_stock_High_change,OSG_stock_Low_average,OSG_stock_Low_max,OSG_stock_Low_min,OSG_stock_Low_volatility,OSG_stock_Low_change,OSG_stock_Close_average,OSG_stock_Close_max,OSG_stock_Close_min,OSG_stock_Close_volatility,OSG_stock_Close_change,OSG_stock_Volume_average,OSG_stock_Volume_max,OSG_stock_Volume_min,OSG_stock_Volume_volatility,OSG_stock_Volume_change
2017-10-08,2.658,2.78,2.51,0.27,-0.17999999999999972,2.698,2.82,2.59,0.22999999999999998,-0.19999999999999973,2.553,2.73,2.43,0.2999999999999998,-0.20000000000000018,2.614,2.75,2.5,0.25,-0.14000000000000012,392710,690684,176968,513716,76044
2017-10-15,2.576,2.65,2.52,0.1299999999999999,-0.10000000000000009,2.629,2.7,2.555,0.14500000000000002,-0.10000000000000009,2.5,2.51,2.49,0.019999999999999574,-0.019999999999999574,2.536,2.58,2.49,0.08999999999999986,-0.05999999999999961,449685,602901,323555,279346,-95635
2017-10-22,2.478,2.54,2.37,0.16999999999999993,-0.1499999999999999,2.516,2.6,2.38,0.2200000000000002,-0.2200000000000002,2.393,2.465,2.27,0.19499999999999984,-0.19499999999999984,2.428,2.55,2.29,0.2599999999999998,-0.2599999999999998,311038,460812,192325,268487,-70604
2017-10-29,2.324,2.4,2.26,0.14000000000000012,0.14000000000000012,2.396,2.42,2.37,0.04999999999999982,0.0349999999999997,2.255,2.305,2.18,0.125,0.10999999999999988,2.336,2.39,2.24,0.1499999999999999,0.13999999999999968,452382,719099,329234,389865,-148101
2017-11-05,2.4979999999999998,2.69,2.39,0.2999999999999998,0.2999999999999998,2.658,2.83,2.46,0.3700000000000001,0.3700000000000001,2.472,2.69,2.37,0.31999999999999984,0.31999999999999984,2.608,2.78,2.43,0.34999999999999964,0.34999999999999964,609117,902101,398072,504029,2949
2017-11-12,2.68,2.92,2.55,0.3700000000000001,-0.17000000000000037,2.83,3.04,2.7,0.33999999999999986,-0.33999999999999986,2.577,2.73,2.47,0.2599999999999998,-0.16000000000000014,2.676,2.98,2.56,0.41999999999999993,-0.33000000000000007,413700,680666,238628,442038,-262313
2017-11-19,2.7325,2.83,2.66,0.16999999999999993,0.16999999999999993,2.8275,2.93,2.74,0.18999999999999995,0.1299999999999999,2.65125,2.68,2.61,0.07000000000000028,0.07000000000000028,2.73,2.84,2.66,0.17999999999999972,-0.040000000000000036,280632,425347,151635,273712,-108634
2017-11-26,2.798,2.95,2.67,0.28000000000000025,0.25,2.928,3.07,2.76,0.31000000000000005,0.31000000000000005,2.754,2.82,2.67,0.1499999999999999,0.1299999999999999,2.848,2.97,2.68,0.29000000000000004,0.29000000000000004,396750,755562,162219,593343,593343
2017-12-03,2.762,2.97,2.52,0.4500000000000002,-0.38000000000000034,2.8970000000000002,3.25,2.665,0.585,-0.585,2.632,2.9,2.43,0.46999999999999975,-0.3799999999999999,2.676,2.94,2.49,0.44999999999999973,-0.3999999999999999,559606,842713,350632,492081,-492081
2017-12-10,2.5180000000000002,2.62,2.46,0.16000000000000014,-0.08999999999999986,2.59,2.63,2.54,0.08999999999999986,-0.06999999999999984,2.438,2.52,2.38,0.14000000000000012,-0.14000000000000012,2.484,2.62,2.39,0.22999999999999998,-0.22999999999999998,611314,1178447,261615,916832,916832
2017-12-17,2.406,2.56,2.28,0.28000000000000025,0.16999999999999993,2.5060000000000002,2.7,2.32,0.38000000000000034,0.22999999999999998,2.298,2.48,2.18,0.2999999999999998,0.23999999999999977,2.418,2.61,2.25,0.3599999999999999,0.33000000000000007,759537,926422,665623,260799,-32073
2017-12-24,2.6975,2.79,2.6,0.18999999999999995,0.18999999999999995,2.8175,2.87,2.75,0.1200000000000001,0.1200000000000001,2.6725000000000003,2.73,2.6,0.1299999999999999,0.1299999999999999,2.7425,2.81,2.71,0.10000000000000009,0.03000000000000025,494757,930492,331660,598832,-3856
2017-12-31,2.7925,2.87,2.73,0.14000000000000012,0.1299999999999999,2.875,2.9,2.84,0.06000000000000005,0.06000000000000005,2.7337499999999997,2.78,2.69,0.08999999999999986,0.07500000000000018,2.81,2.86,2.77,0.08999999999999986,0.040000000000000036,406170,510344,328995,181349,43682
