Date,BK_stock_Open_average,BK_stock_Open_max,BK_stock_Open_min,BK_stock_Open_volatility,BK_stock_Open_change,BK_stock_High_average,BK_stock_High_max,BK_stock_High_min,BK_stock_High_volatility,BK_stock_High_change,BK_stock_Low_average,BK_stock_Low_max,BK_stock_Low_min,BK_stock_Low_volatility,BK_stock_Low_change,BK_stock_Close_average,BK_stock_Close_max,BK_stock_Close_min,BK_stock_Close_volatility,BK_stock_Close_change,BK_stock_Volume_average,BK_stock_Volume_max,BK_stock_Volume_min,BK_stock_Volume_volatility,BK_stock_Volume_change
2017-09-24,52.668,53.02,52.24,0.7800000000000011,0.7800000000000011,52.832,53.31,52.4,0.9100000000000037,0.8400000000000034,52.318,52.8,51.74,1.0599999999999952,1.0599999999999952,52.622,53.02,52.12,0.9000000000000057,0.8200000000000003,2759778,3390927,2098545,1292382,-102531
2017-10-01,53.788,54.62,52.91,1.7100000000000009,1.7100000000000009,54.212,54.81,53.66,1.1500000000000057,1.1500000000000057,53.534,54.04,52.86,1.1799999999999997,1.1799999999999997,54.03,54.47,53.65,0.8200000000000003,0.8200000000000003,2203525,2561859,1857401,704458,131461
2017-10-08,54.612,54.95,54.37,0.5800000000000054,0.020000000000003126,54.938,55.29,54.64,0.6499999999999986,0.45000000000000284,54.354,54.66,54.15,0.509999999999998,0.17999999999999972,54.656,54.88,54.33,0.5500000000000043,0.3400000000000034,2765970,3179481,1732417,1447064,1423872
2017-10-15,54.254,54.78,53.49,1.2899999999999991,-1.2899999999999991,54.47,54.97,53.84,1.1299999999999955,-1.1299999999999955,53.498,54.47,52.24,2.229999999999997,-1.5399999999999991,53.82,54.71,52.85,1.8599999999999994,-1.5900000000000034,4951623,8297780,2384406,5913374,4593408
2017-10-22,52.588,53.09,52.04,1.0500000000000043,-1.0200000000000031,52.832,53.12,52.3,0.8200000000000003,-0.8200000000000003,51.967999999999996,52.7,51.37,1.3300000000000054,-0.6400000000000006,52.3,52.88,51.75,1.1300000000000026,-0.36999999999999744,5606862,8130451,4447837,3682614,-296152
2017-10-29,51.538,51.75,51.3,0.45000000000000284,-0.45000000000000284,51.878,52.08,51.5,0.5799999999999983,-0.5499999999999972,51.35,51.6,51.05,0.5500000000000043,-0.5500000000000043,51.496,51.65,51.33,0.3200000000000003,-0.3200000000000003,4513065,5934311,3561503,2372808,1803849
2017-11-05,51.114,51.5,50.85,0.6499999999999986,-0.36999999999999744,51.374,51.72,51.01,0.7100000000000009,-0.46999999999999886,50.836,51.2,50.53,0.6700000000000017,-0.6700000000000017,51.078,51.35,50.82,0.5300000000000011,-0.4200000000000017,3806727,4432088,3267691,1164397,-295293
2017-11-12,51.352000000000004,52.11,50.6,1.509999999999998,1.3999999999999986,52.146,52.8,51.07,1.7299999999999969,1.7299999999999969,51.286,52.1,50.57,1.5300000000000011,1.3500000000000014,51.902,52.47,51.02,1.4499999999999957,1.4499999999999957,4879063,6879575,3058082,3821493,1278989
2017-11-19,52.5475,52.64,52.41,0.23000000000000398,-0.12000000000000455,52.6375,52.77,52.55,0.22000000000000597,-0.22000000000000597,52.225,52.37,52.03,0.3399999999999963,-0.17999999999999972,52.4,52.52,52.23,0.29000000000000625,-0.29000000000000625,3834003,4905427,1326919,3578508,-3231193
2017-11-26,53.58,54.92,52.31,2.6099999999999994,2.5500000000000043,54.188,55.28,52.57,2.710000000000001,2.5899999999999963,53.144,54.43,52.03,2.3999999999999986,1.6400000000000006,53.782000000000004,54.74,52.18,2.5600000000000023,2.270000000000003,5925197,7684458,4493252,3191206,905577
2017-12-03,54.634,55.21,53.8,1.4100000000000037,-0.5900000000000034,54.828,55.4,54.38,1.019999999999996,-0.6499999999999986,54.206,54.83,53.76,1.0700000000000003,-0.5499999999999972,54.462,54.97,54.02,0.9499999999999957,-0.29999999999999716,4557625,5985857,3814953,2170904,-1519561
2017-12-10,54.6,54.99,54.07,0.9200000000000017,-0.6199999999999974,54.910000000000004,55.23,54.63,0.5999999999999943,-0.21999999999999886,54.234,54.57,53.91,0.6600000000000037,-0.46000000000000085,54.422000000000004,54.97,54.02,0.9499999999999957,-0.3399999999999963,5200603,9190529,3449047,5741482,5067015
2017-12-17,54.56,54.73,54.2,0.529999999999994,-0.14000000000000057,54.824,55.0,54.62,0.38000000000000256,-0.38000000000000256,54.068,54.36,53.82,0.5399999999999991,-0.5399999999999991,54.186,54.42,53.95,0.46999999999999886,-0.4200000000000017,3641026,4306933,2482309,1824624,-1492798
2017-12-24,54.1,54.39,53.9,0.490000000000002,0.28999999999999915,54.25,54.42,53.94,0.480000000000004,0.03999999999999915,53.7825,53.85,53.72,0.13000000000000256,0.13000000000000256,53.9075,54.12,53.81,0.30999999999999517,0.04999999999999716,2622064,4051557,1841904,2209653,527392
2017-12-31,54.3525,54.85,53.92,0.9299999999999997,0.5799999999999983,54.655,55.05,54.25,0.7999999999999972,0.5200000000000031,54.0075,54.43,53.66,0.7700000000000031,0.75,54.3725,54.83,53.82,1.009999999999998,1.009999999999998,2860902,3633056,2409301,1223755,-1118336
