Date,WisdomTree Europe SmallCap DividendEtf_Open_average,WisdomTree Europe SmallCap DividendEtf_Open_max,WisdomTree Europe SmallCap DividendEtf_Open_min,WisdomTree Europe SmallCap DividendEtf_Open_volatility,WisdomTree Europe SmallCap DividendEtf_Open_change,WisdomTree Europe SmallCap DividendEtf_High_average,WisdomTree Europe SmallCap DividendEtf_High_max,WisdomTree Europe SmallCap DividendEtf_High_min,WisdomTree Europe SmallCap DividendEtf_High_volatility,WisdomTree Europe SmallCap DividendEtf_High_change,WisdomTree Europe SmallCap DividendEtf_Low_average,WisdomTree Europe SmallCap DividendEtf_Low_max,WisdomTree Europe SmallCap DividendEtf_Low_min,WisdomTree Europe SmallCap DividendEtf_Low_volatility,WisdomTree Europe SmallCap DividendEtf_Low_change,WisdomTree Europe SmallCap DividendEtf_Close_average,WisdomTree Europe SmallCap DividendEtf_Close_max,WisdomTree Europe SmallCap DividendEtf_Close_min,WisdomTree Europe SmallCap DividendEtf_Close_volatility,WisdomTree Europe SmallCap DividendEtf_Close_change
2017-04-16,60.32,60.32,60.32,0.0,0.0,60.33,60.33,60.33,0.0,0.0,60.13,60.13,60.13,0.0,0.0,60.27,60.27,60.27,0.0,0.0
2017-04-23,63.38,63.38,63.38,0.0,0.0,63.38,63.38,63.38,0.0,0.0,63.15,63.15,63.15,0.0,0.0,63.19,63.19,63.19,0.0,0.0
2017-04-30,64.27,64.27,64.27,0.0,0.0,64.87,64.87,64.87,0.0,0.0,64.13,64.13,64.13,0.0,0.0,64.87,64.87,64.87,0.0,0.0
2017-05-07,64.3,64.3,64.3,0.0,0.0,64.52,64.52,64.52,0.0,0.0,64.17,64.17,64.17,0.0,0.0,64.52,64.52,64.52,0.0,0.0
2017-05-14,64.97,64.97,64.97,0.0,0.0,65.31,65.31,65.31,0.0,0.0,64.97,64.97,64.97,0.0,0.0,65.24,65.24,65.24,0.0,0.0
2017-05-21,65.79,65.79,65.79,0.0,0.0,65.86,65.86,65.86,0.0,0.0,65.62,65.62,65.62,0.0,0.0,65.84,65.84,65.84,0.0,0.0
2017-05-28,66.61,66.61,66.61,0.0,0.0,66.88,66.88,66.88,0.0,0.0,66.48,66.48,66.48,0.0,0.0,66.8,66.8,66.8,0.0,0.0
2017-06-04,65.52,65.52,65.52,0.0,0.0,65.68,65.68,65.68,0.0,0.0,65.25,65.25,65.25,0.0,0.0,65.51,65.51,65.51,0.0,0.0
2017-06-11,65.23,65.23,65.23,0.0,0.0,65.66,65.66,65.66,0.0,0.0,64.93,64.93,64.93,0.0,0.0,65.59,65.59,65.59,0.0,0.0
2017-06-18,65.05,65.05,65.05,0.0,0.0,65.26,65.26,65.26,0.0,0.0,64.95,64.95,64.95,0.0,0.0,65.18,65.18,65.18,0.0,0.0
2017-06-25,64.4,64.4,64.4,0.0,0.0,64.64,64.64,64.64,0.0,0.0,64.13,64.13,64.13,0.0,0.0,64.53,64.53,64.53,0.0,0.0
2017-07-02,64.0,64.0,64.0,0.0,0.0,64.39,64.39,64.39,0.0,0.0,63.86,63.86,63.86,0.0,0.0,64.28,64.28,64.28,0.0,0.0
2017-07-09,65.11,65.11,65.11,0.0,0.0,65.63,65.63,65.63,0.0,0.0,65.1,65.1,65.1,0.0,0.0,65.61,65.61,65.61,0.0,0.0
2017-07-16,66.31,66.31,66.31,0.0,0.0,66.48,66.48,66.48,0.0,0.0,66.01,66.01,66.01,0.0,0.0,66.48,66.48,66.48,0.0,0.0
2017-07-23,66.7,66.7,66.7,0.0,0.0,66.99,66.99,66.99,0.0,0.0,66.59,66.59,66.59,0.0,0.0,66.99,66.99,66.99,0.0,0.0
2017-07-30,67.86,67.86,67.86,0.0,0.0,67.86,67.86,67.86,0.0,0.0,67.43,67.43,67.43,0.0,0.0,67.77,67.77,67.77,0.0,0.0
2017-08-06,66.01,66.01,66.01,0.0,0.0,66.28,66.28,66.28,0.0,0.0,65.83,65.83,65.83,0.0,0.0,66.09,66.09,66.09,0.0,0.0
2017-08-13,66.19,66.19,66.19,0.0,0.0,66.37,66.37,66.37,0.0,0.0,66.1,66.1,66.1,0.0,0.0,66.21,66.21,66.21,0.0,0.0
2017-08-20,66.49,66.49,66.49,0.0,0.0,66.96,66.96,66.96,0.0,0.0,66.43,66.43,66.43,0.0,0.0,66.82,66.82,66.82,0.0,0.0
2017-08-27,67.83,67.83,67.83,0.0,0.0,67.83,67.83,67.83,0.0,0.0,67.59,67.59,67.59,0.0,0.0,67.65,67.65,67.65,0.0,0.0
2017-09-03,68.51,68.51,68.51,0.0,0.0,68.51,68.51,68.51,0.0,0.0,68.35,68.35,68.35,0.0,0.0,68.43,68.43,68.43,0.0,0.0
2017-09-10,68.97,68.97,68.97,0.0,0.0,68.98,68.98,68.98,0.0,0.0,68.7,68.7,68.7,0.0,0.0,68.91,68.91,68.91,0.0,0.0
2017-09-17,69.42,69.42,69.42,0.0,0.0,69.55,69.55,69.55,0.0,0.0,69.36,69.36,69.36,0.0,0.0,69.4,69.4,69.4,0.0,0.0
2017-09-24,69.23,69.23,69.23,0.0,0.0,69.5,69.5,69.5,0.0,0.0,69.04,69.04,69.04,0.0,0.0,69.47,69.47,69.47,0.0,0.0
2017-10-01,69.01,69.01,69.01,0.0,0.0,69.3,69.3,69.3,0.0,0.0,68.88,68.88,68.88,0.0,0.0,69.3,69.3,69.3,0.0,0.0
2017-10-08,70.4,70.4,70.4,0.0,0.0,70.4,70.4,70.4,0.0,0.0,70.15,70.15,70.15,0.0,0.0,70.2,70.2,70.2,0.0,0.0
2017-10-15,69.53,69.53,69.53,0.0,0.0,69.54,69.54,69.54,0.0,0.0,69.37,69.37,69.37,0.0,0.0,69.42,69.42,69.42,0.0,0.0
2017-10-22,68.55,68.55,68.55,0.0,0.0,68.67,68.67,68.67,0.0,0.0,68.36,68.36,68.36,0.0,0.0,68.64,68.64,68.64,0.0,0.0
2017-10-29,69.27,69.27,69.27,0.0,0.0,69.27,69.27,69.27,0.0,0.0,68.98,68.98,68.98,0.0,0.0,69.06,69.06,69.06,0.0,0.0
2017-11-05,67.81,67.81,67.81,0.0,0.0,67.96,67.96,67.96,0.0,0.0,67.66,67.66,67.66,0.0,0.0,67.79,67.79,67.79,0.0,0.0
2017-11-12,67.13,67.13,67.13,0.0,0.0,67.23,67.23,67.23,0.0,0.0,67.08,67.08,67.08,0.0,0.0,67.12,67.12,67.12,0.0,0.0
2017-11-19,68.79,68.79,68.79,0.0,0.0,68.83,68.83,68.83,0.0,0.0,68.67,68.67,68.67,0.0,0.0,68.68,68.68,68.68,0.0,0.0
2017-11-26,68.71,68.71,68.71,0.0,0.0,68.93,68.93,68.93,0.0,0.0,68.6,68.6,68.6,0.0,0.0,68.78,68.78,68.78,0.0,0.0
2017-12-03,68.57,68.57,68.57,0.0,0.0,68.7,68.7,68.7,0.0,0.0,68.41,68.41,68.41,0.0,0.0,68.66,68.66,68.66,0.0,0.0
2017-12-10,68.4,68.4,68.4,0.0,0.0,68.49,68.49,68.49,0.0,0.0,68.25,68.25,68.25,0.0,0.0,68.42,68.42,68.42,0.0,0.0
2017-12-17,69.63,69.63,69.63,0.0,0.0,69.77,69.77,69.77,0.0,0.0,69.54,69.54,69.54,0.0,0.0,69.75,69.75,69.75,0.0,0.0
2017-12-24,70.68,70.68,70.68,0.0,0.0,70.93,70.93,70.93,0.0,0.0,70.55,70.55,70.55,0.0,0.0,70.56,70.56,70.56,0.0,0.0
2017-12-31,72.35,72.35,72.35,0.0,0.0,72.68,72.68,72.68,0.0,0.0,72.32,72.32,72.32,0.0,0.0,72.57,72.57,72.57,0.0,0.0
