Date,Vanguard REITEtf_Open_average,Vanguard REITEtf_Open_max,Vanguard REITEtf_Open_min,Vanguard REITEtf_Open_volatility,Vanguard REITEtf_Open_change,Vanguard REITEtf_High_average,Vanguard REITEtf_High_max,Vanguard REITEtf_High_min,Vanguard REITEtf_High_volatility,Vanguard REITEtf_High_change,Vanguard REITEtf_Low_average,Vanguard REITEtf_Low_max,Vanguard REITEtf_Low_min,Vanguard REITEtf_Low_volatility,Vanguard REITEtf_Low_change,Vanguard REITEtf_Close_average,Vanguard REITEtf_Close_max,Vanguard REITEtf_Close_min,Vanguard REITEtf_Close_volatility,Vanguard REITEtf_Close_change
2016-11-27,79.56,79.56,79.56,0.0,0.0,80.83,80.83,80.83,0.0,0.0,79.43,79.43,79.43,0.0,0.0,80.0,80.0,80.0,0.0,0.0
2016-12-04,83.35,83.35,83.35,0.0,0.0,83.99,83.99,83.99,0.0,0.0,83.02,83.02,83.02,0.0,0.0,83.21,83.21,83.21,0.0,0.0
2016-12-11,81.58,81.58,81.58,0.0,0.0,83.17,83.17,83.17,0.0,0.0,81.45,81.45,81.45,0.0,0.0,82.63,82.63,82.63,0.0,0.0
2016-12-18,80.72,80.72,80.72,0.0,0.0,82.28,82.28,82.28,0.0,0.0,80.49,80.49,80.49,0.0,0.0,80.82,80.82,80.82,0.0,0.0
2016-12-25,81.59,81.59,81.59,0.0,0.0,82.7,82.7,82.7,0.0,0.0,81.2,81.2,81.2,0.0,0.0,82.53,82.53,82.53,0.0,0.0
2017-01-01,84.02,84.02,84.02,0.0,0.0,84.7,84.7,84.7,0.0,0.0,83.82,83.82,83.82,0.0,0.0,84.29,84.29,84.29,0.0,0.0
2017-01-08,82.72,82.72,82.72,0.0,0.0,83.02,83.02,83.02,0.0,0.0,82.33,82.33,82.33,0.0,0.0,82.61,82.61,82.61,0.0,0.0
2017-01-15,82.57,82.57,82.57,0.0,0.0,83.19,83.19,83.19,0.0,0.0,82.38,82.38,82.38,0.0,0.0,83.14,83.14,83.14,0.0,0.0
2017-01-22,83.39,83.39,83.39,0.0,0.0,83.5,83.5,83.5,0.0,0.0,82.02,82.02,82.02,0.0,0.0,82.34,82.34,82.34,0.0,0.0
2017-01-29,82.96,82.96,82.96,0.0,0.0,83.23,83.23,83.23,0.0,0.0,82.46,82.46,82.46,0.0,0.0,82.8,82.8,82.8,0.0,0.0
2017-02-05,83.19,83.19,83.19,0.0,0.0,83.86,83.86,83.86,0.0,0.0,83.03,83.03,83.03,0.0,0.0,83.81,83.81,83.81,0.0,0.0
2017-02-12,83.81,83.81,83.81,0.0,0.0,83.9,83.9,83.9,0.0,0.0,83.07,83.07,83.07,0.0,0.0,83.77,83.77,83.77,0.0,0.0
2017-02-19,84.98,84.98,84.98,0.0,0.0,85.43,85.43,85.43,0.0,0.0,84.52,84.52,84.52,0.0,0.0,85.4,85.4,85.4,0.0,0.0
2017-02-26,84.47,84.47,84.47,0.0,0.0,84.55,84.55,84.55,0.0,0.0,83.35,83.35,83.35,0.0,0.0,84.21,84.21,84.21,0.0,0.0
2017-03-05,81.3,81.3,81.3,0.0,0.0,81.71,81.71,81.71,0.0,0.0,79.98,79.98,79.98,0.0,0.0,80.41,80.41,80.41,0.0,0.0
2017-03-12,82.4,82.4,82.4,0.0,0.0,82.7,82.7,82.7,0.0,0.0,82.0,82.0,82.0,0.0,0.0,82.44,82.44,82.44,0.0,0.0
2017-03-19,82.09,82.09,82.09,0.0,0.0,82.45,82.45,82.45,0.0,0.0,81.78,81.78,81.78,0.0,0.0,81.88,81.88,81.88,0.0,0.0
2017-03-26,82.13,82.13,82.13,0.0,0.0,82.89,82.89,82.89,0.0,0.0,81.99,81.99,81.99,0.0,0.0,82.59,82.59,82.59,0.0,0.0
2017-04-02,83.59,83.59,83.59,0.0,0.0,83.88,83.88,83.88,0.0,0.0,83.27,83.27,83.27,0.0,0.0,83.51,83.51,83.51,0.0,0.0
2017-04-09,84.43,84.43,84.43,0.0,0.0,84.65,84.65,84.65,0.0,0.0,84.16,84.16,84.16,0.0,0.0,84.27,84.27,84.27,0.0,0.0
2017-04-16,85.36,85.36,85.36,0.0,0.0,85.46,85.46,85.46,0.0,0.0,84.96,84.96,84.96,0.0,0.0,85.1,85.1,85.1,0.0,0.0
2017-04-23,83.44,83.44,83.44,0.0,0.0,83.57,83.57,83.57,0.0,0.0,82.49,82.49,82.49,0.0,0.0,82.79,82.79,82.79,0.0,0.0
2017-04-30,81.81,81.81,81.81,0.0,0.0,82.4,82.4,82.4,0.0,0.0,81.77,81.77,81.77,0.0,0.0,82.4,82.4,82.4,0.0,0.0
2017-05-07,81.75,81.75,81.75,0.0,0.0,81.78,81.78,81.78,0.0,0.0,81.21,81.21,81.21,0.0,0.0,81.28,81.28,81.28,0.0,0.0
2017-05-14,81.69,81.69,81.69,0.0,0.0,82.68,82.68,82.68,0.0,0.0,81.35,81.35,81.35,0.0,0.0,82.19,82.19,82.19,0.0,0.0
2017-05-21,83.23,83.23,83.23,0.0,0.0,83.32,83.32,83.32,0.0,0.0,82.4,82.4,82.4,0.0,0.0,82.66,82.66,82.66,0.0,0.0
2017-05-28,82.96,82.96,82.96,0.0,0.0,83.65,83.65,83.65,0.0,0.0,82.96,82.96,82.96,0.0,0.0,83.47,83.47,83.47,0.0,0.0
2017-06-04,83.09,83.09,83.09,0.0,0.0,83.94,83.94,83.94,0.0,0.0,82.8,82.8,82.8,0.0,0.0,83.67,83.67,83.67,0.0,0.0
2017-06-11,85.27,85.27,85.27,0.0,0.0,85.32,85.32,85.32,0.0,0.0,84.57,84.57,84.57,0.0,0.0,84.94,84.94,84.94,0.0,0.0
2017-06-18,83.89,83.89,83.89,0.0,0.0,84.63,84.63,84.63,0.0,0.0,83.75,83.75,83.75,0.0,0.0,84.15,84.15,84.15,0.0,0.0
2017-06-25,83.46,83.46,83.46,0.0,0.0,83.88,83.88,83.88,0.0,0.0,82.99,82.99,82.99,0.0,0.0,83.23,83.23,83.23,0.0,0.0
2017-07-02,81.74,81.74,81.74,0.0,0.0,82.23,82.23,82.23,0.0,0.0,81.43,81.43,81.43,0.0,0.0,82.0,82.0,82.0,0.0,0.0
2017-07-09,82.79,82.79,82.79,0.0,0.0,83.23,83.23,83.23,0.0,0.0,82.71,82.71,82.71,0.0,0.0,83.08,83.08,83.08,0.0,0.0
2017-07-16,83.87,83.87,83.87,0.0,0.0,83.97,83.97,83.97,0.0,0.0,83.35,83.35,83.35,0.0,0.0,83.75,83.75,83.75,0.0,0.0
2017-07-23,84.4,84.4,84.4,0.0,0.0,84.66,84.66,84.66,0.0,0.0,83.98,83.98,83.98,0.0,0.0,84.15,84.15,84.15,0.0,0.0
2017-07-30,83.68,83.68,83.68,0.0,0.0,84.14,84.14,84.14,0.0,0.0,83.5,83.5,83.5,0.0,0.0,83.98,83.98,83.98,0.0,0.0
2017-08-06,82.63,82.63,82.63,0.0,0.0,82.69,82.69,82.69,0.0,0.0,81.73,81.73,81.73,0.0,0.0,82.1,82.1,82.1,0.0,0.0
2017-08-13,82.82,82.82,82.82,0.0,0.0,82.95,82.95,82.95,0.0,0.0,81.95,81.95,81.95,0.0,0.0,82.19,82.19,82.19,0.0,0.0
2017-08-20,83.69,83.69,83.69,0.0,0.0,84.13,84.13,84.13,0.0,0.0,83.31,83.31,83.31,0.0,0.0,83.82,83.82,83.82,0.0,0.0
2017-08-27,84.06,84.06,84.06,0.0,0.0,84.68,84.68,84.68,0.0,0.0,83.95,83.95,83.95,0.0,0.0,84.33,84.33,84.33,0.0,0.0
2017-09-03,84.63,84.63,84.63,0.0,0.0,85.24,85.24,85.24,0.0,0.0,84.56,84.56,84.56,0.0,0.0,84.93,84.93,84.93,0.0,0.0
2017-09-10,85.13,85.13,85.13,0.0,0.0,85.38,85.38,85.38,0.0,0.0,84.58,84.58,84.58,0.0,0.0,85.34,85.34,85.34,0.0,0.0
2017-09-17,83.17,83.17,83.17,0.0,0.0,83.48,83.48,83.48,0.0,0.0,82.44,82.44,82.44,0.0,0.0,82.49,82.49,82.49,0.0,0.0
2017-09-24,82.8,82.8,82.8,0.0,0.0,83.18,83.18,83.18,0.0,0.0,82.62,82.62,82.62,0.0,0.0,83.09,83.09,83.09,0.0,0.0
2017-10-01,83.13,83.13,83.13,0.0,0.0,83.37,83.37,83.37,0.0,0.0,82.6,82.6,82.6,0.0,0.0,83.3,83.3,83.3,0.0,0.0
2017-10-08,84.88,84.88,84.88,0.0,0.0,85.0,85.0,85.0,0.0,0.0,84.4,84.4,84.4,0.0,0.0,84.79,84.79,84.79,0.0,0.0
2017-10-15,84.06,84.06,84.06,0.0,0.0,84.1,84.1,84.1,0.0,0.0,83.33,83.33,83.33,0.0,0.0,83.65,83.65,83.65,0.0,0.0
2017-10-22,81.86,81.86,81.86,0.0,0.0,82.49,82.49,82.49,0.0,0.0,81.34,81.34,81.34,0.0,0.0,82.28,82.28,82.28,0.0,0.0
2017-10-29,82.89,82.89,82.89,0.0,0.0,83.41,83.41,83.41,0.0,0.0,82.53,82.53,82.53,0.0,0.0,83.09,83.09,83.09,0.0,0.0
2017-11-05,84.41,84.41,84.41,0.0,0.0,85.21,85.21,85.21,0.0,0.0,84.25,84.25,84.25,0.0,0.0,84.93,84.93,84.93,0.0,0.0
2017-11-12,84.81,84.81,84.81,0.0,0.0,85.07,85.07,85.07,0.0,0.0,84.55,84.55,84.55,0.0,0.0,84.65,84.65,84.65,0.0,0.0
2017-11-19,84.91,84.91,84.91,0.0,0.0,85.09,85.09,85.09,0.0,0.0,84.88,84.88,84.88,0.0,0.0,84.95,84.95,84.95,0.0,0.0
2017-11-26,84.49,84.49,84.49,0.0,0.0,84.91,84.91,84.91,0.0,0.0,83.85,83.85,83.85,0.0,0.0,84.59,84.59,84.59,0.0,0.0
2017-12-03,83.93,83.93,83.93,0.0,0.0,84.18,84.18,84.18,0.0,0.0,83.55,83.55,83.55,0.0,0.0,84.03,84.03,84.03,0.0,0.0
2017-12-10,84.66,84.66,84.66,0.0,0.0,85.25,85.25,85.25,0.0,0.0,84.63,84.63,84.63,0.0,0.0,85.08,85.08,85.08,0.0,0.0
2017-12-17,81.32,81.32,81.32,0.0,0.0,81.95,81.95,81.95,0.0,0.0,81.22,81.22,81.22,0.0,0.0,81.83,81.83,81.83,0.0,0.0
2017-12-24,83.11,83.11,83.11,0.0,0.0,83.28,83.28,83.28,0.0,0.0,82.85,82.85,82.85,0.0,0.0,82.98,82.98,82.98,0.0,0.0
2017-12-31,81.17,81.17,81.17,0.0,0.0,81.23,81.23,81.23,0.0,0.0,80.84,80.84,80.84,0.0,0.0,81.05,81.05,81.05,0.0,0.0
