Date,ARRY_stock_Open_average,ARRY_stock_Open_max,ARRY_stock_Open_min,ARRY_stock_Open_volatility,ARRY_stock_Open_change,ARRY_stock_High_average,ARRY_stock_High_max,ARRY_stock_High_min,ARRY_stock_High_volatility,ARRY_stock_High_change,ARRY_stock_Low_average,ARRY_stock_Low_max,ARRY_stock_Low_min,ARRY_stock_Low_volatility,ARRY_stock_Low_change,ARRY_stock_Close_average,ARRY_stock_Close_max,ARRY_stock_Close_min,ARRY_stock_Close_volatility,ARRY_stock_Close_change,ARRY_stock_Volume_average,ARRY_stock_Volume_max,ARRY_stock_Volume_min,ARRY_stock_Volume_volatility,ARRY_stock_Volume_change
2017-09-17,11.35,11.66,10.81,0.8499999999999996,0.629999999999999,11.622,11.81,11.37,0.4400000000000013,0.13000000000000078,11.13,11.44,10.56,0.879999999999999,0.5999999999999996,11.44,11.6,11.29,0.3100000000000005,0.030000000000001137,4858277,7516202,2932588,4583614,-4583614
2017-09-24,11.634,12.34,11.17,1.17,1.17,12.046000000000001,12.47,11.42,1.0500000000000007,0.9100000000000001,11.546,12.17,11.17,1.0,1.0,11.864,12.3,11.29,1.0100000000000016,0.9800000000000004,4038186,6888935,2398310,4490625,550997
2017-10-01,12.326,12.35,12.29,0.0600000000000005,0.03999999999999915,12.4998,12.68,12.43,0.25,-0.21999999999999886,12.116,12.26,11.87,0.39000000000000057,0.0600000000000005,12.378,12.45,12.31,0.1399999999999988,-0.129999999999999,2172847,3283113,1390097,1893016,-1614334
2017-10-08,12.318,12.41,12.21,0.1999999999999993,0.09999999999999964,12.42,12.5,12.35,0.15000000000000036,0.09999999999999964,12.164,12.24,12.1,0.14000000000000057,0.14000000000000057,12.338,12.44,12.29,0.15000000000000036,0.05999999999999872,2199426,3237185,1530262,1706923,497636
2017-10-15,11.846,12.24,11.43,0.8100000000000005,-0.8100000000000005,11.931,12.515,11.43,1.0850000000000009,-1.0850000000000009,11.511,12.02,11.08,0.9399999999999995,-0.9399999999999995,11.58,12.07,11.08,0.9900000000000002,-0.9900000000000002,2257224,3223499,1465418,1758081,-1432481
2017-10-22,10.484,11.0,9.98,1.0199999999999996,-1.0199999999999996,10.775,11.04,10.455,0.5849999999999991,-0.11999999999999922,10.261,10.7,9.98,0.7199999999999989,-0.7199999999999989,10.566,10.91,10.26,0.6500000000000004,0.16999999999999993,3370404,4095814,2240091,1855723,-842678
2017-10-29,10.634,10.84,10.5,0.33999999999999986,0.03999999999999915,11.034,11.13,10.87,0.26000000000000156,0.07000000000000028,10.471,10.675,10.25,0.4250000000000007,0.15500000000000114,10.71,11.13,10.45,0.6800000000000015,0.47000000000000064,3804073,6089516,1777099,4312417,-1387995
2017-11-05,11.138,11.41,10.78,0.6300000000000008,-0.33999999999999986,11.38,11.55,11.05,0.5,-0.379999999999999,10.92,11.19,10.67,0.5199999999999996,-0.4299999999999997,11.132,11.46,10.82,0.6400000000000006,-0.21000000000000085,2385748,3483505,1733171,1750334,46861
2017-11-12,10.91,11.35,10.34,1.0099999999999998,0.29999999999999893,11.4076,11.91,10.81,1.0999999999999996,0.8320000000000007,10.693,11.345,10.21,1.1349999999999998,0.8050000000000015,10.982,11.52,10.44,1.08,0.9100000000000001,3699903,6097087,2252246,3844841,3844841
2017-11-19,11.2875,11.41,11.09,0.3200000000000003,0.02999999999999936,11.4675,11.62,11.34,0.27999999999999936,0.15999999999999837,11.17875,11.35,10.96,0.3899999999999988,0.09999999999999964,11.325,11.48,11.21,0.2699999999999996,0.20000000000000107,2086125,2755377,1245636,1509741,-448881
2017-11-26,11.302,11.52,10.96,0.5599999999999987,-0.3200000000000003,11.513,11.63,11.3,0.33000000000000007,-0.11000000000000121,10.986,11.29,10.8,0.48999999999999844,-0.4499999999999993,11.232000000000001,11.47,10.88,0.5899999999999999,-0.3200000000000003,2504817,2899304,2145146,754158,-613119
2017-12-03,10.864,11.28,10.61,0.6699999999999999,-0.5299999999999994,11.162,11.58,10.825,0.7550000000000008,-0.17999999999999972,10.603,10.77,10.36,0.41000000000000014,-0.08500000000000085,10.838,11.25,10.58,0.6699999999999999,0.47000000000000064,2752170,4313061,1891939,2421122,-233795
2017-12-10,11.198,11.49,10.92,0.5700000000000003,-0.1899999999999995,11.454,11.72,11.19,0.5300000000000011,-0.370000000000001,10.883,11.115,10.68,0.4350000000000005,-0.28999999999999915,11.084,11.49,10.82,0.6699999999999999,-0.15000000000000036,3673684,7998405,2237600,5760805,5714499
2017-12-17,11.034,11.36,10.91,0.4499999999999993,0.379999999999999,11.424,12.56,10.99,1.5700000000000003,1.5500000000000007,10.7952,11.306,10.535,0.770999999999999,0.770999999999999,11.214,12.27,10.8,1.4699999999999989,1.4699999999999989,3827533,7947094,1731184,6215910,4995988
2017-12-24,12.64,13.0,12.3,0.6999999999999993,0.6999999999999993,12.94,13.17,12.68,0.4900000000000002,0.4900000000000002,12.4525,12.8,12.05,0.75,0.75,12.752500000000001,12.97,12.51,0.46000000000000085,0.2900000000000009,2431807,2913374,1733969,1179405,75792
2017-12-31,13.405000000000001,13.82,12.8,1.0199999999999996,0.5699999999999985,13.79375,14.13,13.5,0.6300000000000008,-0.2699999999999996,13.185,13.53,12.8,0.7299999999999986,0.28999999999999915,13.40375,13.58,13.165,0.4150000000000009,-0.38500000000000156,3748603,6187428,2122382,4065046,-4065046
