Date,REI_stock_Open_average,REI_stock_Open_max,REI_stock_Open_min,REI_stock_Open_volatility,REI_stock_Open_change,REI_stock_High_average,REI_stock_High_max,REI_stock_High_min,REI_stock_High_volatility,REI_stock_High_change,REI_stock_Low_average,REI_stock_Low_max,REI_stock_Low_min,REI_stock_Low_volatility,REI_stock_Low_change,REI_stock_Close_average,REI_stock_Close_max,REI_stock_Close_min,REI_stock_Close_volatility,REI_stock_Close_change,REI_stock_Volume_average,REI_stock_Volume_max,REI_stock_Volume_min,REI_stock_Volume_volatility,REI_stock_Volume_change
2017-10-15,13.036,13.12,12.97,0.14999999999999858,-0.06999999999999851,13.146,13.28,12.97,0.3099999999999987,-0.28999999999999915,12.826,13.09,12.39,0.6999999999999993,-0.5899999999999999,12.858,13.09,12.42,0.6699999999999999,-0.5700000000000003,46899,54976,35657,19319,-4153
2017-10-22,12.094,12.4,11.85,0.5500000000000007,-0.5500000000000007,12.264,12.57,12.03,0.5400000000000009,0.120000000000001,11.824,12.11,11.59,0.5199999999999996,-0.2599999999999998,12.092,12.56,11.87,0.6900000000000013,0.45000000000000107,49461,65264,35554,29710,22534
2017-10-29,12.902,13.26,12.67,0.5899999999999999,0.3100000000000005,13.11,13.46,12.85,0.6100000000000012,0.20000000000000107,12.714,12.93,12.49,0.4399999999999995,0.2400000000000002,12.938,13.28,12.61,0.6699999999999999,0.3500000000000014,56488,73595,39897,33698,5412
2017-11-05,13.422,13.73,13.1,0.6300000000000008,0.41999999999999993,13.709999999999999,13.9,13.6,0.3000000000000007,0.22000000000000064,13.116,13.4,12.84,0.5600000000000005,0.41000000000000014,13.528,13.75,13.08,0.6699999999999999,0.05000000000000071,72532,86684,55117,31567,15056
2017-11-12,13.124,13.61,12.66,0.9499999999999993,-0.16000000000000014,13.411999999999999,13.95,12.87,1.08,0.33999999999999986,12.904,13.35,12.51,0.8399999999999999,0.129999999999999,13.25,13.87,12.79,1.08,0.629999999999999,62060,84637,49533,35104,35104
2017-11-19,13.6975,14.22,13.4,0.8200000000000003,0.45000000000000107,13.93,14.25,13.5,0.75,0.47000000000000064,13.42,14.03,13.02,1.0099999999999998,0.7199999999999989,13.69,14.12,13.17,0.9499999999999993,0.6500000000000004,44413,56315,22649,33666,-31573
2017-11-26,13.972,14.3,13.77,0.5300000000000011,0.2400000000000002,14.312000000000001,15.05,13.88,1.17,0.9100000000000001,13.818,14.3,13.59,0.7100000000000009,0.6300000000000008,14.022,14.5,13.79,0.7100000000000009,0.7100000000000009,84052,141964,54168,87796,-4733
2017-12-03,14.082,15.0,13.17,1.83,-1.3099999999999987,14.33,15.13,13.68,1.450000000000001,-1.17,13.738,14.56,13.17,1.3900000000000006,-1.1900000000000013,13.854000000000001,14.8,13.24,1.5600000000000005,-1.42,87019,113132,39735,73397,-45577
2017-12-10,13.344,13.7,13.14,0.5599999999999987,-0.2900000000000009,13.538,13.82,13.27,0.5500000000000007,-0.5500000000000007,13.082,13.45,12.82,0.629999999999999,-0.629999999999999,13.202,13.58,12.84,0.7400000000000002,-0.7400000000000002,108742,321700,45703,275997,265101
2017-12-17,13.674,14.55,12.9,1.6500000000000004,1.6500000000000004,14.1,14.85,13.29,1.5600000000000005,1.5600000000000005,13.578,14.54,12.83,1.709999999999999,1.709999999999999,13.952,14.64,13.22,1.42,1.42,83921,118818,54234,64584,64584
2017-12-24,14.515,14.65,14.4,0.25,-0.20999999999999908,14.645,14.69,14.58,0.10999999999999943,-0.08000000000000007,14.205,14.44,13.9,0.5399999999999991,-0.4599999999999991,14.365,14.57,13.9,0.6699999999999999,-0.5399999999999991,92412,190515,44225,146290,127611
2017-12-31,14.35,14.57,13.74,0.8300000000000001,0.8100000000000005,14.73,14.86,14.57,0.28999999999999915,0.21999999999999886,14.1575,14.44,13.74,0.6999999999999993,0.6999999999999993,14.6475,14.83,14.42,0.41000000000000014,0.23999999999999844,73670,94863,51206,43657,-43657
