Date,HD_stock_Open_average,HD_stock_Open_max,HD_stock_Open_min,HD_stock_Open_volatility,HD_stock_Open_change,HD_stock_High_average,HD_stock_High_max,HD_stock_High_min,HD_stock_High_volatility,HD_stock_High_change,HD_stock_Low_average,HD_stock_Low_max,HD_stock_Low_min,HD_stock_Low_volatility,HD_stock_Low_change,HD_stock_Close_average,HD_stock_Close_max,HD_stock_Close_min,HD_stock_Close_volatility,HD_stock_Close_change,HD_stock_Volume_average,HD_stock_Volume_max,HD_stock_Volume_min,HD_stock_Volume_volatility,HD_stock_Volume_change
2017-10-01,165.0,166.18,164.06,2.1200000000000045,1.9800000000000182,165.698,166.63,164.25,2.3799999999999955,2.3799999999999955,164.426,165.74,163.22,2.5200000000000102,2.5200000000000102,165.29,166.12,164.02,2.0999999999999943,1.829999999999984,2987087,3504865,2721377,783488,194924
2017-10-08,165.47199999999998,166.14,164.92,1.2199999999999989,-1.2199999999999989,165.956,166.63,165.41,1.2199999999999989,-0.5600000000000023,164.666,165.42,164.35,1.0699999999999932,-1.0699999999999932,165.036,165.71,164.47,1.240000000000009,-1.240000000000009,2772672,3397775,2131837,1265938,1127167
2017-10-15,163.916,164.47,163.42,1.0500000000000114,-0.5,164.418,164.92,164.11,0.8099999999999739,-0.5199999999999818,162.726,163.35,161.51,1.8400000000000034,-0.5199999999999818,163.538,164.22,163.24,0.9799999999999898,-0.789999999999992,3275410,4189197,2586716,1602481,1579765
2017-10-22,165.602,166.8,164.04,2.7600000000000193,2.7600000000000193,167.072,167.94,166.26,1.6800000000000068,1.490000000000009,165.27,166.46,163.75,2.710000000000008,2.710000000000008,166.366,167.65,164.74,2.9099999999999966,2.5999999999999943,3868404,4189398,3686663,502735,-274725
2017-10-29,165.36599999999999,166.99,163.01,3.980000000000018,-3.980000000000018,166.014,166.99,164.99,2.0,-2.0,163.662,165.12,160.53,4.590000000000003,-2.1999999999999886,164.714,165.78,162.71,3.069999999999993,-0.9200000000000159,3999370,6518907,2922416,3596491,-825324
2017-11-05,163.934,164.8,163.34,1.460000000000008,-1.460000000000008,164.534,164.88,164.13,0.75,-0.29999999999998295,162.864,163.27,162.28,0.9900000000000091,-0.07999999999998408,163.862,164.22,163.27,0.9499999999999886,-0.10999999999998522,3269319,3554945,2912866,642079,279476
2017-11-12,165.876,167.44,163.62,3.819999999999993,2.3600000000000136,167.682,168.43,166.64,1.7900000000000205,1.7900000000000205,164.974,166.06,163.15,2.9099999999999966,1.8100000000000023,166.824,168.06,165.35,2.710000000000008,2.390000000000015,6425173,10284002,4530127,5753875,-2659143
2017-11-19,170.9175,172.89,168.14,4.75,3.9700000000000273,172.3975,173.1,170.69,2.4099999999999966,2.4099999999999966,170.4325,172.04,167.8,4.239999999999981,3.9399999999999977,171.925,172.86,170.45,2.410000000000025,1.8800000000000239,4229001,6229029,1853587,4375442,-2846307
2017-11-26,176.54399999999998,180.32,172.87,7.449999999999989,7.449999999999989,178.276,180.67,174.91,5.759999999999991,5.689999999999998,175.032,177.41,172.38,5.030000000000001,4.319999999999993,177.644,180.42,174.16,6.259999999999991,6.259999999999991,5871001,9180664,4539828,4640836,143562
2017-12-03,182.156,184.79,180.05,4.739999999999981,-0.6899999999999977,183.97,186.31,182.15,4.159999999999997,-2.4099999999999966,181.212,183.19,178.68,4.509999999999991,-1.0300000000000011,182.792,184.9,180.8,4.099999999999994,-1.490000000000009,6002186,6892458,5092113,1800345,-1101736
2017-12-10,182.848,183.59,182.01,1.5800000000000125,0.09000000000000341,183.41,184.0,182.96,1.039999999999992,0.25,181.794,182.13,181.12,1.009999999999991,1.009999999999991,182.358,183.03,181.8,1.2299999999999898,0.3300000000000125,5647372,8202172,3542922,4659250,2163281
2017-12-17,186.418,188.46,183.5,4.960000000000008,4.960000000000008,187.478,188.84,185.47,3.3700000000000045,2.990000000000009,185.768,187.44,183.5,3.9399999999999977,3.7700000000000102,186.846,188.13,184.73,3.4000000000000057,3.4000000000000057,4817497,5859058,3256564,2602494,-1755327
2017-12-24,190.195,190.91,188.53,2.3799999999999955,2.210000000000008,190.9075,191.49,190.42,1.0700000000000216,0.3200000000000216,189.38,190.01,188.34,1.6699999999999875,1.1899999999999977,189.965,190.36,189.53,0.8300000000000125,-0.8300000000000125,4173824,5912613,2969182,2943431,1668645
2017-12-31,189.7525,190.93,188.0,2.930000000000007,0.7199999999999989,190.8725,192.54,189.36,3.1799999999999784,1.8199999999999932,188.7025,190.51,187.82,2.6899999999999977,2.5,190.0125,192.5,188.03,4.469999999999999,4.469999999999999,4371828,4684674,4047365,637309,-459867
