Date,EDN_stock_Open_average,EDN_stock_Open_max,EDN_stock_Open_min,EDN_stock_Open_volatility,EDN_stock_Open_change,EDN_stock_High_average,EDN_stock_High_max,EDN_stock_High_min,EDN_stock_High_volatility,EDN_stock_High_change,EDN_stock_Low_average,EDN_stock_Low_max,EDN_stock_Low_min,EDN_stock_Low_volatility,EDN_stock_Low_change,EDN_stock_Close_average,EDN_stock_Close_max,EDN_stock_Close_min,EDN_stock_Close_volatility,EDN_stock_Close_change,EDN_stock_Volume_average,EDN_stock_Volume_max,EDN_stock_Volume_min,EDN_stock_Volume_volatility,EDN_stock_Volume_change
2017-10-15,42.554,43.11,41.86,1.25,-1.1300000000000026,42.908,43.43,42.21,1.2199999999999989,-0.6099999999999994,41.524,42.39,40.85,1.5399999999999991,-1.0,42.038,42.69,41.5,1.1899999999999977,-1.1899999999999977,64640,127114,32549,94565,31023
2017-10-22,43.336,43.89,42.06,1.8299999999999983,1.8299999999999983,44.166,44.81,43.41,1.4000000000000057,0.6900000000000048,42.763999999999996,43.33,42.06,1.269999999999996,0.44999999999999574,43.506,43.96,42.85,1.1099999999999994,0.46000000000000085,67408,133224,31729,101495,-91972
2017-10-29,43.572,44.38,42.9,1.480000000000004,0.9000000000000057,44.408,45.5,43.5,2.0,1.019999999999996,42.518,43.82,41.28,2.539999999999999,2.1499999999999986,43.97,44.68,43.1,1.5799999999999983,1.009999999999998,51363,95973,22745,73228,-17956
2017-11-05,44.256,44.57,43.92,0.6499999999999986,-0.6499999999999986,44.552,44.98,44.01,0.9699999999999989,-0.5600000000000023,43.26,43.82,42.4,1.4200000000000017,-1.4200000000000017,43.87,44.55,42.71,1.8399999999999963,-1.5799999999999983,29415,43738,10564,33174,9149
2017-11-12,42.54,44.33,41.16,3.1700000000000017,1.6199999999999974,43.796,45.5,42.0,3.5,1.4600000000000009,41.248,43.13,39.4,3.730000000000004,1.5300000000000011,42.598,43.87,41.06,2.809999999999995,1.7100000000000009,65793,90276,22101,68175,20873
2017-11-19,43.7,44.17,43.13,1.0399999999999991,0.4299999999999997,45.1475,46.11,44.71,1.3999999999999986,1.1199999999999974,43.2275,43.84,42.92,0.9200000000000017,0.8000000000000043,44.12,45.4,43.4,2.0,2.0,44329,73210,13147,60063,60063
2017-11-26,45.214,45.83,44.87,0.9600000000000009,-0.9299999999999997,45.626,46.27,44.9,1.3700000000000045,-1.3700000000000045,43.812,44.25,43.23,1.0200000000000031,-0.7199999999999989,44.698,45.2,43.82,1.3800000000000026,-1.3800000000000026,55877,77870,33559,44311,-32140
2017-12-03,45.186,49.0,43.63,5.369999999999997,4.719999999999999,46.68,49.97,44.45,5.519999999999996,5.519999999999996,44.192,46.95,42.9,4.050000000000004,4.050000000000004,45.392,47.77,43.45,4.32,3.3500000000000014,69719,170467,23407,147060,128810
2017-12-10,48.806,50.58,46.82,3.759999999999998,3.759999999999998,50.164,50.93,49.23,1.7000000000000028,1.6900000000000048,47.244,48.8,45.16,3.6400000000000006,2.9000000000000057,49.302,50.28,48.6,1.6799999999999997,0.9399999999999977,88591,124196,50979,73217,-18720
2017-12-17,50.758,51.89,49.4,2.490000000000002,1.4299999999999997,51.626,52.25,50.37,1.8800000000000026,0.9600000000000009,49.468,50.53,48.26,2.270000000000003,1.1400000000000006,50.775999999999996,52.0,48.9,3.1000000000000014,1.6400000000000006,70437,180293,27529,152764,-12146
2017-12-24,48.92,49.61,48.23,1.3800000000000026,-0.7899999999999991,49.847500000000004,50.95,49.0,1.9500000000000028,-1.25,48.1475,49.05,47.31,1.7399999999999949,-0.8299999999999983,49.025,49.7,48.47,1.230000000000004,0.6500000000000057,69968,118219,25963,92256,59619
2017-12-31,51.0175,51.95,50.02,1.9299999999999997,0.22999999999999687,52.06,52.6,50.9,1.7000000000000028,-1.5600000000000023,49.195,50.23,48.43,1.7999999999999972,0.21999999999999886,50.519999999999996,50.9,50.05,0.8500000000000014,0.8500000000000014,39665,55527,29467,26060,802
