Date,CLMT_stock_Open_average,CLMT_stock_Open_max,CLMT_stock_Open_min,CLMT_stock_Open_volatility,CLMT_stock_Open_change,CLMT_stock_High_average,CLMT_stock_High_max,CLMT_stock_High_min,CLMT_stock_High_volatility,CLMT_stock_High_change,CLMT_stock_Low_average,CLMT_stock_Low_max,CLMT_stock_Low_min,CLMT_stock_Low_volatility,CLMT_stock_Low_change,CLMT_stock_Close_average,CLMT_stock_Close_max,CLMT_stock_Close_min,CLMT_stock_Close_volatility,CLMT_stock_Close_change,CLMT_stock_Volume_average,CLMT_stock_Volume_max,CLMT_stock_Volume_min,CLMT_stock_Volume_volatility,CLMT_stock_Volume_change
2017-10-15,7.9,8.0,7.8,0.20000000000000018,0.0,8.07,8.2,7.95,0.2499999999999991,0.10000000000000053,7.74,7.9,7.3,0.6000000000000005,0.6000000000000005,7.93,8.1,7.8,0.2999999999999998,0.20000000000000018,274667,553352,153148,400204,-400204
2017-10-22,7.97,8.1,7.9,0.1999999999999993,0.14999999999999947,8.13,8.3,8.05,0.25,0.25,7.83,8.0,7.6,0.40000000000000036,0.20000000000000018,8.040000000000001,8.3,7.85,0.45000000000000107,0.3000000000000007,241951,356971,172401,184570,-923
2017-10-29,8.709999999999999,9.35,8.1,1.25,1.1500000000000004,9.128,9.55,8.55,1.0,1.0,8.572,9.2,8.05,1.1499999999999986,1.1499999999999986,8.979999999999999,9.45,8.2,1.25,1.25,685190,1693054,270364,1422690,153693
2017-11-05,9.51,9.9,9.3,0.5999999999999996,-0.15000000000000036,9.82,9.95,9.5,0.4499999999999993,-0.049999999999998934,9.15,9.4,8.65,0.75,-0.75,9.42,9.8,8.85,0.9500000000000011,-0.9500000000000011,638937,1152339,330669,821670,338803
2017-11-12,8.2,8.95,7.9,1.049999999999999,-0.8499999999999996,8.424,9.05,8.07,0.9800000000000004,-0.75,7.84,8.0,7.6,0.40000000000000036,0.40000000000000036,8.09,8.2,7.95,0.2499999999999991,0.14999999999999858,444897,894293,250021,644272,-644272
2017-11-19,8.275,8.35,8.2,0.15000000000000036,0.09999999999999964,8.4125,8.45,8.4,0.049999999999998934,0.0,8.1125,8.2,8.05,0.14999999999999858,0.0,8.225,8.3,8.1,0.20000000000000107,-0.20000000000000107,219974,400743,126086,274657,-37515
2017-11-26,8.27,8.6,8.1,0.5,0.5,8.44,8.7,8.25,0.4499999999999993,0.34999999999999964,8.14,8.2,8.05,0.14999999999999858,0.14999999999999858,8.296,8.6,8.1,0.5,0.15000000000000036,315147,465289,232071,233218,158238
2017-12-03,8.05,8.2,7.8,0.39999999999999947,0.14999999999999858,8.26,8.4,8.2,0.20000000000000107,0.05000000000000071,7.93,8.1,7.65,0.4499999999999993,0.4499999999999993,8.08,8.25,7.75,0.5,0.34999999999999964,361799,942984,106291,836693,-811567
2017-12-10,7.94,8.05,7.85,0.20000000000000107,-0.20000000000000107,8.1,8.25,8.05,0.1999999999999993,-0.15000000000000036,7.8,7.85,7.7,0.14999999999999947,-0.14999999999999947,7.956,8.0,7.88,0.1200000000000001,0.0,263887,447047,189906,257141,253145
2017-12-17,7.85,8.05,7.75,0.3000000000000007,-0.2500000000000009,8.176,8.65,8.0,0.6500000000000004,0.47000000000000064,7.768,7.82,7.67,0.15000000000000036,0.0,8.02,8.55,7.8,0.7500000000000009,0.7500000000000009,470777,689402,285504,403898,300899
2017-12-24,8.525,9.0,8.05,0.9499999999999993,-0.5,8.8125,9.35,8.05,1.299999999999999,-1.299999999999999,7.775,8.8,6.1,2.700000000000001,-0.9000000000000004,8.4,9.0,7.7,1.2999999999999998,-1.2999999999999998,1288528,3107486,540950,2566536,-76072
2017-12-31,7.55,7.7,7.3,0.40000000000000036,-0.10000000000000053,7.715,7.79,7.65,0.13999999999999968,-0.04999999999999982,7.2825,7.45,7.1,0.35000000000000053,0.23000000000000043,7.52,7.65,7.35,0.3000000000000007,0.23000000000000043,595357,931266,310536,620730,-620730
