Date,PRO_stock_Open_average,PRO_stock_Open_max,PRO_stock_Open_min,PRO_stock_Open_volatility,PRO_stock_Open_change,PRO_stock_High_average,PRO_stock_High_max,PRO_stock_High_min,PRO_stock_High_volatility,PRO_stock_High_change,PRO_stock_Low_average,PRO_stock_Low_max,PRO_stock_Low_min,PRO_stock_Low_volatility,PRO_stock_Low_change,PRO_stock_Close_average,PRO_stock_Close_max,PRO_stock_Close_min,PRO_stock_Close_volatility,PRO_stock_Close_change,PRO_stock_Volume_average,PRO_stock_Volume_max,PRO_stock_Volume_min,PRO_stock_Volume_volatility,PRO_stock_Volume_change
2017-10-15,25.194,25.65,24.9,0.75,-0.33999999999999986,25.328,25.81,25.14,0.6699999999999982,-0.5,24.78,25.05,24.39,0.6600000000000001,-0.08000000000000185,25.106,25.21,24.93,0.28000000000000114,0.010000000000001563,108253,157132,71924,85208,69463
2017-10-22,25.074,25.37,24.33,1.0400000000000027,-1.0400000000000027,25.43,25.56,25.23,0.3299999999999983,-0.14000000000000057,24.322,25.02,22.38,2.6400000000000006,-2.5500000000000007,24.746000000000002,25.28,23.55,1.7300000000000004,-1.5,279208,761325,57772,703553,703553
2017-10-29,23.1,23.55,22.52,1.0300000000000011,-0.16000000000000014,23.478,23.99,22.63,1.3599999999999994,0.31999999999999673,22.458,23.1,21.36,1.740000000000002,0.8800000000000026,23.137999999999998,23.9,22.45,1.4499999999999993,1.4499999999999993,396610,583679,206672,377007,-306754
2017-11-05,23.746,23.88,23.54,0.33999999999999986,-0.14000000000000057,23.974,24.2,23.83,0.370000000000001,0.2799999999999976,23.492,23.58,23.38,0.1999999999999993,-0.03999999999999915,23.84,24.11,23.53,0.5799999999999983,0.34999999999999787,139533,172323,115342,56981,19150
2017-11-12,24.226,24.48,24.03,0.4499999999999993,0.3200000000000003,24.666,24.84,24.43,0.41000000000000014,0.39000000000000057,24.024,24.25,23.87,0.379999999999999,0.33999999999999986,24.404,24.63,24.06,0.5700000000000003,0.28000000000000114,142825,192897,122654,70243,3943
2017-11-19,25.4075,25.97,24.7,1.2699999999999996,1.2699999999999996,25.8925,26.42,25.16,1.2600000000000016,1.2600000000000016,25.302500000000002,25.79,24.67,1.1199999999999974,1.1199999999999974,25.745,26.19,25.1,1.0899999999999999,1.0899999999999999,125002,180055,55414,124641,-51512
2017-11-26,25.988,26.8,25.01,1.7899999999999991,-1.0799999999999983,26.218,27.04,25.02,2.0199999999999996,-1.3399999999999999,25.384,26.24,24.08,2.16,-1.9200000000000017,25.724,26.86,24.83,2.030000000000001,-1.4200000000000017,156423,263102,111637,151465,7389
2017-12-03,24.244,25.08,23.85,1.2299999999999969,-0.6999999999999993,24.424,25.08,24.11,0.9699999999999989,-0.639999999999997,23.732,23.82,23.67,0.14999999999999858,-0.019999999999999574,23.938,24.21,23.71,0.5,-0.129999999999999,218582,364588,156887,207701,139732
2017-12-10,27.07,28.35,25.35,3.0,1.6499999999999986,28.046,29.05,27.21,1.8399999999999999,-0.259999999999998,26.456,27.24,24.58,2.66,2.0900000000000034,27.330000000000002,28.29,26.74,1.5500000000000007,-0.610000000000003,512622,739952,245376,494576,-353561
2017-12-17,26.838,27.41,26.28,1.129999999999999,-0.6999999999999993,27.206,28.01,26.55,1.4600000000000009,-1.1899999999999977,26.434,27.02,26.05,0.9699999999999989,-0.75,26.628,27.43,26.11,1.3200000000000003,-1.3200000000000003,187640,431919,57664,374255,-374255
2017-12-24,26.127499999999998,26.22,25.92,0.29999999999999716,0.29999999999999716,26.4425,26.7,26.24,0.46000000000000085,0.46000000000000085,25.9725,26.18,25.84,0.33999999999999986,0.33999999999999986,26.2275,26.45,26.08,0.370000000000001,0.370000000000001,116821,173395,80637,92758,92758
2017-12-31,27.2175,27.81,26.45,1.3599999999999994,1.3599999999999994,27.6625,27.93,27.1,0.8299999999999983,0.7099999999999973,27.04,27.56,26.34,1.2199999999999989,1.0399999999999991,27.4725,27.69,27.03,0.6600000000000001,0.4800000000000004,174440,275231,84593,190638,-190638
