Date,MSN_stock_Open_average,MSN_stock_Open_max,MSN_stock_Open_min,MSN_stock_Open_volatility,MSN_stock_Open_change,MSN_stock_High_average,MSN_stock_High_max,MSN_stock_High_min,MSN_stock_High_volatility,MSN_stock_High_change,MSN_stock_Low_average,MSN_stock_Low_max,MSN_stock_Low_min,MSN_stock_Low_volatility,MSN_stock_Low_change,MSN_stock_Close_average,MSN_stock_Close_max,MSN_stock_Close_min,MSN_stock_Close_volatility,MSN_stock_Close_change,MSN_stock_Volume_average,MSN_stock_Volume_max,MSN_stock_Volume_min,MSN_stock_Volume_volatility,MSN_stock_Volume_change
2017-10-01,1.366,1.39,1.34,0.04999999999999982,0.019999999999999796,1.39398,1.44,1.37,0.06999999999999984,0.06999999999999984,1.348,1.39,1.33,0.05999999999999983,0.04999999999999982,1.37396,1.44,1.33,0.10999999999999988,0.09009999999999985,2552,4815,497,4318,844
2017-10-08,1.452,1.55,1.4,0.15000000000000013,-0.030000000000000027,1.594,1.89,1.44,0.44999999999999996,0.06000000000000005,1.4,1.4,1.4,0.0,0.0,1.4378199999999999,1.55,1.4,0.15000000000000013,-0.020000000000000018,18117,58059,4176,53883,3708
2017-10-15,1.418,1.47,1.4,0.07000000000000006,0.0,1.484,1.52,1.44,0.08000000000000007,0.08000000000000007,1.406,1.42,1.4,0.020000000000000018,0.0,1.428,1.46,1.41,0.050000000000000044,-0.030000000000000027,2925,5538,724,4814,1536
2017-10-22,1.43,1.46,1.4,0.06000000000000005,0.06000000000000005,1.45,1.48,1.41,0.07000000000000006,0.07000000000000006,1.424,1.45,1.4,0.050000000000000044,0.030000000000000027,1.446,1.48,1.41,0.07000000000000006,0.07000000000000006,878,2219,205,2014,1619
2017-10-29,1.458,1.49,1.43,0.06000000000000005,-0.020000000000000018,1.4903,1.5015,1.47,0.031500000000000083,0.0,1.44298,1.46,1.43,0.030000000000000027,0.015100000000000113,1.45928,1.5015,1.4399,0.0616000000000001,0.015100000000000113,3022,5887,258,5629,-163
2017-11-05,1.466,1.49,1.44,0.050000000000000044,0.030000000000000027,1.49,1.52,1.47,0.050000000000000044,0.050000000000000044,1.464,1.49,1.44,0.050000000000000044,0.030000000000000027,1.47304,1.49,1.45,0.040000000000000036,0.030000000000000027,3283,14558,153,14405,14216
2017-11-12,1.488,1.5,1.46,0.040000000000000036,0.020000000000000018,1.50662,1.53,1.48,0.050000000000000044,-0.0230999999999999,1.464,1.5,1.41,0.09000000000000008,-0.010000000000000009,1.48664,1.5231,1.43,0.09309999999999996,-0.0230999999999999,2179,4979,441,4538,4241
2017-11-19,1.4625,1.48,1.44,0.040000000000000036,-0.010000000000000009,1.4725,1.48,1.46,0.020000000000000018,-0.010000000000000009,1.433475,1.4439,1.41,0.03390000000000004,-0.03390000000000004,1.445975,1.46,1.44,0.020000000000000018,0.016100000000000003,1225,2997,415,2582,2582
2017-11-26,1.404,1.42,1.39,0.030000000000000027,-0.020000000000000018,1.442,1.46,1.42,0.040000000000000036,0.030000000000000027,1.39,1.4,1.38,0.020000000000000018,0.0,1.41608,1.45,1.4,0.050000000000000044,0.050000000000000044,14459,47684,942,46742,-32605
2017-12-03,1.404,1.45,1.38,0.07000000000000006,-0.06000000000000005,1.424,1.45,1.4,0.050000000000000044,-0.020000000000000018,1.366,1.38,1.35,0.029999999999999805,0.019999999999999796,1.378,1.39,1.36,0.029999999999999805,0.0,29756,101729,2223,99506,1194
2017-12-10,1.446,1.5,1.41,0.09000000000000008,0.07000000000000006,1.474,1.5,1.44,0.06000000000000005,0.050000000000000044,1.43,1.48,1.41,0.07000000000000006,0.06000000000000005,1.468,1.5,1.43,0.07000000000000006,0.07000000000000006,5344,10298,500,9798,-4230
2017-12-17,1.48,1.5,1.45,0.050000000000000044,0.050000000000000044,1.5,1.5,1.5,0.0,0.0,1.452,1.49,1.42,0.07000000000000006,0.040000000000000036,1.48802,1.5,1.45,0.050000000000000044,0.0,2485,3938,700,3238,-2819
2017-12-24,1.4775,1.51,1.41,0.10000000000000009,-0.10000000000000009,1.5025,1.53,1.47,0.06000000000000005,-0.06000000000000005,1.45,1.49,1.41,0.08000000000000007,-0.08000000000000007,1.4674749999999999,1.5,1.42,0.08000000000000007,-0.030100000000000016,1895,4634,365,4269,1593
2017-12-31,1.4925,1.58,1.43,0.15000000000000013,0.040000000000000036,1.5475,1.6,1.46,0.14000000000000012,0.09000000000000008,1.45875,1.5,1.42,0.08000000000000007,0.08000000000000007,1.51125,1.59,1.42,0.17000000000000015,0.13000000000000012,4028,13711,153,13558,-637
