Date,BA_stock_Open_average,BA_stock_Open_max,BA_stock_Open_min,BA_stock_Open_volatility,BA_stock_Open_change,BA_stock_High_average,BA_stock_High_max,BA_stock_High_min,BA_stock_High_volatility,BA_stock_High_change,BA_stock_Low_average,BA_stock_Low_max,BA_stock_Low_min,BA_stock_Low_volatility,BA_stock_Low_change,BA_stock_Close_average,BA_stock_Close_max,BA_stock_Close_min,BA_stock_Close_volatility,BA_stock_Close_change,BA_stock_Volume_average,BA_stock_Volume_max,BA_stock_Volume_min,BA_stock_Volume_volatility,BA_stock_Volume_change
2017-10-08,260.782,262.9,259.0,3.8999999999999773,3.8999999999999773,261.696,263.79,259.0,4.7900000000000205,4.7900000000000205,258.814,260.74,257.11,3.6299999999999955,3.6299999999999955,260.682,261.91,258.39,3.5200000000000387,2.3500000000000227,2519916,2890344,2146782,743562,97121
2017-10-15,259.16,261.5,256.49,5.009999999999991,-1.1399999999999864,261.142,264.83,259.05,5.779999999999973,2.829999999999984,257.616,259.69,256.03,3.660000000000025,-0.25,260.44,264.75,258.62,6.1299999999999955,5.0,2586302,3955922,1818869,2137053,2137053
2017-10-22,262.226,265.13,258.26,6.8700000000000045,-6.8700000000000045,264.026,267.21,259.5,7.7099999999999795,-6.480000000000018,258.598,263.24,254.5,8.740000000000009,-6.339999999999975,260.49399999999997,266.0,256.46,9.54000000000002,-5.860000000000014,4383523,7895318,2899168,4996150,-403227
2017-10-29,258.762,262.42,255.45,6.970000000000027,6.970000000000027,261.356,263.79,259.41,4.3799999999999955,3.3799999999999955,257.424,260.08,255.33,4.749999999999972,4.749999999999972,260.022,262.63,257.98,4.649999999999977,2.5,2767776,3025919,2529912,496007,-415135
2017-11-05,263.99,266.14,262.11,4.029999999999973,-0.5099999999999909,265.998,267.62,262.5,5.1200000000000045,-3.339999999999975,262.21,265.29,259.56,5.730000000000018,-2.92999999999995,263.864,266.13,260.85,5.279999999999973,-3.2199999999999704,2783053,3215865,1740621,1475244,-1170977
2017-11-12,262.334,263.76,261.42,2.339999999999975,1.1499999999999773,263.862,265.04,262.4,2.640000000000043,0.37999999999999545,261.24199999999996,263.34,260.15,3.1899999999999977,1.5399999999999636,262.6,263.7,261.76,1.9399999999999977,-0.160000000000025,2381706,2710174,1724790,985384,-880077
2017-11-19,265.375,267.0,263.0,4.0,2.259999999999991,266.6675,267.48,265.62,1.8600000000000136,0.9499999999999886,264.1325,264.71,262.76,1.9499999999999886,1.7699999999999818,265.6625,266.99,264.63,2.3600000000000136,1.25,1743699,2447398,788957,1658441,-1658441
2017-11-26,269.856,277.51,265.38,12.129999999999995,12.129999999999995,272.06,278.73,266.84,11.890000000000043,11.890000000000043,267.226,270.6,264.72,5.8799999999999955,5.8799999999999955,270.21,276.8,265.58,11.220000000000027,5.800000000000011,3295227,4820313,1772196,3048117,2820287
2017-12-03,278.708,285.01,274.87,10.139999999999986,8.849999999999966,282.504,287.32,279.14,8.180000000000007,5.490000000000009,277.244,283.56,274.0,9.560000000000002,7.560000000000002,279.93,285.9,275.54,10.359999999999957,7.92999999999995,3914410,5523013,2538083,2984930,-1082485
2017-12-10,290.818,295.87,286.21,9.660000000000025,9.660000000000025,293.866,297.37,286.49,10.879999999999995,10.879999999999995,288.588,293.02,279.9,13.120000000000005,13.120000000000005,290.552,293.94,283.16,10.779999999999973,10.779999999999973,5086610,6933490,3913444,3020046,2868248
2017-12-17,297.116,298.7,296.0,2.6999999999999886,0.3299999999999841,297.792,299.33,296.52,2.8100000000000023,-0.6200000000000045,294.59,297.11,293.01,4.100000000000023,-1.509999999999991,296.284,297.9,295.03,2.8700000000000045,-1.0399999999999636,3163865,5398275,2257350,3140925,-644294
2017-12-24,296.175,296.94,295.54,1.3999999999999773,1.3999999999999773,297.1325,297.44,296.8,0.6399999999999864,-0.13999999999998636,294.755,294.83,294.65,0.18000000000000682,0.18000000000000682,295.56,296.35,294.91,1.4399999999999977,-0.44999999999998863,1525979,1824591,1394737,429854,429854
2017-12-31,296.6,297.94,295.75,2.1899999999999977,1.0199999999999818,300.7,308.89,296.99,11.899999999999977,11.899999999999977,295.765,296.72,295.4,1.32000000000005,1.32000000000005,300.0375,308.84,296.67,12.169999999999959,12.0,4134891,6177731,2978918,3198813,3198813
