Date,SPDR Citi International Government Inflation-ProteEtf_Open_average,SPDR Citi International Government Inflation-ProteEtf_Open_max,SPDR Citi International Government Inflation-ProteEtf_Open_min,SPDR Citi International Government Inflation-ProteEtf_Open_volatility,SPDR Citi International Government Inflation-ProteEtf_Open_change,SPDR Citi International Government Inflation-ProteEtf_High_average,SPDR Citi International Government Inflation-ProteEtf_High_max,SPDR Citi International Government Inflation-ProteEtf_High_min,SPDR Citi International Government Inflation-ProteEtf_High_volatility,SPDR Citi International Government Inflation-ProteEtf_High_change,SPDR Citi International Government Inflation-ProteEtf_Low_average,SPDR Citi International Government Inflation-ProteEtf_Low_max,SPDR Citi International Government Inflation-ProteEtf_Low_min,SPDR Citi International Government Inflation-ProteEtf_Low_volatility,SPDR Citi International Government Inflation-ProteEtf_Low_change,SPDR Citi International Government Inflation-ProteEtf_Close_average,SPDR Citi International Government Inflation-ProteEtf_Close_max,SPDR Citi International Government Inflation-ProteEtf_Close_min,SPDR Citi International Government Inflation-ProteEtf_Close_volatility,SPDR Citi International Government Inflation-ProteEtf_Close_change
2017-04-09,55.37,55.37,55.37,0.0,0.0,55.48,55.48,55.48,0.0,0.0,55.12,55.12,55.12,0.0,0.0,55.2,55.2,55.2,0.0,0.0
2017-04-16,55.51,55.51,55.51,0.0,0.0,55.53,55.53,55.53,0.0,0.0,55.37,55.37,55.37,0.0,0.0,55.43,55.43,55.43,0.0,0.0
2017-04-23,55.1,55.1,55.1,0.0,0.0,55.48,55.48,55.48,0.0,0.0,55.1,55.1,55.1,0.0,0.0,55.33,55.33,55.33,0.0,0.0
2017-04-30,54.95,54.95,54.95,0.0,0.0,55.17,55.17,55.17,0.0,0.0,54.81,54.81,54.81,0.0,0.0,55.07,55.07,55.07,0.0,0.0
2017-05-07,55.32,55.32,55.32,0.0,0.0,55.45,55.45,55.45,0.0,0.0,55.12,55.12,55.12,0.0,0.0,55.3,55.3,55.3,0.0,0.0
2017-05-14,55.43,55.43,55.43,0.0,0.0,55.89,55.89,55.89,0.0,0.0,55.43,55.43,55.43,0.0,0.0,55.76,55.76,55.76,0.0,0.0
2017-05-21,56.0,56.0,56.0,0.0,0.0,56.01,56.01,56.01,0.0,0.0,55.79,55.79,55.79,0.0,0.0,55.81,55.81,55.81,0.0,0.0
2017-05-28,56.13,56.13,56.13,0.0,0.0,56.42,56.42,56.42,0.0,0.0,56.02,56.02,56.02,0.0,0.0,56.29,56.29,56.29,0.0,0.0
2017-06-04,55.76,55.76,55.76,0.0,0.0,55.98,55.98,55.98,0.0,0.0,55.6,55.6,55.6,0.0,0.0,55.71,55.71,55.71,0.0,0.0
2017-06-11,55.45,55.45,55.45,0.0,0.0,55.64,55.64,55.64,0.0,0.0,55.36,55.36,55.36,0.0,0.0,55.64,55.64,55.64,0.0,0.0
2017-06-18,55.68,55.68,55.68,0.0,0.0,55.7,55.7,55.7,0.0,0.0,55.55,55.55,55.55,0.0,0.0,55.64,55.64,55.64,0.0,0.0
2017-06-25,55.56,55.56,55.56,0.0,0.0,55.6,55.6,55.6,0.0,0.0,55.5,55.5,55.5,0.0,0.0,55.56,55.56,55.56,0.0,0.0
2017-07-02,54.76,54.76,54.76,0.0,0.0,54.96,54.96,54.96,0.0,0.0,54.75,54.75,54.75,0.0,0.0,54.86,54.86,54.86,0.0,0.0
2017-07-09,55.73,55.73,55.73,0.0,0.0,55.73,55.73,55.73,0.0,0.0,55.65,55.65,55.65,0.0,0.0,55.72,55.72,55.72,0.0,0.0
2017-07-16,56.68,56.68,56.68,0.0,0.0,56.73,56.73,56.73,0.0,0.0,56.45,56.45,56.45,0.0,0.0,56.58,56.58,56.58,0.0,0.0
2017-07-23,56.75,56.75,56.75,0.0,0.0,56.95,56.95,56.95,0.0,0.0,56.74,56.74,56.74,0.0,0.0,56.94,56.94,56.94,0.0,0.0
2017-07-30,57.28,57.28,57.28,0.0,0.0,57.28,57.28,57.28,0.0,0.0,56.9,56.9,56.9,0.0,0.0,57.02,57.02,57.02,0.0,0.0
2017-08-06,57.32,57.32,57.32,0.0,0.0,57.46,57.46,57.46,0.0,0.0,57.21,57.21,57.21,0.0,0.0,57.43,57.43,57.43,0.0,0.0
2017-08-13,57.18,57.18,57.18,0.0,0.0,57.29,57.29,57.29,0.0,0.0,56.98,56.98,56.98,0.0,0.0,57.01,57.01,57.01,0.0,0.0
2017-08-20,57.37,57.37,57.37,0.0,0.0,57.85,57.85,57.85,0.0,0.0,57.37,57.37,57.37,0.0,0.0,57.85,57.85,57.85,0.0,0.0
2017-08-27,57.83,57.83,57.83,0.0,0.0,57.97,57.97,57.97,0.0,0.0,57.7,57.7,57.7,0.0,0.0,57.96,57.96,57.96,0.0,0.0
2017-09-03,59.03,59.03,59.03,0.0,0.0,59.24,59.24,59.24,0.0,0.0,58.97,58.97,58.97,0.0,0.0,59.11,59.11,59.11,0.0,0.0
2017-09-10,58.16,58.16,58.16,0.0,0.0,58.45,58.45,58.45,0.0,0.0,58.13,58.13,58.13,0.0,0.0,58.16,58.16,58.16,0.0,0.0
2017-09-17,58.05,58.05,58.05,0.0,0.0,58.36,58.36,58.36,0.0,0.0,58.0,58.0,58.0,0.0,0.0,58.21,58.21,58.21,0.0,0.0
2017-09-24,57.31,57.31,57.31,0.0,0.0,57.41,57.41,57.41,0.0,0.0,57.3,57.3,57.3,0.0,0.0,57.31,57.31,57.31,0.0,0.0
2017-10-01,56.4,56.4,56.4,0.0,0.0,56.81,56.81,56.81,0.0,0.0,56.37,56.37,56.37,0.0,0.0,56.74,56.74,56.74,0.0,0.0
2017-10-08,57.47,57.47,57.47,0.0,0.0,57.58,57.58,57.58,0.0,0.0,57.4,57.4,57.4,0.0,0.0,57.49,57.49,57.49,0.0,0.0
2017-10-15,57.0,57.0,57.0,0.0,0.0,57.0,57.0,57.0,0.0,0.0,56.74,56.74,56.74,0.0,0.0,56.9,56.9,56.9,0.0,0.0
2017-10-22,55.77,55.77,55.77,0.0,0.0,56.1,56.1,56.1,0.0,0.0,55.7,55.7,55.7,0.0,0.0,55.86,55.86,55.86,0.0,0.0
2017-10-29,56.49,56.49,56.49,0.0,0.0,56.49,56.49,56.49,0.0,0.0,55.9,55.9,55.9,0.0,0.0,56.0,56.0,56.0,0.0,0.0
2017-11-05,56.64,56.64,56.64,0.0,0.0,56.7,56.7,56.7,0.0,0.0,56.33,56.33,56.33,0.0,0.0,56.48,56.48,56.48,0.0,0.0
2017-11-12,56.56,56.56,56.56,0.0,0.0,56.88,56.88,56.88,0.0,0.0,56.56,56.56,56.56,0.0,0.0,56.86,56.86,56.86,0.0,0.0
2017-11-19,57.38,57.38,57.38,0.0,0.0,57.57,57.57,57.57,0.0,0.0,57.38,57.38,57.38,0.0,0.0,57.45,57.45,57.45,0.0,0.0
2017-11-26,57.08,57.08,57.08,0.0,0.0,57.36,57.36,57.36,0.0,0.0,56.77,56.77,56.77,0.0,0.0,57.27,57.27,57.27,0.0,0.0
2017-12-03,56.86,56.86,56.86,0.0,0.0,56.91,56.91,56.91,0.0,0.0,56.7,56.7,56.7,0.0,0.0,56.9,56.9,56.9,0.0,0.0
2017-12-10,57.1,57.1,57.1,0.0,0.0,57.18,57.18,57.18,0.0,0.0,56.84,56.84,56.84,0.0,0.0,57.18,57.18,57.18,0.0,0.0
2017-12-17,56.97,56.97,56.97,0.0,0.0,56.97,56.97,56.97,0.0,0.0,56.6,56.6,56.6,0.0,0.0,56.7,56.7,56.7,0.0,0.0
2017-12-24,57.64,57.64,57.64,0.0,0.0,57.64,57.64,57.64,0.0,0.0,57.47,57.47,57.47,0.0,0.0,57.52,57.52,57.52,0.0,0.0
2017-12-31,58.11,58.11,58.11,0.0,0.0,58.16,58.16,58.16,0.0,0.0,57.89,57.89,57.89,0.0,0.0,57.92,57.92,57.92,0.0,0.0
