Date,BECN_stock_Open_average,BECN_stock_Open_max,BECN_stock_Open_min,BECN_stock_Open_volatility,BECN_stock_Open_change,BECN_stock_High_average,BECN_stock_High_max,BECN_stock_High_min,BECN_stock_High_volatility,BECN_stock_High_change,BECN_stock_Low_average,BECN_stock_Low_max,BECN_stock_Low_min,BECN_stock_Low_volatility,BECN_stock_Low_change,BECN_stock_Close_average,BECN_stock_Close_max,BECN_stock_Close_min,BECN_stock_Close_volatility,BECN_stock_Close_change,BECN_stock_Volume_average,BECN_stock_Volume_max,BECN_stock_Volume_min,BECN_stock_Volume_volatility,BECN_stock_Volume_change
2017-10-08,52.346000000000004,52.66,52.06,0.5999999999999943,-0.1599999999999966,52.467999999999996,52.66,52.31,0.3499999999999943,-0.04999999999999716,51.836,52.04,51.63,0.4099999999999966,0.030000000000001137,52.266,52.42,52.03,0.39000000000000057,0.19000000000000483,542764,725360,395648,329712,-313097
2017-10-15,53.53,55.25,52.42,2.8299999999999983,2.8299999999999983,54.467999999999996,56.36,53.08,3.280000000000001,3.280000000000001,53.402,55.13,52.36,2.770000000000003,2.770000000000003,54.054,55.69,52.73,2.960000000000001,2.960000000000001,839066,1200196,538654,661542,103329
2017-10-22,54.76,55.72,54.08,1.6400000000000006,-1.25,55.116,55.82,54.43,1.3900000000000006,-0.8800000000000026,54.182,54.89,53.77,1.1199999999999974,-0.9500000000000028,54.584,54.94,54.14,0.7999999999999972,-0.01999999999999602,554609,787533,342858,444675,-175806
2017-10-29,54.942,55.69,54.39,1.2999999999999972,-0.07000000000000028,55.492,56.36,54.81,1.5499999999999972,0.11999999999999744,54.436,55.29,54.15,1.1400000000000006,0.05000000000000426,54.852,55.67,54.26,1.4100000000000037,0.19000000000000483,466931,629216,344760,284456,38283
2017-11-05,54.274,54.78,53.94,0.8400000000000034,-0.259999999999998,54.842,55.14,54.51,0.6300000000000026,0.23000000000000398,53.92,54.37,53.42,0.9499999999999957,-0.25,54.532000000000004,54.87,54.25,0.6199999999999974,0.09999999999999432,329571,539137,221133,318004,-278090
2017-11-12,54.854,54.97,54.6,0.36999999999999744,0.259999999999998,55.358,55.7,55.15,0.5500000000000043,0.5400000000000063,54.56,54.88,54.29,0.5900000000000034,0.21999999999999886,55.182,55.63,54.77,0.8599999999999994,0.6799999999999997,450404,670297,282735,387562,387562
2017-11-19,58.552499999999995,59.66,55.9,3.759999999999998,3.759999999999998,59.7725,61.68,56.93,4.75,4.75,57.5075,59.37,55.33,4.039999999999999,4.039999999999999,58.9775,61.29,56.28,5.009999999999998,5.009999999999998,1314930,2500676,608074,1892602,-393985
2017-11-26,62.11,64.26,60.25,4.010000000000005,3.1000000000000085,63.154,64.45,61.27,3.1799999999999997,2.990000000000002,61.228,62.66,60.0,2.6599999999999966,1.6099999999999994,62.542,64.08,60.24,3.8399999999999963,3.3500000000000014,1212155,1667149,825160,841989,-410758
2017-12-03,62.716,64.0,61.84,2.1599999999999966,-1.7100000000000009,63.117999999999995,64.88,62.5,2.3799999999999955,-2.3799999999999955,61.912,63.18,61.48,1.7000000000000028,-1.6499999999999986,62.288,63.24,61.83,1.4100000000000037,-1.2800000000000011,715456,941238,558337,382901,-302486
2017-12-10,61.136,61.88,60.27,1.6099999999999994,-1.6099999999999994,61.676,62.12,61.24,0.8799999999999955,-0.269999999999996,60.525999999999996,61.43,59.79,1.6400000000000006,-1.240000000000002,61.036,61.64,60.1,1.5399999999999991,0.00999999999999801,666184,1069501,489990,579511,579511
2017-12-17,62.134,62.59,61.71,0.8800000000000026,-0.6700000000000017,62.47,63.07,61.81,1.259999999999998,-1.259999999999998,61.678,62.23,61.26,0.9699999999999989,-0.9699999999999989,61.896,62.39,61.49,0.8999999999999986,-0.8999999999999986,539667,640718,398015,242703,-204095
2017-12-24,63.16,64.26,61.66,2.6000000000000085,2.6000000000000085,64.125,64.84,63.7,1.1400000000000006,1.1100000000000065,62.83,63.68,61.66,2.020000000000003,2.020000000000003,63.6175,64.19,63.24,0.9499999999999957,0.519999999999996,435987,556653,358009,198644,-107764
2017-12-31,65.1675,66.4,63.82,2.5800000000000054,1.279999999999994,65.785,66.47,64.72,1.75,0.7999999999999972,64.4075,65.01,63.46,1.5500000000000043,0.9499999999999957,65.00999999999999,66.08,64.49,1.5900000000000034,-0.20000000000000284,675621,808238,580502,227736,192229
