Date,AMAG_stock_Open_average,AMAG_stock_Open_max,AMAG_stock_Open_min,AMAG_stock_Open_volatility,AMAG_stock_Open_change,AMAG_stock_High_average,AMAG_stock_High_max,AMAG_stock_High_min,AMAG_stock_High_volatility,AMAG_stock_High_change,AMAG_stock_Low_average,AMAG_stock_Low_max,AMAG_stock_Low_min,AMAG_stock_Low_volatility,AMAG_stock_Low_change,AMAG_stock_Close_average,AMAG_stock_Close_max,AMAG_stock_Close_min,AMAG_stock_Close_volatility,AMAG_stock_Close_change,AMAG_stock_Volume_average,AMAG_stock_Volume_max,AMAG_stock_Volume_min,AMAG_stock_Volume_volatility,AMAG_stock_Volume_change
2017-10-22,15.69,16.15,15.2,0.9499999999999993,-0.8000000000000007,16.044,16.65,15.45,1.1999999999999993,-1.1999999999999993,15.262,15.7,14.9,0.7999999999999989,-0.7999999999999989,15.56,16.05,15.2,0.8500000000000014,-0.7000000000000011,1021517,1593740,623775,969965,-606479
2017-10-29,14.92,15.9,12.75,3.1500000000000004,-2.4499999999999993,15.574,16.42,14.05,2.370000000000001,-1.8499999999999996,14.136,15.55,11.93,3.620000000000001,-2.4499999999999993,14.856,15.95,12.8,3.1499999999999986,-1.7700000000000014,1820863,4501698,837266,3664432,1026504
2017-11-05,13.69,14.2,13.1,1.0999999999999996,0.34999999999999964,14.206,14.7,13.7,1.0,0.4299999999999997,13.31,14.0,12.95,1.0500000000000007,1.0,13.71,14.2,13.05,1.1499999999999986,0.5500000000000007,820332,1193025,477225,715800,-429421
2017-11-12,14.03,14.45,13.55,0.8999999999999986,0.09999999999999964,14.686,15.05,14.45,0.6000000000000014,-0.5800000000000001,13.64,13.95,13.15,0.7999999999999989,0.049999999999998934,14.09,14.45,13.65,0.7999999999999989,-0.4499999999999993,837061,1212845,450049,762796,-528005
2017-11-19,14.100000000000001,14.55,13.75,0.8000000000000007,0.5,14.48,14.72,14.2,0.5200000000000014,0.5,13.7925,14.07,13.55,0.5199999999999996,0.2699999999999996,14.175,14.65,13.75,0.9000000000000004,0.09999999999999964,523202,928572,252635,675937,-161501
2017-11-26,14.03,14.3,13.7,0.6000000000000014,-0.15000000000000036,14.33,14.5,14.05,0.4499999999999993,0.05000000000000071,13.56,13.75,13.4,0.34999999999999964,-0.25,13.93,14.15,13.7,0.45000000000000107,0.15000000000000036,665695,1040431,475298,565133,-183697
2017-12-03,14.08,14.25,13.9,0.34999999999999964,0.049999999999998934,14.566,14.65,14.5,0.15000000000000036,-0.049999999999998934,13.89,14.05,13.8,0.25,0.25,14.12,14.4,13.8,0.5999999999999996,0.5999999999999996,657618,709352,573833,135519,106608
2017-12-10,14.32,14.55,13.85,0.7000000000000011,-0.7000000000000011,14.726,14.95,14.5,0.4499999999999993,-0.33000000000000007,14.0,14.35,13.75,0.5999999999999996,-0.3999999999999986,14.3,14.5,13.8,0.6999999999999993,0.019999999999999574,990361,2293301,507855,1785446,1502186
2017-12-17,14.16,14.6,13.95,0.6500000000000004,-0.5999999999999996,14.354,14.7,14.07,0.629999999999999,-0.629999999999999,13.77,13.9,13.5,0.40000000000000036,-0.40000000000000036,14.016,14.2,13.85,0.34999999999999964,-0.3199999999999985,604146,705982,518108,187874,-67110
2017-12-24,13.775,14.0,13.55,0.4499999999999993,-0.25,13.95,14.2,13.6,0.5999999999999996,-0.5,13.5375,13.8,13.2,0.6000000000000014,-0.6000000000000014,13.6375,13.95,13.25,0.6999999999999993,-0.6500000000000004,561712,987567,297076,690491,352738
2017-12-31,14.55,15.3,13.35,1.950000000000001,1.5,15.075,15.4,14.65,0.75,0.29999999999999893,14.155,14.6,13.22,1.379999999999999,1.129999999999999,14.8125,15.3,14.55,0.75,-0.049999999999998934,880303,1230348,593425,636923,-611259
