Date,FBP_stock_Open_average,FBP_stock_Open_max,FBP_stock_Open_min,FBP_stock_Open_volatility,FBP_stock_Open_change,FBP_stock_High_average,FBP_stock_High_max,FBP_stock_High_min,FBP_stock_High_volatility,FBP_stock_High_change,FBP_stock_Low_average,FBP_stock_Low_max,FBP_stock_Low_min,FBP_stock_Low_volatility,FBP_stock_Low_change,FBP_stock_Close_average,FBP_stock_Close_max,FBP_stock_Close_min,FBP_stock_Close_volatility,FBP_stock_Close_change,FBP_stock_Volume_average,FBP_stock_Volume_max,FBP_stock_Volume_min,FBP_stock_Volume_volatility,FBP_stock_Volume_change
2017-10-01,5.094,5.13,5.01,0.1200000000000001,0.009999999999999787,5.194,5.27,5.13,0.13999999999999968,0.02999999999999936,5.036,5.13,4.96,0.16999999999999993,0.040000000000000036,5.112,5.23,4.98,0.25,0.10000000000000053,3105380,4404831,1490459,2914372,-1901044
2017-10-08,5.008,5.2,4.72,0.4800000000000004,-0.4800000000000004,5.04,5.2,4.8,0.40000000000000036,-0.40000000000000036,4.858,5.06,4.65,0.40999999999999925,-0.40999999999999925,4.916,5.14,4.66,0.47999999999999954,-0.47999999999999954,1767354,2319842,1276360,1043482,-345825
2017-10-15,4.78,4.85,4.66,0.1899999999999995,0.16000000000000014,4.882,4.93,4.83,0.09999999999999964,0.0,4.73,4.8,4.66,0.13999999999999968,0.13999999999999968,4.8,4.83,4.77,0.0600000000000005,-0.009999999999999787,1177048,1692806,824094,868712,-292542
2017-10-22,4.892,5.14,4.73,0.40999999999999925,0.3199999999999994,5.018,5.21,4.79,0.41999999999999993,0.34999999999999964,4.8420000000000005,5.07,4.7,0.3700000000000001,0.3700000000000001,4.9719999999999995,5.18,4.71,0.46999999999999975,0.46999999999999975,1346998,1735292,693419,1041873,298402
2017-10-29,5.0760000000000005,5.17,4.94,0.22999999999999954,-0.040000000000000036,5.192,5.26,5.14,0.1200000000000001,-0.04999999999999982,4.974,5.07,4.91,0.16000000000000014,0.16000000000000014,5.07,5.15,4.93,0.22000000000000064,0.22000000000000064,1317106,2285903,881506,1404397,-542693
2017-11-05,4.9399999999999995,5.18,4.72,0.45999999999999996,-0.40000000000000036,5.014,5.3,4.79,0.5099999999999998,-0.34000000000000075,4.806,5.1,4.61,0.4899999999999993,-0.40999999999999925,4.874,5.15,4.71,0.4400000000000004,-0.3800000000000008,1756491,3245306,1196370,2048936,120534
2017-11-12,4.726,4.87,4.64,0.23000000000000043,0.08999999999999986,4.852,4.98,4.74,0.2400000000000002,0.2400000000000002,4.62,4.72,4.48,0.23999999999999932,0.02999999999999936,4.808,4.91,4.7,0.20999999999999996,0.20999999999999996,2921089,3683474,2092543,1590931,1017806
2017-11-19,4.93,5.0,4.82,0.17999999999999972,0.08999999999999986,4.995,5.05,4.92,0.1299999999999999,0.08999999999999986,4.845,4.96,4.76,0.20000000000000018,0.1200000000000001,4.93,5.0,4.83,0.16999999999999993,0.09999999999999964,1511853,2557594,549096,2008498,-1328628
2017-11-26,5.06,5.24,4.93,0.3100000000000005,0.08000000000000007,5.15,5.3,4.99,0.3099999999999996,0.09999999999999964,4.914,5.11,4.79,0.3200000000000003,-0.009999999999999787,5.052,5.17,4.89,0.28000000000000025,0.1900000000000004,2182374,3555193,1621281,1933912,222185
2017-12-03,5.0600000000000005,5.19,4.99,0.20000000000000018,-0.1200000000000001,5.138,5.3,5.06,0.2400000000000002,-0.14999999999999947,4.976,4.99,4.96,0.03000000000000025,0.0,5.024,5.04,5.0,0.040000000000000036,0.0,3003520,6946734,1509650,5437084,3879596
2017-12-10,5.016,5.08,4.95,0.1299999999999999,-0.04999999999999982,5.144,5.24,5.05,0.1900000000000004,-0.08999999999999986,4.936,5.05,4.84,0.20999999999999996,-0.16000000000000014,5.0120000000000005,5.09,4.94,0.14999999999999947,-0.09999999999999964,4452567,12577242,1540258,11036984,11036984
2017-12-17,5.176,5.41,5.0,0.41000000000000014,0.2999999999999998,5.2540000000000004,5.53,5.07,0.45999999999999996,0.20999999999999996,5.03,5.24,4.85,0.39000000000000057,0.27000000000000046,5.144,5.35,4.97,0.3799999999999999,0.2599999999999998,2956120,4052153,1499876,2552277,-1278642
2017-12-24,5.195,5.26,5.15,0.10999999999999943,-0.08000000000000007,5.215,5.29,5.18,0.11000000000000032,-0.11000000000000032,5.095,5.14,5.06,0.08000000000000007,-0.08000000000000007,5.1375,5.2,5.1,0.10000000000000053,-0.10000000000000053,1400766,1723002,924367,798635,798635
2017-12-31,5.1125,5.13,5.08,0.04999999999999982,0.0,5.16,5.2,5.14,0.0600000000000005,0.0600000000000005,5.055,5.1,5.02,0.08000000000000007,0.08000000000000007,5.1025,5.13,5.07,0.05999999999999961,0.05999999999999961,1456320,1866811,1104391,762420,-498442
