Date,USAU_stock_Open_average,USAU_stock_Open_max,USAU_stock_Open_min,USAU_stock_Open_volatility,USAU_stock_Open_change,USAU_stock_High_average,USAU_stock_High_max,USAU_stock_High_min,USAU_stock_High_volatility,USAU_stock_High_change,USAU_stock_Low_average,USAU_stock_Low_max,USAU_stock_Low_min,USAU_stock_Low_volatility,USAU_stock_Low_change,USAU_stock_Close_average,USAU_stock_Close_max,USAU_stock_Close_min,USAU_stock_Close_volatility,USAU_stock_Close_change,USAU_stock_Volume_average,USAU_stock_Volume_max,USAU_stock_Volume_min,USAU_stock_Volume_volatility,USAU_stock_Volume_change
2017-10-01,1.97,2.22,1.85,0.3700000000000001,-0.3600000000000001,2.02088,2.2245,1.8799,0.3446,-0.3446,1.85002,2.03,1.74,0.2899999999999998,-0.2899999999999998,1.8900000000000001,2.06,1.8,0.26,-0.26,345733,531001,120809,410192,293186
2017-10-08,1.75,1.81,1.67,0.14000000000000012,-0.07000000000000006,1.784,1.83,1.75,0.08000000000000007,-0.08000000000000007,1.676,1.71,1.63,0.08000000000000007,-0.06000000000000005,1.7252,1.76,1.681,0.07899999999999996,-0.07899999999999996,228633,377235,81807,295428,-82097
2017-10-15,1.568,1.71,1.4,0.31000000000000005,-0.31000000000000005,1.6023399999999999,1.71,1.5,0.20999999999999996,-0.19999999999999996,1.4551,1.6111,1.31,0.3010999999999999,-0.3010999999999999,1.51068,1.67,1.35,0.31999999999999984,-0.31999999999999984,303399,499907,153899,346008,274583
2017-10-22,1.234,1.33,1.1,0.22999999999999998,-0.22999999999999998,1.3025,1.38,1.24,0.1399999999999999,-0.09750000000000014,1.1520000000000001,1.23,1.1,0.1299999999999999,-0.09999999999999987,1.196,1.3,1.11,0.18999999999999995,-0.17000000000000015,303360,504258,212642,291616,-225810
2017-10-29,1.158,1.22,1.11,0.10999999999999988,-0.029999999999999805,1.208,1.25,1.16,0.09000000000000008,-0.06000000000000005,1.1139999999999999,1.16,1.05,0.10999999999999988,-0.07999999999999985,1.148,1.2,1.1,0.09999999999999987,-0.07999999999999985,174282,213499,144461,69038,46546
2017-11-05,1.304,1.44,1.11,0.32999999999999985,0.10999999999999988,1.43,1.54,1.3,0.24,-0.17999999999999994,1.21222,1.2801,1.11,0.17009999999999992,0.09099999999999975,1.33734,1.44,1.24,0.19999999999999996,-0.16999999999999993,365654,852708,116454,736254,-736254
2017-11-12,1.496,1.67,1.33,0.33999999999999986,0.22999999999999998,1.596,1.71,1.41,0.30000000000000004,0.20000000000000018,1.4103999999999999,1.47,1.281,0.18900000000000006,0.18900000000000006,1.5160799999999999,1.65,1.4,0.25,0.14000000000000012,336053,665785,126667,539118,-8672
2017-11-19,1.5575,1.58,1.53,0.050000000000000044,-0.040000000000000036,1.616375,1.64,1.5756,0.06440000000000001,0.009899999999999798,1.50115,1.53,1.48,0.050000000000000044,-0.034599999999999964,1.5625,1.6,1.54,0.06000000000000005,0.030000000000000027,183523,289473,74746,214727,-214727
2017-11-26,1.456,1.59,1.4,0.19000000000000017,-0.19000000000000017,1.48426,1.5918,1.41,0.18180000000000018,-0.14180000000000015,1.374,1.42,1.35,0.06999999999999984,-0.040000000000000036,1.422,1.45,1.37,0.07999999999999985,-0.010000000000000009,168915,295831,63722,232109,-84640
2017-12-03,1.358,1.44,1.29,0.1499999999999999,-0.1499999999999999,1.38042,1.449,1.3263,0.12270000000000003,-0.10899999999999999,1.3065,1.38,1.25,0.1299999999999999,-0.1299999999999999,1.33924,1.4062,1.3,0.10619999999999985,-0.09619999999999984,120467,164997,79435,85562,3366
2017-12-10,1.322,1.35,1.29,0.06000000000000005,-0.030000000000000027,1.34344,1.35,1.3372,0.012800000000000145,0.012800000000000145,1.2719,1.28,1.26,0.020000000000000018,-0.0004999999999999449,1.305,1.33,1.275,0.05500000000000016,0.010000000000000009,131118,176015,58348,117667,117667
2017-12-17,1.386,1.44,1.35,0.08999999999999986,0.039999999999999813,1.54832,1.9099,1.4,0.5099,0.4599,1.36002,1.38,1.35,0.029999999999999805,0.020100000000000007,1.4469999999999998,1.63,1.365,0.2649999999999999,0.25,295236,894576,52921,841655,708264
2017-12-24,1.6775,1.75,1.59,0.15999999999999992,0.0,1.745,1.81,1.7,0.1100000000000001,-0.06000000000000005,1.537475,1.601,1.5141,0.08689999999999998,0.08689999999999998,1.6116,1.6864,1.55,0.13639999999999985,0.07999999999999985,407510,607774,256708,351066,-157275
2017-12-31,1.8075,1.99,1.69,0.30000000000000004,0.30000000000000004,1.850575,2.09,1.6933,0.39669999999999983,0.39669999999999983,1.7425,1.93,1.64,0.29000000000000004,0.29000000000000004,1.815,2.05,1.66,0.3899999999999999,0.3899999999999999,501544,897938,113578,784360,784360
