Date,GNC_stock_Open_average,GNC_stock_Open_max,GNC_stock_Open_min,GNC_stock_Open_volatility,GNC_stock_Open_change,GNC_stock_High_average,GNC_stock_High_max,GNC_stock_High_min,GNC_stock_High_volatility,GNC_stock_High_change,GNC_stock_Low_average,GNC_stock_Low_max,GNC_stock_Low_min,GNC_stock_Low_volatility,GNC_stock_Low_change,GNC_stock_Close_average,GNC_stock_Close_max,GNC_stock_Close_min,GNC_stock_Close_volatility,GNC_stock_Close_change,GNC_stock_Volume_average,GNC_stock_Volume_max,GNC_stock_Volume_min,GNC_stock_Volume_volatility,GNC_stock_Volume_change
2017-10-01,8.83,8.93,8.61,0.3200000000000003,-0.2900000000000009,9.004,9.13,8.73,0.40000000000000036,-0.33999999999999986,8.686,8.83,8.52,0.3100000000000005,-0.17999999999999972,8.746,8.91,8.56,0.34999999999999964,-0.28999999999999915,1278915,1572829,1014610,558219,100248
2017-10-08,8.23,8.61,8.04,0.5700000000000003,-0.5700000000000003,8.342,8.66,8.08,0.5800000000000001,-0.5800000000000001,7.878,8.04,7.64,0.39999999999999947,-0.04999999999999982,8.008,8.19,7.91,0.27999999999999936,-0.019999999999999574,2202484,3404119,1155004,2249115,-2249115
2017-10-15,8.014,8.28,7.8,0.47999999999999954,0.3699999999999992,8.177999999999999,8.36,8.03,0.33000000000000007,0.29999999999999893,7.888,8.11,7.68,0.4299999999999997,0.4299999999999997,8.106,8.34,7.86,0.47999999999999954,0.47999999999999954,1690600,2295219,1348201,947018,-751155
2017-10-22,7.7780000000000005,8.3,6.79,1.5100000000000007,-1.5100000000000007,7.898,8.35,7.02,1.33,-1.33,7.424,8.09,6.62,1.4699999999999998,-1.37,7.582,8.15,6.65,1.5,-1.2700000000000005,5618692,16276671,2069045,14207626,3125346
2017-10-29,6.798,6.9,6.72,0.1800000000000006,-0.1800000000000006,6.898,7.0,6.8,0.20000000000000018,-0.1200000000000001,6.63,6.71,6.56,0.15000000000000036,0.11000000000000032,6.736,6.84,6.64,0.20000000000000018,0.0600000000000005,2166850,3318223,1314222,2004001,-2004001
2017-11-05,6.316,6.82,5.95,0.8700000000000001,-0.6900000000000004,6.398,6.87,6.02,0.8500000000000005,-0.7999999999999998,6.008,6.62,5.61,1.0099999999999998,-0.8799999999999999,6.174,6.82,5.83,0.9900000000000002,-0.9900000000000002,3426677,5070850,1686990,3383860,1654790
2017-11-12,6.058,6.22,5.82,0.39999999999999947,0.39999999999999947,6.346,6.92,6.08,0.8399999999999999,0.79,5.9319999999999995,6.22,5.76,0.45999999999999996,0.41999999999999993,6.194,6.85,5.78,1.0699999999999994,0.8399999999999999,2543750,3566354,1385747,2180607,1267741
2017-11-19,6.085,6.85,5.39,1.46,-1.46,6.3100000000000005,6.89,5.72,1.17,-1.17,5.59,6.54,5.18,1.3600000000000003,-1.2400000000000002,5.8675,6.73,5.45,1.2800000000000002,-1.2000000000000002,4244394,7895471,1297853,6597618,-508466
2017-11-26,5.658,6.02,5.4,0.6199999999999992,-0.019999999999999574,5.904,6.38,5.66,0.7199999999999998,0.04999999999999982,5.446000000000001,5.66,5.33,0.33000000000000007,-0.03000000000000025,5.634,6.07,5.39,0.6800000000000006,-0.0600000000000005,3501429,5036913,2376372,2660541,716939
2017-12-03,5.232,5.43,5.08,0.34999999999999964,-0.2999999999999998,5.372,5.48,5.3,0.1800000000000006,-0.10000000000000053,5.07,5.12,5.03,0.08999999999999986,0.08999999999999986,5.21,5.32,5.09,0.23000000000000043,0.009999999999999787,4111588,7935955,2738378,5197577,-5197577
2017-12-10,4.9559999999999995,5.25,4.72,0.5300000000000002,-0.5300000000000002,5.112,5.53,4.87,0.6600000000000001,-0.6600000000000001,4.74,5.1,4.62,0.47999999999999954,-0.45999999999999996,4.852,5.14,4.68,0.45999999999999996,-0.2699999999999996,3881707,5454073,2799463,2654610,2344550
2017-12-17,4.58,4.86,3.79,1.0700000000000003,-1.0499999999999998,4.684,4.99,3.83,1.1600000000000001,-1.1600000000000001,4.272,4.71,3.61,1.1,-0.98,4.396,4.9,3.72,1.1800000000000002,-1.1599999999999997,6204692,17412728,2107117,15305611,1986346
2017-12-24,3.61,3.78,3.43,0.34999999999999964,-0.29000000000000004,3.7525,3.86,3.56,0.2999999999999998,-0.06000000000000005,3.3975,3.63,3.13,0.5,-0.2799999999999998,3.58,3.78,3.35,0.4299999999999997,-0.08999999999999986,5891843,7719343,3176835,4542508,4542508
2017-12-31,3.515,3.7,3.36,0.3400000000000003,-0.3400000000000003,3.6075,3.72,3.52,0.20000000000000018,-0.08000000000000007,3.3625,3.43,3.31,0.1200000000000001,-0.10000000000000009,3.49,3.57,3.39,0.17999999999999972,0.06999999999999984,3642260,4284875,3174509,1110366,-1109537
