Date,DLTR_stock_Open_average,DLTR_stock_Open_max,DLTR_stock_Open_min,DLTR_stock_Open_volatility,DLTR_stock_Open_change,DLTR_stock_High_average,DLTR_stock_High_max,DLTR_stock_High_min,DLTR_stock_High_volatility,DLTR_stock_High_change,DLTR_stock_Low_average,DLTR_stock_Low_max,DLTR_stock_Low_min,DLTR_stock_Low_volatility,DLTR_stock_Low_change,DLTR_stock_Close_average,DLTR_stock_Close_max,DLTR_stock_Close_min,DLTR_stock_Close_volatility,DLTR_stock_Close_change,DLTR_stock_Volume_average,DLTR_stock_Volume_max,DLTR_stock_Volume_min,DLTR_stock_Volume_volatility,DLTR_stock_Volume_change
2017-10-01,87.806,89.04,86.6,2.440000000000012,2.0400000000000063,88.69200000000001,89.9,86.92,2.980000000000004,2.5799999999999983,87.426,88.63,86.18,2.4499999999999886,2.1599999999999966,88.182,89.42,86.47,2.950000000000003,2.950000000000003,2299879,3784163,1497878,2286285,905771
2017-10-08,89.752,91.23,88.56,2.6700000000000017,0.5499999999999972,91.032,92.15,89.61,2.5400000000000063,2.5400000000000063,89.088,89.95,87.92,2.030000000000001,2.019999999999996,90.354,91.5,88.37,3.1299999999999955,3.1299999999999955,2120056,2660655,1834897,825758,223173
2017-10-15,91.512,91.95,91.06,0.8900000000000006,0.8900000000000006,92.16,92.55,91.93,0.6199999999999903,0.5,91.17,91.58,90.8,0.7800000000000011,0.519999999999996,91.746,92.37,91.41,0.960000000000008,0.4200000000000017,1534955,1971461,1167094,804367,133648
2017-10-22,91.926,92.38,91.5,0.8799999999999955,-0.35999999999999943,92.912,93.68,91.9,1.7800000000000011,-0.3500000000000085,91.28,91.78,90.85,0.9300000000000068,-0.730000000000004,92.31,93.23,91.61,1.6200000000000045,1.4899999999999949,1818586,2523112,1159867,1363245,613079
2017-10-29,92.04599999999999,93.28,91.2,2.0799999999999983,0.7600000000000051,93.29599999999999,94.8,92.06,2.739999999999995,1.5699999999999932,91.078,92.81,90.3,2.510000000000005,2.510000000000005,92.022,93.75,91.12,2.6299999999999955,2.3100000000000023,2020322,2538306,1384384,1153922,303626
2017-11-05,93.55199999999999,94.14,93.32,0.8200000000000074,0.6599999999999966,94.582,95.64,93.74,1.9000000000000057,1.9000000000000057,93.036,93.92,92.33,1.5900000000000034,1.5900000000000034,94.07000000000001,95.06,93.39,1.6700000000000017,1.6700000000000017,1742576,2995798,1193766,1802032,1660851
2017-11-12,93.874,94.79,92.83,1.960000000000008,0.0800000000000125,94.596,95.46,93.57,1.8900000000000006,-0.23999999999999488,92.746,93.99,91.31,2.6799999999999926,1.009999999999991,93.894,94.63,93.09,1.539999999999992,0.9200000000000017,1974665,2136368,1738484,397884,206597
2017-11-19,98.55000000000001,100.15,95.12,5.030000000000001,4.579999999999998,99.555,100.74,97.24,3.5,2.460000000000008,96.79249999999999,98.99,94.71,4.280000000000001,3.3200000000000074,98.67999999999999,99.77,97.11,2.6599999999999966,1.269999999999996,4473782,7828536,1741570,6086966,-3529132
2017-11-26,100.798,104.15,98.32,5.8300000000000125,3.5,102.70400000000001,105.14,98.98,6.159999999999997,4.929999999999993,100.07600000000001,102.65,97.7,4.950000000000003,2.9399999999999977,101.81,104.14,98.2,5.939999999999998,4.810000000000002,2998057,4236620,2461850,1774770,-55967
2017-12-03,106.49,107.93,104.49,3.440000000000012,3.0900000000000034,107.508,108.9,106.52,2.3800000000000097,1.7900000000000063,105.534,107.17,104.41,2.760000000000005,2.760000000000005,106.752,108.67,105.52,3.1500000000000057,2.299999999999997,2379336,2678780,2015152,663628,-227905
2017-12-10,106.722,108.67,105.21,3.460000000000008,-3.460000000000008,107.658,109.0,106.55,2.450000000000003,-1.4200000000000017,105.012,106.1,104.0,2.0999999999999943,-1.1899999999999977,105.964,107.07,104.65,2.4199999999999875,-0.7799999999999869,2477021,3283771,1969732,1314039,818193
2017-12-17,108.79599999999999,109.63,107.06,2.569999999999993,1.3900000000000006,110.096,110.86,109.5,1.3599999999999994,0.23999999999999488,107.876,108.51,106.45,2.0600000000000023,1.3400000000000034,109.024,109.46,108.47,0.9899999999999949,0.35999999999999943,1881321,2483573,1447533,1036040,-1036040
2017-12-24,108.485,109.58,107.86,1.7199999999999989,-1.7199999999999989,109.1425,110.69,108.41,2.280000000000001,-1.9899999999999949,107.51,108.2,107.12,1.0799999999999983,-0.9300000000000068,107.8425,108.5,107.31,1.1899999999999977,-1.1899999999999977,1395095,1768947,1180612,588335,190279
2017-12-31,108.685,109.59,107.99,1.6000000000000085,1.6000000000000085,109.92,111.23,109.21,2.0200000000000102,2.0200000000000102,107.84,109.29,106.5,2.7900000000000063,1.3000000000000114,109.1775,111.14,108.02,3.1200000000000045,2.450000000000003,1703234,2055498,1412062,643436,643436
