Date,BKRKY_stock_Open_average,BKRKY_stock_Open_max,BKRKY_stock_Open_min,BKRKY_stock_Open_volatility,BKRKY_stock_Open_change,BKRKY_stock_High_average,BKRKY_stock_High_max,BKRKY_stock_High_min,BKRKY_stock_High_volatility,BKRKY_stock_High_change,BKRKY_stock_Low_average,BKRKY_stock_Low_max,BKRKY_stock_Low_min,BKRKY_stock_Low_volatility,BKRKY_stock_Low_change,BKRKY_stock_Close_average,BKRKY_stock_Close_max,BKRKY_stock_Close_min,BKRKY_stock_Close_volatility,BKRKY_stock_Close_change,BKRKY_stock_Volume_average,BKRKY_stock_Volume_max,BKRKY_stock_Volume_min,BKRKY_stock_Volume_volatility,BKRKY_stock_Volume_change
2016-08-07,18.186,18.39,17.96,0.4299999999999997,-0.08000000000000185,18.348,18.45,18.25,0.1999999999999993,-0.14000000000000057,18.06,18.24,17.96,0.2799999999999976,-0.2099999999999973,18.204,18.3,18.03,0.2699999999999996,-0.2699999999999996,6965,13110,3788,9322,2771
2016-08-14,18.150000000000002,18.35,18.03,0.3200000000000003,-0.3200000000000003,18.244,18.35,18.16,0.19000000000000128,-0.19000000000000128,18.092,18.21,17.95,0.26000000000000156,-0.26000000000000156,18.184,18.23,18.15,0.08000000000000185,-0.08000000000000185,10902,19054,5340,13714,-2797
2016-08-21,17.576,17.78,17.36,0.4200000000000017,0.0,17.744,17.91,17.52,0.39000000000000057,-0.10999999999999943,17.454,17.62,17.24,0.38000000000000256,-0.21000000000000085,17.534,17.91,17.28,0.629999999999999,-0.28000000000000114,11214,23569,1931,21638,19302
2016-08-28,17.302,17.5,17.23,0.2699999999999996,0.25,17.374,17.6,17.24,0.360000000000003,0.3100000000000023,17.196,17.48,17.05,0.4299999999999997,0.4200000000000017,17.236,17.52,17.05,0.46999999999999886,0.370000000000001,6858,11906,2809,9097,3144
2016-09-04,17.91,18.18,17.6,0.5799999999999983,-0.3099999999999987,18.0475,18.25,17.62,0.629999999999999,-0.5,17.805,18.03,17.4,0.6300000000000026,-0.4400000000000013,17.94,18.12,17.4,0.7200000000000024,-0.7200000000000024,4867,8135,1823,6312,4345
2016-09-11,17.654,18.16,17.14,1.0199999999999996,0.759999999999998,17.8,18.41,17.45,0.9600000000000009,0.620000000000001,17.468,17.9,16.86,1.0399999999999991,1.0399999999999991,17.626,18.01,17.32,0.6900000000000013,0.6300000000000026,16765,24227,9250,14977,13436
2016-09-18,18.328,18.65,18.02,0.629999999999999,0.629999999999999,18.416,18.76,18.04,0.7200000000000024,0.6099999999999994,18.222,18.51,17.89,0.620000000000001,0.5300000000000011,18.358,18.76,18.04,0.7200000000000024,0.38000000000000256,9316,20889,1856,19033,-19033
2016-09-25,18.596,18.95,18.35,0.5999999999999979,0.120000000000001,18.724,18.95,18.56,0.39000000000000057,0.240000000000002,18.476,18.68,18.35,0.3299999999999983,0.3299999999999983,18.64,18.79,18.35,0.4399999999999977,0.4399999999999977,14583,17057,10256,6801,-3017
2016-10-02,18.756,19.08,18.24,0.8399999999999999,-0.4700000000000024,18.805999999999997,19.08,18.24,0.8399999999999999,-0.5700000000000003,18.56,18.95,18.24,0.7100000000000009,-0.38000000000000256,18.624,18.97,18.24,0.7300000000000004,-0.38000000000000256,12407,30868,615,30253,-20694
2016-10-09,18.4,18.68,18.3,0.379999999999999,0.3000000000000007,18.529999999999998,18.74,18.4,0.33999999999999986,0.3099999999999987,18.35,18.63,18.16,0.46999999999999886,0.25,18.509999999999998,18.74,18.4,0.33999999999999986,0.3099999999999987,4765,7680,1663,6017,2438
2016-10-16,18.57,18.7,18.4,0.3000000000000007,-0.3000000000000007,18.796,18.86,18.75,0.10999999999999943,0.05000000000000071,18.476,18.58,18.39,0.18999999999999773,-0.17999999999999972,18.686,18.86,18.51,0.34999999999999787,-0.23999999999999844,4312,7398,1548,5850,5850
2016-10-23,18.49,18.7,18.23,0.46999999999999886,-0.17999999999999972,18.686,18.75,18.52,0.23000000000000043,-0.17999999999999972,18.355999999999998,18.47,18.23,0.23999999999999844,-0.17999999999999972,18.518,18.75,18.38,0.370000000000001,-0.08000000000000185,7515,14328,2169,12159,10945
2016-10-30,18.634,18.8,18.45,0.3500000000000014,0.28000000000000114,18.740000000000002,18.85,18.6,0.25,0.15000000000000213,18.506,18.66,18.3,0.35999999999999943,0.20000000000000284,18.598,18.75,18.3,0.4499999999999993,0.17999999999999972,5972,10818,3284,7534,2230
2016-11-06,18.89,19.44,18.14,1.3000000000000007,-0.7100000000000009,19.14,19.66,18.14,1.5199999999999996,-1.2100000000000009,18.498,19.4,17.12,2.2799999999999976,-1.7300000000000004,18.654,19.5,17.44,2.0599999999999987,-1.6099999999999994,20503,29548,9245,20303,13258
2016-11-13,16.881999999999998,17.3,16.18,1.120000000000001,0.6999999999999993,16.968,17.3,16.54,0.7600000000000016,0.6999999999999993,16.726,17.09,16.18,0.9100000000000001,0.5799999999999983,16.832,17.11,16.43,0.6799999999999997,0.5399999999999991,68936,155281,12427,142854,-26681
2016-11-20,16.6825,17.0,16.16,0.8399999999999999,-0.8200000000000003,16.7275,17.05,16.16,0.8900000000000006,-0.8200000000000003,16.6025,16.94,16.06,0.8800000000000026,-0.7900000000000027,16.635,17.01,16.06,0.9500000000000028,-0.7900000000000027,10337,14913,5623,9290,9290
2016-11-27,15.952,16.79,15.35,1.4399999999999995,1.4399999999999995,16.058,16.8,15.43,1.370000000000001,1.370000000000001,15.9,16.66,15.35,1.3100000000000005,1.3100000000000005,15.97,16.66,15.4,1.2599999999999998,1.2599999999999998,61056,240460,5190,235270,1731
2016-12-04,16.912,17.23,16.52,0.7100000000000009,0.7100000000000009,17.11,17.33,16.71,0.6199999999999974,0.6099999999999994,16.856,17.14,16.52,0.620000000000001,0.620000000000001,17.078,17.33,16.6,0.7299999999999969,0.6999999999999993,27041,76493,6320,70173,-21457
2016-12-11,17.052,17.33,16.57,0.759999999999998,-0.6099999999999994,17.228,17.67,16.65,1.0200000000000031,-0.6799999999999997,16.932,17.33,16.5,0.8299999999999983,-0.6499999999999986,17.028,17.67,16.64,1.0300000000000011,-0.509999999999998,18936,58190,3411,54779,5045
2016-12-18,16.378,16.92,16.0,0.9200000000000017,-0.6699999999999982,16.46,16.92,16.03,0.8900000000000006,-0.6600000000000001,16.33,16.72,16.0,0.7199999999999989,-0.6900000000000013,16.404,16.8,16.01,0.7899999999999991,-0.6000000000000014,12944,24322,9412,14910,602
2016-12-25,17.1125,18.28,16.21,2.0700000000000003,2.0700000000000003,17.265,18.28,16.46,1.8200000000000003,1.8200000000000003,16.822499999999998,17.34,16.21,1.129999999999999,1.129999999999999,17.03,17.57,16.46,1.1099999999999994,1.1099999999999994,15184,31931,6304,25627,-7323
2017-01-01,18.0825,18.52,17.66,0.8599999999999994,0.5,18.2725,18.52,17.9,0.620000000000001,0.33000000000000185,17.924999999999997,18.15,17.63,0.5199999999999996,0.3000000000000007,18.0475,18.23,17.63,0.6000000000000014,0.6000000000000014,13248,16264,10875,5389,2457
2017-01-08,17.838,17.97,17.6,0.36999999999999744,0.120000000000001,17.9,18.0,17.78,0.21999999999999886,0.1999999999999993,17.642,17.8,17.51,0.28999999999999915,0.11999999999999744,17.834,17.98,17.65,0.33000000000000185,0.33000000000000185,13256,33838,3461,30377,-6448
2017-01-15,17.9575,18.04,17.84,0.1999999999999993,-0.14000000000000057,18.06,18.29,17.84,0.4499999999999993,-0.19000000000000128,17.8275,17.98,17.55,0.4299999999999997,-0.4299999999999997,18.005000000000003,18.28,17.71,0.5700000000000003,-0.3200000000000003,11260,27967,3401,24566,-4292
2017-01-22,17.754,17.87,17.6,0.2699999999999996,-0.16999999999999815,17.842,17.98,17.7,0.28000000000000114,-0.14000000000000057,17.596,17.63,17.56,0.07000000000000028,0.07000000000000028,17.75,17.93,17.63,0.3000000000000007,-0.0400000000000027,17998,26474,8560,17914,-2102
2017-01-29,17.912,18.22,17.7,0.5199999999999996,0.5199999999999996,17.983999999999998,18.28,17.72,0.5600000000000023,0.5500000000000007,17.896,18.22,17.65,0.5700000000000003,0.5399999999999991,17.948,18.25,17.68,0.5700000000000003,0.5700000000000003,17321,66497,3074,63423,-1310
2017-02-05,18.092,18.18,17.99,0.19000000000000128,-0.11000000000000298,18.174,18.23,18.12,0.10999999999999943,0.08000000000000185,17.944,18.06,17.69,0.36999999999999744,-0.0400000000000027,18.098,18.15,17.97,0.17999999999999972,-0.03999999999999915,6410,16393,1238,15155,-15155
2017-02-12,17.93,18.1,17.57,0.5300000000000011,-0.5300000000000011,18.008,18.2,17.57,0.629999999999999,-0.629999999999999,17.876,18.1,17.52,0.5800000000000018,-0.5800000000000018,17.93,18.16,17.55,0.6099999999999994,-0.6099999999999994,9281,26252,3656,22596,-4357
2017-02-19,17.872500000000002,18.01,17.8,0.21000000000000085,-0.15000000000000213,17.9525,18.01,17.91,0.10000000000000142,-0.10000000000000142,17.7575,17.85,17.68,0.1700000000000017,0.14000000000000057,17.9125,17.95,17.89,0.05999999999999872,0.019999999999999574,14343,25062,5493,19569,15320
2017-02-26,17.862000000000002,17.99,17.8,0.18999999999999773,-0.120000000000001,17.918,18.05,17.8,0.25,-0.10000000000000142,17.8,17.9,17.72,0.17999999999999972,0.019999999999999574,17.876,18.02,17.74,0.28000000000000114,-0.03999999999999915,18586,37629,2461,35168,18225
2017-03-05,17.984,18.16,17.84,0.3200000000000003,0.3200000000000003,18.04,18.21,17.96,0.25,0.19000000000000128,17.94,18.05,17.84,0.21000000000000085,0.21000000000000085,18.002,18.12,17.92,0.1999999999999993,0.120000000000001,27084,83027,4153,78874,-4712
2017-03-12,18.514,19.5,18.04,1.4600000000000009,1.3599999999999994,18.6,19.5,18.07,1.4299999999999997,1.3200000000000003,18.284,19.16,17.86,1.3000000000000007,1.1600000000000001,18.54,19.5,18.02,1.4800000000000004,1.4800000000000004,5254,10141,2640,7501,-7501
2017-03-19,19.616,19.82,19.45,0.370000000000001,-0.019999999999999574,19.733999999999998,19.87,19.59,0.28000000000000114,0.1999999999999993,19.554,19.79,19.34,0.4499999999999993,-0.019999999999999574,19.668,19.87,19.4,0.4700000000000024,0.23000000000000043,8669,12051,2793,9258,6170
2017-03-26,19.18,19.32,18.94,0.379999999999999,0.120000000000001,19.336000000000002,19.48,19.23,0.25,0.16000000000000014,19.099999999999998,19.18,18.94,0.23999999999999844,0.030000000000001137,19.268,19.37,19.17,0.1999999999999993,0.14000000000000057,13852,45803,2978,42825,6765
2017-04-02,19.39,19.65,19.16,0.48999999999999844,0.3999999999999986,19.588,19.75,19.46,0.28999999999999915,0.13000000000000256,19.33,19.65,19.0,0.6499999999999986,0.6499999999999986,19.44,19.69,19.0,0.6900000000000013,0.6600000000000001,4199,6573,1753,4820,685
2017-04-09,19.322499999999998,19.64,19.09,0.5500000000000007,-0.5100000000000016,19.3425,19.69,19.09,0.6000000000000014,-0.5300000000000011,19.259999999999998,19.61,19.04,0.5700000000000003,-0.5700000000000003,19.295,19.61,19.08,0.5300000000000011,-0.48999999999999844,10909,18863,3660,15203,-15203
2017-04-16,19.314,19.42,19.28,0.14000000000000057,0.0,19.35,19.42,19.28,0.14000000000000057,0.0799999999999983,19.114,19.33,18.71,0.6199999999999974,0.5700000000000003,19.2,19.36,18.87,0.48999999999999844,0.46999999999999886,19141,72313,3484,68829,65565
2017-04-23,19.612,19.87,19.33,0.5400000000000027,-0.23000000000000043,19.636,19.87,19.34,0.5300000000000011,-0.23000000000000043,19.55,19.77,19.33,0.4400000000000013,-0.19000000000000128,19.562,19.77,19.34,0.4299999999999997,-0.23000000000000043,3975,5894,1675,4219,-715
2017-04-30,20.02,20.86,19.34,1.5199999999999996,1.5199999999999996,20.084,20.89,19.34,1.5500000000000007,1.5500000000000007,19.984,20.78,19.34,1.4400000000000013,1.4400000000000013,20.042,20.84,19.34,1.5,1.5,8206,22051,902,21149,5016
2017-05-07,21.062,21.14,20.98,0.16000000000000014,-0.029999999999997584,21.118,21.24,21.06,0.17999999999999972,-0.019999999999999574,21.03,21.08,20.97,0.10999999999999943,-0.019999999999999574,21.068,21.15,20.98,0.16999999999999815,-0.019999999999999574,8098,11844,5073,6771,5539
2017-05-14,21.194,21.55,20.88,0.6700000000000017,0.14000000000000057,21.348,21.98,20.96,1.0199999999999996,0.3500000000000014,21.144000000000002,21.55,20.8,0.75,0.14000000000000057,21.308,21.98,20.95,1.0300000000000011,0.41000000000000014,8734,12521,6149,6372,-817
2017-05-21,21.637999999999998,22.11,21.33,0.7800000000000011,-0.6700000000000017,21.654,22.11,21.35,0.759999999999998,-0.6999999999999993,21.492,21.99,21.2,0.7899999999999991,-0.7799999999999976,21.552,22.05,21.25,0.8000000000000007,-0.8000000000000007,10687,24621,3199,21422,16243
2017-05-28,21.6525,22.07,21.31,0.7600000000000016,0.7600000000000016,21.745,22.16,21.51,0.6499999999999986,0.6499999999999986,21.502499999999998,21.99,21.18,0.8099999999999987,0.6799999999999997,21.64,22.11,21.34,0.7699999999999996,0.6099999999999994,20029,30212,11068,19144,-9294
2017-06-04,22.144,22.55,21.65,0.9000000000000021,-0.7800000000000011,22.26,22.6,21.84,0.7600000000000016,-0.7600000000000016,22.082,22.43,21.6,0.8299999999999983,-0.8299999999999983,22.136,22.52,21.63,0.8900000000000006,-0.8900000000000006,7747,16989,3296,13693,-11122
2017-06-11,21.992,22.41,21.74,0.6700000000000017,-0.030000000000001137,22.124,22.42,21.88,0.5400000000000027,0.019999999999999574,21.874,22.07,21.73,0.33999999999999986,0.21999999999999886,22.02,22.11,21.88,0.23000000000000043,0.10000000000000142,6707,11617,2218,9399,-5070
2017-06-18,22.75,23.19,22.14,1.0500000000000007,0.8099999999999987,22.826,23.19,22.28,0.9100000000000001,0.759999999999998,22.594,22.95,22.14,0.8099999999999987,0.8099999999999987,22.69,22.99,22.23,0.759999999999998,0.759999999999998,17893,62908,3879,59029,2108
2017-06-25,23.014,23.16,22.86,0.3000000000000007,0.10999999999999943,23.138,23.26,23.0,0.26000000000000156,-0.030000000000001137,22.966,23.16,22.86,0.3000000000000007,0.03999999999999915,23.082,23.26,22.97,0.2900000000000027,-0.19000000000000128,15766,60799,1637,59162,51518
2017-07-02,22.744999999999997,23.09,22.08,1.0100000000000016,-1.0100000000000016,22.85,23.09,22.5,0.5899999999999999,-0.5899999999999999,22.3275,22.64,22.0,0.6400000000000006,-0.6400000000000006,22.5125,23.01,22.18,0.8300000000000018,-0.740000000000002,18600,54348,6217,48131,48131
2017-07-09,22.32,22.55,21.95,0.6000000000000014,0.5500000000000007,22.358,22.55,22.14,0.41000000000000014,0.35999999999999943,22.014,22.31,21.81,0.5,-0.030000000000001137,22.222,22.5,21.92,0.5799999999999983,0.41999999999999815,9916,21342,963,20379,18480
2017-07-16,22.354,22.43,22.11,0.3200000000000003,-0.3000000000000007,22.36,22.43,22.14,0.28999999999999915,-0.2699999999999996,22.086,22.27,21.82,0.4499999999999993,-0.1999999999999993,22.16,22.35,21.88,0.4700000000000024,-0.21000000000000085,11661,24125,1524,22601,-22601
2017-07-23,22.227999999999998,22.49,21.77,0.7199999999999989,-0.379999999999999,22.227999999999998,22.49,21.77,0.7199999999999989,-0.379999999999999,21.922,22.23,21.75,0.4800000000000004,-0.10000000000000142,22.012,22.48,21.77,0.7100000000000009,-0.16000000000000014,6636,17685,1985,15700,-2048
2017-07-30,22.362000000000002,22.55,22.25,0.3000000000000007,0.019999999999999574,22.456,22.68,22.25,0.4299999999999997,0.1999999999999993,22.084,22.31,21.9,0.41000000000000014,0.41000000000000014,22.308,22.5,22.05,0.4499999999999993,0.3299999999999983,9742,21574,3151,18423,-7608
2017-08-06,22.27,22.63,22.03,0.5999999999999979,0.2699999999999996,22.4,22.63,22.25,0.379999999999999,-0.17999999999999972,22.078,22.11,22.03,0.0799999999999983,0.0799999999999983,22.266000000000002,22.45,22.1,0.34999999999999787,0.05000000000000071,9075,31611,2771,28840,-446
2017-08-13,22.695999999999998,23.07,22.21,0.8599999999999994,0.6699999999999982,22.91,23.07,22.74,0.33000000000000185,0.14000000000000057,22.424,22.63,22.21,0.41999999999999815,0.2699999999999996,22.69,23.03,22.31,0.7200000000000024,-0.259999999999998,6474,9484,1298,8186,-7726
2017-08-20,23.046,23.16,22.94,0.21999999999999886,-0.21999999999999886,23.186,23.25,23.15,0.10000000000000142,0.0,22.732,22.94,22.57,0.370000000000001,0.370000000000001,22.958,23.09,22.84,0.25,-0.07000000000000028,3755,6562,1917,4645,-3163
2017-08-27,22.786,22.95,22.45,0.5,0.07000000000000028,22.902,23.12,22.7,0.4200000000000017,-0.21000000000000085,22.534,22.73,22.21,0.5199999999999996,0.030000000000001137,22.836,22.91,22.69,0.21999999999999886,0.05000000000000071,3941,7871,1775,6096,1697
2017-09-03,22.6775,22.77,22.45,0.3200000000000003,-0.05000000000000071,22.8,22.89,22.77,0.120000000000001,0.120000000000001,22.2875,22.71,22.12,0.5899999999999999,0.5300000000000011,22.7275,22.77,22.66,0.10999999999999943,0.05000000000000071,6001,11066,3284,7782,-7782
2017-09-10,22.454,22.83,22.29,0.5399999999999991,-0.46999999999999886,22.692,23.0,22.51,0.48999999999999844,-0.4499999999999993,22.324,22.8,22.06,0.740000000000002,-0.5700000000000003,22.492,22.8,22.3,0.5,-0.4299999999999997,6729,10999,1707,9292,-8340
2017-09-17,22.784,23.29,22.04,1.25,0.5,22.916,23.35,22.44,0.9100000000000001,0.5600000000000023,22.516,23.15,22.04,1.1099999999999994,0.8200000000000003,22.806,23.35,22.36,0.990000000000002,0.990000000000002,7322,16518,2468,14050,-11259
2017-09-24,22.68,23.78,21.71,2.0700000000000003,-1.7000000000000028,23.0,23.82,21.98,1.8399999999999999,-1.1000000000000014,22.418,23.13,21.58,1.5500000000000007,-1.0500000000000007,22.672,23.42,21.98,1.4400000000000013,-1.120000000000001,5332,9580,1487,8093,-1810
2017-10-01,22.648,22.98,22.1,0.879999999999999,0.7099999999999973,22.855999999999998,23.04,22.75,0.28999999999999915,0.07000000000000028,22.518,22.77,22.1,0.6699999999999982,0.509999999999998,22.772,22.9,22.62,0.2799999999999976,-0.08999999999999986,11321,15186,7195,7991,-4034
