Date,JKHY_stock_Open_average,JKHY_stock_Open_max,JKHY_stock_Open_min,JKHY_stock_Open_volatility,JKHY_stock_Open_change,JKHY_stock_High_average,JKHY_stock_High_max,JKHY_stock_High_min,JKHY_stock_High_volatility,JKHY_stock_High_change,JKHY_stock_Low_average,JKHY_stock_Low_max,JKHY_stock_Low_min,JKHY_stock_Low_volatility,JKHY_stock_Low_change,JKHY_stock_Close_average,JKHY_stock_Close_max,JKHY_stock_Close_min,JKHY_stock_Close_volatility,JKHY_stock_Close_change,JKHY_stock_Volume_average,JKHY_stock_Volume_max,JKHY_stock_Volume_min,JKHY_stock_Volume_volatility,JKHY_stock_Volume_change
2017-10-08,105.194,105.72,104.54,1.1799999999999926,1.1400000000000006,105.62,106.14,105.35,0.7900000000000063,0.38000000000000966,104.8,105.28,104.27,1.0100000000000051,0.7600000000000051,105.158,105.32,104.88,0.4399999999999977,-0.21000000000000796,203654,233074,151213,81861,3010
2017-10-15,104.882,105.7,104.14,1.5600000000000023,0.38000000000000966,105.786,106.98,104.78,2.200000000000003,-0.730000000000004,104.476,105.45,104.06,1.3900000000000006,0.7800000000000011,104.946,105.78,104.16,1.6200000000000045,0.8100000000000023,326962,571627,231923,339704,68190
2017-10-22,106.87,108.72,105.92,2.799999999999997,2.6500000000000057,107.886,110.53,106.39,4.140000000000001,3.980000000000004,105.9,106.58,105.42,1.1599999999999966,-0.3299999999999983,107.72800000000001,110.44,106.04,4.3999999999999915,4.039999999999992,264977,322424,211044,111380,11945
2017-10-29,110.374,110.96,109.92,1.039999999999992,0.9799999999999898,111.246,111.94,110.67,1.269999999999996,0.9200000000000017,109.716,110.88,109.03,1.8499999999999943,1.3699999999999903,110.602,111.61,109.76,1.8499999999999943,1.0699999999999932,445537,544814,314414,230400,114149
2017-11-05,112.956,113.95,111.46,2.490000000000009,1.8599999999999994,113.784,115.34,111.99,3.3500000000000085,2.1000000000000085,112.17,113.43,111.16,2.2700000000000102,2.219999999999999,113.17399999999999,113.96,111.8,2.1599999999999966,1.8900000000000006,460618,719831,352989,366842,38639
2017-11-12,112.758,113.42,112.07,1.3500000000000085,-1.3500000000000085,113.172,113.77,112.6,1.1700000000000017,-1.1700000000000017,112.16199999999999,112.83,111.37,1.4599999999999937,-1.3399999999999892,112.512,113.1,112.08,1.019999999999996,-0.769999999999996,351992,489088,257531,231557,-93213
2017-11-19,113.2425,114.44,112.34,2.0999999999999943,2.0999999999999943,113.825,114.67,112.98,1.6899999999999977,1.6899999999999977,112.7875,113.6,112.24,1.3599999999999994,1.3599999999999994,113.645,114.57,112.44,2.1299999999999955,2.1299999999999955,264635,398013,122540,275473,-87357
2017-11-26,114.764,115.12,114.08,1.0400000000000063,0.5500000000000114,115.854,117.47,114.99,2.480000000000004,0.46999999999999886,113.744,114.71,112.3,2.4099999999999966,-2.1200000000000045,114.708,115.33,113.9,1.4299999999999926,-0.9299999999999926,441005,826650,298655,527995,59841
2017-12-03,115.828,117.28,114.51,2.769999999999996,2.769999999999996,116.774,117.64,115.7,1.9399999999999977,1.4599999999999937,115.352,116.83,113.85,2.980000000000004,2.980000000000004,116.046,117.29,114.77,2.5200000000000102,1.8100000000000023,361857,432586,202083,230503,-178226
2017-12-10,116.592,117.1,116.25,0.8499999999999943,-0.7599999999999909,117.504,118.42,117.1,1.3200000000000074,0.8400000000000034,116.20400000000001,116.66,115.95,0.7099999999999937,-0.47999999999998977,116.754,118.24,116.06,2.1799999999999926,1.3499999999999943,310426,560004,217010,342994,340448
2017-12-17,118.26599999999999,118.8,117.35,1.4500000000000028,-1.4300000000000068,118.646,119.82,117.35,2.469999999999999,-2.469999999999999,117.44,118.18,116.68,1.5,-1.5,117.648,118.28,116.84,1.4399999999999977,-1.4399999999999977,218189,345054,129438,215616,-215616
2017-12-24,116.985,117.45,116.51,0.9399999999999977,0.9399999999999977,117.36500000000001,117.95,116.93,1.019999999999996,1.019999999999996,116.565,116.91,116.08,0.8299999999999983,0.8299999999999983,117.0,117.29,116.83,0.46000000000000796,0.12999999999999545,138322,199973,111449,88524,88499
2017-12-31,117.3275,118.78,116.19,2.5900000000000034,1.460000000000008,118.3375,119.84,116.9,2.9399999999999977,2.3599999999999994,116.66499999999999,118.51,115.47,3.0400000000000063,3.0400000000000063,117.7375,119.78,116.19,3.5900000000000034,3.5900000000000034,250789,273563,201900,71663,-71663
