Date,Global X Southeast Asia_etf_Open_average,Global X Southeast Asia_etf_Open_max,Global X Southeast Asia_etf_Open_min,Global X Southeast Asia_etf_Open_volatility,Global X Southeast Asia_etf_Open_change,Global X Southeast Asia_etf_High_average,Global X Southeast Asia_etf_High_max,Global X Southeast Asia_etf_High_min,Global X Southeast Asia_etf_High_volatility,Global X Southeast Asia_etf_High_change,Global X Southeast Asia_etf_Low_average,Global X Southeast Asia_etf_Low_max,Global X Southeast Asia_etf_Low_min,Global X Southeast Asia_etf_Low_volatility,Global X Southeast Asia_etf_Low_change,Global X Southeast Asia_etf_Close_average,Global X Southeast Asia_etf_Close_max,Global X Southeast Asia_etf_Close_min,Global X Southeast Asia_etf_Close_volatility,Global X Southeast Asia_etf_Close_change
2017-04-02,14.11,14.11,14.11,0.0,0.0,14.24,14.24,14.24,0.0,0.0,14.11,14.11,14.11,0.0,0.0,14.24,14.24,14.24,0.0,0.0
2017-04-09,14.24,14.24,14.24,0.0,0.0,14.54,14.54,14.54,0.0,0.0,14.24,14.24,14.24,0.0,0.0,14.54,14.54,14.54,0.0,0.0
2017-04-16,14.25,14.25,14.25,0.0,0.0,14.28,14.28,14.28,0.0,0.0,14.2,14.2,14.2,0.0,0.0,14.2,14.2,14.2,0.0,0.0
2017-04-23,14.58,14.58,14.58,0.0,0.0,14.58,14.58,14.58,0.0,0.0,14.39,14.39,14.39,0.0,0.0,14.42,14.42,14.42,0.0,0.0
2017-04-30,14.72,14.72,14.72,0.0,0.0,14.73,14.73,14.73,0.0,0.0,14.69,14.69,14.69,0.0,0.0,14.73,14.73,14.73,0.0,0.0
2017-05-07,14.85,14.85,14.85,0.0,0.0,14.95,14.95,14.95,0.0,0.0,14.78,14.78,14.78,0.0,0.0,14.93,14.93,14.93,0.0,0.0
2017-05-14,14.9,14.9,14.9,0.0,0.0,14.99,14.99,14.99,0.0,0.0,14.84,14.84,14.84,0.0,0.0,14.99,14.99,14.99,0.0,0.0
2017-05-21,15.05,15.05,15.05,0.0,0.0,15.05,15.05,15.05,0.0,0.0,14.93,14.93,14.93,0.0,0.0,14.94,14.94,14.94,0.0,0.0
2017-05-28,15.12,15.12,15.12,0.0,0.0,15.12,15.12,15.12,0.0,0.0,15.07,15.07,15.07,0.0,0.0,15.1,15.1,15.1,0.0,0.0
2017-06-04,15.07,15.07,15.07,0.0,0.0,15.07,15.07,15.07,0.0,0.0,15.07,15.07,15.07,0.0,0.0,15.07,15.07,15.07,0.0,0.0
2017-06-11,15.13,15.13,15.13,0.0,0.0,15.13,15.13,15.13,0.0,0.0,15.01,15.01,15.01,0.0,0.0,15.08,15.08,15.08,0.0,0.0
2017-06-18,15.25,15.25,15.25,0.0,0.0,15.25,15.25,15.25,0.0,0.0,15.25,15.25,15.25,0.0,0.0,15.25,15.25,15.25,0.0,0.0
2017-06-25,15.17,15.17,15.17,0.0,0.0,15.17,15.17,15.17,0.0,0.0,15.1,15.1,15.1,0.0,0.0,15.11,15.11,15.11,0.0,0.0
2017-07-02,15.08,15.08,15.08,0.0,0.0,15.09,15.09,15.09,0.0,0.0,15.0,15.0,15.0,0.0,0.0,15.07,15.07,15.07,0.0,0.0
2017-07-09,15.31,15.31,15.31,0.0,0.0,15.31,15.31,15.31,0.0,0.0,15.31,15.31,15.31,0.0,0.0,15.31,15.31,15.31,0.0,0.0
2017-07-16,15.29,15.29,15.29,0.0,0.0,15.29,15.29,15.29,0.0,0.0,15.23,15.23,15.23,0.0,0.0,15.23,15.23,15.23,0.0,0.0
2017-07-23,15.45,15.45,15.45,0.0,0.0,15.45,15.45,15.45,0.0,0.0,15.4,15.4,15.4,0.0,0.0,15.41,15.41,15.41,0.0,0.0
2017-07-30,15.36,15.36,15.36,0.0,0.0,15.4,15.4,15.4,0.0,0.0,15.36,15.36,15.36,0.0,0.0,15.4,15.4,15.4,0.0,0.0
2017-08-06,15.24,15.24,15.24,0.0,0.0,15.29,15.29,15.29,0.0,0.0,15.16,15.16,15.16,0.0,0.0,15.29,15.29,15.29,0.0,0.0
2017-08-13,15.23,15.23,15.23,0.0,0.0,15.28,15.28,15.28,0.0,0.0,15.21,15.21,15.21,0.0,0.0,15.22,15.22,15.22,0.0,0.0
2017-08-20,15.39,15.39,15.39,0.0,0.0,15.41,15.41,15.41,0.0,0.0,15.36,15.36,15.36,0.0,0.0,15.39,15.39,15.39,0.0,0.0
2017-08-27,15.51,15.51,15.51,0.0,0.0,15.61,15.61,15.61,0.0,0.0,15.5,15.5,15.5,0.0,0.0,15.59,15.59,15.59,0.0,0.0
2017-09-03,15.71,15.71,15.71,0.0,0.0,15.71,15.71,15.71,0.0,0.0,15.61,15.61,15.61,0.0,0.0,15.61,15.61,15.61,0.0,0.0
2017-09-10,15.69,15.69,15.69,0.0,0.0,15.73,15.73,15.73,0.0,0.0,15.69,15.69,15.69,0.0,0.0,15.73,15.73,15.73,0.0,0.0
2017-09-17,15.78,15.78,15.78,0.0,0.0,15.8,15.8,15.8,0.0,0.0,15.65,15.65,15.65,0.0,0.0,15.65,15.65,15.65,0.0,0.0
2017-09-24,15.61,15.61,15.61,0.0,0.0,15.68,15.68,15.68,0.0,0.0,15.59,15.59,15.59,0.0,0.0,15.68,15.68,15.68,0.0,0.0
2017-10-01,15.7,15.7,15.7,0.0,0.0,15.73,15.73,15.73,0.0,0.0,15.7,15.7,15.7,0.0,0.0,15.73,15.73,15.73,0.0,0.0
2017-10-08,15.93,15.93,15.93,0.0,0.0,16.0,16.0,16.0,0.0,0.0,15.93,15.93,15.93,0.0,0.0,15.98,15.98,15.98,0.0,0.0
2017-10-15,15.79,15.79,15.79,0.0,0.0,15.79,15.79,15.79,0.0,0.0,15.73,15.73,15.73,0.0,0.0,15.77,15.77,15.77,0.0,0.0
2017-10-22,15.7,15.7,15.7,0.0,0.0,16.0,16.0,16.0,0.0,0.0,15.7,15.7,15.7,0.0,0.0,15.99,15.99,15.99,0.0,0.0
2017-10-29,15.96,15.96,15.96,0.0,0.0,15.96,15.96,15.96,0.0,0.0,15.96,15.96,15.96,0.0,0.0,15.96,15.96,15.96,0.0,0.0
2017-11-05,16.03,16.03,16.03,0.0,0.0,16.1,16.1,16.1,0.0,0.0,16.03,16.03,16.03,0.0,0.0,16.05,16.05,16.05,0.0,0.0
2017-11-12,16.3,16.3,16.3,0.0,0.0,16.3,16.3,16.3,0.0,0.0,16.19,16.19,16.19,0.0,0.0,16.19,16.19,16.19,0.0,0.0
2017-11-19,16.5,16.5,16.5,0.0,0.0,16.67,16.67,16.67,0.0,0.0,16.49,16.49,16.49,0.0,0.0,16.49,16.49,16.49,0.0,0.0
2017-11-26,17.06,17.06,17.06,0.0,0.0,17.06,17.06,17.06,0.0,0.0,16.57,16.57,16.57,0.0,0.0,16.57,16.57,16.57,0.0,0.0
2017-12-03,16.61,16.61,16.61,0.0,0.0,16.61,16.61,16.61,0.0,0.0,16.53,16.53,16.53,0.0,0.0,16.6,16.6,16.6,0.0,0.0
2017-12-10,16.88,16.88,16.88,0.0,0.0,16.93,16.93,16.93,0.0,0.0,16.62,16.62,16.62,0.0,0.0,16.9,16.9,16.9,0.0,0.0
2017-12-17,17.0,17.0,17.0,0.0,0.0,17.16,17.16,17.16,0.0,0.0,16.99,16.99,16.99,0.0,0.0,17.0,17.0,17.0,0.0,0.0
2017-12-24,16.83,16.83,16.83,0.0,0.0,17.09,17.09,17.09,0.0,0.0,16.83,16.83,16.83,0.0,0.0,17.0,17.0,17.0,0.0,0.0
2017-12-31,17.4,17.4,17.4,0.0,0.0,17.69,17.69,17.69,0.0,0.0,17.4,17.4,17.4,0.0,0.0,17.63,17.63,17.63,0.0,0.0
