Date,SFL_stock_Open_average,SFL_stock_Open_max,SFL_stock_Open_min,SFL_stock_Open_volatility,SFL_stock_Open_change,SFL_stock_High_average,SFL_stock_High_max,SFL_stock_High_min,SFL_stock_High_volatility,SFL_stock_High_change,SFL_stock_Low_average,SFL_stock_Low_max,SFL_stock_Low_min,SFL_stock_Low_volatility,SFL_stock_Low_change,SFL_stock_Close_average,SFL_stock_Close_max,SFL_stock_Close_min,SFL_stock_Close_volatility,SFL_stock_Close_change,SFL_stock_Volume_average,SFL_stock_Volume_max,SFL_stock_Volume_min,SFL_stock_Volume_volatility,SFL_stock_Volume_change
2017-10-15,14.89,14.95,14.75,0.1999999999999993,0.15000000000000036,14.978,15.0,14.9,0.09999999999999964,-0.09999999999999964,14.790000000000001,14.85,14.75,0.09999999999999964,0.0,14.89,14.95,14.8,0.14999999999999858,-0.09999999999999964,775989,1377349,377965,999384,-925068
2017-10-22,14.7,14.85,14.55,0.29999999999999893,-0.09999999999999964,14.790000000000001,14.9,14.65,0.25,0.05000000000000071,14.51,14.65,14.4,0.25,0.05000000000000071,14.66,14.85,14.45,0.40000000000000036,0.1999999999999993,640509,964374,441857,522517,-289510
2017-10-29,14.93,15.05,14.8,0.25,0.09999999999999964,15.012,15.06,14.95,0.11000000000000121,0.11000000000000121,14.826,14.9,14.75,0.15000000000000036,0.09999999999999964,14.94,15.05,14.85,0.20000000000000107,0.09999999999999964,511685,652608,437090,215518,-48982
2017-11-05,15.15,15.25,15.0,0.25,0.25,15.224,15.32,15.1,0.22000000000000064,0.22000000000000064,15.056000000000001,15.18,14.9,0.27999999999999936,0.27999999999999936,15.19,15.25,15.1,0.15000000000000036,0.15000000000000036,523459,612198,473290,138908,36132
2017-11-12,14.98,15.15,14.85,0.3000000000000007,-0.20000000000000107,15.084,15.2,14.95,0.25,-0.08000000000000007,14.87,15.1,14.7,0.40000000000000036,-0.1999999999999993,14.97,15.1,14.85,0.25,-0.09999999999999964,515809,697070,292144,404926,356453
2017-11-19,15.1625,15.3,15.0,0.3000000000000007,0.3000000000000007,15.36,15.7,15.14,0.5599999999999987,0.5599999999999987,15.0,15.25,14.85,0.40000000000000036,0.40000000000000036,15.237499999999999,15.7,14.95,0.75,0.5999999999999996,661896,786497,536996,249501,201438
2017-11-26,15.72,15.9,15.55,0.34999999999999964,-0.09999999999999964,15.83,15.95,15.6,0.34999999999999964,-0.15000000000000036,15.518,15.71,15.25,0.46000000000000085,-0.27999999999999936,15.65,15.9,15.35,0.5500000000000007,-0.3000000000000007,1022222,1290228,783626,506602,226814
2017-12-03,15.19,15.5,14.8,0.6999999999999993,-0.6999999999999993,15.22,15.55,14.8,0.75,-0.75,15.01,15.35,14.62,0.7300000000000004,-0.7300000000000004,15.06,15.35,14.7,0.6500000000000004,-0.6500000000000004,842956,1124927,474844,650083,-252936
2017-12-10,14.81,14.9,14.75,0.15000000000000036,0.09999999999999964,14.944,15.0,14.9,0.09999999999999964,-0.02999999999999936,14.71,14.8,14.55,0.25,0.14999999999999858,14.81,14.9,14.7,0.20000000000000107,0.15000000000000036,801563,1804173,397159,1407014,-1075437
2017-12-17,15.01,15.1,14.95,0.15000000000000036,0.15000000000000036,15.16,15.4,15.0,0.40000000000000036,0.40000000000000036,14.974,15.05,14.9,0.15000000000000036,0.15000000000000036,15.07,15.25,14.95,0.3000000000000007,0.3000000000000007,505029,626619,415524,211095,-21666
2017-12-24,15.4625,15.75,15.25,0.5,0.5,15.65,15.8,15.5,0.3000000000000007,0.3000000000000007,15.375,15.5,15.25,0.25,0.25,15.525,15.75,15.4,0.34999999999999964,0.09999999999999964,644986,924756,391442,533314,469199
2017-12-31,15.5875,15.65,15.55,0.09999999999999964,0.0,15.692499999999999,15.8,15.6,0.20000000000000107,-0.20000000000000107,15.49,15.51,15.45,0.0600000000000005,-0.0600000000000005,15.5625,15.65,15.5,0.15000000000000036,-0.15000000000000036,630657,774149,571981,202168,-202168
