Date,PTEStock_Open_average,PTEStock_Open_max,PTEStock_Open_min,PTEStock_Open_volatility,PTEStock_Open_change,PTEStock_High_average,PTEStock_High_max,PTEStock_High_min,PTEStock_High_volatility,PTEStock_High_change,PTEStock_Low_average,PTEStock_Low_max,PTEStock_Low_min,PTEStock_Low_volatility,PTEStock_Low_change,PTEStock_Close_average,PTEStock_Close_max,PTEStock_Close_min,PTEStock_Close_volatility,PTEStock_Close_change,PTEStock_Volume_average,PTEStock_Volume_max,PTEStock_Volume_min,PTEStock_Volume_volatility,PTEStock_Volume_change
2017-10-22,24.8,25.99,23.99,2.0,-0.5700000000000003,25.268,26.0,24.61,1.3900000000000006,0.23999999999999844,23.884,24.5,23.44,1.0599999999999987,-0.490000000000002,24.51,24.9,23.92,0.9799999999999969,0.41999999999999815,70516,140938,31240,109698,4017
2017-10-29,25.618,26.5,24.5,2.0,1.6099999999999994,26.28,27.3,24.96,2.34,2.34,25.028,26.27,24.0,2.2699999999999996,2.2699999999999996,25.848,26.7,24.41,2.289999999999999,2.289999999999999,73304,136755,45005,91750,19616
2017-11-05,26.118000000000002,26.7,24.75,1.9499999999999993,-1.8500000000000014,26.364,27.0,24.95,2.0500000000000007,-2.0500000000000007,25.184,26.24,23.5,2.7399999999999984,-2.7399999999999984,25.632,26.82,23.91,2.91,-2.91,99075,137936,56823,81113,-45615
2017-11-12,23.328,23.72,22.96,0.759999999999998,-0.21999999999999886,23.95,24.18,23.72,0.46000000000000085,-0.00999999999999801,22.504,23.05,22.12,0.9299999999999997,0.9299999999999997,23.432,23.79,23.07,0.7199999999999989,0.5700000000000003,71876,136306,28273,108033,-108033
2017-11-19,24.405,25.0,23.75,1.25,1.25,24.925,25.39,24.38,1.0100000000000016,1.0100000000000016,24.195,24.75,23.62,1.129999999999999,1.129999999999999,24.67,24.94,23.91,1.0300000000000011,1.0300000000000011,42143,61744,17632,44112,-44112
2017-11-26,27.174,28.58,25.0,3.5799999999999983,2.59,28.834,31.49,27.2,4.289999999999999,0.7899999999999991,25.826,26.8,25.0,1.8000000000000007,0.6799999999999997,27.356,28.09,26.75,1.3399999999999999,0.7199999999999989,223647,577104,84457,492647,-65384
2017-12-03,28.516000000000002,29.12,28.1,1.0199999999999996,0.5300000000000011,29.586,29.95,28.9,1.0500000000000007,0.14999999999999858,27.584,28.09,26.3,1.7899999999999991,1.3399999999999999,28.654,29.35,27.9,1.4500000000000028,0.41000000000000014,123610,201632,65338,136294,84904
2017-12-10,26.508,28.48,25.42,3.0599999999999987,-3.0599999999999987,26.788,28.48,25.89,2.59,-2.59,24.36,26.1,20.4,5.700000000000003,-2.3200000000000003,25.468,26.38,24.19,2.1899999999999977,-1.870000000000001,217904,609938,33794,576144,10027
2017-12-17,23.0,24.39,22.23,2.16,-2.1000000000000014,23.836000000000002,24.5,23.35,1.1499999999999986,-1.1499999999999986,22.184,23.06,21.7,1.3599999999999994,-1.3599999999999994,22.796,23.83,22.28,1.5499999999999972,-0.6499999999999986,141223,202162,87987,114175,46772
2017-12-24,23.3525,23.81,22.45,1.3599999999999994,-0.9800000000000004,24.0225,24.2,23.63,0.5700000000000003,-0.5400000000000027,22.695,23.25,22.0,1.25,-0.8200000000000003,23.35,23.76,22.76,1.0,-0.5500000000000007,77421,131218,45590,85628,27960
2017-12-31,23.345,23.69,22.95,0.740000000000002,-0.28000000000000114,23.7575,24.28,23.4,0.8800000000000026,0.5899999999999999,22.5775,22.94,22.31,0.6300000000000026,0.40000000000000213,23.3575,24.06,22.95,1.1099999999999994,1.1099999999999994,90395,164866,28006,136860,85122
