Date,CVXStock_Open_average,CVXStock_Open_max,CVXStock_Open_min,CVXStock_Open_volatility,CVXStock_Open_change,CVXStock_High_average,CVXStock_High_max,CVXStock_High_min,CVXStock_High_volatility,CVXStock_High_change,CVXStock_Low_average,CVXStock_Low_max,CVXStock_Low_min,CVXStock_Low_volatility,CVXStock_Low_change,CVXStock_Close_average,CVXStock_Close_max,CVXStock_Close_min,CVXStock_Close_volatility,CVXStock_Close_change,CVXStock_Volume_average,CVXStock_Volume_max,CVXStock_Volume_min,CVXStock_Volume_volatility,CVXStock_Volume_change
2016-04-24,102.138,103.13,101.14,1.9899999999999949,-0.3299999999999983,103.116,104.26,101.77,2.490000000000009,0.8599999999999994,101.51599999999999,102.38,100.61,1.769999999999996,-0.21999999999999886,102.446,103.85,101.51,2.339999999999989,0.6700000000000017,7414265,8826940,5650728,3176212,2214823
2016-05-01,101.568,102.26,100.84,1.4200000000000017,-0.9899999999999949,102.75999999999999,103.85,102.3,1.5499999999999972,-1.1499999999999915,100.988,101.8,100.39,1.4099999999999966,-0.9599999999999937,101.7,103.31,100.59,2.719999999999999,-1.4500000000000028,6752666,7444084,5966814,1477270,-877687
2016-05-08,101.456,102.15,100.64,1.5100000000000051,0.009999999999990905,101.858,102.42,101.29,1.1299999999999955,0.2400000000000091,100.216,101.08,99.08,2.0,1.2800000000000011,101.124,102.12,100.35,1.7700000000000102,0.39000000000000057,7017706,9342060,5665215,3676845,-3676845
2016-05-15,100.68,101.87,99.26,2.6099999999999994,-1.5700000000000074,101.306,102.6,100.08,2.519999999999996,-2.1999999999999886,99.838,101.4,98.52,2.8800000000000097,-1.9100000000000108,100.548,102.29,99.79,2.5,-2.5,6136607,7027994,4707091,2320903,-2072308
2016-05-22,100.634,101.85,99.18,2.6699999999999875,2.1999999999999886,101.47,102.37,100.13,2.240000000000009,1.980000000000004,100.27,100.97,99.07,1.9000000000000057,1.8000000000000114,100.972,102.02,99.38,2.6400000000000006,2.6400000000000006,4640667,5432669,4147233,1285436,777734
2016-05-29,100.86,102.15,100.24,1.9100000000000108,-1.5,101.3425,102.28,100.57,1.710000000000008,-1.1400000000000006,100.045,100.57,99.72,0.8499999999999943,-0.5699999999999932,100.83,101.13,100.53,0.5999999999999943,-0.3400000000000034,6157208,8141820,4815151,3326669,-3184031
2016-06-05,102.248,103.55,101.34,2.2099999999999937,1.1299999999999955,103.182,104.08,102.04,2.039999999999992,0.9299999999999926,101.69800000000001,102.67,100.92,1.75,0.3400000000000034,102.474,103.32,101.17,2.1499999999999915,0.8100000000000023,6885851,9806977,4247517,5559460,2160151
2016-06-12,101.06,101.76,99.97,1.7900000000000063,-0.060000000000002274,101.958,103.1,101.26,1.8399999999999892,-1.3599999999999994,100.264,101.38,98.77,2.6099999999999994,-0.9799999999999898,101.33,102.1,100.63,1.4699999999999989,-0.5300000000000011,7143266,8762183,5627043,3135140,2402051
2016-06-19,102.79599999999999,103.5,101.46,2.0400000000000063,-1.4200000000000017,103.572,104.45,103.01,1.4399999999999977,-0.39000000000000057,102.25999999999999,103.07,101.17,1.8999999999999915,-1.4299999999999926,102.896,104.44,101.9,2.539999999999992,-0.7099999999999937,6701490,11481402,4866770,6614632,4854377
2016-06-26,102.666,104.78,101.22,3.5600000000000023,3.530000000000001,103.592,105.0,101.4,3.5999999999999943,3.4799999999999898,101.904,103.78,99.52,4.260000000000005,4.260000000000005,102.878,104.83,100.36,4.469999999999999,3.7900000000000063,7636935,8887532,6117805,2769727,-2240738
2016-07-03,103.8825,104.89,103.26,1.6299999999999955,0.37999999999999545,104.61,105.0,103.87,1.1299999999999955,1.0999999999999943,102.61,103.0,102.14,0.8599999999999994,0.1599999999999966,103.99249999999999,104.77,103.05,1.7199999999999989,1.2000000000000028,7671129,9043626,6166864,2876762,1277024
2016-07-10,106.484,107.33,104.81,2.519999999999996,2.519999999999996,107.124,107.58,106.0,1.5799999999999983,1.5400000000000063,105.932,106.43,104.8,1.6300000000000097,1.5900000000000034,106.51,107.03,105.39,1.6400000000000006,1.6400000000000006,6491673,8377156,4750875,3626281,-1041827
2016-07-17,105.932,106.67,105.4,1.269999999999996,-0.9899999999999949,106.2,106.75,105.85,0.9000000000000057,-0.75,105.348,106.02,104.87,1.1499999999999915,-0.8199999999999932,105.754,106.09,105.39,0.7000000000000028,-0.4300000000000068,5535031,6802012,4630831,2171181,323862
2016-07-24,102.546,104.86,100.53,4.329999999999998,-4.329999999999998,103.294,105.11,102.22,2.8900000000000006,-2.450000000000003,101.498,102.78,99.85,2.930000000000007,-2.930000000000007,102.456,103.07,101.79,1.279999999999987,-0.5899999999999892,7536208,10157617,5412159,4745458,2373664
2016-07-31,100.354,101.33,99.52,1.8100000000000023,-0.3400000000000034,100.99199999999999,102.1,100.07,2.030000000000001,-1.0300000000000011,99.106,100.0,97.91,2.0900000000000034,1.1099999999999994,100.042,100.61,99.11,1.5,1.4000000000000057,8142713,11550573,6088117,5462456,-4840092
2016-08-07,101.376,101.85,100.65,1.1999999999999886,0.75,101.936,102.33,101.68,0.6499999999999915,0.6499999999999915,100.616,101.26,99.94,1.3200000000000074,0.5400000000000063,101.244,102.16,100.14,2.019999999999996,0.9599999999999937,5104316,5447467,4836566,610901,-248498
2016-08-14,102.51599999999999,103.07,101.5,1.5699999999999932,0.45999999999999375,103.004,103.6,102.3,1.2999999999999972,0.06999999999999318,101.99,102.42,101.02,1.4000000000000057,-0.29999999999999716,102.696,103.55,102.22,1.3299999999999983,-0.45000000000000284,5516766,6944424,4886280,2058144,170960
2016-08-21,101.916,102.29,101.4,0.8900000000000006,0.35999999999999943,102.32600000000001,102.48,102.17,0.3100000000000023,0.0799999999999983,101.282,101.53,100.86,0.6700000000000017,-0.37999999999999545,101.806,102.2,101.32,0.8800000000000097,-0.6200000000000045,4973829,5494929,4490051,1004878,-718712
2016-08-28,101.196,102.3,100.35,1.9500000000000028,-0.3499999999999943,101.646,102.63,100.58,2.049999999999997,-0.7700000000000102,100.404,101.37,99.47,1.9000000000000057,-0.7399999999999949,101.094,102.05,100.21,1.8400000000000034,-1.1199999999999903,4942075,6249070,3712813,2536257,649710
2016-09-04,102.6625,103.35,101.21,2.1400000000000006,2.1400000000000006,103.35249999999999,104.34,102.61,1.730000000000004,0.7999999999999972,101.72749999999999,102.47,100.97,1.5,0.2600000000000051,102.675,104.12,101.27,2.8500000000000085,-1.1600000000000108,6077674,7808659,5284271,2524388,2379674
2016-09-11,99.76,101.65,98.33,3.3200000000000074,-2.8700000000000045,100.67,102.55,98.81,3.739999999999995,-3.739999999999995,98.774,100.57,97.53,3.039999999999992,-3.039999999999992,99.488,102.25,97.84,4.409999999999997,-4.409999999999997,9026361,12725620,6755332,5970288,4576560
2016-09-18,98.942,100.52,98.17,2.3499999999999943,1.0100000000000051,99.664,100.75,98.48,2.269999999999996,1.7000000000000028,98.526,99.84,97.68,2.1599999999999966,0.8800000000000097,98.914,99.98,97.7,2.280000000000001,1.1799999999999926,6225820,7396784,5416740,1980044,1214747
2016-09-25,100.216,102.0,98.24,3.760000000000005,2.3400000000000034,101.618,103.6,99.66,3.9399999999999977,3.319999999999993,99.382,101.23,97.79,3.4399999999999977,2.5700000000000074,100.82000000000001,102.92,98.78,4.140000000000001,4.140000000000001,8005745,10190924,5781775,4409149,3649749
2016-10-02,102.414,102.71,101.99,0.7199999999999989,-0.04999999999999716,102.956,103.47,102.7,0.769999999999996,0.6400000000000006,101.59,102.19,100.76,1.4299999999999926,0.28000000000000114,102.08,102.45,101.27,1.1800000000000068,-0.18000000000000682,5392031,6505363,4334671,2170692,1509821
2016-10-09,102.53999999999999,103.78,101.48,2.299999999999997,-1.7299999999999898,103.006,104.42,101.72,2.700000000000003,-2.460000000000008,101.542,103.21,99.61,3.5999999999999943,-2.5999999999999943,102.208,103.98,100.79,3.1899999999999977,-2.9000000000000057,5850578,7882963,4935130,2947833,-868023
2016-10-16,101.62,102.47,100.94,1.5300000000000011,0.12000000000000455,102.24,103.69,101.48,2.2099999999999937,0.0799999999999983,101.06,102.24,100.62,1.6199999999999903,0.009999999999990905,101.718,102.27,101.3,0.9699999999999989,-0.060000000000002274,5122141,5905690,4540823,1364867,1081570
2016-10-23,101.052,101.56,100.32,1.240000000000009,-0.4399999999999977,102.358,105.03,101.53,3.5,3.450000000000003,100.264,100.95,99.87,1.0799999999999983,0.8900000000000006,101.27199999999999,103.82,99.92,3.8999999999999915,3.1599999999999966,8898989,17435396,4730708,12704688,11358069
2016-10-30,105.152,105.65,103.82,1.8300000000000125,1.4300000000000068,105.98599999999999,106.74,105.46,1.2800000000000011,0.030000000000001137,104.562,105.45,103.78,1.6700000000000017,0.5999999999999943,105.358,106.48,104.75,1.730000000000004,0.030000000000001137,9258041,12755638,5703175,7052463,-5255307
2016-11-06,106.726,107.54,106.0,1.5400000000000063,1.480000000000004,107.916,108.5,106.98,1.519999999999996,0.6700000000000017,106.214,107.24,105.69,1.5499999999999972,0.1599999999999966,107.242,107.79,106.64,1.1500000000000057,-0.20999999999999375,8244945,9161840,7333808,1828032,605671
2016-11-13,107.882,109.0,106.15,2.8499999999999943,2.4199999999999875,108.912,110.1,106.73,3.3699999999999903,2.9399999999999977,107.294,108.15,105.59,2.5600000000000023,2.5600000000000023,108.244,109.2,106.59,2.6099999999999994,2.6099999999999994,8197957,12156546,6638054,5518492,-840557
2016-11-20,110.52250000000001,110.79,110.36,0.4300000000000068,0.18000000000000682,111.1725,111.47,111.0,0.46999999999999886,0.21999999999999886,109.885,110.12,109.31,0.8100000000000023,0.05000000000001137,110.7,111.0,110.18,0.8199999999999932,0.8199999999999932,5661522,8476768,3238554,5238214,-5238214
2016-11-27,111.618,113.2,109.1,4.1000000000000085,2.25,112.598,114.91,109.72,5.189999999999998,2.240000000000009,110.978,112.53,108.4,4.1299999999999955,1.9000000000000057,111.538,113.29,109.34,3.950000000000003,2.5,9826042,17301924,6167368,11134556,-239346
2016-12-04,113.708,114.99,112.39,2.5999999999999943,1.5999999999999943,114.766,115.99,113.48,2.509999999999991,1.509999999999991,113.446,114.97,112.21,2.760000000000005,1.9399999999999977,114.286,115.81,112.76,3.049999999999997,2.5600000000000023,6133767,6909833,5519718,1390115,-1138282
2016-12-11,117.17,117.9,115.63,2.2700000000000102,0.07000000000000739,118.23,118.99,117.39,1.5999999999999943,-0.4099999999999966,116.228,117.42,115.36,2.0600000000000023,0.8500000000000085,117.132,118.08,115.96,2.1200000000000045,0.9299999999999926,9555594,13752344,7458324,6294020,3707689
2016-12-18,118.182,118.41,117.85,0.5600000000000023,0.03999999999999204,118.752,119.0,118.45,0.5499999999999972,0.23999999999999488,117.754,118.05,117.42,0.6299999999999955,0.6299999999999955,118.14,118.77,117.65,1.1199999999999903,0.769999999999996,4558490,5772545,2683716,3088829,-3088829
2016-12-25,118.065,118.5,117.44,1.0600000000000023,-1.0600000000000023,118.605,118.9,118.24,0.6600000000000108,-0.6600000000000108,117.6625,118.11,117.31,0.7999999999999972,-0.7999999999999972,117.9125,118.22,117.7,0.519999999999996,-0.519999999999996,3827151,5020471,2986889,2033582,2033582
2017-01-01,118.06,118.41,117.45,0.9599999999999937,-0.9299999999999926,118.42750000000001,119.0,117.58,1.4200000000000017,-1.4200000000000017,116.82249999999999,117.6,116.38,1.2199999999999989,-0.21000000000000796,117.455,117.85,116.84,1.009999999999991,-1.009999999999991,6193957,7404774,4762474,2642300,-2642300
2017-01-08,115.872,116.5,115.15,1.3499999999999943,-0.4300000000000068,116.614,116.99,116.36,0.6299999999999955,0.519999999999996,115.176,115.61,114.86,0.75,0.5,115.854,116.38,114.96,1.4200000000000017,0.539999999999992,5825479,6891790,4940021,1951769,-1938823
2017-01-15,116.0725,116.4,115.68,0.7199999999999989,-0.0800000000000125,116.38,116.77,115.96,0.8100000000000023,-0.01999999999999602,115.535,116.11,115.29,0.8199999999999932,-0.769999999999996,115.85,116.28,115.58,0.7000000000000028,-0.6800000000000068,4920947,6730924,3427849,3303075,2061240
2017-01-22,115.78,117.5,113.53,3.969999999999999,-1.5900000000000034,116.604,117.82,114.7,3.1199999999999903,-1.259999999999991,115.258,116.5,112.85,3.6500000000000057,-2.1400000000000006,115.868,117.24,113.79,3.4499999999999886,-1.5999999999999943,6808287,11698850,5024409,6674441,6594717
2017-01-29,111.964,113.15,111.17,1.980000000000004,-0.7400000000000091,112.86,114.28,111.78,2.5,0.480000000000004,111.034,112.14,110.71,1.4300000000000068,1.4200000000000017,111.99,113.57,111.0,2.569999999999993,1.75,7001152,8252901,5889321,2363580,-1629369
2017-02-05,112.41,113.28,111.13,2.1500000000000057,-0.5300000000000011,112.894,113.5,111.79,1.7099999999999937,-0.04999999999999716,111.588,112.45,110.32,2.1300000000000097,-0.0799999999999983,112.252,113.05,111.39,1.6599999999999966,0.06999999999999318,5533297,6194334,4607757,1586577,557074
2017-02-12,112.332,113.36,110.42,2.9399999999999977,-2.9399999999999977,112.77199999999999,113.99,110.57,3.4200000000000017,-3.4200000000000017,111.348,113.05,109.27,3.780000000000001,-3.780000000000001,112.002,113.91,110.33,3.5799999999999983,-3.5799999999999983,7061402,9478223,4858511,4619712,3252512
2017-02-19,111.04,111.34,110.73,0.6099999999999994,0.1700000000000017,111.735,112.31,111.02,1.2900000000000063,-1.2900000000000063,110.2825,110.75,109.47,1.2800000000000011,-1.1299999999999955,110.81,111.72,110.12,1.5999999999999943,-1.5999999999999943,6800071,8659712,5732048,2927664,-429688
2017-02-26,112.532,113.76,110.65,3.1099999999999994,3.1099999999999994,113.516,114.39,112.27,2.1200000000000045,1.6200000000000045,112.252,113.31,110.37,2.9399999999999977,2.839999999999989,113.008,113.88,111.75,2.1299999999999955,1.7999999999999972,6492592,7353829,4909979,2443850,-2366466
2017-03-05,111.836,113.54,109.31,4.230000000000004,-1.8499999999999943,112.176,113.88,110.17,3.7099999999999937,-2.0900000000000034,110.342,112.67,108.51,4.159999999999997,-3.230000000000004,111.048,113.17,109.61,3.5600000000000023,-2.5600000000000023,6854322,9071579,4731940,4339639,1828389
2017-03-12,108.774,110.51,108.0,2.510000000000005,-2.510000000000005,109.132,110.81,108.42,2.3900000000000006,-2.3900000000000006,107.818,109.31,107.12,2.1899999999999977,-1.6299999999999955,108.226,109.35,107.36,1.9899999999999949,-1.6699999999999875,9805045,14353407,6369288,7984119,7984119
2017-03-19,107.84,108.29,107.27,1.0200000000000102,0.6600000000000108,108.442,108.86,107.85,1.0100000000000051,0.5700000000000074,107.478,107.75,107.02,0.730000000000004,0.6800000000000068,107.99,108.39,107.66,0.730000000000004,0.3299999999999983,6521231,8106844,5301890,2804954,1038010
2017-03-26,107.21600000000001,108.15,106.28,1.8700000000000045,0.7000000000000028,107.998,108.68,107.35,1.3300000000000125,0.7900000000000063,106.614,107.2,105.82,1.3800000000000097,1.230000000000004,107.334,108.07,106.28,1.789999999999992,1.0900000000000034,6137494,6797658,4919884,1877774,-320415
2017-04-02,108.65,109.65,107.22,2.430000000000007,2.1599999999999966,109.318,110.67,107.97,2.700000000000003,1.6099999999999994,107.874,108.75,106.38,2.3700000000000045,2.2900000000000063,108.65,109.29,107.8,1.490000000000009,1.0600000000000023,5142205,6398830,3934462,2464368,-911461
2017-04-09,109.1625,109.53,108.64,0.8900000000000006,-0.480000000000004,109.45750000000001,110.2,108.73,1.4699999999999989,-1.4699999999999989,107.8525,108.97,105.93,3.039999999999992,-3.039999999999992,108.3675,109.43,106.1,3.3300000000000125,-3.3300000000000125,5179167,6894792,3956487,2938305,2082699
2017-04-16,105.414,106.17,104.4,1.769999999999996,-1.3700000000000045,106.084,106.68,105.43,1.25,-1.0499999999999972,104.69,105.65,103.83,1.8200000000000074,-1.3599999999999994,105.17,106.17,104.23,1.9399999999999977,-1.2800000000000011,5324012,6667880,4252670,2415210,153778
2017-04-23,106.3,107.05,105.79,1.259999999999991,1.259999999999991,106.888,107.6,105.98,1.6199999999999903,1.1899999999999977,105.636,106.18,104.67,1.5100000000000051,0.6199999999999903,106.182,106.73,105.47,1.2600000000000051,0.769999999999996,5694965,6848413,4538203,2310210,2310210
2017-04-30,105.778,106.26,104.92,1.3400000000000034,-1.3400000000000034,106.548,107.26,105.89,1.3700000000000045,-0.8400000000000034,104.964,105.76,104.14,1.6200000000000045,-1.0600000000000023,105.72,106.72,104.81,1.9099999999999966,-0.12999999999999545,5766099,8039883,4955462,3084421,104585
2017-05-07,106.28,107.08,105.82,1.2600000000000051,0.12999999999999545,106.734,107.08,106.29,0.789999999999992,-0.4299999999999926,105.456,105.82,104.81,1.009999999999991,-0.3399999999999892,106.086,106.68,105.08,1.6000000000000085,-0.7200000000000131,4980439,5582820,4488164,1094656,-686965
2017-05-14,106.064,107.57,104.55,3.019999999999996,-1.6300000000000097,106.768,107.71,105.68,2.029999999999987,-1.1899999999999977,105.44800000000001,106.94,103.84,3.0999999999999943,-1.5,106.098,107.25,104.7,2.549999999999997,-0.3299999999999983,6406949,8383478,5001388,3382090,1735944
2017-05-21,106.082,107.09,105.05,2.0400000000000063,-2.0400000000000063,106.4,107.09,105.28,1.8100000000000023,-1.8100000000000023,105.354,105.98,104.6,1.3800000000000097,-1.1500000000000057,105.688,106.27,104.72,1.5499999999999972,-1.4000000000000057,4094091,5293827,3457120,1836707,-738630
2017-05-28,103.85249999999999,104.35,103.55,0.7999999999999972,-0.5300000000000011,104.205,104.71,103.89,0.8199999999999932,-0.769999999999996,103.255,103.75,102.77,0.980000000000004,-0.980000000000004,103.73,104.27,103.11,1.1599999999999966,-0.9500000000000028,5739841,8037936,4287956,3749980,1576084
2017-06-04,103.466,104.01,102.8,1.210000000000008,1.210000000000008,104.738,106.49,103.58,2.9099999999999966,2.9099999999999966,103.078,104.01,102.55,1.460000000000008,1.3800000000000097,104.306,106.4,103.19,3.210000000000008,3.210000000000008,5898696,7197147,4523327,2673820,2072228
2017-06-11,107.422,108.34,106.5,1.8400000000000034,-0.480000000000004,108.014,108.49,106.8,1.6899999999999977,-0.07000000000000739,106.452,107.28,105.74,1.5400000000000063,-1.0700000000000074,107.49,108.35,106.33,2.019999999999996,0.30999999999998806,7613601,11633919,5441421,6192498,2943282
2017-06-18,105.836,108.31,104.25,4.060000000000002,-4.060000000000002,106.488,108.38,105.14,3.239999999999995,-2.9599999999999937,104.944,107.14,103.92,3.219999999999999,-2.9000000000000057,105.576,107.46,104.45,3.009999999999991,-2.4599999999999937,5341829,6989385,4197378,2792007,1195492
2017-06-25,104.62,105.03,104.38,0.6500000000000057,-0.5,104.97,105.19,104.72,0.46999999999999886,-0.46999999999999886,104.008,104.05,103.89,0.1599999999999966,-0.14000000000000057,104.188,104.33,104.07,0.2600000000000051,0.18999999999999773,4344139,5496977,3602490,1894487,1894487
2017-07-02,104.6225,105.99,103.59,2.3999999999999915,-0.6499999999999915,105.5375,106.96,103.76,3.1999999999999886,-3.1999999999999886,103.7575,104.27,102.81,1.4599999999999937,-1.4299999999999926,104.5575,106.3,103.49,2.8100000000000023,-2.8100000000000023,5110878,6456968,4419061,2037907,2037907
2017-07-09,103.754,104.38,103.15,1.2299999999999898,0.9399999999999977,104.136,104.75,103.5,1.25,1.0600000000000023,103.16199999999999,103.73,102.55,1.1800000000000068,1.1300000000000097,103.724,104.44,103.04,1.3999999999999915,1.3999999999999915,4202585,4629028,3644262,984766,-984766
2017-07-16,104.332,105.0,103.56,1.4399999999999977,-0.13999999999998636,104.76,105.37,104.38,0.9900000000000091,-0.5900000000000034,103.61200000000001,104.08,103.15,0.9299999999999926,-0.9299999999999926,104.054,104.63,103.25,1.3799999999999955,-0.9599999999999937,5103161,5572439,4339385,1233054,-268325
2017-07-23,104.77,106.71,103.18,3.529999999999987,3.529999999999987,106.05,109.13,103.57,5.560000000000002,5.560000000000002,104.482,106.36,102.92,3.4399999999999977,3.4399999999999977,105.388,108.12,103.2,4.920000000000002,4.920000000000002,6151317,7812602,4080357,3732245,3732245
2017-07-30,109.596,110.39,108.39,2.0,1.0400000000000063,110.562,111.19,110.0,1.1899999999999977,0.20000000000000284,109.18,109.85,108.15,1.6999999999999886,1.2800000000000011,109.994,110.78,109.19,1.5900000000000034,0.9200000000000017,6437067,8162875,4643512,3519363,-2917693
2017-08-06,110.396,111.23,109.81,1.4200000000000017,0.39000000000000057,110.868,111.44,110.29,1.1499999999999915,0.19999999999998863,109.754,110.26,109.13,1.1300000000000097,-0.45000000000000284,110.072,110.89,109.23,1.6599999999999966,-0.5499999999999972,4234100,4950662,3382960,1567702,-1379831
2017-08-13,107.618,109.26,105.84,3.4200000000000017,-3.4200000000000017,108.17,109.82,106.87,2.9499999999999886,-2.4799999999999898,106.78999999999999,108.32,105.5,2.819999999999993,-2.819999999999993,107.304,108.71,105.92,2.789999999999992,-2.2299999999999898,5024235,5870333,4186592,1683741,1181222
2017-08-20,106.6,107.82,105.99,1.8299999999999983,1.3399999999999892,107.368,108.71,106.48,2.2299999999999898,2.2299999999999898,106.214,107.52,105.3,2.219999999999999,2.219999999999999,106.884,108.23,105.78,2.450000000000003,2.450000000000003,4564182,5630885,3560374,2070511,823802
2017-08-27,107.846,108.54,107.43,1.1099999999999994,-0.8599999999999994,108.374,109.16,107.84,1.3199999999999932,0.5699999999999932,107.284,107.51,107.04,0.46999999999999886,0.2400000000000091,107.946,108.76,107.62,1.1400000000000006,1.0,3841347,5508243,3126032,2382211,-21394
2017-09-03,110.7825,112.18,109.36,2.8200000000000074,2.230000000000004,111.7775,112.87,110.26,2.6099999999999994,1.4899999999999949,110.0975,111.36,108.7,2.6599999999999966,1.8299999999999983,110.9525,111.8,109.44,2.3599999999999994,1.3400000000000034,6015891,8577257,4033102,4544155,-1482346
2017-09-10,113.246,114.83,111.83,3.0,3.0,114.018,115.34,112.57,2.7700000000000102,2.3400000000000034,112.694,114.18,111.52,2.660000000000011,2.1099999999999994,113.654,114.63,112.49,2.1400000000000006,2.1099999999999994,6235913,8387623,5110085,3277538,2414227
2017-09-17,115.76,116.5,114.42,2.0799999999999983,1.9899999999999949,116.628,117.83,115.22,2.6099999999999994,2.6099999999999994,115.56,116.27,114.32,1.9500000000000028,1.9500000000000028,116.33200000000001,117.29,115.19,2.1000000000000085,2.1000000000000085,5232471,6187969,4334537,1853432,352453
2017-09-24,117.364,117.79,117.17,0.6200000000000045,-0.060000000000002274,117.922,118.33,117.52,0.8100000000000023,-0.8100000000000023,116.958,117.25,116.73,0.519999999999996,-0.28999999999999204,117.616,117.99,117.45,0.539999999999992,-0.4899999999999949,4921130,5980338,3926833,2053505,-1105552
