Date,GD_stock_Open_average,GD_stock_Open_max,GD_stock_Open_min,GD_stock_Open_volatility,GD_stock_Open_change,GD_stock_High_average,GD_stock_High_max,GD_stock_High_min,GD_stock_High_volatility,GD_stock_High_change,GD_stock_Low_average,GD_stock_Low_max,GD_stock_Low_min,GD_stock_Low_volatility,GD_stock_Low_change,GD_stock_Close_average,GD_stock_Close_max,GD_stock_Close_min,GD_stock_Close_volatility,GD_stock_Close_change,GD_stock_Volume_average,GD_stock_Volume_max,GD_stock_Volume_min,GD_stock_Volume_volatility,GD_stock_Volume_change
2017-10-15,212.088,213.5,210.3,3.1999999999999886,-0.9099999999999966,213.17000000000002,214.55,211.95,2.6000000000000227,-0.5300000000000011,210.962,212.56,209.71,2.8499999999999943,-0.8300000000000125,212.174,213.86,210.39,3.4700000000000273,0.4200000000000159,807534,945717,674509,271208,151486
2017-10-22,209.45,213.86,204.5,9.360000000000014,-9.360000000000014,210.882,214.81,205.68,9.129999999999995,-8.48999999999998,207.294,212.47,202.03,10.439999999999998,-8.370000000000005,208.148,212.51,203.91,8.599999999999994,-7.519999999999982,1383651,2000752,837312,1163440,417826
2017-10-29,204.16,206.36,201.73,4.630000000000024,-0.5,205.436,206.93,204.18,2.75,-1.4300000000000068,202.57,204.82,200.54,4.280000000000001,-1.5699999999999932,203.73,206.17,201.62,4.549999999999983,-2.109999999999985,1213079,1735276,995303,739973,-264419
2017-11-05,202.256,204.0,198.85,5.150000000000006,-5.150000000000006,203.21800000000002,204.02,201.87,2.1500000000000057,-2.1500000000000057,200.746,202.5,198.08,4.4199999999999875,-4.259999999999991,201.478,203.76,198.87,4.889999999999986,-2.5999999999999943,958531,1363660,739956,623704,189854
2017-11-12,199.11599999999999,199.49,198.26,1.2300000000000182,-0.8700000000000045,200.836,201.75,199.56,2.1899999999999977,-2.1899999999999977,198.66,199.02,197.75,1.2700000000000102,-1.2700000000000102,199.266,200.22,197.77,2.4499999999999886,-2.359999999999985,932403,1103818,763303,340515,-148858
2017-11-19,199.185,200.19,198.01,2.180000000000007,2.180000000000007,200.2875,200.76,199.4,1.3599999999999852,1.3599999999999852,198.675,199.89,197.71,2.1799999999999784,2.1799999999999784,199.72,200.1,198.74,1.3599999999999852,1.259999999999991,952056,1284180,411418,872762,-872762
2017-11-26,203.564,207.11,200.0,7.110000000000014,7.110000000000014,205.214,207.85,201.35,6.5,5.8300000000000125,201.62,203.75,199.76,3.990000000000009,0.030000000000001137,203.846,207.16,201.07,6.090000000000003,1.5699999999999932,1226942,1912229,724924,1187305,284714
2017-12-03,201.246,203.75,199.89,3.8600000000000136,-3.509999999999991,202.166,204.6,201.16,3.4399999999999977,-3.3899999999999864,199.81,201.14,198.87,2.269999999999982,-2.269999999999982,200.60999999999999,201.69,199.91,1.7800000000000011,-0.6200000000000045,1294015,1705994,960216,745778,-361384
2017-12-10,198.036,201.2,196.33,4.869999999999976,-4.869999999999976,199.254,201.33,198.14,3.190000000000026,-1.4400000000000261,196.758,199.31,195.69,3.6200000000000045,-2.9799999999999898,197.502,199.64,196.18,3.4599999999999795,-0.799999999999983,1460358,1981955,804185,1177770,1177770
2017-12-17,200.458,203.0,198.6,4.400000000000006,3.8400000000000034,201.646,203.45,199.32,4.1299999999999955,4.1299999999999955,199.536,202.16,196.75,5.409999999999997,5.409999999999997,200.94,202.64,198.45,4.189999999999998,4.189999999999998,1239844,1559225,788264,770961,-770961
2017-12-24,203.0775,204.0,202.01,1.990000000000009,1.1500000000000057,203.9425,204.64,203.36,1.2799999999999727,0.9099999999999966,202.215,203.21,201.18,2.030000000000001,1.5200000000000102,203.0,203.86,201.97,1.8900000000000148,1.4799999999999898,659375,768774,574989,193785,193785
2017-12-31,203.025,205.98,200.21,5.769999999999982,2.4399999999999977,204.48250000000002,206.25,202.15,4.099999999999994,2.25,201.23250000000002,203.63,199.5,4.1299999999999955,3.6599999999999966,203.035,205.21,200.49,4.719999999999999,4.2099999999999795,1619129,1722578,1473247,249331,134616
